,year,mmwr_week,Reporting Area,Malaria cummulative for 2004,Malaria cummulative for 2003,Meningococcal Disease cummulative for 2004,Meningococcal Disease cummulative for 2003,Pertussis cummulative for 2004,Pertussis cummulative for 2003,"Rabies, Animal cummulative for 2004","Rabies, Animal cummulative for 2003",Rocky Mountain Spotted Fever cummulative for 2004,Rocky Mountain Spotted Fever cummulative for 2003
41,2004,13,S. Dak.,1,0,1,0,1,2,10,24,0,0
42,2004,13,Nebr.,1,0,1,3,0,1,15,24,0,0
43,2004,13,Kans.,3,0,5,4,10,7,23,56,0,0
44,2004,13,S. ATLANTIC,78,135,87,156,111,214,325,686,75,64
45,2004,13,Del.,1,0,1,7,3,1,9,0,0,0
46,2004,13,Md.,22,21,4,8,26,16,50,87,4,6
47,2004,13,D.C.,4,2,0,0,1,0,0,0,0,0
48,2004,13,Va.,4,6,3,6,26,28,15,105,0,1
49,2004,13,W. Va.,0,2,3,1,2,1,16,17,0,0
50,2004,13,N.C.,4,5,10,6,26,45,148,178,66,34
51,2004,13,S.C.,3,1,7,9,10,5,20,38,0,3
52,2004,13,Ga.,11,6,12,12,4,4,64,82,3,2
53,2004,13,Fla.,29,92,47,107,13,114,3,179,2,18
54,2004,13,E.S. CENTRAL,7,6,22,23,26,26,30,48,9,2
55,2004,13,Ky.,1,1,3,2,3,4,5,9,0,0
56,2004,13,Tenn.,1,3,8,4,15,12,10,33,3,1
57,2004,13,Ala.,4,2,6,6,4,8,15,5,1,0
58,2004,13,Miss.,1,0,5,11,4,2,0,1,5,1
59,2004,13,W.S. CENTRAL,6,21,44,71,56,78,38,55,0,2
60,2004,13,Ark.,1,1,8,5,3,3,13,17,0,0
61,2004,13,La.,2,1,10,22,2,4,0,0,0,0
62,2004,13,Okla.,1,0,1,5,6,4,25,38,0,0
63,2004,13,Tex.,2,19,25,39,45,67,0,0,0,2
64,2004,13,MOUNTAIN,12,9,27,21,216,245,19,15,0,0
65,2004,13,Mont.,0,0,1,1,4,0,3,2,0,0
66,2004,13,Idaho,0,1,2,1,13,8,0,0,0,0
67,2004,13,Wyo.,0,0,2,2,2,59,0,0,0,0
68,2004,13,Colo.,5,7,13,5,120,89,0,0,0,0
69,2004,13,N. Mex.,1,0,4,2,10,19,0,0,0,0
70,2004,13,Ariz.,2,1,4,7,46,45,16,13,0,0
71,2004,13,Utah,2,0,1,0,19,20,0,0,0,0
72,2004,13,Nev.,2,0,0,3,2,5,0,0,0,0
73,2004,13,PACIFIC,24,48,118,110,128,568,23,35,4,0
74,2004,13,Wash.,2,5,8,9,84,83,0,0,0,0
75,2004,13,Oreg.,2,5,28,23,37,61,0,0,2,0
76,2004,13,Calif.,20,38,78,72,0,423,21,33,2,0
77,2004,13,Alaska,0,0,1,0,3,0,2,2,0,0
78,2004,13,Hawaii,0,0,3,6,4,1,0,0,0,0
79,2004,13,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,13,P.R.,0,0,0,3,1,0,14,15,N,N
81,2004,13,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,13,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,13,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,14,UNITED STATES,241,328,488,630,"2,036","1,770",884,"1,384",119,93
18,2004,14,NEW ENGLAND,16,8,24,28,517,176,107,113,4,0
19,2004,14,Maine,0,1,7,3,0,1,11,11,0,0
20,2004,14,N.H.,0,2,2,1,10,10,6,5,0,0
21,2004,14,Vt.,1,0,1,0,15,18,5,8,0,0
22,2004,14,Mass.,8,5,14,20,479,132,40,41,4,0
23,2004,14,R.I.,2,0,0,1,9,1,6,8,0,0
24,2004,14,Conn.,5,0,0,3,4,14,39,40,0,0
25,2004,14,MID. ATLANTIC,49,59,60,60,569,179,108,204,11,9
26,2004,14,Upstate N.Y.,11,11,17,8,424,68,79,65,1,0
27,2004,14,N.Y. City,18,34,11,14,0,15,0,1,1,4
28,2004,14,N.J.,7,4,8,10,45,28,0,51,1,4
29,2004,14,Pa.,13,10,24,28,100,68,29,87,8,1
30,2004,14,E.N. CENTRAL,16,27,64,88,231,118,3,6,6,1
31,2004,14,Ohio,4,5,28,26,120,65,2,0,6,1
32,2004,14,Ind.,0,0,7,12,11,9,1,2,0,0
33,2004,14,Ill.,2,11,1,21,0,0,0,1,0,0
34,2004,14,Mich.,5,8,22,18,28,11,0,3,0,0
35,2004,14,Wis.,5,3,6,11,72,33,0,0,0,0
36,2004,14,W.N. CENTRAL,19,6,24,46,111,82,94,155,4,2
37,2004,14,Minn.,8,4,7,10,14,27,14,5,0,0
38,2004,14,Iowa,1,2,4,7,15,31,12,18,0,1
39,2004,14,Mo.,3,0,6,22,68,13,3,2,4,1
40,2004,14,N. Dak.,1,0,0,0,3,1,13,17,0,0
41,2004,14,S. Dak.,1,0,1,0,1,2,10,28,0,0
42,2004,14,Nebr.,1,0,1,3,0,1,15,28,0,0
43,2004,14,Kans.,4,0,5,4,10,7,27,57,0,0
44,2004,14,S. ATLANTIC,90,137,93,165,132,224,447,734,81,75
45,2004,14,Del.,2,0,1,7,3,1,9,0,0,0
46,2004,14,Md.,23,21,4,9,32,16,50,92,4,6
47,2004,14,D.C.,4,2,0,0,1,0,0,0,0,0
48,2004,14,Va.,6,7,4,6,28,30,105,115,0,1
49,2004,14,W. Va.,0,2,3,1,2,1,17,17,0,0
50,2004,14,N.C.,5,5,12,14,26,51,157,189,70,44
51,2004,14,S.C.,4,1,8,9,10,6,40,46,2,3
52,2004,14,Ga.,12,7,12,12,15,5,64,93,3,3
53,2004,14,Fla.,34,92,49,107,15,114,5,182,2,18
54,2004,14,E.S. CENTRAL,7,6,23,23,26,31,30,50,9,4
55,2004,14,Ky.,1,1,3,2,3,4,5,9,0,0
56,2004,14,Tenn.,1,3,8,4,15,16,10,35,3,3
57,2004,14,Ala.,4,2,6,6,4,8,15,5,1,0
58,2004,14,Miss.,1,0,6,11,4,3,0,1,5,1
59,2004,14,W.S. CENTRAL,6,22,47,74,65,81,42,66,0,2
60,2004,14,Ark.,1,1,8,7,3,3,13,17,0,0
61,2004,14,La.,2,1,12,22,3,4,0,0,0,0
62,2004,14,Okla.,1,0,3,5,6,4,29,49,0,0
63,2004,14,Tex.,2,20,24,40,53,70,0,0,0,2
64,2004,14,MOUNTAIN,12,9,28,22,239,281,20,17,0,0
65,2004,14,Mont.,0,0,1,1,4,0,3,2,0,0
66,2004,14,Idaho,0,1,2,1,14,8,0,0,0,0
67,2004,14,Wyo.,0,0,2,2,3,86,0,0,0,0
68,2004,14,Colo.,5,7,14,5,138,96,0,0,0,0
69,2004,14,N. Mex.,1,0,4,2,10,19,0,0,0,0
70,2004,14,Ariz.,1,1,4,8,46,47,17,15,0,0
71,2004,14,Utah,3,0,1,0,21,20,0,0,0,0
72,2004,14,Nev.,2,0,0,3,3,5,0,0,0,0
73,2004,14,PACIFIC,26,54,125,124,146,598,33,39,4,0
74,2004,14,Wash.,2,7,8,11,103,90,0,0,0,0
75,2004,14,Oreg.,2,5,28,24,37,68,0,0,2,0
76,2004,14,Calif.,22,42,85,83,0,439,26,36,2,0
77,2004,14,Alaska,0,0,1,0,3,0,7,3,0,0
78,2004,14,Hawaii,0,0,3,6,3,1,0,0,0,0
79,2004,14,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,14,P.R.,0,0,2,4,1,0,16,17,N,N
81,2004,14,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,14,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,14,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,15,UNITED STATES,261,350,510,668,"2,162","1,894",943,"1,891",128,96
18,2004,15,NEW ENGLAND,16,8,25,30,540,192,117,118,4,0
19,2004,15,Maine,0,1,7,3,0,1,11,11,0,0
20,2004,15,N.H.,0,2,3,3,11,14,6,6,0,0
21,2004,15,Vt.,1,0,1,0,20,21,5,8,0,0
22,2004,15,Mass.,8,5,14,20,495,141,42,42,4,0
23,2004,15,R.I.,2,0,0,1,9,1,8,11,0,0
24,2004,15,Conn.,5,0,0,3,5,14,45,40,0,0
25,2004,15,MID. ATLANTIC,52,66,60,62,606,192,115,231,12,9
26,2004,15,Upstate N.Y.,10,13,16,9,452,70,86,81,1,0
27,2004,15,N.Y. City,21,36,11,15,0,20,0,1,1,4
28,2004,15,N.J.,8,5,9,10,51,31,0,55,2,4
29,2004,15,Pa.,13,12,24,28,103,71,29,94,8,1
30,2004,15,E.N. CENTRAL,18,29,70,94,253,126,4,8,7,1
31,2004,15,Ohio,6,5,29,27,126,71,2,2,6,1
32,2004,15,Ind.,0,0,10,13,16,9,1,2,0,0
33,2004,15,Ill.,2,12,1,24,0,0,0,1,0,0
34,2004,15,Mich.,5,9,24,19,30,13,1,3,1,0
35,2004,15,Wis.,5,3,6,11,81,33,0,0,0,0
36,2004,15,W.N. CENTRAL,19,8,26,48,128,92,101,177,4,2
37,2004,15,Minn.,8,5,7,11,28,33,14,5,0,0
38,2004,15,Iowa,1,2,5,7,17,31,13,21,0,1
39,2004,15,Mo.,3,0,7,22,68,17,3,2,4,1
40,2004,15,N. Dak.,1,0,0,0,4,1,15,17,0,0
41,2004,15,S. Dak.,1,0,1,1,1,2,10,33,0,0
42,2004,15,Nebr.,1,0,1,3,0,1,15,33,0,0
43,2004,15,Kans.,4,1,5,4,10,7,31,66,0,0
44,2004,15,S. ATLANTIC,91,139,96,170,134,230,470,779,84,80
45,2004,15,Del.,2,0,1,7,3,1,9,0,0,0
46,2004,15,Md.,23,21,4,11,32,16,50,101,4,8
47,2004,15,D.C.,4,3,0,0,1,0,0,0,0,0
48,2004,15,Va.,7,7,4,6,28,33,109,126,0,1
49,2004,15,W. Va.,0,2,3,1,2,1,17,20,0,0
50,2004,15,N.C.,5,6,14,16,26,53,176,198,73,47
51,2004,15,S.C.,4,1,8,9,10,6,40,46,2,3
52,2004,15,Ga.,12,7,13,13,17,6,64,104,3,3
53,2004,15,Fla.,34,92,49,107,15,114,5,184,2,18
54,2004,15,E.S. CENTRAL,7,7,24,26,26,32,35,54,12,4
55,2004,15,Ky.,1,1,3,2,3,4,6,9,0,0
56,2004,15,Tenn.,1,3,9,6,15,17,13,39,5,3
57,2004,15,Ala.,4,2,6,7,4,8,16,5,2,0
58,2004,15,Miss.,1,1,6,11,4,3,0,1,5,1
59,2004,15,W.S. CENTRAL,20,29,53,76,68,94,46,456,0,0
60,2004,15,Ark.,1,1,12,7,3,4,15,25,0,0
61,2004,15,La.,2,1,12,24,2,4,0,0,0,0
62,2004,15,Okla.,1,0,3,5,10,4,31,56,0,0
63,2004,15,Tex.,16,27,26,40,53,82,0,375,0,0
64,2004,15,MOUNTAIN,12,9,30,29,253,294,21,22,1,0
65,2004,15,Mont.,0,0,1,2,4,0,3,2,0,0
66,2004,15,Idaho,0,1,2,2,14,9,0,0,0,0
67,2004,15,Wyo.,0,0,2,2,3,91,0,0,0,0
68,2004,15,Colo.,5,7,14,5,152,104,0,0,1,0
69,2004,15,N. Mex.,1,0,4,3,10,19,0,0,0,0
70,2004,15,Ariz.,1,1,4,12,46,46,18,20,0,0
71,2004,15,Utah,3,0,3,0,21,20,0,0,0,0
72,2004,15,Nev.,2,0,0,3,3,5,0,0,0,0
73,2004,15,PACIFIC,26,55,126,133,154,642,34,46,4,0
74,2004,15,Wash.,2,7,8,11,103,96,0,0,0,0
75,2004,15,Oreg.,2,5,29,24,45,73,0,0,2,0
76,2004,15,Calif.,22,43,85,90,0,472,26,41,2,0
77,2004,15,Alaska,0,0,1,2,3,0,8,5,0,0
78,2004,15,Hawaii,0,0,3,6,3,1,0,0,0,0
79,2004,15,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,15,P.R.,0,0,2,4,1,0,16,21,N,N
81,2004,15,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,15,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,15,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,16,UNITED STATES,276,303,557,646,"2,379","1,958","1,018","2,048",134,82
18,2004,16,NEW ENGLAND,16,8,25,32,569,203,130,128,4,0
19,2004,16,Maine,0,1,7,4,0,1,11,11,0,0
20,2004,16,N.H.,0,2,3,3,14,14,6,6,0,0
21,2004,16,Vt.,1,0,1,0,20,22,5,8,0,0
22,2004,16,Mass.,8,5,14,21,517,151,49,50,4,0
23,2004,16,R.I.,2,0,0,1,9,1,10,13,0,0
24,2004,16,Conn.,5,0,0,3,9,14,49,40,0,0
25,2004,16,MID. ATLANTIC,58,70,65,66,652,181,123,249,13,9
26,2004,16,Upstate N.Y.,11,14,17,11,488,71,94,85,1,0
27,2004,16,N.Y. City,23,39,11,15,0,21,0,1,2,4
28,2004,16,N.J.,10,5,12,11,56,32,0,58,2,4
29,2004,16,Pa.,14,12,25,29,108,57,29,105,8,1
30,2004,16,E.N. CENTRAL,18,32,80,98,273,130,5,8,8,1
31,2004,16,Ohio,6,6,31,28,131,72,2,2,6,1
32,2004,16,Ind.,0,0,10,13,22,12,2,2,1,0
33,2004,16,Ill.,2,13,8,27,0,0,0,1,0,0
34,2004,16,Mich.,5,10,25,19,32,13,1,3,1,0
35,2004,16,Wis.,5,3,6,11,88,33,0,0,0,0
36,2004,16,W.N. CENTRAL,19,9,28,52,137,96,108,192,5,2
37,2004,16,Minn.,8,6,8,13,28,33,16,7,0,0
38,2004,16,Iowa,1,2,5,8,19,32,14,23,0,1
39,2004,16,Mo.,3,0,7,22,68,20,3,2,5,1
40,2004,16,N. Dak.,1,0,0,0,5,1,18,17,0,0
41,2004,16,S. Dak.,1,0,1,1,7,2,10,38,0,0
42,2004,16,Nebr.,1,0,1,4,0,1,15,37,0,0
43,2004,16,Kans.,4,1,6,4,10,7,32,68,0,0
44,2004,16,S. ATLANTIC,92,78,102,122,153,138,508,836,84,65
45,2004,16,Del.,2,0,1,7,3,1,9,0,0,0
46,2004,16,Md.,23,22,5,11,33,16,50,112,4,8
47,2004,16,D.C.,4,4,0,1,1,0,0,0,0,0
48,2004,16,Va.,7,7,4,6,39,33,121,143,0,1
49,2004,16,W. Va.,0,2,3,1,2,1,17,23,0,0
50,2004,16,N.C.,5,6,14,16,29,54,192,211,73,47
51,2004,16,S.C.,5,1,9,9,10,5,40,46,2,3
52,2004,16,Ga.,12,11,14,14,17,8,64,113,3,3
53,2004,16,Fla.,34,25,52,57,19,20,15,188,2,3
54,2004,16,E.S. CENTRAL,7,8,24,28,27,34,36,63,15,5
55,2004,16,Ky.,1,1,3,2,4,4,7,10,0,0
56,2004,16,Tenn.,1,3,9,7,15,19,13,47,7,3
57,2004,16,Ala.,4,2,6,8,4,8,16,5,2,0
58,2004,16,Miss.,1,2,6,11,4,3,0,1,6,2
59,2004,16,W.S. CENTRAL,24,33,55,80,78,101,49,499,0,0
60,2004,16,Ark.,1,2,12,7,3,4,15,25,0,0
61,2004,16,La.,2,1,12,24,2,4,0,0,0,0
62,2004,16,Okla.,1,1,3,6,10,4,34,63,0,0
63,2004,16,Tex.,20,29,28,43,63,89,0,411,0,0
64,2004,16,MOUNTAIN,12,9,31,31,291,357,21,24,1,0
65,2004,16,Mont.,0,0,1,2,4,0,3,2,0,0
66,2004,16,Idaho,0,1,3,2,14,9,0,0,0,0
67,2004,16,Wyo.,0,0,2,2,3,114,0,0,0,0
68,2004,16,Colo.,5,7,14,5,166,115,0,0,1,0
69,2004,16,N. Mex.,1,0,4,3,32,19,0,0,0,0
70,2004,16,Ariz.,1,1,4,14,47,72,18,22,0,0
71,2004,16,Utah,3,0,3,0,22,21,0,0,0,0
72,2004,16,Nev.,2,0,0,3,3,7,0,0,0,0
73,2004,16,PACIFIC,30,56,147,137,199,718,38,49,4,0
74,2004,16,Wash.,2,7,10,11,111,109,0,0,0,0
75,2004,16,Oreg.,3,5,31,26,58,78,0,0,2,0
76,2004,16,Calif.,24,44,101,92,23,530,30,44,2,0
77,2004,16,Alaska,0,0,1,2,3,0,8,5,0,0
78,2004,16,Hawaii,1,0,4,6,4,1,0,0,0,0
79,2004,16,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,16,P.R.,0,0,2,5,1,1,16,21,N,N
81,2004,16,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,16,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,16,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,17,UNITED STATES,301,324,587,691,"2,512","2,075","1,083","2,206",147,98
18,2004,17,NEW ENGLAND,24,8,26,32,577,212,143,134,6,0
19,2004,17,Maine,1,1,7,5,0,1,13,11,0,0
20,2004,17,N.H.,0,2,3,3,19,14,6,6,0,0
21,2004,17,Vt.,1,0,1,0,20,23,6,10,0,0
22,2004,17,Mass.,15,5,15,20,520,158,55,53,6,0
23,2004,17,R.I.,2,0,0,1,9,1,10,14,0,0
24,2004,17,Conn.,5,0,0,3,9,15,53,40,0,0
25,2004,17,MID. ATLANTIC,60,76,71,74,693,194,127,263,13,9
26,2004,17,Upstate N.Y.,13,14,18,13,523,77,98,88,1,0
27,2004,17,N.Y. City,23,41,13,16,0,23,0,1,2,4
28,2004,17,N.J.,10,7,15,11,61,34,0,62,2,4
29,2004,17,Pa.,14,14,25,34,109,60,29,112,8,1
30,2004,17,E.N. CENTRAL,18,35,82,111,292,142,7,10,8,1
31,2004,17,Ohio,6,6,33,28,139,74,3,4,5,1
32,2004,17,Ind.,0,0,10,16,22,18,2,2,1,0
33,2004,17,Ill.,2,16,8,34,0,0,1,1,0,0
34,2004,17,Mich.,5,10,25,20,33,14,1,3,2,0
35,2004,17,Wis.,5,3,6,13,98,36,0,0,0,0
36,2004,17,W.N. CENTRAL,20,9,32,52,142,100,119,204,5,3
37,2004,17,Minn.,8,6,9,13,28,33,17,7,0,0
38,2004,17,Iowa,1,2,6,8,21,33,18,23,0,1
39,2004,17,Mo.,3,0,9,22,71,22,3,2,5,2
40,2004,17,N. Dak.,2,0,0,0,5,1,19,17,0,0
41,2004,17,S. Dak.,1,0,1,1,7,2,10,43,0,0
42,2004,17,Nebr.,1,0,1,4,0,1,15,39,0,0
43,2004,17,Kans.,4,1,6,4,10,8,37,73,0,0
44,2004,17,S. ATLANTIC,99,81,114,126,158,142,532,906,89,75
45,2004,17,Del.,4,0,2,7,6,1,18,0,0,0
46,2004,17,Md.,23,22,4,11,34,16,50,118,5,11
47,2004,17,D.C.,4,5,4,1,1,0,0,0,0,0
48,2004,17,Va.,8,7,7,6,39,33,121,174,0,1
49,2004,17,W. Va.,0,2,3,1,2,1,20,23,0,0
50,2004,17,N.C.,5,6,15,16,29,54,209,229,76,47
51,2004,17,S.C.,5,1,9,10,10,5,46,52,2,8
52,2004,17,Ga.,14,12,14,15,17,11,64,122,4,5
53,2004,17,Fla.,36,26,56,59,20,21,4,188,2,3
54,2004,17,E.S. CENTRAL,7,8,24,31,27,39,37,68,18,10
55,2004,17,Ky.,1,1,3,3,4,8,7,10,0,0
56,2004,17,Tenn.,1,3,9,8,15,19,13,51,10,3
57,2004,17,Ala.,4,2,6,8,4,8,17,6,2,0
58,2004,17,Miss.,1,2,6,12,4,4,0,1,6,7
59,2004,17,W.S. CENTRAL,25,38,56,87,81,104,54,537,3,0
60,2004,17,Ark.,1,2,12,7,6,5,17,25,0,0
61,2004,17,La.,2,2,12,27,2,4,0,0,0,0
62,2004,17,Okla.,1,1,3,6,10,4,37,77,3,0
63,2004,17,Tex.,21,33,29,47,63,91,0,435,0,0
64,2004,17,MOUNTAIN,12,11,31,32,308,367,21,26,1,0
65,2004,17,Mont.,0,0,1,2,4,0,3,2,0,0
66,2004,17,Idaho,0,1,3,2,14,9,0,1,0,0
67,2004,17,Wyo.,0,0,2,2,3,117,0,0,0,0
68,2004,17,Colo.,5,8,14,5,180,119,0,0,1,0
69,2004,17,N. Mex.,1,0,4,3,34,19,0,0,0,0
70,2004,17,Ariz.,1,1,4,14,47,71,18,23,0,0
71,2004,17,Utah,3,1,3,0,22,25,0,0,0,0
72,2004,17,Nev.,2,0,0,4,4,7,0,0,0,0
73,2004,17,PACIFIC,36,58,151,146,234,775,43,58,4,0
74,2004,17,Wash.,2,8,10,12,111,123,0,0,0,0
75,2004,17,Oreg.,5,5,31,29,81,94,0,0,2,0
76,2004,17,Calif.,28,45,105,97,35,557,35,53,2,0
77,2004,17,Alaska,0,0,1,2,3,0,8,5,0,0
78,2004,17,Hawaii,1,0,4,6,4,1,0,0,0,0
79,2004,17,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,17,P.R.,0,0,2,5,1,0,16,23,N,N
81,2004,17,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,17,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,17,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,18,UNITED STATES,313,339,608,724,"2,673","2,177","1,246","2,362",157,106
18,2004,18,NEW ENGLAND,25,8,26,34,618,230,149,138,6,0
19,2004,18,Maine,1,1,7,5,0,1,13,11,0,0
20,2004,18,N.H.,0,2,3,3,20,14,6,6,0,0
21,2004,18,Vt.,1,0,1,0,22,26,6,10,0,0
22,2004,18,Mass.,16,5,15,20,558,173,61,56,6,0
23,2004,18,R.I.,2,0,0,2,9,1,10,15,0,0
24,2004,18,Conn.,5,0,0,4,9,15,53,40,0,0
25,2004,18,MID. ATLANTIC,62,79,75,80,729,205,127,277,13,10
26,2004,18,Upstate N.Y.,13,15,19,13,554,78,98,94,1,0
27,2004,18,N.Y. City,24,42,13,17,0,25,0,2,2,4
28,2004,18,N.J.,10,8,15,11,61,35,0,62,2,4
29,2004,18,Pa.,15,14,28,39,114,67,29,119,8,2
30,2004,18,E.N. CENTRAL,19,36,85,115,302,155,7,11,9,2
31,2004,18,Ohio,7,6,34,29,149,79,3,4,6,1
32,2004,18,Ind.,0,0,10,16,22,20,2,2,1,0
33,2004,18,Ill.,2,17,8,35,0,0,1,1,0,0
34,2004,18,Mich.,5,10,27,20,33,15,1,4,2,1
35,2004,18,Wis.,5,3,6,15,98,41,0,0,0,0
36,2004,18,W.N. CENTRAL,21,13,34,54,142,102,122,224,5,4
37,2004,18,Minn.,9,8,9,13,28,33,17,10,0,0
38,2004,18,Iowa,1,2,7,9,21,33,18,24,0,1
39,2004,18,Mo.,3,0,9,22,71,23,3,2,5,3
40,2004,18,N. Dak.,2,0,0,0,5,1,20,18,0,0
41,2004,18,S. Dak.,1,0,1,1,7,2,10,44,0,0
42,2004,18,Nebr.,1,0,1,5,0,1,15,47,0,0
43,2004,18,Kans.,4,3,7,4,10,9,39,79,0,0
44,2004,18,S. ATLANTIC,103,84,118,133,160,148,672,974,91,80
45,2004,18,Del.,4,0,2,7,6,1,18,16,0,0
46,2004,18,Md.,26,24,5,12,34,16,50,128,7,13
47,2004,18,D.C.,4,5,4,1,1,0,0,0,0,0
48,2004,18,Va.,8,7,7,6,39,33,121,184,0,1
49,2004,18,W. Va.,0,2,3,1,2,1,23,23,0,0
50,2004,18,N.C.,5,6,15,16,29,54,223,247,76,47
51,2004,18,S.C.,5,1,9,10,10,7,55,58,2,8
52,2004,18,Ga.,14,12,14,16,18,14,98,130,4,8
53,2004,18,Fla.,37,27,59,64,21,22,84,188,2,3
54,2004,18,E.S. CENTRAL,7,8,25,31,30,40,39,72,18,8
55,2004,18,Ky.,1,1,3,3,7,8,7,10,0,0
56,2004,18,Tenn.,1,3,9,8,15,19,13,55,10,4
57,2004,18,Ala.,4,2,6,8,4,9,17,6,2,0
58,2004,18,Miss.,1,2,7,12,4,4,2,1,6,4
59,2004,18,W.S. CENTRAL,25,42,56,94,83,105,58,576,10,1
60,2004,18,Ark.,1,3,12,8,6,6,17,25,0,0
61,2004,18,La.,2,2,12,27,2,4,0,0,0,0
62,2004,18,Okla.,1,2,3,8,12,4,41,87,10,0
63,2004,18,Tex.,21,35,29,51,63,91,0,464,0,1
64,2004,18,MOUNTAIN,13,11,33,34,332,391,29,30,1,1
65,2004,18,Mont.,0,0,1,2,8,0,4,3,0,0
66,2004,18,Idaho,1,1,4,2,15,9,0,1,0,0
67,2004,18,Wyo.,0,0,2,2,3,117,0,0,0,1
68,2004,18,Colo.,5,8,14,5,187,139,1,0,1,0
69,2004,18,N. Mex.,1,0,4,3,38,22,0,2,0,0
70,2004,18,Ariz.,1,1,5,16,55,72,24,24,0,0
71,2004,18,Utah,3,1,3,0,22,25,0,0,0,0
72,2004,18,Nev.,2,0,0,4,4,7,0,0,0,0
73,2004,18,PACIFIC,38,58,156,149,277,801,43,60,4,0
74,2004,18,Wash.,2,8,12,13,137,129,0,0,0,0
75,2004,18,Oreg.,7,5,34,28,97,97,0,1,2,0
76,2004,18,Calif.,28,45,105,100,35,573,35,54,2,0
77,2004,18,Alaska,0,0,1,2,3,0,8,5,0,0
78,2004,18,Hawaii,1,0,4,6,5,2,0,0,0,0
79,2004,18,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,18,P.R.,0,0,2,5,1,0,16,24,N,N
81,2004,18,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,18,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,18,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,19,UNITED STATES,343,347,632,758,"2,858","2,320","1,273","2,524",176,111
18,2004,19,NEW ENGLAND,28,8,28,35,640,236,174,162,9,0
19,2004,19,Maine,2,1,7,5,0,2,18,14,0,0
20,2004,19,N.H.,0,2,3,3,20,14,6,9,0,0
21,2004,19,Vt.,1,0,1,0,26,26,6,10,0,0
22,2004,19,Mass.,16,5,17,21,576,178,73,61,9,0
23,2004,19,R.I.,2,0,0,2,9,1,10,20,0,0
24,2004,19,Conn.,7,0,0,4,9,15,61,48,0,0
25,2004,19,MID. ATLANTIC,66,83,77,86,776,210,141,298,14,10
26,2004,19,Upstate N.Y.,13,17,19,14,590,80,108,104,1,0
27,2004,19,N.Y. City,25,43,14,19,0,26,4,2,2,4
28,2004,19,N.J.,12,9,15,11,67,35,0,62,3,4
29,2004,19,Pa.,16,14,29,42,119,69,29,130,8,2
30,2004,19,E.N. CENTRAL,22,36,91,120,321,161,10,13,9,2
31,2004,19,Ohio,7,6,37,31,151,80,5,5,6,1
32,2004,19,Ind.,0,0,10,18,23,22,2,2,1,0
33,2004,19,Ill.,2,17,9,35,0,0,2,1,0,0
34,2004,19,Mich.,8,10,29,21,36,16,1,5,2,1
35,2004,19,Wis.,5,3,6,15,111,43,0,0,0,0
36,2004,19,W.N. CENTRAL,22,14,36,55,146,108,127,242,6,4
37,2004,19,Minn.,9,8,9,13,28,33,17,11,0,0
38,2004,19,Iowa,1,2,9,10,21,33,19,25,0,1
39,2004,19,Mo.,3,1,9,22,75,23,5,2,6,3
40,2004,19,N. Dak.,2,0,0,0,5,2,21,22,0,0
41,2004,19,S. Dak.,1,0,1,1,7,2,10,50,0,0
42,2004,19,Nebr.,1,0,1,5,0,1,15,49,0,0
43,2004,19,Kans.,5,3,7,4,10,14,40,83,0,0
44,2004,19,S. ATLANTIC,111,86,123,140,181,151,630,"1,023",94,85
45,2004,19,Del.,4,0,2,8,6,1,18,16,0,0
46,2004,19,Md.,26,24,5,12,35,17,50,139,7,14
47,2004,19,D.C.,5,5,4,1,1,0,0,0,0,0
48,2004,19,Va.,10,7,7,8,46,33,135,197,0,1
49,2004,19,W. Va.,0,2,3,1,2,1,26,28,0,0
50,2004,19,N.C.,5,6,18,16,33,54,238,263,78,47
51,2004,19,S.C.,5,1,10,11,17,7,56,58,2,8
52,2004,19,Ga.,16,14,15,18,18,14,98,134,4,12
53,2004,19,Fla.,40,27,59,65,23,24,9,188,3,3
54,2004,19,E.S. CENTRAL,10,9,25,32,37,42,45,76,23,8
