,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive, all serogroups current week","Meningococcal diseases, invasive, all serogroups previous 52 weeks median ","Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum ","Meningococcal diseases, invasive, all serogroups cummulative for 2006","Meningococcal diseases, invasive, all serogroups cummulative for 2005","Meningococcal diseases, invasive, serogroup unknown current week","Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median ","Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum ","Meningococcal diseases, invasive, serogroup unknown cummulative for 2006","Meningococcal diseases, invasive, serogroup unknown cummulative for 2005",Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2006,Pertussis cummulative for 2005
84,2006,4,Amer. Samoa,U,0,1,0,0,U,0,1,U,U,U,0,0,U,U
85,2006,4,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,4,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2006,4,P.R.,0,0,2,0,1,0,0,2,0,1,0,0,2,0,0
88,2006,4,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,5,UNITED STATES,17,20,45,93,124,9,13,37,65,68,106,422,598,761,"2,414"
23,2006,5,NEW ENGLAND,0,1,5,5,13,0,1,2,5,5,0,26,49,91,130
24,2006,5,Conn.,0,0,3,2,1,0,0,2,2,0,0,0,4,0,11
25,2006,5,Maine,0,0,1,2,1,0,0,1,2,1,0,0,5,0,6
26,2006,5,Mass.,0,0,3,1,8,0,0,2,1,2,0,19,39,86,103
27,2006,5,N.H.,0,0,2,0,1,0,0,2,0,1,0,1,15,0,0
28,2006,5,R.I.,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0
29,2006,5,Vt.,0,0,1,0,2,0,0,1,0,1,0,1,25,5,10
30,2006,5,MID. ATLANTIC,1,3,13,15,19,1,2,12,14,12,20,23,58,91,194
31,2006,5,N.J.,0,0,4,0,2,0,0,4,0,2,0,4,9,2,27
32,2006,5,N.Y. (Upstate),0,1,5,2,6,0,0,4,1,2,11,10,46,29,49
33,2006,5,N.Y. City,0,0,5,5,3,0,0,5,5,3,0,2,6,0,10
34,2006,5,Pa.,1,1,3,8,8,1,1,3,8,5,9,7,28,60,108
35,2006,5,E.N. CENTRAL,0,2,9,5,14,0,1,6,4,13,30,63,144,120,619
36,2006,5,Ill.,0,0,4,2,5,0,0,4,2,5,0,14,31,7,104
37,2006,5,Ind.,0,0,3,0,2,0,0,2,0,2,3,6,23,3,3
38,2006,5,Mich.,0,0,3,1,3,0,0,3,0,2,2,4,26,14,29
39,2006,5,Ohio,0,1,5,2,2,0,0,4,2,2,25,20,59,95,265
40,2006,5,Wis.,0,0,2,0,2,0,0,2,0,2,0,22,47,1,218
41,2006,5,W.N. CENTRAL,0,1,5,3,6,0,0,3,1,3,11,60,205,105,397
42,2006,5,Iowa,0,0,2,0,1,0,0,2,0,0,0,12,55,7,171
43,2006,5,Kans.,0,0,1,0,1,0,0,1,0,1,7,10,29,54,45
44,2006,5,Minn.,0,0,2,0,0,0,0,1,0,0,0,1,148,0,31
45,2006,5,Mo.,0,0,3,1,4,0,0,2,0,2,0,9,39,37,65
46,2006,5,Nebr.,0,0,1,2,0,0,0,1,1,0,2,2,12,5,38
47,2006,5,N. Dak.,0,0,1,0,0,0,0,1,0,0,2,0,28,2,16
48,2006,5,S. Dak.,0,0,1,0,0,0,0,0,0,0,0,2,9,0,31
49,2006,5,S. ATLANTIC,13,3,11,21,22,5,2,6,9,11,19,24,90,86,116
50,2006,5,Del.,0,0,1,1,0,0,0,1,1,0,0,0,3,1,10
51,2006,5,D.C.,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0
52,2006,5,Fla.,2,1,7,4,6,2,0,6,2,2,8,4,14,27,10
53,2006,5,Ga.,0,0,2,1,6,0,0,2,1,6,0,1,3,0,6
54,2006,5,Md.,0,0,2,2,2,0,0,1,1,0,7,4,8,29,34
55,2006,5,N.C.,11,0,6,11,3,3,0,2,3,0,0,0,21,17,0
56,2006,5,S.C.,0,0,2,0,4,0,0,1,0,3,2,6,17,10,50
57,2006,5,Va.,0,0,3,2,1,0,0,1,1,0,0,1,72,0,3
58,2006,5,W. Va.,0,0,1,0,0,0,0,1,0,0,0,0,12,0,3
59,2006,5,E.S. CENTRAL,1,1,4,2,3,1,1,4,2,1,1,8,25,10,51
60,2006,5,Ala.,1,0,1,1,0,1,0,1,1,0,0,1,9,4,13
61,2006,5,Ky.,0,0,3,1,1,0,0,3,1,1,0,3,10,2,13
62,2006,5,Miss.,0,0,1,0,0,0,0,1,0,0,0,1,4,1,12
63,2006,5,Tenn.,0,0,2,0,2,0,0,1,0,0,1,4,17,3,13
64,2006,5,W.S. CENTRAL,0,2,6,6,9,0,0,5,5,3,2,37,111,17,23
65,2006,5,Ark.,0,0,3,1,1,0,0,2,1,0,1,5,19,5,2
66,2006,5,La.,0,0,3,5,6,0,0,2,4,2,0,0,3,0,3
67,2006,5,Okla.,0,0,3,0,1,0,0,3,0,0,1,0,0,1,0
68,2006,5,Tex.,0,0,4,0,1,0,0,3,0,1,0,31,99,11,18
69,2006,5,MOUNTAIN,0,2,7,7,6,0,1,5,3,4,13,75,143,209,420
70,2006,5,Ariz.,0,0,5,0,1,0,0,5,0,0,0,15,86,0,11
71,2006,5,Colo.,0,0,3,6,4,0,0,2,2,4,0,24,55,130,228
72,2006,5,Idaho,0,0,2,0,0,0,0,2,0,0,0,3,19,9,23
73,2006,5,Mont.,0,0,0,0,0,0,0,0,0,0,4,8,32,16,108
74,2006,5,Nev.,0,0,2,0,0,0,0,1,0,0,0,0,6,0,3
75,2006,5,N. Mex.,0,0,2,0,1,0,0,2,0,0,0,3,9,1,26
76,2006,5,Utah,0,0,2,1,0,0,0,1,1,0,9,12,35,48,16
77,2006,5,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5
78,2006,5,PACIFIC,2,4,28,29,32,2,3,13,22,16,10,63,171,32,464
79,2006,5,Alaska,0,0,1,0,0,0,0,1,0,0,7,1,11,12,1
80,2006,5,Calif.,1,2,11,19,13,1,2,11,19,13,0,34,146,0,296
81,2006,5,Hawaii,0,0,2,0,2,0,0,1,0,1,0,3,10,5,17
82,2006,5,Oreg.,0,0,4,5,13,0,0,2,1,1,0,7,26,9,131
83,2006,5,Wash.,1,0,25,5,4,1,0,11,2,1,3,12,59,6,19
84,2006,5,Amer. Samoa,U,0,1,0,0,U,0,1,U,U,U,0,0,U,U
85,2006,5,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,5,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2006,5,P.R.,0,0,2,0,1,0,0,2,0,1,0,0,2,0,0
88,2006,5,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,6,UNITED STATES,11,20,50,109,150,7,13,42,75,82,94,426,596,"1,021","2,848"
23,2006,6,NEW ENGLAND,1,1,5,6,14,1,1,2,6,5,3,27,49,159,172
24,2006,6,Conn.,0,0,3,2,1,0,0,2,2,0,0,0,4,0,11
25,2006,6,Maine,0,0,1,2,1,0,0,1,2,1,0,0,5,0,6
26,2006,6,Mass.,1,0,3,2,9,1,0,2,2,2,1,19,39,149,120
27,2006,6,N.H.,0,0,2,0,1,0,0,2,0,1,0,1,15,1,0
28,2006,6,R.I.,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0
29,2006,6,Vt.,0,0,1,0,2,0,0,1,0,1,2,1,25,9,35
30,2006,6,MID. ATLANTIC,1,3,14,16,22,1,2,13,15,15,21,23,66,112,224
31,2006,6,N.J.,0,0,4,0,3,0,0,4,0,3,0,3,9,3,30
32,2006,6,N.Y. (Upstate),0,0,6,2,6,0,0,5,1,2,10,10,54,33,64
33,2006,6,N.Y. City,0,0,5,5,4,0,0,5,5,4,0,2,6,0,12
34,2006,6,Pa.,1,1,3,9,9,1,1,3,9,6,11,7,28,76,118
35,2006,6,E.N. CENTRAL,0,2,9,6,16,0,1,6,5,15,23,64,144,153,763
36,2006,6,Ill.,0,0,2,2,5,0,0,2,2,5,0,14,31,7,133
37,2006,6,Ind.,0,0,3,0,2,0,0,2,0,2,0,6,23,3,9
38,2006,6,Mich.,0,1,3,2,3,0,0,3,1,2,3,4,26,20,32
39,2006,6,Ohio,0,1,5,2,3,0,0,4,2,3,20,20,59,115,324
40,2006,6,Wis.,0,0,2,0,3,0,0,2,0,3,0,21,47,8,265
41,2006,6,W.N. CENTRAL,1,1,5,6,7,1,0,3,2,3,19,58,205,146,439
42,2006,6,Iowa,0,0,2,0,2,0,0,2,0,0,0,11,55,7,188
43,2006,6,Kans.,0,0,1,0,1,0,0,1,0,1,11,11,29,74,48
44,2006,6,Minn.,0,0,2,0,0,0,0,1,0,0,0,0,148,0,31
45,2006,6,Mo.,0,0,3,3,4,0,0,2,0,2,7,9,39,55,81
46,2006,6,Nebr.,1,0,1,3,0,1,0,1,2,0,1,3,12,8,42
47,2006,6,N. Dak.,0,0,1,0,0,0,0,1,0,0,0,0,28,2,16
48,2006,6,S. Dak.,0,0,1,0,0,0,0,0,0,0,0,2,9,0,33
49,2006,6,S. ATLANTIC,4,4,13,25,24,2,2,7,11,11,9,24,90,99,135
50,2006,6,Del.,0,0,1,1,0,0,0,1,1,0,0,0,1,1,10
51,2006,6,D.C.,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
52,2006,6,Fla.,3,1,7,7,7,2,0,6,4,2,7,4,14,34,12
53,2006,6,Ga.,0,0,2,1,6,0,0,2,1,6,0,1,3,0,6
54,2006,6,Md.,1,0,2,3,2,0,0,1,1,0,1,4,8,32,42
55,2006,6,N.C.,0,0,11,11,4,0,0,3,3,0,0,0,21,17,0
56,2006,6,S.C.,0,0,2,0,4,0,0,1,0,3,1,6,17,13,59
57,2006,6,Va.,0,0,3,2,1,0,0,3,1,0,0,1,72,0,3
58,2006,6,W. Va.,0,0,1,0,0,0,0,1,0,0,0,0,12,0,3
59,2006,6,E.S. CENTRAL,2,1,4,4,4,0,1,4,2,2,3,8,25,15,66
60,2006,6,Ala.,0,0,1,1,0,0,0,1,1,0,2,1,9,8,18
61,2006,6,Ky.,0,0,3,1,1,0,0,3,1,1,0,3,10,2,19
62,2006,6,Miss.,0,0,1,0,1,0,0,1,0,1,0,1,4,1,12
63,2006,6,Tenn.,2,0,2,2,2,0,0,1,0,0,1,4,17,4,17
64,2006,6,W.S. CENTRAL,0,2,7,6,14,0,0,5,5,3,1,40,111,36,33
65,2006,6,Ark.,0,0,3,1,1,0,0,2,1,0,1,5,19,6,3
66,2006,6,La.,0,0,3,5,8,0,0,2,4,2,0,0,3,0,3
67,2006,6,Okla.,0,0,3,0,3,0,0,3,0,0,0,0,1,1,0
68,2006,6,Tex.,0,0,4,0,2,0,0,3,0,1,0,36,98,29,27
69,2006,6,MOUNTAIN,0,2,7,8,10,0,1,5,4,6,13,75,145,264,513
70,2006,6,Ariz.,0,0,5,0,3,0,0,5,0,0,0,15,86,0,27
71,2006,6,Colo.,0,0,3,7,6,0,0,2,3,6,0,24,43,163,255
72,2006,6,Idaho,0,0,2,0,0,0,0,2,0,0,0,3,19,9,24
73,2006,6,Mont.,0,0,0,0,0,0,0,0,0,0,0,8,32,16,140
74,2006,6,Nev.,0,0,2,0,0,0,0,1,0,0,0,0,8,8,4
75,2006,6,N. Mex.,0,0,2,0,1,0,0,2,0,0,0,3,9,1,34
76,2006,6,Utah,0,0,2,1,0,0,0,1,1,0,12,12,35,60,24
77,2006,6,Wyo.,0,0,0,0,0,0,0,0,0,0,1,0,4,7,5
78,2006,6,PACIFIC,2,4,28,32,39,2,3,13,25,22,2,68,171,37,503
79,2006,6,Alaska,0,0,1,0,0,0,0,1,0,0,2,1,11,14,2
80,2006,6,Calif.,2,2,11,22,18,2,2,11,22,18,0,39,146,0,312
81,2006,6,Hawaii,0,0,2,0,2,0,0,1,0,1,0,3,10,6,18
82,2006,6,Oreg.,0,0,4,5,14,0,0,2,1,2,0,7,26,11,146
83,2006,6,Wash.,0,0,25,5,5,0,0,11,2,1,0,11,59,6,25
84,2006,6,Amer. Samoa,U,0,1,0,0,U,0,1,U,U,U,0,0,U,U
85,2006,6,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,6,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2006,6,P.R.,0,0,2,0,1,0,0,2,0,1,0,0,2,0,0
88,2006,6,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,7,UNITED STATES,10,20,56,133,192,6,13,46,88,101,111,424,618,"1,231","3,311"
23,2006,7,NEW ENGLAND,0,1,5,6,15,0,1,2,6,5,0,26,49,172,198
24,2006,7,Conn.,0,0,3,2,1,0,0,2,2,0,0,0,4,0,14
25,2006,7,Maine,0,0,1,2,1,0,0,1,2,1,0,0,5,0,6
26,2006,7,Mass.,0,0,3,2,10,0,0,2,2,2,0,19,39,160,139
27,2006,7,N.H.,0,0,2,0,1,0,0,2,0,1,0,1,15,3,0
28,2006,7,R.I.,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0
29,2006,7,Vt.,0,0,1,0,2,0,0,1,0,1,0,1,6,9,39
30,2006,7,MID. ATLANTIC,1,3,14,25,27,1,2,13,23,20,24,23,102,139,264
31,2006,7,N.J.,0,0,4,0,7,0,0,4,0,7,0,3,9,6,34
32,2006,7,N.Y. (Upstate),0,0,6,2,6,0,0,5,1,2,12,9,92,41,73
33,2006,7,N.Y. City,0,0,5,11,4,0,0,5,11,4,0,2,6,0,12
34,2006,7,Pa.,1,1,3,12,10,1,1,3,11,7,12,7,28,92,145
35,2006,7,E.N. CENTRAL,1,2,9,7,19,1,1,6,6,18,15,63,121,176,858
36,2006,7,Ill.,0,0,2,2,5,0,0,2,2,5,0,14,31,7,151
37,2006,7,Ind.,0,0,3,0,2,0,0,2,0,2,5,5,23,8,9
38,2006,7,Mich.,0,0,3,2,3,0,0,3,1,2,1,4,26,29,35
39,2006,7,Ohio,1,0,5,3,4,1,0,4,3,4,9,20,43,124,362
40,2006,7,Wis.,0,0,2,0,5,0,0,2,0,5,0,21,40,8,301
41,2006,7,W.N. CENTRAL,0,1,5,6,12,0,0,3,2,4,0,58,205,171,538
42,2006,7,Iowa,0,0,2,0,3,0,0,2,0,0,0,9,55,25,203
43,2006,7,Kans.,0,0,1,0,1,0,0,1,0,1,0,11,29,74,58
44,2006,7,Minn.,0,0,2,0,2,0,0,1,0,0,0,0,148,0,93
45,2006,7,Mo.,0,0,3,3,5,0,0,2,0,2,0,9,39,62,84
46,2006,7,Nebr.,0,0,1,3,1,0,0,1,2,1,0,2,12,8,47
47,2006,7,N. Dak.,0,0,1,0,0,0,0,1,0,0,0,0,28,2,16
48,2006,7,S. Dak.,0,0,1,0,0,0,0,0,0,0,0,2,9,0,37
49,2006,7,S. ATLANTIC,3,4,13,28,29,1,2,7,11,12,8,24,90,107,178
50,2006,7,Del.,0,0,1,1,0,0,0,1,1,0,0,0,1,1,10
51,2006,7,D.C.,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
52,2006,7,Fla.,3,1,7,10,9,1,1,6,4,2,5,4,14,39,15
53,2006,7,Ga.,0,0,2,1,6,0,0,2,1,6,0,1,3,0,6
54,2006,7,Md.,0,0,2,3,2,0,0,1,1,0,1,4,8,33,44
55,2006,7,N.C.,0,0,11,11,4,0,0,3,3,0,2,0,21,19,14
56,2006,7,S.C.,0,0,2,0,6,0,0,1,0,4,0,6,17,13,72
57,2006,7,Va.,0,0,3,2,2,0,0,3,1,0,0,1,72,0,14
58,2006,7,W. Va.,0,0,1,0,0,0,0,1,0,0,0,0,12,0,3
59,2006,7,E.S. CENTRAL,0,1,4,4,7,0,1,4,2,4,0,8,25,15,76
60,2006,7,Ala.,0,0,1,1,0,0,0,1,1,0,0,1,9,8,20
61,2006,7,Ky.,0,0,3,1,2,0,0,3,1,2,0,3,10,2,19
62,2006,7,Miss.,0,0,1,0,2,0,0,1,0,2,0,1,4,1,12
63,2006,7,Tenn.,0,0,2,2,3,0,0,1,0,0,0,3,17,4,25
64,2006,7,W.S. CENTRAL,1,2,7,10,18,1,0,5,6,4,4,40,111,42,48
65,2006,7,Ark.,1,0,3,2,4,1,0,2,2,1,4,5,19,10,6
66,2006,7,La.,0,0,3,6,8,0,0,2,4,2,0,0,3,1,3
67,2006,7,Okla.,0,0,3,2,3,0,0,3,0,0,0,0,1,2,0
68,2006,7,Tex.,0,0,4,0,3,0,0,3,0,1,0,36,98,29,39
69,2006,7,MOUNTAIN,1,2,7,10,16,1,1,5,4,9,48,74,145,350,609
70,2006,7,Ariz.,0,0,5,0,5,0,0,5,0,2,0,15,86,0,41
71,2006,7,Colo.,0,0,2,8,7,0,0,2,2,7,28,24,43,229,298
72,2006,7,Idaho,0,0,2,0,0,0,0,2,0,0,0,3,19,9,43
73,2006,7,Mont.,0,0,0,0,0,0,0,0,0,0,0,8,29,16,150
74,2006,7,Nev.,0,0,2,0,2,0,0,1,0,0,0,0,8,8,4
75,2006,7,N. Mex.,0,0,2,0,1,0,0,2,0,0,0,3,9,1,42
76,2006,7,Utah,1,0,2,2,1,1,0,1,2,0,20,12,35,80,26
77,2006,7,Wyo.,0,0,0,0,0,0,0,0,0,0,0,1,4,7,5
78,2006,7,PACIFIC,3,4,28,37,49,1,3,13,28,25,12,69,272,59,542
79,2006,7,Alaska,0,0,1,0,0,0,0,1,0,0,1,2,12,15,5
80,2006,7,Calif.,1,2,11,25,21,1,2,11,25,21,0,40,146,0,319
81,2006,7,Hawaii,0,0,2,0,3,0,0,1,0,1,0,3,10,6,19
82,2006,7,Oreg.,0,0,4,5,18,0,0,2,1,2,0,6,26,21,164
83,2006,7,Wash.,2,0,25,7,7,0,0,11,2,1,11,11,178,17,35
84,2006,7,Amer. Samoa,U,0,1,0,0,U,0,1,U,U,U,0,0,U,U
85,2006,7,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,7,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2006,7,P.R.,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1
88,2006,7,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,8,UNITED STATES,13,21,58,166,224,11,13,48,115,125,135,429,789,"1,489","3,653"
23,2006,8,NEW ENGLAND,1,1,5,7,18,1,1,2,7,5,0,30,51,207,225
24,2006,8,Conn.,0,0,3,2,3,0,0,2,2,0,0,0,4,0,14
25,2006,8,Maine,0,0,1,2,1,0,0,1,2,1,0,0,5,0,8
26,2006,8,Mass.,1,0,3,3,11,1,0,2,3,2,0,22,41,193,164
27,2006,8,N.H.,0,0,2,0,1,0,0,2,0,1,0,1,15,3,0
28,2006,8,R.I.,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0
29,2006,8,Vt.,0,0,1,0,2,0,0,1,0,1,0,1,6,11,39
30,2006,8,MID. ATLANTIC,0,3,14,27,29,1,2,13,24,22,18,22,102,153,297
31,2006,8,N.J.,0,0,2,0,7,0,0,2,0,7,0,3,9,9,41
32,2006,8,N.Y. (Upstate),0,0,6,3,7,1,0,5,2,3,9,10,93,49,82
33,2006,8,N.Y. City,0,0,5,11,5,0,0,5,11,5,0,2,6,0,13
34,2006,8,Pa.,0,1,3,13,10,0,1,3,11,7,9,7,16,95,161
35,2006,8,E.N. CENTRAL,1,2,9,11,21,1,1,6,10,20,28,63,121,217,952
36,2006,8,Ill.,0,0,4,5,5,0,0,4,5,5,0,14,31,8,168
37,2006,8,Ind.,0,0,3,0,2,0,0,2,0,2,11,6,23,19,28
38,2006,8,Mich.,0,0,3,2,5,0,0,3,1,4,3,4,26,35,40
39,2006,8,Ohio,1,0,5,4,4,1,0,4,4,4,14,20,43,138,387
40,2006,8,Wis.,0,0,1,0,5,0,0,1,0,5,0,21,40,17,329
41,2006,8,W.N. CENTRAL,1,1,4,7,15,1,0,3,3,6,7,56,205,200,575
42,2006,8,Iowa,0,0,2,0,4,0,0,2,0,0,0,9,55,33,216
43,2006,8,Kans.,0,0,1,0,2,0,0,1,0,2,4,11,29,86,60
44,2006,8,Minn.,0,0,2,0,2,0,0,1,0,0,0,0,148,0,93
45,2006,8,Mo.,1,0,3,4,5,1,0,2,1,2,3,9,39,71,99
46,2006,8,Nebr.,0,0,1,3,2,0,0,1,2,2,0,2,12,8,50
47,2006,8,N. Dak.,0,0,1,0,0,0,0,1,0,0,0,0,28,2,18
48,2006,8,S. Dak.,0,0,1,0,0,0,0,0,0,0,0,2,9,0,39
49,2006,8,S. ATLANTIC,3,4,14,33,34,2,2,7,13,15,5,24,90,114,209
50,2006,8,Del.,0,0,1,1,0,0,0,1,1,0,0,0,1,1,10
51,2006,8,D.C.,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
52,2006,8,Fla.,3,1,7,13,11,2,1,6,6,3,2,4,14,41,19
53,2006,8,Ga.,0,0,2,1,7,0,0,2,1,7,1,1,3,2,6
54,2006,8,Md.,0,0,2,3,3,0,0,1,1,0,2,4,8,35,46
55,2006,8,N.C.,0,0,11,11,4,0,0,3,3,0,0,0,21,19,17
56,2006,8,S.C.,0,0,1,2,7,0,0,1,0,5,0,5,21,14,81
57,2006,8,Va.,0,0,3,2,2,0,0,3,1,0,0,1,72,0,27
58,2006,8,W. Va.,0,0,1,0,0,0,0,1,0,0,0,0,12,0,3
59,2006,8,E.S. CENTRAL,0,1,4,6,11,0,1,4,4,8,3,8,25,23,84
60,2006,8,Ala.,0,0,1,1,0,0,0,1,1,0,2,1,9,10,20
61,2006,8,Ky.,0,0,3,1,5,0,0,3,1,5,0,3,10,2,22
62,2006,8,Miss.,0,0,1,1,2,0,0,1,1,2,1,1,4,5,14
63,2006,8,Tenn.,0,0,2,3,4,0,0,1,1,1,0,3,17,6,28
64,2006,8,W.S. CENTRAL,2,2,7,17,22,1,0,5,12,7,0,41,111,66,56
65,2006,8,Ark.,0,0,3,2,4,0,0,2,2,1,0,5,19,10,6
66,2006,8,La.,0,0,3,11,8,0,0,3,9,2,0,0,3,1,5
67,2006,8,Okla.,2,0,3,4,3,1,0,3,1,0,0,0,1,2,0
68,2006,8,Tex.,0,0,4,0,7,0,0,3,0,4,0,36,98,53,45
69,2006,8,MOUNTAIN,1,2,7,16,17,0,1,5,9,10,64,74,145,441,677
70,2006,8,Ariz.,0,0,5,5,5,0,0,5,5,2,1,15,86,27,45
71,2006,8,Colo.,1,0,2,9,8,0,0,2,2,8,33,24,41,262,325
72,2006,8,Idaho,0,0,2,0,0,0,0,2,0,0,0,3,16,9,43
73,2006,8,Mont.,0,0,0,0,0,0,0,0,0,0,9,8,29,25,164
74,2006,8,Nev.,0,0,2,0,2,0,0,1,0,0,0,0,8,8,4
75,2006,8,N. Mex.,0,0,2,0,1,0,0,2,0,0,0,3,9,1,45
76,2006,8,Utah,0,0,2,2,1,0,0,1,2,0,20,13,35,100,46
77,2006,8,Wyo.,0,0,0,0,0,0,0,0,0,0,1,1,4,9,5
78,2006,8,PACIFIC,4,4,28,42,57,4,3,15,33,32,10,69,410,68,578
79,2006,8,Alaska,0,0,1,0,0,0,0,1,0,0,2,1,15,17,6
80,2006,8,Calif.,3,2,11,29,26,3,2,11,29,26,0,40,229,0,330
81,2006,8,Hawaii,0,0,2,0,5,0,0,1,0,2,0,3,10,6,22
82,2006,8,Oreg.,0,0,4,5,19,0,0,2,1,3,0,5,26,21,183
83,2006,8,Wash.,1,0,25,8,7,1,0,11,3,1,8,11,178,24,37
84,2006,8,Amer. Samoa,U,0,1,0,0,U,0,1,U,U,U,0,0,U,U
85,2006,8,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,8,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2006,8,P.R.,0,0,1,0,1,0,0,2,0,1,0,0,2,0,1
88,2006,8,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,9,UNITED STATES,22,22,64,203,288,19,13,51,145,158,168,429,957,"1,774","4,025"
23,2006,9,NEW ENGLAND,0,1,5,8,23,0,1,2,8,6,0,30,51,222,250
24,2006,9,Conn.,0,0,3,2,6,0,0,2,2,1,0,0,4,0,16
25,2006,9,Maine,0,0,1,2,1,0,0,1,2,1,0,0,5,5,8
26,2006,9,Mass.,0,0,3,4,11,0,0,2,4,2,0,22,41,200,187
27,2006,9,N.H.,0,0,2,0,1,0,0,2,0,1,0,1,15,5,0
28,2006,9,R.I.,0,0,2,0,2,0,0,0,0,0,0,0,8,0,0
29,2006,9,Vt.,0,0,1,0,2,0,0,1,0,1,0,1,6,12,39
30,2006,9,MID. ATLANTIC,2,3,14,29,34,2,2,13,26,25,25,22,124,182,335
31,2006,9,N.J.,0,0,2,0,9,0,0,2,0,9,0,3,7,12,48
32,2006,9,N.Y. (Upstate),1,0,6,4,9,1,0,5,3,3,18,10,115,64,103
33,2006,9,N.Y. City,0,0,5,11,6,0,0,5,11,6,0,2,6,0,17
34,2006,9,Pa.,1,1,3,14,10,1,1,3,12,7,7,7,16,106,167
35,2006,9,E.N. CENTRAL,4,2,9,16,26,3,1,6,13,22,14,62,121,256,"1,034"
36,2006,9,Ill.,0,0,4,5,6,0,0,4,5,6,0,14,31,8,186
37,2006,9,Ind.,0,0,3,0,4,0,0,2,0,2,2,6,23,21,40
38,2006,9,Mich.,1,1,3,4,6,0,0,3,1,4,3,4,26,63,42
39,2006,9,Ohio,3,1,5,7,5,3,0,4,7,5,9,19,43,147,412
40,2006,9,Wis.,0,0,1,0,5,0,0,1,0,5,0,21,40,17,354
41,2006,9,W.N. CENTRAL,1,1,4,8,19,0,0,3,3,7,16,56,205,232,609
42,2006,9,Iowa,0,0,2,0,6,0,0,2,0,0,0,9,55,36,225
43,2006,9,Kans.,0,0,1,0,2,0,0,1,0,2,9,11,29,99,65
44,2006,9,Minn.,0,0,2,0,3,0,0,1,0,0,0,0,148,0,93
45,2006,9,Mo.,1,0,3,5,6,0,0,2,1,3,3,9,39,82,106
46,2006,9,Nebr.,0,0,1,3,2,0,0,1,2,2,2,2,12,11,58
47,2006,9,N. Dak.,0,0,1,0,0,0,0,1,0,0,2,0,28,4,19
48,2006,9,S. Dak.,0,0,1,0,0,0,0,0,0,0,0,2,9,0,43
49,2006,9,S. ATLANTIC,2,3,14,35,40,2,2,7,13,18,23,23,90,140,236
50,2006,9,Del.,0,0,1,1,0,0,0,1,1,0,0,0,1,1,10
51,2006,9,D.C.,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
52,2006,9,Fla.,1,1,7,14,11,1,1,6,5,3,5,4,14,46,22
53,2006,9,Ga.,0,0,2,1,7,0,0,2,1,7,0,1,3,3,7
54,2006,9,Md.,0,0,2,3,5,0,0,1,1,0,4,4,8,39,49
55,2006,9,N.C.,0,0,11,11,4,0,0,3,3,0,4,0,21,23,19
56,2006,9,S.C.,1,0,1,3,8,1,0,1,1,6,0,5,21,14,87
57,2006,9,Va.,0,0,3,2,4,0,0,3,1,1,10,1,72,10,27
58,2006,9,W. Va.,0,0,1,0,1,0,0,1,0,1,0,0,12,2,15
59,2006,9,E.S. CENTRAL,2,1,3,8,13,2,1,3,6,9,1,8,25,27,96
60,2006,9,Ala.,0,0,1,1,0,0,0,1,1,0,1,1,9,11,21
61,2006,9,Ky.,0,0,2,1,5,0,0,2,1,5,0,3,10,2,27
62,2006,9,Miss.,0,0,1,1,3,0,0,1,1,3,0,1,4,8,14
63,2006,9,Tenn.,2,0,2,5,5,2,0,1,3,1,0,3,17,6,34
