,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2016,Lyme disease cummulative for 2015,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2016,Malaria cummulative for 2015,"Meningococcal disease, invasive�, All groups current week","Meningococcal disease, invasive�, All groups previous 52 weeks median ","Meningococcal disease, invasive�, All groups previous 52 weeks maximum ","Meningococcal disease, invasive�, All groups cummulative for 2016","Meningococcal disease, invasive�, All groups cummulative for 2015"
59,2016,40,E.S. CENTRAL,0,2,6,73,85,0,0,2,27,26,0,0,2,13,8
60,2016,40,Ala.,0,0,3,33,21,0,0,1,5,10,0,0,1,5,5
61,2016,40,Ky.,0,0,4,22,42,0,0,1,5,4,0,0,1,1,1
62,2016,40,Miss.,0,0,1,0,2,0,0,1,5,1,0,0,0,0,0
63,2016,40,Tenn.,0,0,2,18,20,0,0,2,12,11,0,0,1,7,2
64,2016,40,W.S. CENTRAL,0,1,4,34,44,3,2,13,106,88,0,0,3,26,33
65,2016,40,Ark.,0,0,0,0,0,0,0,1,2,8,0,0,1,1,2
66,2016,40,La.,0,0,0,0,3,0,0,2,7,9,0,0,1,3,5
67,2016,40,Okla.,0,0,0,0,0,0,0,5,3,6,0,0,1,4,3
68,2016,40,Tex.,0,1,4,34,41,3,2,9,94,65,0,0,3,18,23
69,2016,40,MOUNTAIN,0,1,6,44,34,0,1,4,41,49,0,0,2,11,11
70,2016,40,Ariz.,0,0,2,10,8,0,0,4,34,13,0,0,1,2,4
71,2016,40,Colo.,0,0,0,0,0,0,0,0,0,21,0,0,1,3,3
72,2016,40,Idaho,0,0,3,15,7,0,0,2,0,3,0,0,1,1,0
73,2016,40,Mont.,0,0,4,15,4,0,0,1,3,1,0,0,1,1,0
74,2016,40,Nev.,0,0,1,2,7,0,0,2,0,3,0,0,0,0,1
75,2016,40,N. Mex.,0,0,1,1,0,0,0,1,2,3,0,0,1,2,1
76,2016,40,Utah,0,0,1,1,7,0,0,2,1,4,0,0,1,2,1
77,2016,40,Wyo.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
78,2016,40,PACIFIC,5,2,24,99,128,2,3,22,131,98,0,2,11,95,64
79,2016,40,Alaska,0,0,2,14,7,0,0,1,2,3,0,0,2,5,2
80,2016,40,Calif.,0,0,4,34,91,0,2,5,78,80,0,1,7,67,42
81,2016,40,Hawaii,N,0,0,N,N,0,0,1,1,1,0,0,2,1,2
82,2016,40,Oreg.,1,1,3,39,30,0,0,3,16,14,0,0,3,14,18
83,2016,40,Wash.,4,0,24,12,0,2,0,21,34,0,0,0,10,8,0
84,2016,40,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,40,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,40,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,40,P.R.,N,0,0,N,N,0,0,1,2,7,0,0,0,0,0
88,2016,40,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,41,UNITED STATES,171,454,"1,715","25,778","33,188",18,30,71,"1,236","1,058",3,6,21,276,294
23,2016,41,NEW ENGLAND,2,63,217,"3,218","9,139",1,2,7,97,71,0,0,2,10,21
24,2016,41,Conn.,0,17,52,688,"2,305",0,0,1,1,9,0,0,1,1,4
25,2016,41,Maine,0,12,90,932,"1,038",0,0,1,8,6,0,0,1,1,4
26,2016,41,Mass.,0,3,44,149,"3,967",1,1,6,68,41,0,0,2,8,8
27,2016,41,N.H.,2,9,52,729,529,0,0,2,9,6,0,0,0,0,1
28,2016,41,R.I.,0,13,77,572,692,0,0,3,5,9,0,0,1,0,3
29,2016,41,Vt.,0,1,55,148,608,0,0,2,6,0,0,0,0,0,1
30,2016,41,MID. ATLANTIC,152,267,"1,138","16,716","15,709",10,7,20,329,294,0,0,4,29,26
31,2016,41,N.J.,0,53,223,"3,146","4,315",0,1,4,50,66,0,0,2,6,6
32,2016,41,N.Y. (Upstate),89,44,241,"2,706","2,724",3,1,8,54,38,0,0,1,7,6
33,2016,41,N.Y. City,38,4,563,826,792,6,4,17,181,156,0,0,2,9,6
34,2016,41,Pa.,25,127,811,"10,038","7,878",1,1,5,44,34,0,0,2,7,8
35,2016,41,E.N. CENTRAL,1,23,196,"2,164","2,436",3,2,14,123,97,1,0,3,27,47
36,2016,41,Ill.,0,2,27,193,271,0,1,4,35,40,0,0,2,9,15
37,2016,41,Ind.,0,0,14,106,135,0,0,2,10,8,0,0,2,5,4
38,2016,41,Mich.,0,2,16,157,121,0,0,3,24,13,0,0,1,4,7
39,2016,41,Ohio,1,2,14,139,140,3,0,13,45,32,1,0,2,6,13
40,2016,41,Wis.,0,15,142,"1,569","1,769",0,0,2,9,4,0,0,1,3,8
41,2016,41,W.N. CENTRAL,0,5,32,270,"2,050",0,1,5,35,78,1,0,1,12,26
42,2016,41,Iowa,0,3,20,190,298,0,0,3,15,15,0,0,1,2,5
43,2016,41,Kans.,0,1,3,32,19,0,0,1,5,5,0,0,1,4,5
44,2016,41,Minn.,0,0,25,0,"1,684",0,0,3,0,30,0,0,1,1,6
45,2016,41,Mo.,0,0,1,0,4,0,0,1,0,18,0,0,0,0,7
46,2016,41,Nebr.,0,0,2,12,9,0,0,1,5,3,1,0,1,4,2
47,2016,41,N. Dak.,0,0,5,25,31,0,0,1,6,4,0,0,0,0,0
48,2016,41,S. Dak.,0,0,3,11,5,0,0,1,4,3,0,0,1,1,1
49,2016,41,S. ATLANTIC,12,67,193,"3,149","3,560",2,8,21,342,253,0,1,4,50,54
50,2016,41,Del.,6,8,22,363,366,0,0,2,11,3,0,0,0,0,0
51,2016,41,D.C.,N,0,0,N,N,0,0,2,11,12,0,0,0,0,3
52,2016,41,Fla.,2,2,14,157,130,1,1,4,58,30,0,0,2,13,20
53,2016,41,Ga.,0,0,0,0,8,0,1,4,36,41,0,0,3,13,12
54,2016,41,Md.,4,24,109,"1,371","1,459",1,3,9,153,90,0,0,1,2,2
55,2016,41,N.C.,0,4,18,191,175,0,0,3,17,20,0,0,1,2,4
56,2016,41,S.C.,0,0,3,25,36,0,0,2,5,3,0,0,2,8,2
57,2016,41,Va.,0,22,120,785,"1,129",0,1,4,50,52,0,0,2,9,10
58,2016,41,W. Va.,0,4,28,257,257,0,0,1,1,2,0,0,2,3,1
59,2016,41,E.S. CENTRAL,0,2,6,76,87,1,0,2,28,27,0,0,2,14,8
60,2016,41,Ala.,0,1,3,35,21,0,0,1,5,10,0,0,1,5,5
61,2016,41,Ky.,0,0,4,22,43,0,0,1,5,4,0,0,1,1,1
62,2016,41,Miss.,0,0,1,0,2,0,0,1,5,1,0,0,0,0,0
63,2016,41,Tenn.,0,0,2,19,21,1,0,2,13,12,0,0,1,8,2
64,2016,41,W.S. CENTRAL,3,1,4,38,45,0,2,13,107,90,0,0,3,27,33
65,2016,41,Ark.,0,0,0,0,0,0,0,1,2,8,0,0,1,2,2
66,2016,41,La.,0,0,0,0,3,0,0,2,7,9,0,0,1,3,5
67,2016,41,Okla.,0,0,0,0,0,0,0,5,3,6,0,0,1,4,3
68,2016,41,Tex.,3,1,4,38,42,0,2,9,95,67,0,0,3,18,23
69,2016,41,MOUNTAIN,0,1,6,45,34,1,1,4,43,49,1,0,2,12,11
70,2016,41,Ariz.,0,0,2,10,8,1,0,4,36,13,0,0,1,2,4
71,2016,41,Colo.,0,0,0,0,0,0,0,0,0,21,1,0,1,4,3
72,2016,41,Idaho,0,0,3,16,7,0,0,2,0,3,0,0,1,1,0
73,2016,41,Mont.,0,0,4,15,4,0,0,1,3,1,0,0,1,1,0
74,2016,41,Nev.,0,0,1,2,7,0,0,2,0,3,0,0,0,0,1
75,2016,41,N. Mex.,0,0,1,1,0,0,0,1,2,3,0,0,1,2,1
76,2016,41,Utah,0,0,1,1,7,0,0,2,1,4,0,0,1,2,1
77,2016,41,Wyo.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
78,2016,41,PACIFIC,1,2,24,102,128,0,3,22,132,99,0,2,11,95,68
79,2016,41,Alaska,0,0,2,14,7,0,0,1,2,3,0,0,2,5,3
80,2016,41,Calif.,0,0,4,34,91,0,2,5,79,81,0,1,7,67,43
81,2016,41,Hawaii,N,0,0,N,N,0,0,1,1,1,0,0,2,1,4
82,2016,41,Oreg.,1,1,3,42,30,0,0,3,16,14,0,0,3,14,18
83,2016,41,Wash.,0,0,24,12,0,0,0,21,34,0,0,0,10,8,0
84,2016,41,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,41,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,41,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,41,P.R.,N,0,0,N,N,0,0,1,3,7,0,0,0,0,0
88,2016,41,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,42,UNITED STATES,182,453,"1,723","26,395","33,761",24,31,74,"1,282","1,100",2,6,21,281,299
23,2016,42,NEW ENGLAND,0,61,218,"3,264","9,269",1,2,7,102,75,0,0,2,10,22
24,2016,42,Conn.,0,17,52,688,"2,324",0,0,1,1,10,0,0,1,1,4
25,2016,42,Maine,0,12,90,952,"1,068",0,0,1,8,7,0,0,1,1,4
26,2016,42,Mass.,0,3,44,150,"4,011",1,1,6,71,42,0,0,2,8,9
27,2016,42,N.H.,0,9,53,740,529,0,0,2,11,6,0,0,0,0,1
28,2016,42,R.I.,0,13,77,586,714,0,0,3,5,10,0,0,1,0,3
29,2016,42,Vt.,0,1,55,148,623,0,0,2,6,0,0,0,0,0,1
30,2016,42,MID. ATLANTIC,145,260,"1,141","17,108","15,996",14,8,21,350,307,0,0,4,29,26
31,2016,42,N.J.,1,54,227,"3,236","4,372",0,1,5,57,70,0,0,2,6,6
32,2016,42,N.Y. (Upstate),95,44,241,"2,799","2,777",2,1,8,56,40,0,0,1,7,6
33,2016,42,N.Y. City,10,4,563,836,815,11,4,17,192,162,0,0,2,9,6
34,2016,42,Pa.,39,127,811,"10,237","8,032",1,1,5,45,35,0,0,2,7,8
35,2016,42,E.N. CENTRAL,2,21,198,"2,228","2,469",3,2,14,127,99,0,1,3,29,48
36,2016,42,Ill.,0,2,27,199,277,0,1,4,36,41,0,0,2,11,15
37,2016,42,Ind.,0,0,14,106,135,0,0,2,10,8,0,0,2,5,4
38,2016,42,Mich.,1,2,16,160,126,2,0,3,26,14,0,0,1,4,7
39,2016,42,Ohio,1,2,14,141,142,1,0,13,46,32,0,0,2,6,13
40,2016,42,Wis.,0,15,147,"1,622","1,789",0,0,2,9,4,0,0,1,3,9
41,2016,42,W.N. CENTRAL,0,5,27,273,"2,075",0,1,5,36,79,0,0,1,12,26
42,2016,42,Iowa,0,3,20,194,300,0,0,3,15,15,0,0,1,2,5
43,2016,42,Kans.,0,1,3,32,20,0,0,1,5,5,0,0,1,4,5
44,2016,42,Minn.,0,0,23,0,"1,705",0,0,3,0,30,0,0,1,1,6
45,2016,42,Mo.,0,0,1,0,4,0,0,1,0,18,0,0,0,0,7
46,2016,42,Nebr.,0,0,2,11,10,0,0,1,6,4,0,0,1,4,2
47,2016,42,N. Dak.,0,0,5,25,31,0,0,1,6,4,0,0,0,0,0
48,2016,42,S. Dak.,0,0,3,11,5,0,0,1,4,3,0,0,1,1,1
49,2016,42,S. ATLANTIC,35,68,193,"3,260","3,651",5,8,21,353,264,0,1,4,50,55
50,2016,42,Del.,5,8,22,371,370,0,0,2,11,3,0,0,0,0,0
51,2016,42,D.C.,N,0,0,N,N,0,0,3,13,13,0,0,0,0,3
52,2016,42,Fla.,3,2,14,160,133,2,1,4,60,31,0,0,2,13,20
53,2016,42,Ga.,0,0,0,0,8,0,1,4,36,42,0,0,3,13,12
54,2016,42,Md.,15,24,109,"1,418","1,494",0,3,9,154,95,0,0,1,2,2
55,2016,42,N.C.,0,4,18,192,192,0,0,3,17,20,0,0,1,2,4
56,2016,42,S.C.,0,0,3,26,37,0,0,2,6,3,0,0,2,8,3
57,2016,42,Va.,12,22,120,834,"1,157",3,1,4,55,55,0,0,2,9,10
58,2016,42,W. Va.,0,4,28,259,260,0,0,1,1,2,0,0,2,3,1
59,2016,42,E.S. CENTRAL,0,2,6,76,90,0,0,2,29,27,1,0,2,15,8
60,2016,42,Ala.,0,1,3,35,22,0,0,1,6,10,0,0,1,5,5
61,2016,42,Ky.,0,0,4,22,44,0,0,1,5,4,0,0,1,1,1
62,2016,42,Miss.,0,0,1,0,2,0,0,1,5,1,0,0,0,0,0
63,2016,42,Tenn.,0,0,2,19,22,0,0,2,13,12,1,0,1,9,2
64,2016,42,W.S. CENTRAL,0,1,4,39,46,1,2,13,109,95,0,0,3,27,33
65,2016,42,Ark.,0,0,0,0,0,0,0,1,2,8,0,0,1,2,2
66,2016,42,La.,0,0,0,0,3,0,0,2,7,11,0,0,1,3,5
67,2016,42,Okla.,0,0,0,0,0,0,0,5,3,6,0,0,1,4,3
68,2016,42,Tex.,0,1,4,39,43,1,2,9,97,70,0,0,3,18,23
69,2016,42,MOUNTAIN,0,1,6,44,35,0,1,4,44,50,0,0,2,12,12
70,2016,42,Ariz.,0,0,2,10,9,0,0,4,37,13,0,0,1,2,4
71,2016,42,Colo.,0,0,0,0,0,0,0,0,0,21,0,0,1,4,4
72,2016,42,Idaho,0,0,3,16,7,0,0,2,0,3,0,0,1,1,0
73,2016,42,Mont.,0,0,3,14,4,0,0,1,3,1,0,0,1,1,0
74,2016,42,Nev.,0,0,1,2,7,0,0,2,0,4,0,0,0,0,1
75,2016,42,N. Mex.,0,0,1,1,0,0,0,1,2,3,0,0,1,2,1
76,2016,42,Utah,0,0,1,1,7,0,0,2,1,4,0,0,1,2,1
77,2016,42,Wyo.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
78,2016,42,PACIFIC,0,2,24,103,130,0,3,22,132,104,1,2,11,97,69
79,2016,42,Alaska,0,0,2,14,7,0,0,1,2,3,0,0,2,5,3
80,2016,42,Calif.,0,0,4,34,93,0,2,5,79,85,0,1,7,67,43
81,2016,42,Hawaii,N,0,0,N,N,0,0,1,1,1,0,0,1,1,4
82,2016,42,Oreg.,0,1,4,43,30,0,0,3,16,15,1,0,3,16,19
83,2016,42,Wash.,0,0,24,12,0,0,0,21,34,0,0,0,10,8,0
84,2016,42,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,42,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,42,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,42,P.R.,N,0,0,N,N,0,0,1,3,7,0,0,0,0,0
88,2016,42,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,43,UNITED STATES,140,454,"1,740","27,189","34,348",25,29,76,"1,335","1,126",2,6,21,287,308
23,2016,43,NEW ENGLAND,0,62,228,"3,440","9,378",3,2,7,105,77,0,0,2,10,23
24,2016,43,Conn.,0,16,52,688,"2,360",0,0,1,1,11,0,0,1,1,5
25,2016,43,Maine,0,13,93,"1,028","1,084",0,0,1,8,7,0,0,1,1,4
26,2016,43,Mass.,0,3,35,153,"4,036",2,1,6,73,43,0,0,2,8,9
27,2016,43,N.H.,0,9,60,768,529,0,0,2,11,6,0,0,0,0,1
28,2016,43,R.I.,0,12,77,655,728,1,0,3,6,10,0,0,1,0,3
29,2016,43,Vt.,0,1,55,148,641,0,0,2,6,0,0,0,0,0,1
30,2016,43,MID. ATLANTIC,109,260,"1,147","17,563","16,286",11,8,22,364,313,1,0,4,30,28
31,2016,43,N.J.,1,54,229,"3,341","4,425",0,1,5,60,71,0,0,2,6,6
32,2016,43,N.Y. (Upstate),48,44,241,"2,846","2,847",0,1,8,56,43,0,0,1,7,7
33,2016,43,N.Y. City,9,4,563,844,834,10,4,17,202,163,1,0,2,10,7
34,2016,43,Pa.,51,127,811,"10,532","8,180",1,1,5,46,36,0,0,2,7,8
35,2016,43,E.N. CENTRAL,3,21,198,"2,289","2,496",3,3,15,139,101,0,1,3,31,49
36,2016,43,Ill.,0,2,27,199,279,0,1,4,45,42,0,0,2,12,15
37,2016,43,Ind.,0,1,14,114,135,0,0,2,10,8,0,0,2,5,4
38,2016,43,Mich.,0,2,17,165,130,0,0,3,26,14,0,0,1,5,7
39,2016,43,Ohio,2,2,14,146,144,3,0,13,49,33,0,0,2,6,14
40,2016,43,Wis.,1,15,151,"1,665","1,808",0,0,2,9,4,0,0,1,3,9
41,2016,43,W.N. CENTRAL,0,5,27,276,"2,096",1,1,5,37,80,0,0,1,12,26
42,2016,43,Iowa,0,3,20,197,303,0,0,3,15,15,0,0,1,2,5
43,2016,43,Kans.,0,0,3,33,21,0,0,1,5,5,0,0,1,4,5
44,2016,43,Minn.,0,0,23,0,"1,722",0,0,3,0,31,0,0,1,1,6
45,2016,43,Mo.,0,0,1,0,4,0,0,1,0,18,0,0,0,0,7
46,2016,43,Nebr.,0,0,2,10,10,1,0,1,7,4,0,0,1,4,2
47,2016,43,N. Dak.,0,0,5,25,31,0,0,1,6,4,0,0,0,0,0
48,2016,43,S. Dak.,0,0,3,11,5,0,0,1,4,3,0,0,1,1,1
49,2016,43,S. ATLANTIC,24,69,195,"3,374","3,722",2,8,22,370,275,0,1,4,50,57
50,2016,43,Del.,0,8,22,375,379,0,0,2,11,3,0,0,0,0,0
51,2016,43,D.C.,N,0,4,N,N,0,0,3,13,13,0,0,0,0,3
52,2016,43,Fla.,5,2,14,165,135,0,1,4,60,32,0,0,2,13,21
53,2016,43,Ga.,0,0,0,0,8,0,1,4,36,45,0,0,3,13,13
54,2016,43,Md.,10,24,109,"1,454","1,518",1,3,9,157,99,0,0,1,2,2
55,2016,43,N.C.,0,4,18,201,200,0,1,4,30,22,0,0,1,2,4
56,2016,43,S.C.,0,0,3,30,39,0,0,2,6,3,0,0,2,8,3
57,2016,43,Va.,9,22,120,877,"1,183",1,1,4,56,56,0,0,2,9,10
58,2016,43,W. Va.,0,4,28,272,260,0,0,1,1,2,0,0,2,3,1
59,2016,43,E.S. CENTRAL,2,1,6,76,95,0,0,2,29,27,1,0,2,15,8
60,2016,43,Ala.,2,0,3,37,23,0,0,1,6,10,0,0,1,5,5
61,2016,43,Ky.,0,0,4,22,47,0,0,1,5,4,0,0,1,1,1
62,2016,43,Miss.,0,0,1,0,3,0,0,1,5,1,0,0,0,0,0
63,2016,43,Tenn.,0,0,2,17,22,0,0,2,13,12,1,0,1,9,2
64,2016,43,W.S. CENTRAL,1,1,4,40,46,3,2,13,113,96,0,0,3,27,33
65,2016,43,Ark.,0,0,0,0,0,0,0,1,2,8,0,0,1,2,2
66,2016,43,La.,0,0,0,0,3,0,0,1,7,11,0,0,1,3,5
67,2016,43,Okla.,0,0,0,0,0,1,0,5,4,6,0,0,1,4,3
68,2016,43,Tex.,1,1,4,40,43,2,2,9,100,71,0,0,3,18,23
69,2016,43,MOUNTAIN,0,1,6,47,37,1,1,4,45,51,0,0,2,13,13
70,2016,43,Ariz.,0,0,2,11,11,1,0,4,38,13,0,0,1,3,4
71,2016,43,Colo.,0,0,0,0,0,0,0,0,0,21,0,0,1,4,4
72,2016,43,Idaho,0,0,3,16,7,0,0,2,0,4,0,0,1,1,0
73,2016,43,Mont.,0,0,3,14,4,0,0,1,3,1,0,0,1,1,0
74,2016,43,Nev.,0,0,1,2,7,0,0,2,0,4,0,0,0,0,1
75,2016,43,N. Mex.,0,0,1,1,0,0,0,1,2,3,0,0,1,2,1
76,2016,43,Utah,0,0,1,3,7,0,0,2,1,4,0,0,1,2,2
77,2016,43,Wyo.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
78,2016,43,PACIFIC,1,2,24,105,132,1,3,22,133,106,0,2,11,99,71
79,2016,43,Alaska,0,0,2,13,7,0,0,1,2,3,0,0,2,6,4
80,2016,43,Calif.,0,0,4,35,95,0,2,5,80,87,0,1,7,68,43
81,2016,43,Hawaii,N,0,0,N,N,0,0,1,1,1,0,0,1,1,4
82,2016,43,Oreg.,0,1,4,44,30,0,0,3,16,15,0,0,3,16,20
83,2016,43,Wash.,1,0,24,13,0,1,0,21,34,0,0,0,10,8,0
84,2016,43,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,43,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,43,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,43,P.R.,N,0,0,N,N,0,0,1,3,7,0,0,0,0,0
88,2016,43,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,44,UNITED STATES,176,440,"1,757","27,975","34,940",18,30,75,"1,369","1,158",1,6,20,287,314
23,2016,44,NEW ENGLAND,0,63,234,"3,581","9,488",1,2,7,107,79,0,0,2,10,23
24,2016,44,Conn.,0,15,52,688,"2,390",0,0,1,1,11,0,0,1,1,5
25,2016,44,Maine,0,14,96,"1,140","1,105",0,0,1,8,7,0,0,1,1,4
26,2016,44,Mass.,0,3,35,157,"4,066",1,1,6,75,45,0,0,2,8,9
27,2016,44,N.H.,0,9,62,791,529,0,0,2,11,6,0,0,0,0,1
28,2016,44,R.I.,0,12,77,657,746,0,0,3,6,10,0,0,1,0,3
29,2016,44,Vt.,0,1,55,148,652,0,0,2,6,0,0,0,0,0,1
30,2016,44,MID. ATLANTIC,131,265,"1,153","17,960","16,557",9,8,22,377,322,0,0,4,30,28
31,2016,44,N.J.,0,55,230,"3,437","4,495",0,1,5,62,73,0,0,2,6,6
32,2016,44,N.Y. (Upstate),77,44,241,"2,927","2,907",1,1,8,57,44,0,0,1,7,7
33,2016,44,N.Y. City,2,4,563,846,843,7,4,17,209,169,0,0,2,10,7
34,2016,44,Pa.,52,127,815,"10,750","8,312",1,1,5,49,36,0,0,2,7,8
35,2016,44,E.N. CENTRAL,4,22,201,"2,342","2,537",1,3,16,144,103,0,0,3,31,50
36,2016,44,Ill.,0,2,28,211,282,0,1,4,49,43,0,0,2,12,15
37,2016,44,Ind.,0,1,14,114,137,0,0,2,10,9,0,0,2,5,4
38,2016,44,Mich.,1,2,17,171,135,0,0,3,26,14,0,0,1,5,7
39,2016,44,Ohio,3,2,14,150,148,1,0,13,50,33,0,0,2,6,15
40,2016,44,Wis.,0,17,152,"1,696","1,835",0,0,2,9,4,0,0,1,3,9
41,2016,44,W.N. CENTRAL,0,5,27,286,"2,123",0,1,5,38,85,0,0,1,12,27
42,2016,44,Iowa,0,2,20,204,306,0,0,3,16,15,0,0,1,2,5
43,2016,44,Kans.,0,0,3,33,21,0,0,1,5,6,0,0,1,4,5
44,2016,44,Minn.,0,0,23,0,"1,745",0,0,3,0,34,0,0,1,1,7
45,2016,44,Mo.,0,0,1,0,4,0,0,1,0,18,0,0,0,0,7
46,2016,44,Nebr.,0,0,2,11,11,0,0,1,7,4,0,0,1,4,2
47,2016,44,N. Dak.,0,0,5,27,31,0,0,1,6,5,0,0,0,0,0
48,2016,44,S. Dak.,0,0,3,11,5,0,0,1,4,3,0,0,1,1,1
49,2016,44,S. ATLANTIC,40,69,197,"3,535","3,921",3,7,22,374,282,0,1,4,50,57
50,2016,44,Del.,0,8,22,375,391,0,0,2,11,3,0,0,0,0,0
51,2016,44,D.C.,0,0,4,33,115,0,0,3,13,14,0,0,0,0,3
52,2016,44,Fla.,3,3,14,168,138,1,1,4,61,32,0,0,2,13,21
53,2016,44,Ga.,0,0,0,0,8,0,1,4,36,46,0,0,3,13,13
54,2016,44,Md.,14,24,109,"1,499","1,539",1,3,10,159,103,0,0,1,2,2
55,2016,44,N.C.,0,4,18,201,202,0,0,4,30,23,0,0,1,2,4
56,2016,44,S.C.,0,0,4,33,40,0,0,2,6,3,0,0,2,8,3
57,2016,44,Va.,23,24,120,952,"1,225",1,1,4,57,56,0,0,2,9,10
58,2016,44,W. Va.,0,4,28,274,263,0,0,1,1,2,0,0,2,3,1
59,2016,44,E.S. CENTRAL,0,1,6,76,95,0,1,2,31,27,0,0,2,15,9
60,2016,44,Ala.,0,0,3,37,23,0,0,1,8,10,0,0,1,5,5
61,2016,44,Ky.,0,0,4,22,47,0,0,1,5,4,0,0,1,1,2
62,2016,44,Miss.,0,0,1,0,3,0,0,1,5,1,0,0,0,0,0
63,2016,44,Tenn.,0,0,2,17,22,0,0,2,13,12,0,0,1,9,2
64,2016,44,W.S. CENTRAL,1,1,4,41,48,2,2,13,117,101,0,0,3,27,34
65,2016,44,Ark.,0,0,0,0,0,0,0,1,2,8,0,0,1,2,2
66,2016,44,La.,0,0,0,0,3,0,0,1,7,11,0,0,1,3,5
67,2016,44,Okla.,0,0,0,0,0,0,0,5,4,6,0,0,1,4,3
68,2016,44,Tex.,1,1,4,41,45,2,2,9,104,76,0,0,3,18,24
69,2016,44,MOUNTAIN,0,1,6,47,37,0,1,4,47,51,1,0,2,14,13
70,2016,44,Ariz.,0,0,2,11,11,0,0,4,38,13,0,0,1,3,4
71,2016,44,Colo.,0,0,0,0,0,0,0,0,0,21,0,0,1,4,4
72,2016,44,Idaho,0,0,3,16,7,0,0,2,0,4,1,0,1,2,0
73,2016,44,Mont.,0,0,3,14,4,0,0,1,3,1,0,0,1,1,0
74,2016,44,Nev.,0,0,1,2,7,0,0,2,0,4,0,0,0,0,1
75,2016,44,N. Mex.,0,0,1,1,0,0,0,1,2,3,0,0,1,2,1
76,2016,44,Utah,0,0,1,3,7,0,0,2,3,4,0,0,1,2,2
77,2016,44,Wyo.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
78,2016,44,PACIFIC,0,2,24,107,134,2,3,22,134,108,0,2,11,98,73
79,2016,44,Alaska,0,0,2,13,8,0,0,1,2,3,0,0,2,6,4
80,2016,44,Calif.,0,0,4,35,95,0,2,5,80,89,0,1,6,67,43
81,2016,44,Hawaii,N,0,0,N,N,0,0,1,1,1,0,0,1,1,4
82,2016,44,Oreg.,0,1,4,46,31,0,0,3,16,15,0,0,3,16,22
83,2016,44,Wash.,0,0,24,13,0,2,0,21,35,0,0,0,10,8,0
84,2016,44,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,44,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,44,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,44,P.R.,N,0,0,N,N,0,0,1,3,7,0,0,0,0,0
88,2016,44,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,45,UNITED STATES,104,438,"1,784","28,728","35,376",13,30,77,"1,404","1,183",3,6,20,292,319
23,2016,45,NEW ENGLAND,0,62,256,"3,916","9,576",0,2,7,110,80,0,0,2,10,23
24,2016,45,Conn.,0,16,80,"1,003","2,419",0,0,1,1,11,0,0,1,1,5
25,2016,45,Maine,0,14,96,"1,140","1,114",0,0,1,8,7,0,0,1,1,4
26,2016,45,Mass.,0,2,35,157,"4,090",0,1,6,75,46,0,0,2,8,9
27,2016,45,N.H.,0,9,63,811,529,0,0,2,12,6,0,0,0,0,1
28,2016,45,R.I.,0,12,77,657,765,0,0,3,8,10,0,0,1,0,3
29,2016,45,Vt.,0,0,55,148,659,0,0,2,6,0,0,0,0,0,1
30,2016,45,MID. ATLANTIC,83,261,"1,155","18,270","16,808",5,8,22,389,333,0,0,4,30,29
31,2016,45,N.J.,0,55,231,"3,517","4,558",0,1,6,66,75,0,0,2,6,6
32,2016,45,N.Y. (Upstate),35,44,242,"2,967","2,951",1,1,8,58,44,0,0,1,7,7
33,2016,45,N.Y. City,8,4,563,853,863,4,4,17,213,177,0,0,2,10,8
