,year,mmwr_week,Reporting Area,Malaria cummulative for 2003,Malaria cummulative for 2002,Meningococcal Disease cummulative for 2003,Meningococcal Disease cummulative for 2002,Pertussis cummulative for 2003,Pertussis cummulative for 2002,"Rabies, Animal cummulative for 2003","Rabies, Animal cummulative for 2002",Rocky Mountain Spotted Fever cummulative for 2003,Rocky Mountain Spotted Fever cummulative for 2002
39,2003,19,Mo.,0,6,27,27,22,43,4,12,1,12
40,2003,19,N. Dak.,0,1,0,0,1,5,21,14,0,0
41,2003,19,S. Dak.,0,0,1,2,2,5,20,34,0,0
42,2003,19,Nebr.,0,4,4,9,1,3,51,0,0,0
43,2003,19,Kans.,1,5,4,5,13,19,79,81,0,0
44,2003,19,S. ATLANTIC,78,71,130,190,148,155,685,847,72,69
45,2003,19,Del.,0,1,7,5,1,2,16,9,0,0
46,2003,19,Md.,24,27,12,3,18,20,2,150,12,10
47,2003,19,D.C.,5,5,0,0,0,1,0,0,0,0
48,2003,19,Va.,7,7,8,15,33,69,184,208,1,1
49,2003,19,W. Va.,2,1,1,0,1,3,28,61,0,0
50,2003,19,N.C.,6,7,16,14,54,14,247,224,47,40
51,2003,19,S.C.,1,3,7,12,5,24,48,28,9,11
52,2003,19,Ga.,8,10,13,13,17,11,116,133,0,6
53,2003,19,Fla.,25,10,66,128,19,11,44,34,3,1
54,2003,19,E.S. CENTRAL,7,5,29,35,36,62,17,128,6,9
55,2003,19,Ky.,1,1,0,5,9,15,11,9,0,0
56,2003,19,Tenn.,4,1,8,12,15,30,0,108,5,7
57,2003,19,Ala.,2,1,9,9,9,10,6,11,0,1
58,2003,19,Miss.,0,2,12,9,3,7,0,0,1,1
59,2003,19,W.S. CENTRAL,28,2,161,90,93,524,115,464,0,3
60,2003,19,Ark.,3,0,8,13,0,311,25,0,0,0
61,2003,19,La.,1,2,22,11,4,3,0,0,0,0
62,2003,19,Okla.,2,0,8,9,2,22,90,33,0,0
63,2003,19,Tex.,22,0,123,57,87,188,0,431,0,3
64,2003,19,MOUNTAIN,10,14,27,53,346,295,32,73,2,1
65,2003,19,Mont.,0,0,2,2,0,2,7,4,0,0
66,2003,19,Idaho,1,0,2,3,9,28,1,0,0,0
67,2003,19,Wyo.,0,0,1,0,57,5,0,6,1,0
68,2003,19,Colo.,7,7,5,17,145,138,1,0,0,0
69,2003,19,N. Mex.,0,0,3,1,18,32,2,4,0,0
70,2003,19,Ariz.,1,2,10,16,82,70,21,58,1,0
71,2003,19,Utah,1,2,0,1,28,12,0,0,0,0
72,2003,19,Nev.,0,3,4,13,7,8,0,1,0,1
73,2003,19,PACIFIC,57,66,148,173,465,380,55,101,0,0
74,2003,19,Wash.,8,5,12,31,100,120,0,0,0,0
75,2003,19,Oreg.,5,2,28,23,96,22,0,0,0,0
76,2003,19,Calif.,44,54,105,113,268,230,52,76,0,0
77,2003,19,Alaska,0,1,1,1,0,2,3,25,0,0
78,2003,19,Hawaii,0,4,2,5,1,6,0,0,0,0
79,2003,19,Guam,0,0,0,0,0,0,0,0,0,0
80,2003,19,P.R.,0,1,2,2,0,1,20,26,N,N
81,2003,19,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,19,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,19,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,20,UNITED STATES,301,394,789,877,"1,770","2,389","1,513","2,601",98,132
18,2003,20,NEW ENGLAND,7,24,36,54,189,256,161,303,0,1
19,2003,20,Maine,1,1,5,4,2,3,14,19,0,0
20,2003,20,N.H.,1,5,3,5,12,3,4,9,0,0
21,2003,20,Vt.,0,1,0,4,25,42,10,52,0,0
22,2003,20,Mass.,5,11,22,29,146,198,65,98,0,1
23,2003,20,R.I.,0,1,2,4,4,1,20,21,0,0
24,2003,20,Conn.,0,5,4,8,0,9,48,104,0,0
25,2003,20,MID. ATLANTIC,61,96,62,116,143,111,166,367,7,13
26,2003,20,Upstate N.Y.,17,14,14,26,84,75,103,206,0,0
27,2003,20,N.Y. City,32,56,15,20,0,0,1,10,3,3
28,2003,20,N.J.,3,15,8,16,7,0,62,49,3,1
29,2003,20,Pa.,9,11,25,54,52,36,0,102,1,9
30,2003,20,E.N. CENTRAL,30,65,106,131,144,284,16,21,2,4
31,2003,20,Ohio,6,10,32,44,87,156,5,3,2,2
32,2003,20,Ind.,0,2,20,17,24,16,2,4,0,0
33,2003,20,Ill.,11,27,23,28,0,43,1,5,0,2
34,2003,20,Mich.,12,19,22,19,16,29,8,5,0,0
35,2003,20,Wis.,1,7,9,23,17,40,0,4,0,0
36,2003,20,W.N. CENTRAL,11,31,59,74,104,222,219,175,2,14
37,2003,20,Minn.,8,11,13,17,33,70,12,7,0,0
38,2003,20,Iowa,2,2,10,11,23,74,24,18,1,0
39,2003,20,Mo.,0,7,27,29,22,46,4,13,1,14
40,2003,20,N. Dak.,0,1,0,0,1,5,23,14,0,0
41,2003,20,S. Dak.,0,0,1,2,2,5,20,37,0,0
42,2003,20,Nebr.,0,5,4,10,1,3,51,0,0,0
43,2003,20,Kans.,1,5,4,5,22,19,85,86,0,0
44,2003,20,S. ATLANTIC,86,88,135,128,160,161,721,934,76,80
45,2003,20,Del.,0,1,7,5,1,2,18,9,0,0
46,2003,20,Md.,24,28,12,3,18,22,2,158,15,10
47,2003,20,D.C.,5,5,0,0,0,1,0,0,0,0
48,2003,20,Va.,7,9,9,17,33,69,192,227,1,1
49,2003,20,W. Va.,2,1,1,0,3,4,28,64,0,0
50,2003,20,N.C.,6,7,16,14,62,14,264,234,47,50
51,2003,20,S.C.,1,3,7,13,6,24,57,29,9,11
52,2003,20,Ga.,14,10,14,13,17,11,116,147,0,7
53,2003,20,Fla.,27,24,69,63,20,14,44,66,4,1
54,2003,20,E.S. CENTRAL,7,5,30,39,38,64,19,130,9,12
55,2003,20,Ky.,1,1,0,6,11,15,11,9,0,0
56,2003,20,Tenn.,4,1,8,14,15,31,0,108,7,7
57,2003,20,Ala.,2,1,10,10,9,11,8,13,0,1
58,2003,20,Miss.,0,2,12,9,3,7,0,0,2,4
59,2003,20,W.S. CENTRAL,30,3,176,101,123,560,120,492,0,7
60,2003,20,Ark.,3,1,8,15,0,332,25,0,0,0
61,2003,20,La.,1,2,22,19,4,4,0,0,0,0
62,2003,20,Okla.,2,0,8,9,12,22,95,40,0,3
63,2003,20,Tex.,24,0,138,58,107,202,0,452,0,4
64,2003,20,MOUNTAIN,10,14,30,54,362,313,33,75,2,1
65,2003,20,Mont.,0,0,2,2,0,2,7,4,0,0
66,2003,20,Idaho,1,0,2,3,9,34,1,0,0,0
67,2003,20,Wyo.,0,0,1,0,59,5,0,6,1,0
68,2003,20,Colo.,7,7,8,17,157,144,1,0,0,0
69,2003,20,N. Mex.,0,0,3,1,18,32,2,4,0,0
70,2003,20,Ariz.,1,2,10,16,82,74,21,60,1,0
71,2003,20,Utah,1,2,0,1,29,14,1,0,0,0
72,2003,20,Nev.,0,3,4,14,8,8,0,1,0,1
73,2003,20,PACIFIC,59,68,155,180,507,418,58,104,0,0
74,2003,20,Wash.,8,5,13,32,107,126,0,0,0,0
75,2003,20,Oreg.,5,2,31,25,130,33,1,0,0,0
76,2003,20,Calif.,45,55,108,117,268,251,54,79,0,0
77,2003,20,Alaska,0,1,1,1,0,2,3,25,0,0
78,2003,20,Hawaii,1,5,2,5,2,6,0,0,0,0
79,2003,20,Guam,0,0,0,0,0,0,0,0,0,0
80,2003,20,P.R.,0,1,2,2,0,1,20,29,N,N
81,2003,20,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,20,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,20,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,21,UNITED STATES,317,435,830,937,"1,855","2,552","1,652","2,281",104,182
18,2003,21,NEW ENGLAND,7,26,38,54,193,263,169,312,0,1
19,2003,21,Maine,1,1,5,4,2,3,15,19,0,0
20,2003,21,N.H.,1,5,3,5,12,4,4,10,0,0
21,2003,21,Vt.,0,1,0,4,27,42,11,52,0,0
22,2003,21,Mass.,5,12,23,29,148,204,69,100,0,1
23,2003,21,R.I.,0,1,2,4,4,1,22,22,0,0
24,2003,21,Conn.,0,6,5,8,0,9,48,109,0,0
25,2003,21,MID. ATLANTIC,65,106,64,121,149,115,174,393,8,19
26,2003,21,Upstate N.Y.,18,16,16,27,90,78,111,216,0,0
27,2003,21,N.Y. City,35,61,15,20,0,0,1,10,4,4
28,2003,21,N.J.,3,16,8,18,7,0,62,55,3,5
29,2003,21,Pa.,9,13,25,56,52,37,0,112,1,10
30,2003,21,E.N. CENTRAL,30,66,109,140,154,303,18,26,2,5
31,2003,21,Ohio,6,10,34,46,90,162,6,4,2,2
32,2003,21,Ind.,0,2,20,18,24,18,2,5,0,0
33,2003,21,Ill.,11,28,24,33,0,44,1,6,0,3
34,2003,21,Mich.,12,19,22,20,16,32,9,7,0,0
35,2003,21,Wis.,1,7,9,23,24,47,0,4,0,0
36,2003,21,W.N. CENTRAL,13,31,64,77,108,231,230,188,2,22
37,2003,21,Minn.,9,11,15,18,33,70,12,9,0,0
38,2003,21,Iowa,2,2,10,11,23,81,24,21,1,0
39,2003,21,Mo.,0,7,28,30,25,48,4,14,1,22
40,2003,21,N. Dak.,0,1,0,0,1,5,23,14,0,0
41,2003,21,S. Dak.,0,0,1,2,2,5,20,40,0,0
42,2003,21,Nebr.,0,5,4,11,1,3,58,0,0,0
43,2003,21,Kans.,2,5,6,5,23,19,89,90,0,0
44,2003,21,S. ATLANTIC,90,97,139,132,162,164,815,996,77,93
45,2003,21,Del.,0,1,7,5,1,2,19,9,0,0
46,2003,21,Md.,25,29,12,4,19,22,2,166,16,12
47,2003,21,D.C.,5,5,0,0,0,1,0,0,0,0
48,2003,21,Va.,7,10,9,17,33,69,216,238,1,1
49,2003,21,W. Va.,3,1,1,0,3,4,28,64,0,0
50,2003,21,N.C.,6,8,16,15,62,15,283,258,47,58
51,2003,21,S.C.,1,4,8,13,7,24,65,31,9,11
52,2003,21,Ga.,15,13,15,15,17,12,158,160,0,9
53,2003,21,Fla.,28,26,71,63,20,15,44,70,4,2
54,2003,21,E.S. CENTRAL,7,7,32,40,41,68,20,130,12,26
55,2003,21,Ky.,1,2,0,6,11,17,11,9,0,0
56,2003,21,Tenn.,4,2,8,15,17,31,0,108,8,12
57,2003,21,Ala.,2,1,12,10,10,13,9,13,2,2
58,2003,21,Miss.,0,2,12,9,3,7,0,0,2,12
59,2003,21,W.S. CENTRAL,34,15,197,131,123,612,126,42,1,14
60,2003,21,Ark.,3,1,9,16,0,351,25,0,0,0
61,2003,21,La.,1,2,22,21,4,4,0,0,0,0
62,2003,21,Okla.,2,0,8,10,12,27,101,40,0,3
63,2003,21,Tex.,28,12,158,84,107,230,0,2,1,11
64,2003,21,MOUNTAIN,10,14,32,54,383,324,35,87,2,2
65,2003,21,Mont.,0,0,2,2,0,2,8,4,0,0
66,2003,21,Idaho,1,0,3,3,9,35,1,0,0,0
67,2003,21,Wyo.,0,0,1,0,68,5,0,8,1,1
68,2003,21,Colo.,7,7,9,17,162,151,2,0,0,0
69,2003,21,N. Mex.,0,0,3,1,18,33,2,4,0,0
70,2003,21,Ariz.,1,2,10,16,82,73,21,70,1,0
71,2003,21,Utah,1,2,0,1,36,16,1,0,0,0
72,2003,21,Nev.,0,3,4,14,8,9,0,1,0,1
73,2003,21,PACIFIC,61,73,155,188,542,472,65,107,0,0
74,2003,21,Wash.,10,5,13,32,124,129,0,0,0,0
75,2003,21,Oreg.,5,3,31,26,147,46,1,0,0,0
76,2003,21,Calif.,45,59,108,124,268,288,61,82,0,0
77,2003,21,Alaska,0,1,1,1,0,2,3,25,0,0
78,2003,21,Hawaii,1,5,2,5,3,7,0,0,0,0
79,2003,21,Guam,0,0,0,0,0,0,0,0,0,0
80,2003,21,P.R.,0,1,2,2,0,2,20,30,N,N
81,2003,21,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,21,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,21,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,22,UNITED STATES,327,459,872,941,"2,026","2,736","1,735","2,383",119,215
18,2003,22,NEW ENGLAND,7,27,38,53,206,273,181,325,0,1
19,2003,22,Maine,1,1,5,2,2,3,19,19,0,0
20,2003,22,N.H.,1,5,3,5,13,4,4,10,0,0
21,2003,22,Vt.,0,1,0,4,29,46,11,53,0,0
22,2003,22,Mass.,5,13,23,30,156,210,71,107,0,1
23,2003,22,R.I.,0,1,2,4,5,1,23,22,0,0
24,2003,22,Conn.,0,6,5,8,1,9,53,114,0,0
25,2003,22,MID. ATLANTIC,68,114,72,122,193,118,179,417,11,20
26,2003,22,Upstate N.Y.,18,16,17,27,94,81,116,229,1,0
27,2003,22,N.Y. City,35,68,16,20,0,0,1,10,4,4
28,2003,22,N.J.,4,17,11,19,13,0,62,59,5,6
29,2003,22,Pa.,11,13,28,56,86,37,0,119,1,10
30,2003,22,E.N. CENTRAL,30,67,111,144,156,324,20,27,3,5
31,2003,22,Ohio,6,10,34,46,90,169,7,4,2,2
32,2003,22,Ind.,0,2,20,20,25,18,2,5,0,0
33,2003,22,Ill.,11,29,24,33,0,48,2,6,0,3
34,2003,22,Mich.,12,19,23,21,17,32,9,8,1,0
35,2003,22,Wis.,1,7,10,24,24,57,0,4,0,0
36,2003,22,W.N. CENTRAL,14,33,69,79,110,237,238,195,4,27
37,2003,22,Minn.,9,12,16,19,33,70,12,9,0,0
38,2003,22,Iowa,2,2,10,11,23,84,28,21,1,0
39,2003,22,Mo.,1,8,31,30,26,49,4,15,3,27
40,2003,22,N. Dak.,0,1,0,0,1,5,24,14,0,0
41,2003,22,S. Dak.,0,0,1,2,2,5,20,43,0,0
42,2003,22,Nebr.,0,5,5,12,2,3,58,0,0,0
43,2003,22,Kans.,2,5,6,5,23,21,92,93,0,0
44,2003,22,S. ATLANTIC,90,103,144,139,178,182,859,"1,044",82,114
45,2003,22,Del.,0,1,7,5,1,2,19,9,0,0
46,2003,22,Md.,25,32,12,4,25,22,2,176,21,15
47,2003,22,D.C.,5,6,0,0,0,1,0,0,0,0
48,2003,22,Va.,7,10,11,18,33,83,224,246,1,3
49,2003,22,W. Va.,3,1,1,0,4,4,28,74,0,0
50,2003,22,N.C.,6,8,16,15,62,18,302,272,47,58
51,2003,22,S.C.,1,4,8,14,7,25,73,31,9,26
52,2003,22,Ga.,15,13,17,16,21,12,167,166,0,10
53,2003,22,Fla.,28,28,72,67,25,15,44,70,4,2
54,2003,22,E.S. CENTRAL,7,7,32,42,47,77,24,132,16,31
55,2003,22,Ky.,1,2,0,6,15,23,14,9,0,0
56,2003,22,Tenn.,4,2,8,16,18,34,0,108,12,12
57,2003,22,Ala.,2,1,12,10,11,13,10,15,2,4
58,2003,22,Miss.,0,2,12,10,3,7,0,0,2,15
59,2003,22,W.S. CENTRAL,34,15,206,113,136,665,128,42,1,15
60,2003,22,Ark.,3,1,9,19,0,370,25,0,0,0
61,2003,22,La.,1,2,22,22,4,5,0,0,0,0
62,2003,22,Okla.,2,0,8,10,12,27,103,40,0,3
63,2003,22,Tex.,28,12,167,62,120,263,0,2,1,12
64,2003,22,MOUNTAIN,11,16,35,55,402,336,34,90,2,2
65,2003,22,Mont.,0,0,2,2,0,2,7,4,0,0
66,2003,22,Idaho,1,0,3,3,9,35,1,0,0,0
67,2003,22,Wyo.,0,0,1,0,71,5,0,9,1,1
68,2003,22,Colo.,8,8,12,17,166,153,2,0,0,0
69,2003,22,N. Mex.,0,1,3,1,22,33,2,4,0,0
70,2003,22,Ariz.,1,2,10,17,82,82,21,72,1,0
71,2003,22,Utah,1,2,0,1,44,17,1,0,0,0
72,2003,22,Nev.,0,3,4,14,8,9,0,1,0,1
73,2003,22,PACIFIC,66,77,165,194,598,524,72,111,0,0
74,2003,22,Wash.,10,8,14,34,144,135,0,0,0,0
75,2003,22,Oreg.,5,3,31,28,152,57,1,0,0,0
76,2003,22,Calif.,49,60,117,126,298,321,68,85,0,0
77,2003,22,Alaska,0,1,1,1,0,2,3,26,0,0
78,2003,22,Hawaii,2,5,2,5,4,9,0,0,0,0
79,2003,22,Guam,0,0,0,0,0,0,0,0,0,0
80,2003,22,P.R.,0,1,2,2,0,2,20,33,N,N
81,2003,22,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,22,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,22,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,23,UNITED STATES,351,483,954,977,"2,220","2,888","1,827","2,502",139,236
18,2003,23,NEW ENGLAND,7,30,41,57,213,281,186,342,0,1
19,2003,23,Maine,1,1,5,2,2,3,19,22,0,0
20,2003,23,N.H.,1,5,3,5,16,5,5,10,0,0
21,2003,23,Vt.,0,1,0,4,29,48,12,57,0,0
22,2003,23,Mass.,5,13,26,31,160,214,74,109,0,1
23,2003,23,R.I.,0,1,2,4,5,1,23,25,0,0
24,2003,23,Conn.,0,9,5,11,1,10,53,119,0,0
25,2003,23,MID. ATLANTIC,73,121,95,123,222,131,187,436,12,23
26,2003,23,Upstate N.Y.,19,18,22,27,108,85,124,234,1,0
27,2003,23,N.Y. City,36,70,18,20,0,9,1,10,4,5
28,2003,23,N.J.,4,18,12,19,14,0,62,61,5,6
29,2003,23,Pa.,14,15,43,57,100,37,0,131,2,12
30,2003,23,E.N. CENTRAL,31,69,126,145,168,344,28,31,4,5
31,2003,23,Ohio,7,10,38,47,97,178,10,5,3,2
32,2003,23,Ind.,0,2,24,20,28,19,2,6,0,0
33,2003,23,Ill.,11,29,30,33,0,49,4,6,0,3
34,2003,23,Mich.,12,20,24,21,19,33,12,9,1,0
35,2003,23,Wis.,1,8,10,24,24,65,0,5,0,0
36,2003,23,W.N. CENTRAL,17,33,70,81,117,239,252,203,6,31
37,2003,23,Minn.,11,12,16,19,39,70,12,10,0,0
38,2003,23,Iowa,2,2,10,12,23,85,28,21,1,1
39,2003,23,Mo.,1,8,31,31,27,49,4,16,5,29
40,2003,23,N. Dak.,0,1,0,0,2,5,28,14,0,0
41,2003,23,S. Dak.,0,0,1,2,2,5,20,44,0,0
42,2003,23,Nebr.,0,5,6,12,2,3,56,0,0,1
43,2003,23,Kans.,3,5,6,5,22,22,104,98,0,0
44,2003,23,S. ATLANTIC,97,111,149,143,184,188,901,"1,096",90,123
45,2003,23,Del.,0,1,7,6,1,2,23,9,0,0
46,2003,23,Md.,26,37,12,4,26,22,2,186,22,16
47,2003,23,D.C.,5,6,0,0,0,1,0,0,0,0
48,2003,23,Va.,7,10,11,19,33,83,238,254,1,3
49,2003,23,W. Va.,4,2,1,0,5,6,37,77,0,0
50,2003,23,N.C.,6,8,19,16,65,18,317,287,54,64
51,2003,23,S.C.,2,4,9,14,7,26,73,33,9,27
52,2003,23,Ga.,17,13,17,16,21,13,167,177,0,11
53,2003,23,Fla.,30,30,73,68,26,17,44,73,4,2
54,2003,23,E.S. CENTRAL,7,7,37,46,53,82,25,137,20,35
55,2003,23,Ky.,1,2,4,6,15,24,15,13,0,1
56,2003,23,Tenn.,4,2,9,18,24,36,0,108,16,15
57,2003,23,Ala.,2,1,12,11,11,15,10,16,2,4
58,2003,23,Miss.,0,2,12,11,3,7,0,0,2,15
59,2003,23,W.S. CENTRAL,38,15,228,122,161,691,132,48,4,15
60,2003,23,Ark.,3,1,9,20,0,376,25,0,0,0
61,2003,23,La.,1,2,22,24,4,5,0,0,0,0
62,2003,23,Okla.,2,0,8,13,12,27,107,46,2,3
63,2003,23,Tex.,32,12,189,65,145,283,0,2,2,12
64,2003,23,MOUNTAIN,14,17,41,57,428,353,40,93,3,3
65,2003,23,Mont.,0,0,2,2,0,2,7,4,0,1
66,2003,23,Idaho,1,0,5,3,17,36,1,0,1,0
67,2003,23,Wyo.,0,0,1,0,71,5,1,12,1,1
68,2003,23,Colo.,10,8,13,18,171,159,2,0,0,0
69,2003,23,N. Mex.,0,1,3,1,22,37,2,4,0,0
70,2003,23,Ariz.,2,2,13,18,92,84,25,72,1,0
71,2003,23,Utah,1,3,0,1,45,20,1,0,0,0
72,2003,23,Nev.,0,3,4,14,10,10,1,1,0,1
73,2003,23,PACIFIC,67,80,167,203,674,579,76,116,0,0
74,2003,23,Wash.,10,8,14,36,160,157,0,0,0,0
75,2003,23,Oreg.,5,3,32,31,159,58,1,0,0,0
76,2003,23,Calif.,50,63,118,129,351,353,72,90,0,0
77,2003,23,Alaska,0,1,1,1,0,2,3,26,0,0
78,2003,23,Hawaii,2,5,2,6,4,9,0,0,0,0
79,2003,23,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,23,P.R.,0,1,2,2,0,2,20,34,N,N
81,2003,23,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,23,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,23,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,24,UNITED STATES,376,516,"1,001","1,011","2,315","3,055","2,057","2,624",156,271
18,2003,24,NEW ENGLAND,7,32,41,58,213,295,191,360,0,1
19,2003,24,Maine,1,1,5,2,2,3,21,22,0,0
20,2003,24,N.H.,1,5,3,5,16,5,5,10,0,0
21,2003,24,Vt.,0,1,0,4,29,52,14,58,0,0
22,2003,24,Mass.,5,14,26,32,160,222,74,118,0,1
23,2003,24,R.I.,0,2,2,4,5,1,24,27,0,0
24,2003,24,Conn.,0,9,5,11,1,12,53,125,0,0
25,2003,24,MID. ATLANTIC,79,130,97,129,237,136,201,460,13,29
26,2003,24,Upstate N.Y.,21,18,22,28,119,89,138,245,1,0
27,2003,24,N.Y. City,40,76,19,20,0,9,1,10,4,6
28,2003,24,N.J.,4,21,13,19,18,0,62,65,6,10
29,2003,24,Pa.,14,15,43,62,100,38,0,140,2,13
30,2003,24,E.N. CENTRAL,33,74,130,152,180,363,33,33,4,5
31,2003,24,Ohio,7,11,39,48,107,182,12,5,3,2
32,2003,24,Ind.,0,2,24,22,28,22,2,7,0,0
33,2003,24,Ill.,13,31,30,33,0,54,4,7,0,3
34,2003,24,Mich.,12,22,25,24,21,33,15,9,1,0
35,2003,24,Wis.,1,8,12,25,24,72,0,5,0,0
36,2003,24,W.N. CENTRAL,19,34,74,84,128,242,262,221,7,37
37,2003,24,Minn.,11,12,16,20,47,70,13,11,0,0
38,2003,24,Iowa,2,2,13,13,25,86,33,27,1,1
39,2003,24,Mo.,1,8,32,32,27,49,4,16,5,35
40,2003,24,N. Dak.,0,1,0,0,2,5,29,17,0,0
41,2003,24,S. Dak.,1,0,1,2,2,5,20,47,0,0
42,2003,24,Nebr.,0,5,5,12,2,3,58,0,0,1
43,2003,24,Kans.,4,6,7,5,23,24,105,103,1,0
44,2003,24,S. ATLANTIC,104,114,153,152,192,190,"1,078","1,141",98,137
45,2003,24,Del.,0,1,7,6,1,2,23,9,0,0
46,2003,24,Md.,29,37,13,4,26,23,147,192,26,17
47,2003,24,D.C.,5,6,0,0,0,1,0,0,0,0
48,2003,24,Va.,7,11,11,20,33,83,248,265,1,4
49,2003,24,W. Va.,4,2,1,0,5,6,38,79,0,1
50,2003,24,N.C.,8,8,19,16,70,19,338,295,58,74
51,2003,24,S.C.,2,4,9,14,7,26,74,36,9,27
52,2003,24,Ga.,18,15,18,18,23,13,167,185,0,12
53,2003,24,Fla.,31,30,75,74,27,17,43,80,4,2
54,2003,24,E.S. CENTRAL,7,8,42,53,56,83,28,137,25,39
55,2003,24,Ky.,1,2,7,8,15,25,16,13,0,1
56,2003,24,Tenn.,4,2,10,19,26,36,0,108,19,16
57,2003,24,Ala.,2,2,12,14,12,15,12,16,3,5
58,2003,24,Miss.,0,2,13,12,3,7,0,0,3,17
59,2003,24,W.S. CENTRAL,42,17,249,120,178,737,136,51,5,20
60,2003,24,Ark.,3,1,9,20,0,390,25,0,0,0
61,2003,24,La.,1,2,22,24,4,5,0,0,0,0
62,2003,24,Okla.,2,0,8,14,12,27,111,49,2,13
63,2003,24,Tex.,36,14,210,62,162,315,0,2,3,7
64,2003,24,MOUNTAIN,14,19,43,57,435,383,49,97,4,3
65,2003,24,Mont.,0,0,2,2,0,2,8,4,1,1
66,2003,24,Idaho,1,0,6,3,18,42,1,0,1,0
67,2003,24,Wyo.,0,0,2,0,71,6,1,12,1,1
68,2003,24,Colo.,10,9,13,18,176,160,5,0,0,0
69,2003,24,N. Mex.,0,1,3,1,22,47,2,5,0,0
70,2003,24,Ariz.,2,3,13,18,92,90,29,75,1,0
71,2003,24,Utah,1,3,0,1,46,25,2,0,0,0
72,2003,24,Nev.,0,3,4,14,10,11,1,1,0,1
73,2003,24,PACIFIC,71,88,172,206,696,626,79,124,0,0
74,2003,24,Wash.,10,9,14,37,160,174,0,0,0,0
75,2003,24,Oreg.,7,3,33,31,181,62,2,1,0,0
76,2003,24,Calif.,52,68,122,131,351,379,74,97,0,0
77,2003,24,Alaska,0,2,1,1,0,2,3,26,0,0
78,2003,24,Hawaii,2,6,2,6,4,9,0,0,0,0
79,2003,24,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,24,P.R.,0,1,2,3,0,2,20,39,N,N
81,2003,24,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,24,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,24,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,25,UNITED STATES,363,558,834,"1,049","2,532","3,244","2,198","3,335",183,303
18,2003,25,NEW ENGLAND,7,35,42,60,238,307,197,371,0,1
19,2003,25,Maine,1,1,5,2,4,3,22,22,0,0
20,2003,25,N.H.,1,5,3,7,16,6,5,11,0,0
21,2003,25,Vt.,0,1,0,4,29,54,15,59,0,0
22,2003,25,Mass.,5,15,26,32,183,230,78,123,0,1
23,2003,25,R.I.,0,3,2,4,5,1,24,28,0,0
24,2003,25,Conn.,0,10,6,11,1,13,53,128,0,0
25,2003,25,MID. ATLANTIC,82,142,101,138,241,145,205,480,13,31
26,2003,25,Upstate N.Y.,23,20,22,29,120,97,142,256,1,0
27,2003,25,N.Y. City,40,84,19,22,0,9,1,10,4,6
28,2003,25,N.J.,4,21,13,21,18,0,62,67,6,11
29,2003,25,Pa.,15,17,47,66,103,39,0,147,2,14
30,2003,25,E.N. CENTRAL,38,79,133,157,191,385,36,39,4,7
31,2003,25,Ohio,9,11,39,49,109,196,15,10,3,3
32,2003,25,Ind.,0,2,27,22,28,22,2,7,0,0
33,2003,25,Ill.,14,35,30,34,0,54,4,7,0,4
34,2003,25,Mich.,13,23,25,25,22,33,15,10,1,0
35,2003,25,Wis.,2,8,12,27,32,80,0,5,0,0
36,2003,25,W.N. CENTRAL,19,36,79,85,130,262,318,237,10,46
37,2003,25,Minn.,11,13,17,20,47,84,14,13,0,0
38,2003,25,Iowa,2,2,13,13,25,89,41,28,1,1
39,2003,25,Mo.,1,8,36,33,28,52,4,17,7,43
40,2003,25,N. Dak.,0,1,0,0,2,5,30,23,0,0
41,2003,25,S. Dak.,1,0,1,2,2,5,58,51,0,0
42,2003,25,Nebr.,0,5,5,12,2,3,59,0,1,2
43,2003,25,Kans.,4,7,7,5,24,24,112,105,1,0
44,2003,25,S. ATLANTIC,107,119,156,157,213,200,"1,117","1,203",122,147
45,2003,25,Del.,0,1,7,6,1,2,23,9,0,0
46,2003,25,Md.,30,38,15,4,28,26,147,198,34,17
47,2003,25,D.C.,5,8,0,0,0,1,0,0,0,0
48,2003,25,Va.,7,11,11,23,49,88,262,273,1,6
49,2003,25,W. Va.,4,2,1,0,5,6,38,85,0,1
50,2003,25,N.C.,8,9,19,17,70,20,363,310,60,80
51,2003,25,S.C.,3,4,9,14,7,26,74,45,9,27
52,2003,25,Ga.,19,16,18,18,23,13,167,201,14,13
