,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2008,Lyme disease cummulative for 2007,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2008,Malaria cummulative for 2007,"Meningococcal diseases, invasive �, all serogroups current week","Meningococcal diseases, invasive �, all serogroups previous 52 weeks median ","Meningococcal diseases, invasive �, all serogroups previous 52 weeks maximum ","Meningococcal diseases, invasive �, all serogroups cummulative for 2008","Meningococcal diseases, invasive �, all serogroups cummulative for 2007"
29,2008,15,Vt.,0,1,13,4,7,0,0,2,0,0,0,0,1,0,2
30,2008,15,MID. ATLANTIC,34,171,690,870,"1,133",0,7,18,37,65,1,2,7,40,42
31,2008,15,N.J.,0,42,219,153,362,0,1,4,0,12,0,0,1,1,7
32,2008,15,N.Y. (Upstate),17,54,224,108,164,0,1,8,4,10,0,1,3,15,9
33,2008,15,N.Y. City,0,5,27,4,46,0,4,9,25,37,0,0,4,6,7
34,2008,15,Pa.,17,51,324,605,561,0,1,4,8,6,1,1,5,18,19
35,2008,15,E.N. CENTRAL,0,10,169,22,84,0,2,7,36,40,1,3,8,58,60
36,2008,15,Ill.,0,0,16,1,6,0,1,6,16,19,0,1,3,16,23
37,2008,15,Ind.,0,0,7,1,1,0,0,2,1,1,0,0,4,10,7
38,2008,15,Mich.,0,0,5,6,3,0,0,2,6,7,0,0,2,11,10
39,2008,15,Ohio,0,0,4,3,2,0,0,3,11,7,1,1,3,15,13
40,2008,15,Wis.,0,9,149,11,72,0,0,1,2,6,0,0,2,6,7
41,2008,15,W.N. CENTRAL,0,4,714,6,34,2,0,8,8,13,0,1,8,37,28
42,2008,15,Iowa,0,1,11,5,8,1,0,1,1,2,0,0,3,8,7
43,2008,15,Kans.,0,0,2,0,2,0,0,1,0,0,0,0,1,1,2
44,2008,15,Minn.,0,0,714,0,23,0,0,8,1,7,0,0,7,15,8
45,2008,15,Mo.,0,0,4,1,1,1,0,1,2,2,0,0,3,8,8
46,2008,15,Nebr.,0,0,1,0,0,0,0,2,4,2,0,0,2,4,1
47,2008,15,N. Dak.,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1
48,2008,15,S. Dak.,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
49,2008,15,S. ATLANTIC,7,60,215,401,714,3,5,15,49,51,1,3,11,43,47
50,2008,15,Del.,0,11,34,110,122,0,0,1,0,2,0,0,1,0,0
51,2008,15,D.C.,0,0,7,29,2,0,0,1,0,1,0,0,0,0,0
52,2008,15,Fla.,0,1,11,6,7,1,1,7,16,13,1,1,7,20,15
53,2008,15,Ga.,0,0,3,1,0,0,1,3,12,5,0,0,3,4,6
54,2008,15,Md.,7,31,133,225,484,2,1,5,17,16,0,0,2,4,11
55,2008,15,N.C.,0,0,8,2,6,0,0,4,2,4,0,0,4,3,4
56,2008,15,S.C.,0,0,4,2,4,0,0,1,1,0,0,0,3,9,5
57,2008,15,Va.,0,17,63,25,85,0,1,7,1,10,0,0,2,2,6
58,2008,15,W. Va.,0,0,9,1,4,0,0,1,0,0,0,0,1,1,0
59,2008,15,E.S. CENTRAL,1,0,5,1,7,1,0,3,3,8,0,1,3,22,17
60,2008,15,Ala.,1,0,3,1,1,1,0,1,2,1,0,0,2,1,3
61,2008,15,Ky.,0,0,2,0,0,0,0,1,1,1,0,0,2,5,2
62,2008,15,Miss.,0,0,1,0,0,0,0,1,0,1,0,0,2,6,4
63,2008,15,Tenn.,0,0,4,0,6,0,0,2,0,5,0,0,2,10,8
64,2008,15,W.S. CENTRAL,2,1,8,8,15,0,1,56,8,24,0,2,11,33,40
65,2008,15,Ark.,0,0,1,0,0,0,0,1,0,0,0,0,2,2,5
66,2008,15,La.,0,0,0,0,2,0,0,1,0,11,0,0,3,10,12
67,2008,15,Okla.,0,0,0,0,0,0,0,2,1,1,0,0,4,6,7
68,2008,15,Tex.,2,1,8,8,13,0,1,55,7,12,0,1,6,15,16
69,2008,15,MOUNTAIN,0,1,3,3,3,0,1,5,6,16,0,1,3,20,32
70,2008,15,Ariz.,0,0,1,1,0,0,0,1,1,4,0,0,1,2,7
71,2008,15,Colo.,0,0,1,2,0,0,0,2,2,9,0,0,2,4,11
72,2008,15,Idaho,0,0,2,0,0,0,0,2,0,0,0,0,2,2,2
73,2008,15,Mont.,0,0,2,0,1,0,0,1,0,1,0,0,1,2,1
74,2008,15,Nev.,0,0,2,0,2,0,0,3,3,0,0,0,2,4,3
75,2008,15,N. Mex.,0,0,2,0,0,0,0,1,0,1,0,0,1,3,1
76,2008,15,Utah,0,0,2,0,0,0,0,3,0,1,0,0,2,2,6
77,2008,15,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
78,2008,15,PACIFIC,8,3,11,55,25,0,3,9,26,34,9,4,20,89,93
79,2008,15,Alaska,0,0,2,0,2,0,0,0,0,2,0,0,1,0,1
80,2008,15,Calif.,8,2,9,54,23,0,2,8,19,23,7,3,12,68,67
81,2008,15,Hawaii,N,0,0,N,N,0,0,1,1,1,0,0,2,0,3
82,2008,15,Oreg.,0,0,1,1,0,0,0,2,3,7,1,1,3,11,11
83,2008,15,Wash.,0,0,7,0,0,0,0,3,3,1,1,0,8,10,11
84,2008,15,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2008,15,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2008,15,Guam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87,2008,15,P.R.,N,0,0,N,N,0,0,1,0,1,0,0,1,0,3
88,2008,15,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2008,16,UNITED STATES,96,328,"1,327","1,407","2,257",6,25,115,187,288,10,19,53,386,401
23,2008,16,NEW ENGLAND,3,44,301,75,200,0,1,24,3,13,0,1,3,14,15
24,2008,16,Conn.,0,12,214,0,37,0,0,17,0,0,0,0,1,1,2
25,2008,16,Maine,0,6,61,33,15,0,0,2,0,3,0,0,1,1,2
26,2008,16,Mass.,0,0,31,3,66,0,0,3,2,9,0,0,3,12,7
27,2008,16,N.H.,0,8,88,31,74,0,0,4,1,1,0,0,1,0,1
28,2008,16,R.I.,0,0,79,0,0,0,0,7,0,0,0,0,1,0,1
29,2008,16,Vt.,3,1,13,8,8,0,0,2,0,0,0,0,1,0,2
30,2008,16,MID. ATLANTIC,40,174,692,755,"1,111",1,7,18,41,73,1,2,7,43,46
31,2008,16,N.J.,0,42,219,153,396,0,1,4,0,14,0,0,1,1,8
32,2008,16,N.Y. (Upstate),15,54,224,122,173,1,1,8,5,12,0,1,3,15,10
33,2008,16,N.Y. City,0,5,27,4,51,0,4,9,29,41,0,0,4,6,10
34,2008,16,Pa.,25,54,326,476,491,0,1,4,7,6,1,1,5,21,18
35,2008,16,E.N. CENTRAL,0,10,169,27,92,0,2,7,36,45,1,3,8,62,64
36,2008,16,Ill.,0,1,16,2,6,0,1,6,16,23,0,1,3,17,23
37,2008,16,Ind.,0,0,7,2,1,0,0,2,1,1,0,0,4,12,8
38,2008,16,Mich.,0,0,5,6,3,0,0,2,6,7,0,0,2,11,11
39,2008,16,Ohio,0,0,4,4,2,0,0,3,11,7,1,1,3,16,15
40,2008,16,Wis.,0,8,149,13,80,0,0,1,2,7,0,0,2,6,7
41,2008,16,W.N. CENTRAL,44,3,728,51,37,2,0,8,10,14,1,1,8,39,28
42,2008,16,Iowa,0,1,11,5,8,0,0,1,1,2,0,0,3,8,7
43,2008,16,Kans.,0,0,2,0,3,0,0,1,0,0,0,0,1,1,2
44,2008,16,Minn.,44,0,728,44,26,2,0,8,3,7,0,0,7,15,8
45,2008,16,Mo.,0,0,4,2,0,0,0,1,2,2,0,0,3,8,8
46,2008,16,Nebr.,0,0,1,0,0,0,0,2,4,2,0,0,2,5,1
47,2008,16,N. Dak.,0,0,2,0,0,0,0,1,0,0,1,0,1,1,1
48,2008,16,S. Dak.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
49,2008,16,S. ATLANTIC,8,61,215,431,759,0,5,15,51,53,3,3,11,57,58
50,2008,16,Del.,3,11,34,115,133,0,0,1,1,2,0,0,1,0,0
51,2008,16,D.C.,0,0,8,39,2,0,0,1,0,1,0,0,0,0,0
52,2008,16,Fla.,0,1,11,6,8,0,1,7,16,13,1,1,7,21,22
53,2008,16,Ga.,0,0,3,0,0,0,1,3,10,5,2,0,3,7,7
54,2008,16,Md.,5,31,133,235,513,0,1,5,20,17,0,0,2,4,13
55,2008,16,N.C.,0,0,8,2,6,0,0,4,2,4,0,0,4,3,4
56,2008,16,S.C.,0,0,4,2,4,0,0,1,1,0,0,0,3,9,5
57,2008,16,Va.,0,17,63,29,89,0,1,7,1,10,0,0,3,12,7
58,2008,16,W. Va.,0,0,9,3,4,0,0,1,0,1,0,0,1,1,0
59,2008,16,E.S. CENTRAL,0,0,5,1,10,0,0,3,3,9,0,1,3,23,20
60,2008,16,Ala.,0,0,3,1,1,0,0,1,2,1,0,0,2,1,5
61,2008,16,Ky.,0,0,2,0,0,0,0,1,1,1,0,0,2,5,2
62,2008,16,Miss.,0,0,1,0,0,0,0,1,0,1,0,0,2,7,4
63,2008,16,Tenn.,0,0,4,0,9,0,0,2,0,6,0,0,2,10,9
64,2008,16,W.S. CENTRAL,0,1,8,8,16,0,1,56,8,24,1,2,11,36,42
65,2008,16,Ark.,0,0,1,0,0,0,0,1,0,0,1,0,2,3,5
66,2008,16,La.,0,0,0,0,2,0,0,1,0,11,0,0,3,12,12
67,2008,16,Okla.,0,0,0,0,0,0,0,2,1,1,0,0,4,6,9
68,2008,16,Tex.,0,1,8,8,14,0,1,55,7,12,0,1,6,15,16
69,2008,16,MOUNTAIN,0,1,3,3,6,0,1,5,6,17,0,1,3,21,33
70,2008,16,Ariz.,0,0,1,1,0,0,0,1,1,4,0,0,1,2,8
71,2008,16,Colo.,0,0,1,2,0,0,0,2,2,9,0,0,2,4,11
72,2008,16,Idaho,0,0,2,0,1,0,0,2,0,0,0,0,2,2,2
73,2008,16,Mont.,0,0,2,0,1,0,0,1,0,1,0,0,1,3,1
74,2008,16,Nev.,0,0,2,0,4,0,0,3,3,0,0,0,2,4,3
75,2008,16,N. Mex.,0,0,2,0,0,0,0,1,0,1,0,0,1,3,1
76,2008,16,Utah,0,0,2,0,0,0,0,3,0,2,0,0,2,2,6
77,2008,16,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
78,2008,16,PACIFIC,1,3,11,56,26,3,3,9,29,40,3,4,20,91,95
79,2008,16,Alaska,0,0,2,0,2,0,0,0,0,2,0,0,1,0,1
80,2008,16,Calif.,1,2,9,55,24,3,2,8,22,27,2,3,12,69,69
81,2008,16,Hawaii,N,0,0,N,N,0,0,1,1,2,0,0,2,0,3
82,2008,16,Oreg.,0,0,1,1,0,0,0,2,3,8,0,1,2,11,11
83,2008,16,Wash.,0,0,7,0,0,0,0,3,3,1,1,0,8,11,11
84,2008,16,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2008,16,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2008,16,Guam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87,2008,16,P.R.,N,0,0,N,N,0,0,1,0,1,0,0,1,0,3
88,2008,16,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2008,17,UNITED STATES,13,328,"1,327","1,480","2,416",9,24,115,201,307,14,19,53,422,426
23,2008,17,NEW ENGLAND,0,44,301,93,208,0,1,24,3,13,0,1,3,14,18
24,2008,17,Conn.,0,12,214,0,37,0,0,17,0,0,0,0,1,1,3
25,2008,17,Maine,0,6,61,33,15,0,0,2,0,3,0,0,1,1,3
26,2008,17,Mass.,0,0,31,20,70,0,0,3,2,9,0,0,3,12,8
27,2008,17,N.H.,0,8,88,32,78,0,0,4,1,1,0,0,0,0,1
28,2008,17,R.I.,0,0,79,0,0,0,0,7,0,0,0,0,1,0,1
29,2008,17,Vt.,0,1,13,8,8,0,0,2,0,0,0,0,1,0,2
30,2008,17,MID. ATLANTIC,7,174,692,786,"1,205",1,7,18,43,80,0,2,6,45,50
31,2008,17,N.J.,0,42,219,169,433,0,1,4,0,15,0,0,1,1,8
32,2008,17,N.Y. (Upstate),7,54,224,125,180,1,1,8,6,14,0,1,3,16,12
33,2008,17,N.Y. City,0,5,27,4,52,0,4,9,30,45,0,0,4,7,12
34,2008,17,Pa.,0,54,326,488,540,0,1,4,7,6,0,1,5,21,18
35,2008,17,E.N. CENTRAL,0,10,169,27,105,0,2,7,37,47,5,3,8,71,70
36,2008,17,Ill.,0,1,16,2,7,0,1,6,16,24,0,1,3,20,24
37,2008,17,Ind.,0,0,7,2,1,0,0,2,1,1,0,0,4,12,12
38,2008,17,Mich.,0,0,5,6,3,0,0,2,6,7,1,0,2,13,12
39,2008,17,Ohio,0,0,4,4,3,0,0,3,12,8,4,1,3,20,15
40,2008,17,Wis.,0,8,149,13,91,0,0,1,2,7,0,0,2,6,7
41,2008,17,W.N. CENTRAL,1,3,728,52,45,3,0,8,14,14,0,2,8,42,28
42,2008,17,Iowa,0,1,11,5,10,0,0,1,1,2,0,0,3,9,7
43,2008,17,Kans.,0,0,2,1,3,0,0,1,1,0,0,0,1,1,2
44,2008,17,Minn.,0,0,728,44,32,1,0,8,4,7,0,0,7,15,8
45,2008,17,Mo.,1,0,4,2,0,2,0,1,4,2,0,0,3,10,8
46,2008,17,Nebr.,0,0,1,0,0,0,0,2,4,2,0,0,2,5,1
47,2008,17,N. Dak.,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1
48,2008,17,S. Dak.,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
49,2008,17,S. ATLANTIC,3,61,215,444,791,0,5,15,51,57,0,3,7,58,59
50,2008,17,Del.,2,12,34,127,144,0,0,1,1,2,0,0,1,0,0
51,2008,17,D.C.,0,0,8,39,3,0,0,1,0,2,0,0,0,0,0
52,2008,17,Fla.,1,1,11,7,8,0,1,7,16,14,0,1,5,21,22
53,2008,17,Ga.,0,0,3,0,0,0,1,3,10,5,0,0,3,7,7
54,2008,17,Md.,0,31,133,235,529,0,1,5,20,18,0,0,2,4,14
55,2008,17,N.C.,0,0,8,2,6,0,0,4,2,4,0,0,4,3,4
56,2008,17,S.C.,0,0,4,2,4,0,0,1,1,0,0,0,3,9,5
57,2008,17,Va.,0,17,63,29,93,0,1,7,1,11,0,0,3,12,7
58,2008,17,W. Va.,0,0,9,3,4,0,0,1,0,1,0,0,1,2,0
59,2008,17,E.S. CENTRAL,0,0,5,1,10,0,0,3,3,10,0,1,3,23,22
60,2008,17,Ala.,0,0,3,1,1,0,0,1,2,1,0,0,1,1,5
61,2008,17,Ky.,0,0,2,0,0,0,0,1,1,1,0,0,2,5,2
62,2008,17,Miss.,0,0,1,0,0,0,0,1,0,1,0,0,2,7,4
63,2008,17,Tenn.,0,0,4,0,9,0,0,2,0,7,0,0,2,10,11
64,2008,17,W.S. CENTRAL,0,1,8,8,17,0,1,56,8,24,2,2,11,38,43
65,2008,17,Ark.,0,0,1,0,0,0,0,1,0,0,0,0,2,3,5
66,2008,17,La.,0,0,0,0,2,0,0,1,0,11,0,0,3,12,13
67,2008,17,Okla.,0,0,0,0,0,0,0,2,1,1,2,0,4,8,9
68,2008,17,Tex.,0,1,8,8,15,0,1,55,7,12,0,1,6,15,16
69,2008,17,MOUNTAIN,0,1,3,3,7,0,1,5,8,18,0,1,3,22,35
70,2008,17,Ariz.,0,0,1,1,0,0,0,1,2,4,0,0,1,2,8
71,2008,17,Colo.,0,0,1,2,0,0,0,2,2,9,0,0,2,4,12
72,2008,17,Idaho,0,0,2,0,1,0,0,2,0,0,0,0,2,2,2
73,2008,17,Mont.,0,0,2,0,1,0,0,1,0,1,0,0,1,3,1
74,2008,17,Nev.,0,0,2,0,5,0,0,3,4,1,0,0,2,5,3
75,2008,17,N. Mex.,0,0,2,0,0,0,0,1,0,1,0,0,1,3,1
76,2008,17,Utah,0,0,2,0,0,0,0,3,0,2,0,0,2,2,6
77,2008,17,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
78,2008,17,PACIFIC,2,3,11,66,28,5,3,9,34,44,7,4,20,109,101
79,2008,17,Alaska,0,0,2,0,2,0,0,0,0,2,1,0,1,1,1
80,2008,17,Calif.,2,3,9,65,26,5,2,8,27,30,4,3,17,84,75
81,2008,17,Hawaii,N,0,0,N,N,0,0,1,1,2,0,0,2,0,3
82,2008,17,Oreg.,0,0,1,1,0,0,0,2,3,9,2,1,2,13,11
83,2008,17,Wash.,0,0,7,0,0,0,0,3,3,1,0,0,8,11,11
84,2008,17,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2008,17,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2008,17,Guam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87,2008,17,P.R.,N,0,0,N,N,0,0,1,0,1,0,0,1,0,4
88,2008,17,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2008,18,UNITED STATES,64,328,"1,326","1,607","2,695",9,24,147,217,328,4,17,71,437,437
23,2008,18,NEW ENGLAND,0,44,301,100,235,0,1,29,3,13,0,1,3,14,20
24,2008,18,Conn.,0,12,214,0,41,0,0,22,0,0,0,0,1,1,3
25,2008,18,Maine,0,6,61,33,19,0,0,2,0,3,0,0,1,1,3
26,2008,18,Mass.,0,0,31,25,78,0,0,3,2,9,0,0,3,12,10
27,2008,18,N.H.,0,8,88,34,89,0,0,4,1,1,0,0,0,0,1
28,2008,18,R.I.,0,0,79,0,0,0,0,7,0,0,0,0,1,0,1
29,2008,18,Vt.,0,1,13,8,8,0,0,2,0,0,0,0,1,0,2
30,2008,18,MID. ATLANTIC,47,174,692,867,"1,365",2,7,18,48,89,3,2,6,49,52
31,2008,18,N.J.,1,42,220,170,499,0,1,7,0,21,0,0,1,1,8
32,2008,18,N.Y. (Upstate),30,54,224,159,220,1,1,8,7,14,0,1,3,16,13
33,2008,18,N.Y. City,0,5,27,4,55,0,4,9,32,47,0,0,4,7,13
34,2008,18,Pa.,16,54,326,534,591,1,1,4,9,7,3,1,5,25,18
35,2008,18,E.N. CENTRAL,0,7,169,28,144,0,2,7,37,50,1,3,9,76,75
36,2008,18,Ill.,0,0,16,2,7,0,0,6,16,26,0,1,3,24,26
37,2008,18,Ind.,0,0,7,2,2,0,0,2,1,1,0,0,4,12,13
38,2008,18,Mich.,0,0,5,6,4,0,0,2,6,7,0,0,2,13,12
39,2008,18,Ohio,0,0,4,5,3,0,0,3,12,9,1,1,4,21,17
40,2008,18,Wis.,0,6,149,13,128,0,0,1,2,7,0,0,2,6,7
41,2008,18,W.N. CENTRAL,6,3,728,59,48,3,0,8,20,18,0,2,8,45,28
42,2008,18,Iowa,0,1,11,5,13,0,0,1,2,2,0,0,3,11,7
43,2008,18,Kans.,0,0,2,1,3,1,0,1,2,0,0,0,1,1,2
44,2008,18,Minn.,6,0,728,50,32,2,0,8,6,11,0,0,7,15,8
45,2008,18,Mo.,0,0,4,3,0,0,0,4,6,2,0,0,3,11,8
46,2008,18,Nebr.,0,0,1,0,0,0,0,2,4,2,0,0,2,5,1
47,2008,18,N. Dak.,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1
48,2008,18,S. Dak.,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
49,2008,18,S. ATLANTIC,9,61,215,467,837,0,5,15,51,63,0,3,7,59,62
50,2008,18,Del.,9,12,34,150,164,0,0,1,1,2,0,0,1,0,0
51,2008,18,D.C.,0,0,8,39,5,0,0,1,0,3,0,0,0,0,0
52,2008,18,Fla.,0,0,4,7,2,0,1,7,16,14,0,1,5,21,23
53,2008,18,Ga.,0,0,3,0,0,0,1,3,10,6,0,0,3,8,7
54,2008,18,Md.,0,31,133,235,544,0,1,5,20,18,0,0,2,4,14
55,2008,18,N.C.,0,0,8,2,6,0,0,4,2,5,0,0,4,3,4
56,2008,18,S.C.,0,0,4,2,4,0,0,1,1,1,0,0,3,9,6
57,2008,18,Va.,0,17,64,29,108,0,0,7,1,13,0,0,3,12,8
58,2008,18,W. Va.,0,0,9,3,4,0,0,1,0,1,0,0,1,2,0
59,2008,18,E.S. CENTRAL,0,0,5,1,10,0,0,3,3,10,0,1,3,23,23
60,2008,18,Ala.,0,0,3,1,1,0,0,1,2,1,0,0,1,1,6
61,2008,18,Ky.,0,0,2,0,0,0,0,1,1,1,0,0,2,5,2
62,2008,18,Miss.,0,0,1,0,0,0,0,1,0,1,0,0,2,7,4
63,2008,18,Tenn.,0,0,4,0,9,0,0,2,0,7,0,0,2,10,11
64,2008,18,W.S. CENTRAL,0,1,8,8,19,0,1,56,8,24,0,2,11,39,46
65,2008,18,Ark.,0,0,1,0,0,0,0,1,0,0,0,0,2,4,5
66,2008,18,La.,0,0,0,0,2,0,0,1,0,11,0,0,3,12,14
67,2008,18,Okla.,0,0,0,0,0,0,0,2,1,1,0,0,4,8,10
68,2008,18,Tex.,0,1,8,8,17,0,1,55,7,12,0,1,6,15,17
69,2008,18,MOUNTAIN,0,1,3,4,7,0,1,5,9,18,0,1,3,22,35
70,2008,18,Ariz.,0,0,1,2,0,0,0,1,3,4,0,0,1,2,8
71,2008,18,Colo.,0,0,1,2,0,0,0,2,2,9,0,0,2,4,12
72,2008,18,Idaho,0,0,2,0,1,0,0,2,0,0,0,0,2,2,2
73,2008,18,Mont.,0,0,2,0,1,0,0,1,0,1,0,0,1,3,1
74,2008,18,Nev.,0,0,2,0,5,0,0,3,4,1,0,0,2,5,3
75,2008,18,N. Mex.,0,0,2,0,0,0,0,1,0,1,0,0,1,3,1
76,2008,18,Utah,0,0,1,0,0,0,0,3,0,2,0,0,2,2,6
77,2008,18,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
78,2008,18,PACIFIC,2,3,21,73,30,4,2,36,38,43,0,4,40,110,96
79,2008,18,Alaska,0,0,2,0,2,0,0,0,0,2,0,0,1,1,1
80,2008,18,Calif.,2,3,9,72,28,4,2,8,31,30,0,3,17,84,80
81,2008,18,Hawaii,N,0,0,N,N,0,0,1,1,2,0,0,2,0,3
82,2008,18,Oreg.,0,0,1,1,0,0,0,2,3,9,0,1,3,14,12
83,2008,18,Wash.,0,0,12,0,0,0,0,30,3,0,0,0,28,11,0
84,2008,18,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2008,18,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2008,18,Guam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87,2008,18,P.R.,N,0,0,N,N,0,0,1,0,1,0,0,1,0,4
88,2008,18,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2008,19,UNITED STATES,54,328,"1,326","1,757","2,922",4,24,152,230,340,11,18,71,457,460
23,2008,19,NEW ENGLAND,2,44,301,108,274,0,1,30,3,14,0,1,3,14,20
24,2008,19,Conn.,0,12,214,0,60,0,0,22,0,0,0,0,1,1,3
25,2008,19,Maine,0,6,61,33,19,0,0,2,0,3,0,0,1,1,3
26,2008,19,Mass.,0,0,31,25,86,0,0,3,2,10,0,0,3,12,10
27,2008,19,N.H.,2,8,88,41,97,0,0,4,1,1,0,0,0,0,1
28,2008,19,R.I.,0,0,77,0,0,0,0,8,0,0,0,0,1,0,1
29,2008,19,Vt.,0,1,13,9,12,0,0,2,0,0,0,0,1,0,2
30,2008,19,MID. ATLANTIC,36,174,692,942,"1,474",0,7,18,49,92,0,2,6,50,56
31,2008,19,N.J.,0,40,220,172,538,0,1,7,0,21,0,0,1,1,8
32,2008,19,N.Y. (Upstate),12,54,224,171,243,0,1,8,7,14,0,1,3,16,13
33,2008,19,N.Y. City,0,5,27,4,62,0,4,9,33,50,0,0,4,8,17
34,2008,19,Pa.,24,52,326,595,631,0,1,4,9,7,0,1,5,25,18
35,2008,19,E.N. CENTRAL,0,6,169,28,170,0,2,7,39,50,0,3,9,77,75
36,2008,19,Ill.,0,0,16,2,9,0,1,6,18,26,0,1,3,25,26
37,2008,19,Ind.,0,0,7,2,2,0,0,2,1,1,0,0,4,12,13
38,2008,19,Mich.,0,0,5,7,4,0,0,2,6,7,0,0,2,13,12
39,2008,19,Ohio,0,0,4,4,3,0,0,3,12,9,0,1,4,21,17
40,2008,19,Wis.,0,4,149,13,152,0,0,1,2,7,0,0,2,6,7
41,2008,19,W.N. CENTRAL,1,3,728,60,53,0,0,8,20,18,2,2,8,48,28
42,2008,19,Iowa,0,1,11,5,17,0,0,1,2,2,0,0,3,11,7
43,2008,19,Kans.,0,0,2,1,3,0,0,1,2,0,0,0,1,1,2
44,2008,19,Minn.,1,0,728,51,32,0,0,8,6,11,0,0,7,15,8
45,2008,19,Mo.,0,0,4,3,0,0,0,4,6,2,1,0,3,12,8
46,2008,19,Nebr.,0,0,1,0,1,0,0,2,4,2,1,0,2,7,1
47,2008,19,N. Dak.,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1
48,2008,19,S. Dak.,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
49,2008,19,S. ATLANTIC,10,62,218,527,890,2,5,15,55,68,2,3,7,62,65
50,2008,19,Del.,6,12,34,167,176,0,0,1,1,2,0,0,1,0,0
51,2008,19,D.C.,0,0,8,39,6,0,0,0,0,3,0,0,0,0,0
52,2008,19,Fla.,1,0,4,8,2,2,1,7,18,16,2,1,5,24,24
53,2008,19,Ga.,1,0,3,1,0,0,1,3,10,6,0,0,3,8,7
54,2008,19,Md.,2,31,136,261,573,0,1,5,21,19,0,0,2,4,14
55,2008,19,N.C.,0,0,8,2,6,0,0,4,2,5,0,0,4,3,6
56,2008,19,S.C.,0,0,4,2,5,0,0,1,1,1,0,0,3,9,6
57,2008,19,Va.,0,18,68,44,118,0,0,7,2,15,0,0,3,12,8
58,2008,19,W. Va.,0,0,9,3,4,0,0,1,0,1,0,0,1,2,0
59,2008,19,E.S. CENTRAL,0,0,5,2,10,1,0,3,5,11,0,1,3,23,25
60,2008,19,Ala.,0,0,3,2,1,0,0,1,3,1,0,0,1,1,6
61,2008,19,Ky.,0,0,2,0,0,0,0,1,1,2,0,0,2,5,3
62,2008,19,Miss.,0,0,1,0,0,0,0,1,0,1,0,0,2,7,5
63,2008,19,Tenn.,0,0,4,0,9,1,0,2,1,7,0,0,2,10,11
64,2008,19,W.S. CENTRAL,0,1,9,9,22,0,1,59,11,25,2,2,12,43,51
65,2008,19,Ark.,0,0,1,0,0,0,0,1,0,0,0,0,2,4,7
66,2008,19,La.,0,0,0,0,2,0,0,1,0,11,0,0,3,12,17
67,2008,19,Okla.,0,0,1,0,0,0,0,4,1,1,0,0,4,8,10
68,2008,19,Tex.,0,1,8,9,20,0,1,55,10,13,2,1,7,19,17
69,2008,19,MOUNTAIN,0,1,3,4,8,0,1,5,9,19,0,1,3,23,36
70,2008,19,Ariz.,0,0,1,2,0,0,0,1,3,4,0,0,1,2,8
71,2008,19,Colo.,0,0,1,2,0,0,0,2,2,9,0,0,2,4,13
72,2008,19,Idaho,0,0,2,0,2,0,0,2,0,0,0,0,2,2,2
73,2008,19,Mont.,0,0,2,0,1,0,0,1,0,1,0,0,1,3,1
74,2008,19,Nev.,0,0,2,0,5,0,0,3,4,1,0,0,2,5,3
75,2008,19,N. Mex.,0,0,2,0,0,0,0,1,0,1,0,0,1,4,1
76,2008,19,Utah,0,0,1,0,0,0,0,3,0,3,0,0,2,2,6
77,2008,19,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
