,year,mmwr_week,Reporting Area,"Meningococcal disease, All serogroups cummulative for 2005","Meningococcal disease, All serogroups cummulative for 2004","Meningococcal disease, Serogroup A, C, Y, and W-135 cummulative for 2005","Meningococcal disease, Serogroup A, C, Y, and W-135 cummulative for 2004","Meningococcal disease, Serogroup B cummulative for 2005","Meningococcal disease, Serogroup B cummulative for 2004","Meningococcal disease, Other serogroup cummulative for 2005","Meningococcal disease, Other serogroup cummulative for 2004","Meningococcal disease, Serogroup unknown cummulative for 2005","Meningococcal disease, Serogroup unknown cummulative for 2004"
17,2005,25,UNITED STATES,674,715,51,54,33,29,0,1,590,631
18,2005,25,NEW ENGLAND,48,38,1,4,0,5,0,1,47,28
19,2005,25,Maine,2,8,0,0,0,1,0,0,2,7
20,2005,25,N.H.,6,3,0,0,0,0,0,0,6,3
21,2005,25,Vt.,4,1,0,0,0,0,0,0,4,1
22,2005,25,Mass.,24,22,0,4,0,4,0,0,24,14
23,2005,25,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,25,Conn.,10,3,1,0,0,0,0,1,9,2
25,2005,25,MID. ATLANTIC,90,106,26,31,4,5,0,0,60,70
26,2005,25,Upstate N.Y.,22,30,3,5,3,3,0,0,16,22
27,2005,25,N.Y. City,12,19,0,0,0,0,0,0,12,19
28,2005,25,N.J.,26,20,0,0,0,0,0,0,26,20
29,2005,25,Pa.,30,37,23,26,1,2,0,0,6,9
30,2005,25,E.N. CENTRAL,60,75,15,13,5,5,0,0,40,57
31,2005,25,Ohio,28,41,0,3,5,4,0,0,23,34
32,2005,25,Ind.,9,11,0,0,0,1,0,0,9,10
33,2005,25,Ill.,3,1,0,0,0,0,0,0,3,1
34,2005,25,Mich.,15,10,15,10,0,0,0,0,0,0
35,2005,25,Wis.,5,12,0,0,0,0,0,0,5,12
36,2005,25,W.N. CENTRAL,44,46,2,0,1,3,0,0,41,43
37,2005,25,Minn.,6,13,1,0,0,0,0,0,5,13
38,2005,25,Iowa,12,10,0,0,1,2,0,0,11,8
39,2005,25,Mo.,15,14,1,0,0,1,0,0,14,13
40,2005,25,N. Dak.,0,1,0,0,0,0,0,0,0,1
41,2005,25,S. Dak.,2,1,0,0,0,0,0,0,2,1
42,2005,25,Nebr.,3,2,0,0,0,0,0,0,3,2
43,2005,25,Kans.,6,5,0,0,0,0,0,0,6,5
44,2005,25,S. ATLANTIC,126,141,3,2,5,2,0,0,118,137
45,2005,25,Del.,2,2,0,0,0,0,0,0,2,2
46,2005,25,Md.,12,7,1,0,2,0,0,0,9,7
47,2005,25,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,25,Va.,16,9,0,0,0,0,0,0,16,9
49,2005,25,W. Va.,5,4,1,0,0,0,0,0,4,4
50,2005,25,N.C.,17,21,1,0,3,2,0,0,13,19
51,2005,25,S.C.,11,13,0,0,0,0,0,0,11,13
52,2005,25,Ga.,12,9,0,0,0,0,0,0,12,9
53,2005,25,Fla.,51,71,0,0,0,0,0,0,51,71
54,2005,25,E.S. CENTRAL,34,34,0,0,3,0,0,0,31,34
55,2005,25,Ky.,11,4,0,0,3,0,0,0,8,4
56,2005,25,Tenn.,15,11,0,0,0,0,0,0,15,11
57,2005,25,Ala.,4,9,0,0,0,0,0,0,4,9
58,2005,25,Miss.,4,10,0,0,0,0,0,0,4,10
59,2005,25,W.S. CENTRAL,53,41,1,1,5,1,0,0,47,39
60,2005,25,Ark.,9,10,0,0,0,0,0,0,9,10
61,2005,25,La.,22,24,0,1,2,0,0,0,20,23
62,2005,25,Okla.,12,4,1,0,3,1,0,0,8,3
63,2005,25,Tex.,10,3,0,0,0,0,0,0,10,3
64,2005,25,MOUNTAIN,59,40,2,1,5,4,0,0,52,35
65,2005,25,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,25,Idaho,1,4,0,0,0,0,0,0,1,4
67,2005,25,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,25,Colo.,13,11,2,0,0,0,0,0,11,11
69,2005,25,N. Mex.,1,6,0,1,0,3,0,0,1,2
70,2005,25,Ariz.,32,6,0,0,2,0,0,0,30,6
71,2005,25,Utah,7,2,0,0,2,0,0,0,5,2
72,2005,25,Nev.,5,5,0,0,1,1,0,0,4,4
73,2005,25,PACIFIC,160,194,1,2,5,4,0,0,154,188
74,2005,25,Wash.,29,16,1,2,4,4,0,0,24,10
75,2005,25,Oreg.,25,38,0,0,0,0,0,0,25,38
76,2005,25,Calif.,99,133,0,0,0,0,0,0,99,133
77,2005,25,Alaska,1,2,0,0,0,0,0,0,1,2
78,2005,25,Hawaii,6,5,0,0,1,0,0,0,5,5
79,2005,25,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,25,P.R.,4,9,0,0,0,0,0,0,4,9
81,2005,25,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,25,Amer. Samoa,0,0,0,0,0,0,0,0,0,0
83,2005,25,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,26,UNITED STATES,688,729,52,57,35,30,0,1,601,641
18,2005,26,NEW ENGLAND,51,38,1,4,0,5,0,1,50,28
19,2005,26,Maine,2,8,0,0,0,1,0,0,2,7
20,2005,26,N.H.,8,3,0,0,0,0,0,0,8,3
21,2005,26,Vt.,4,1,0,0,0,0,0,0,4,1
22,2005,26,Mass.,25,22,0,4,0,4,0,0,25,14
23,2005,26,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,26,Conn.,10,3,1,0,0,0,0,1,9,2
25,2005,26,MID. ATLANTIC,91,110,26,33,4,5,0,0,61,72
26,2005,26,Upstate N.Y.,23,32,3,5,3,3,0,0,17,24
27,2005,26,N.Y. City,12,19,0,0,0,0,0,0,12,19
28,2005,26,N.J.,26,20,0,0,0,0,0,0,26,20
29,2005,26,Pa.,30,39,23,28,1,2,0,0,6,9
30,2005,26,E.N. CENTRAL,61,77,15,14,5,5,0,0,41,58
31,2005,26,Ohio,28,41,0,3,5,4,0,0,23,34
32,2005,26,Ind.,10,12,0,0,0,1,0,0,10,11
33,2005,26,Ill.,3,1,0,0,0,0,0,0,3,1
34,2005,26,Mich.,15,11,15,11,0,0,0,0,0,0
35,2005,26,Wis.,5,12,0,0,0,0,0,0,5,12
36,2005,26,W.N. CENTRAL,44,48,2,0,1,4,0,0,41,44
37,2005,26,Minn.,6,14,1,0,0,0,0,0,5,14
38,2005,26,Iowa,12,10,0,0,1,2,0,0,11,8
39,2005,26,Mo.,15,14,1,0,0,1,0,0,14,13
40,2005,26,N. Dak.,0,1,0,0,0,0,0,0,0,1
41,2005,26,S. Dak.,2,2,0,0,0,1,0,0,2,1
42,2005,26,Nebr.,3,2,0,0,0,0,0,0,3,2
43,2005,26,Kans.,6,5,0,0,0,0,0,0,6,5
44,2005,26,S. ATLANTIC,132,141,4,2,7,2,0,0,121,137
45,2005,26,Del.,2,2,0,0,0,0,0,0,2,2
46,2005,26,Md.,15,7,2,0,2,0,0,0,11,7
47,2005,26,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,26,Va.,16,9,0,0,0,0,0,0,16,9
49,2005,26,W. Va.,5,4,1,0,0,0,0,0,4,4
50,2005,26,N.C.,19,21,1,0,5,2,0,0,13,19
51,2005,26,S.C.,11,13,0,0,0,0,0,0,11,13
52,2005,26,Ga.,12,9,0,0,0,0,0,0,12,9
53,2005,26,Fla.,52,71,0,0,0,0,0,0,52,71
54,2005,26,E.S. CENTRAL,34,35,0,0,3,0,0,0,31,35
55,2005,26,Ky.,11,4,0,0,3,0,0,0,8,4
56,2005,26,Tenn.,15,11,0,0,0,0,0,0,15,11
57,2005,26,Ala.,4,10,0,0,0,0,0,0,4,10
58,2005,26,Miss.,4,10,0,0,0,0,0,0,4,10
59,2005,26,W.S. CENTRAL,54,42,1,1,5,1,0,0,48,40
60,2005,26,Ark.,9,10,0,0,0,0,0,0,9,10
61,2005,26,La.,23,25,0,1,2,0,0,0,21,24
62,2005,26,Okla.,12,4,1,0,3,1,0,0,8,3
63,2005,26,Tex.,10,3,0,0,0,0,0,0,10,3
64,2005,26,MOUNTAIN,59,41,2,1,5,4,0,0,52,36
65,2005,26,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,26,Idaho,1,4,0,0,0,0,0,0,1,4
67,2005,26,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,26,Colo.,13,11,2,0,0,0,0,0,11,11
69,2005,26,N. Mex.,1,6,0,1,0,3,0,0,1,2
70,2005,26,Ariz.,32,6,0,0,2,0,0,0,30,6
71,2005,26,Utah,7,3,0,0,2,0,0,0,5,3
72,2005,26,Nev.,5,5,0,0,1,1,0,0,4,4
73,2005,26,PACIFIC,162,197,1,2,5,4,0,0,156,191
74,2005,26,Wash.,29,16,1,2,4,4,0,0,24,10
75,2005,26,Oreg.,25,39,0,0,0,0,0,0,25,39
76,2005,26,Calif.,99,135,0,0,0,0,0,0,99,135
77,2005,26,Alaska,1,2,0,0,0,0,0,0,1,2
78,2005,26,Hawaii,8,5,0,0,1,0,0,0,7,5
79,2005,26,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,26,P.R.,4,9,0,0,0,0,0,0,4,9
81,2005,26,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,26,Amer. Samoa,0,0,0,0,0,0,0,0,0,0
83,2005,26,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,27,UNITED STATES,700,744,53,60,36,30,0,1,611,653
18,2005,27,NEW ENGLAND,52,41,1,5,0,5,0,1,51,30
19,2005,27,Maine,2,8,0,0,0,1,0,0,2,7
20,2005,27,N.H.,8,3,0,0,0,0,0,0,8,3
21,2005,27,Vt.,4,1,0,0,0,0,0,0,4,1
22,2005,27,Mass.,26,24,0,5,0,4,0,0,26,15
23,2005,27,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,27,Conn.,10,4,1,0,0,0,0,1,9,3
25,2005,27,MID. ATLANTIC,92,111,27,33,4,5,0,0,61,73
26,2005,27,Upstate N.Y.,23,32,3,5,3,3,0,0,17,24
27,2005,27,N.Y. City,12,20,0,0,0,0,0,0,12,20
28,2005,27,N.J.,26,20,0,0,0,0,0,0,26,20
29,2005,27,Pa.,31,39,24,28,1,2,0,0,6,9
30,2005,27,E.N. CENTRAL,61,78,15,15,5,5,0,0,41,58
31,2005,27,Ohio,28,41,0,3,5,4,0,0,23,34
32,2005,27,Ind.,10,12,0,0,0,1,0,0,10,11
33,2005,27,Ill.,3,1,0,0,0,0,0,0,3,1
34,2005,27,Mich.,15,12,15,12,0,0,0,0,0,0
35,2005,27,Wis.,5,12,0,0,0,0,0,0,5,12
36,2005,27,W.N. CENTRAL,44,48,2,0,1,4,0,0,41,44
37,2005,27,Minn.,6,14,1,0,0,0,0,0,5,14
38,2005,27,Iowa,12,10,0,0,1,2,0,0,11,8
39,2005,27,Mo.,15,14,1,0,0,1,0,0,14,13
40,2005,27,N. Dak.,0,1,0,0,0,0,0,0,0,1
41,2005,27,S. Dak.,2,2,0,0,0,1,0,0,2,1
42,2005,27,Nebr.,3,2,0,0,0,0,0,0,3,2
43,2005,27,Kans.,6,5,0,0,0,0,0,0,6,5
44,2005,27,S. ATLANTIC,136,146,4,2,7,2,0,0,125,142
45,2005,27,Del.,2,2,0,0,0,0,0,0,2,2
46,2005,27,Md.,15,7,2,0,2,0,0,0,11,7
47,2005,27,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,27,Va.,16,10,0,0,0,0,0,0,16,10
49,2005,27,W. Va.,5,4,1,0,0,0,0,0,4,4
50,2005,27,N.C.,20,23,1,0,5,2,0,0,14,21
51,2005,27,S.C.,12,13,0,0,0,0,0,0,12,13
52,2005,27,Ga.,12,9,0,0,0,0,0,0,12,9
53,2005,27,Fla.,54,73,0,0,0,0,0,0,54,73
54,2005,27,E.S. CENTRAL,35,36,0,1,3,0,0,0,32,35
55,2005,27,Ky.,11,5,0,1,3,0,0,0,8,4
56,2005,27,Tenn.,15,11,0,0,0,0,0,0,15,11
57,2005,27,Ala.,5,10,0,0,0,0,0,0,5,10
58,2005,27,Miss.,4,10,0,0,0,0,0,0,4,10
59,2005,27,W.S. CENTRAL,55,42,1,1,5,1,0,0,49,40
60,2005,27,Ark.,9,10,0,0,0,0,0,0,9,10
61,2005,27,La.,24,25,0,1,2,0,0,0,22,24
62,2005,27,Okla.,12,4,1,0,3,1,0,0,8,3
63,2005,27,Tex.,10,3,0,0,0,0,0,0,10,3
64,2005,27,MOUNTAIN,59,41,2,1,5,4,0,0,52,36
65,2005,27,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,27,Idaho,1,4,0,0,0,0,0,0,1,4
67,2005,27,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,27,Colo.,13,11,2,0,0,0,0,0,11,11
69,2005,27,N. Mex.,1,6,0,1,0,3,0,0,1,2
70,2005,27,Ariz.,32,6,0,0,2,0,0,0,30,6
71,2005,27,Utah,7,3,0,0,2,0,0,0,5,3
72,2005,27,Nev.,5,5,0,0,1,1,0,0,4,4
73,2005,27,PACIFIC,166,201,1,2,6,4,0,0,159,195
74,2005,27,Wash.,30,17,1,2,4,4,0,0,25,11
75,2005,27,Oreg.,25,40,0,0,0,0,0,0,25,40
76,2005,27,Calif.,101,137,0,0,0,0,0,0,101,137
77,2005,27,Alaska,1,2,0,0,0,0,0,0,1,2
78,2005,27,Hawaii,9,5,0,0,2,0,0,0,7,5
79,2005,27,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,27,P.R.,4,9,0,0,0,0,0,0,4,9
81,2005,27,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,27,Amer. Samoa,0,0,0,0,0,0,0,0,0,0
83,2005,27,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,28,UNITED STATES,726,762,54,60,36,30,0,1,636,671
18,2005,28,NEW ENGLAND,52,43,1,5,0,5,0,1,51,32
19,2005,28,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,28,N.H.,8,3,0,0,0,0,0,0,8,3
21,2005,28,Vt.,4,2,0,0,0,0,0,0,4,2
22,2005,28,Mass.,26,24,0,5,0,4,0,0,26,15
23,2005,28,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,28,Conn.,10,4,1,0,0,0,0,1,9,3
25,2005,28,MID. ATLANTIC,95,113,27,33,4,5,0,0,64,75
26,2005,28,Upstate N.Y.,24,32,3,5,3,3,0,0,18,24
27,2005,28,N.Y. City,13,20,0,0,0,0,0,0,13,20
28,2005,28,N.J.,27,22,0,0,0,0,0,0,27,22
29,2005,28,Pa.,31,39,24,28,1,2,0,0,6,9
30,2005,28,E.N. CENTRAL,63,78,15,15,5,5,0,0,43,58
31,2005,28,Ohio,28,41,0,3,5,4,0,0,23,34
32,2005,28,Ind.,10,12,0,0,0,1,0,0,10,11
33,2005,28,Ill.,5,1,0,0,0,0,0,0,5,1
34,2005,28,Mich.,15,12,15,12,0,0,0,0,0,0
35,2005,28,Wis.,5,12,0,0,0,0,0,0,5,12
36,2005,28,W.N. CENTRAL,47,51,2,0,1,4,0,0,44,47
37,2005,28,Minn.,7,16,1,0,0,0,0,0,6,16
38,2005,28,Iowa,12,11,0,0,1,2,0,0,11,9
39,2005,28,Mo.,16,14,1,0,0,1,0,0,15,13
40,2005,28,N. Dak.,0,1,0,0,0,0,0,0,0,1
41,2005,28,S. Dak.,2,2,0,0,0,1,0,0,2,1
42,2005,28,Nebr.,4,2,0,0,0,0,0,0,4,2
43,2005,28,Kans.,6,5,0,0,0,0,0,0,6,5
44,2005,28,S. ATLANTIC,141,149,4,2,7,2,0,0,130,145
45,2005,28,Del.,2,2,0,0,0,0,0,0,2,2
46,2005,28,Md.,15,7,2,0,2,0,0,0,11,7
47,2005,28,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,28,Va.,17,10,0,0,0,0,0,0,17,10
49,2005,28,W. Va.,5,5,1,0,0,0,0,0,4,5
50,2005,28,N.C.,21,23,1,0,5,2,0,0,15,21
51,2005,28,S.C.,13,13,0,0,0,0,0,0,13,13
52,2005,28,Ga.,13,9,0,0,0,0,0,0,13,9
53,2005,28,Fla.,55,75,0,0,0,0,0,0,55,75
54,2005,28,E.S. CENTRAL,35,36,1,1,3,0,0,0,31,35
55,2005,28,Ky.,11,5,0,1,3,0,0,0,8,4
56,2005,28,Tenn.,15,11,0,0,0,0,0,0,15,11
57,2005,28,Ala.,5,10,1,0,0,0,0,0,4,10
58,2005,28,Miss.,4,10,0,0,0,0,0,0,4,10
59,2005,28,W.S. CENTRAL,60,44,1,1,5,1,0,0,54,42
60,2005,28,Ark.,11,10,0,0,0,0,0,0,11,10
61,2005,28,La.,24,26,0,1,2,0,0,0,22,25
62,2005,28,Okla.,12,5,1,0,3,1,0,0,8,4
63,2005,28,Tex.,13,3,0,0,0,0,0,0,13,3
64,2005,28,MOUNTAIN,61,43,2,1,5,4,0,0,54,38
65,2005,28,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,28,Idaho,1,4,0,0,0,0,0,0,1,4
67,2005,28,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,28,Colo.,13,11,2,0,0,0,0,0,11,11
69,2005,28,N. Mex.,1,6,0,1,0,3,0,0,1,2
70,2005,28,Ariz.,34,6,0,0,2,0,0,0,32,6
71,2005,28,Utah,7,4,0,0,2,0,0,0,5,4
72,2005,28,Nev.,5,6,0,0,1,1,0,0,4,5
73,2005,28,PACIFIC,172,205,1,2,6,4,0,0,165,199
74,2005,28,Wash.,30,18,1,2,4,4,0,0,25,12
75,2005,28,Oreg.,25,41,0,0,0,0,0,0,25,41
76,2005,28,Calif.,106,139,0,0,0,0,0,0,106,139
77,2005,28,Alaska,1,2,0,0,0,0,0,0,1,2
78,2005,28,Hawaii,10,5,0,0,2,0,0,0,8,5
79,2005,28,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,28,P.R.,4,10,0,0,0,0,0,0,4,10
81,2005,28,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,28,Amer. Samoa,0,1,0,0,0,0,0,0,0,1
83,2005,28,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,29,UNITED STATES,722,780,54,62,38,31,0,1,630,686
18,2005,29,NEW ENGLAND,29,45,1,5,0,5,0,1,28,34
19,2005,29,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,29,N.H.,9,3,0,0,0,0,0,0,9,3
21,2005,29,Vt.,5,2,0,0,0,0,0,0,5,2
22,2005,29,Mass.,1,25,0,5,0,4,0,0,1,16
23,2005,29,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,29,Conn.,10,5,1,0,0,0,0,1,9,4
25,2005,29,MID. ATLANTIC,95,113,27,33,4,5,0,0,64,75
26,2005,29,Upstate N.Y.,24,32,3,5,3,3,0,0,18,24
27,2005,29,N.Y. City,13,20,0,0,0,0,0,0,13,20
28,2005,29,N.J.,27,22,0,0,0,0,0,0,27,22
29,2005,29,Pa.,31,39,24,28,1,2,0,0,6,9
30,2005,29,E.N. CENTRAL,71,83,15,17,7,5,0,0,49,61
31,2005,29,Ohio,28,43,0,3,5,4,0,0,23,36
32,2005,29,Ind.,13,14,0,1,2,1,0,0,11,12
33,2005,29,Ill.,10,1,0,0,0,0,0,0,10,1
34,2005,29,Mich.,15,13,15,13,0,0,0,0,0,0
35,2005,29,Wis.,5,12,0,0,0,0,0,0,5,12
36,2005,29,W.N. CENTRAL,50,51,2,0,1,4,0,0,47,47
37,2005,29,Minn.,8,16,1,0,0,0,0,0,7,16
38,2005,29,Iowa,12,11,0,0,1,2,0,0,11,9
39,2005,29,Mo.,17,14,1,0,0,1,0,0,16,13
40,2005,29,N. Dak.,0,1,0,0,0,0,0,0,0,1
41,2005,29,S. Dak.,2,2,0,0,0,1,0,0,2,1
42,2005,29,Nebr.,4,2,0,0,0,0,0,0,4,2
43,2005,29,Kans.,7,5,0,0,0,0,0,0,7,5
44,2005,29,S. ATLANTIC,141,152,4,2,7,2,0,0,130,148
45,2005,29,Del.,2,2,0,0,0,0,0,0,2,2
46,2005,29,Md.,15,8,2,0,2,0,0,0,11,8
47,2005,29,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,29,Va.,17,10,0,0,0,0,0,0,17,10
49,2005,29,W. Va.,5,5,1,0,0,0,0,0,4,5
50,2005,29,N.C.,21,24,1,0,5,2,0,0,15,22
51,2005,29,S.C.,13,13,0,0,0,0,0,0,13,13
52,2005,29,Ga.,13,9,0,0,0,0,0,0,13,9
53,2005,29,Fla.,55,76,0,0,0,0,0,0,55,76
54,2005,29,E.S. CENTRAL,38,36,1,1,3,0,0,0,34,35
55,2005,29,Ky.,13,5,0,1,3,0,0,0,10,4
56,2005,29,Tenn.,16,11,0,0,0,0,0,0,16,11
57,2005,29,Ala.,5,10,1,0,0,0,0,0,4,10
58,2005,29,Miss.,4,10,0,0,0,0,0,0,4,10
59,2005,29,W.S. CENTRAL,59,44,1,1,5,1,0,0,53,42
60,2005,29,Ark.,10,10,0,0,0,0,0,0,10,10
61,2005,29,La.,24,26,0,1,2,0,0,0,22,25
62,2005,29,Okla.,12,5,1,0,3,1,0,0,8,4
63,2005,29,Tex.,13,3,0,0,0,0,0,0,13,3
64,2005,29,MOUNTAIN,62,48,2,1,5,5,0,0,55,42
65,2005,29,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,29,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,29,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,29,Colo.,13,12,2,0,0,0,0,0,11,12
69,2005,29,N. Mex.,1,6,0,1,0,3,0,0,1,2
70,2005,29,Ariz.,34,8,0,0,2,1,0,0,32,7
71,2005,29,Utah,7,4,0,0,2,0,0,0,5,4
72,2005,29,Nev.,5,6,0,0,1,1,0,0,4,5
73,2005,29,PACIFIC,177,208,1,2,6,4,0,0,170,202
74,2005,29,Wash.,31,18,1,2,4,4,0,0,26,12
75,2005,29,Oreg.,25,42,0,0,0,0,0,0,25,42
76,2005,29,Calif.,110,141,0,0,0,0,0,0,110,141
77,2005,29,Alaska,1,2,0,0,0,0,0,0,1,2
78,2005,29,Hawaii,10,5,0,0,2,0,0,0,8,5
79,2005,29,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,29,P.R.,4,10,0,0,0,0,0,0,4,10
81,2005,29,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,29,Amer. Samoa,0,1,0,0,0,0,0,0,0,1
83,2005,29,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,30,UNITED STATES,745,798,54,64,38,32,0,1,653,701
18,2005,30,NEW ENGLAND,52,48,1,5,0,5,0,1,51,37
19,2005,30,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,30,N.H.,9,3,0,0,0,0,0,0,9,3
21,2005,30,Vt.,5,2,0,0,0,0,0,0,5,2
22,2005,30,Mass.,24,28,0,5,0,4,0,0,24,19
23,2005,30,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,30,Conn.,10,5,1,0,0,0,0,1,9,4
25,2005,30,MID. ATLANTIC,95,114,27,33,4,5,0,0,64,76
26,2005,30,Upstate N.Y.,24,33,3,5,3,3,0,0,18,25
27,2005,30,N.Y. City,13,20,0,0,0,0,0,0,13,20
28,2005,30,N.J.,27,22,0,0,0,0,0,0,27,22
29,2005,30,Pa.,31,39,24,28,1,2,0,0,6,9
30,2005,30,E.N. CENTRAL,71,86,15,19,7,5,0,0,49,62
31,2005,30,Ohio,28,43,0,3,5,4,0,0,23,36
32,2005,30,Ind.,13,14,0,1,2,1,0,0,11,12
33,2005,30,Ill.,10,1,0,0,0,0,0,0,10,1
34,2005,30,Mich.,15,15,15,15,0,0,0,0,0,0
35,2005,30,Wis.,5,13,0,0,0,0,0,0,5,13
36,2005,30,W.N. CENTRAL,50,51,2,0,1,4,0,0,47,47
37,2005,30,Minn.,8,16,1,0,0,0,0,0,7,16
38,2005,30,Iowa,12,11,0,0,1,2,0,0,11,9
39,2005,30,Mo.,17,14,1,0,0,1,0,0,16,13
40,2005,30,N. Dak.,0,1,0,0,0,0,0,0,0,1
41,2005,30,S. Dak.,2,2,0,0,0,1,0,0,2,1
42,2005,30,Nebr.,4,2,0,0,0,0,0,0,4,2
43,2005,30,Kans.,7,5,0,0,0,0,0,0,7,5
44,2005,30,S. ATLANTIC,141,152,4,2,7,2,0,0,130,148
45,2005,30,Del.,2,2,0,0,0,0,0,0,2,2
46,2005,30,Md.,15,8,2,0,2,0,0,0,11,8
47,2005,30,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,30,Va.,17,10,0,0,0,0,0,0,17,10
49,2005,30,W. Va.,5,5,1,0,0,0,0,0,4,5
50,2005,30,N.C.,21,24,1,0,5,2,0,0,15,22
51,2005,30,S.C.,13,13,0,0,0,0,0,0,13,13
52,2005,30,Ga.,13,9,0,0,0,0,0,0,13,9
53,2005,30,Fla.,55,76,0,0,0,0,0,0,55,76
54,2005,30,E.S. CENTRAL,38,37,1,1,3,0,0,0,34,36
55,2005,30,Ky.,13,5,0,1,3,0,0,0,10,4
56,2005,30,Tenn.,16,12,0,0,0,0,0,0,16,12
57,2005,30,Ala.,5,10,1,0,0,0,0,0,4,10
58,2005,30,Miss.,4,10,0,0,0,0,0,0,4,10
59,2005,30,W.S. CENTRAL,59,47,1,1,5,1,0,0,53,45
60,2005,30,Ark.,10,12,0,0,0,0,0,0,10,12
61,2005,30,La.,24,27,0,1,2,0,0,0,22,26
62,2005,30,Okla.,12,5,1,0,3,1,0,0,8,4
63,2005,30,Tex.,13,3,0,0,0,0,0,0,13,3
64,2005,30,MOUNTAIN,62,50,2,1,5,5,0,0,55,44
65,2005,30,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,30,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,30,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,30,Colo.,13,12,2,0,0,0,0,0,11,12
69,2005,30,N. Mex.,1,6,0,1,0,3,0,0,1,2
70,2005,30,Ariz.,34,9,0,0,2,1,0,0,32,8
71,2005,30,Utah,7,4,0,0,2,0,0,0,5,4
72,2005,30,Nev.,5,7,0,0,1,1,0,0,4,6
73,2005,30,PACIFIC,177,213,1,2,6,5,0,0,170,206
74,2005,30,Wash.,31,19,1,2,4,5,0,0,26,12
75,2005,30,Oreg.,25,42,0,0,0,0,0,0,25,42
76,2005,30,Calif.,110,145,0,0,0,0,0,0,110,145
77,2005,30,Alaska,1,2,0,0,0,0,0,0,1,2
78,2005,30,Hawaii,10,5,0,0,2,0,0,0,8,5
79,2005,30,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,30,P.R.,4,11,0,0,0,0,0,0,4,11
81,2005,30,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,30,Amer. Samoa,0,1,0,0,0,0,0,0,0,1
83,2005,30,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,31,UNITED STATES,790,810,59,64,40,32,0,1,691,713
18,2005,31,NEW ENGLAND,56,50,1,5,0,5,0,1,55,39
19,2005,31,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,31,N.H.,9,3,0,0,0,0,0,0,9,3
21,2005,31,Vt.,5,2,0,0,0,0,0,0,5,2
22,2005,31,Mass.,27,29,0,5,0,4,0,0,27,20
23,2005,31,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,31,Conn.,11,6,1,0,0,0,0,1,10,5
25,2005,31,MID. ATLANTIC,104,114,29,33,4,5,0,0,71,76
26,2005,31,Upstate N.Y.,28,33,4,5,3,3,0,0,21,25
27,2005,31,N.Y. City,14,20,0,0,0,0,0,0,14,20
28,2005,31,N.J.,27,22,0,0,0,0,0,0,27,22
29,2005,31,Pa.,35,39,25,28,1,2,0,0,9,9
