,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2012","Meningococcal diseases, invasive �, All groups cummulative for 2011",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2012,Mumps cummulative for 2011,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2012,Pertussis cummulative for 2011
78,2012,14,PACIFIC,0,3,11,48,74,0,1,11,7,6,156,54,337,866,"1,175"
79,2012,14,Alaska,0,0,1,0,1,0,0,0,0,1,0,0,3,16,14
80,2012,14,Calif.,0,1,8,34,52,0,0,11,6,0,0,24,68,83,"1,002"
81,2012,14,Hawaii,0,0,1,2,3,0,0,1,0,2,0,1,10,45,12
82,2012,14,Oreg.,0,0,4,11,15,0,0,1,0,3,2,6,23,94,64
83,2012,14,Wash.,0,0,3,1,3,0,0,1,1,0,154,14,281,628,83
84,2012,14,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2012,14,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2012,14,Guam,0,0,0,0,0,0,0,0,0,12,0,0,0,0,31
87,2012,14,P.R.,0,0,0,0,0,0,0,2,3,0,0,0,1,0,3
88,2012,14,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012,15,UNITED STATES,4,12,27,169,292,0,5,21,41,106,274,352,977,"5,828","4,658"
23,2012,15,NEW ENGLAND,0,0,3,1,14,0,0,2,1,2,3,19,37,242,139
24,2012,15,Conn.,0,0,1,0,3,0,0,0,0,0,0,1,7,14,16
25,2012,15,Maine,0,0,1,0,3,0,0,2,0,0,1,3,20,32,42
26,2012,15,Mass.,0,0,2,1,8,0,0,1,1,1,0,4,10,56,57
27,2012,15,N.H.,0,0,1,0,0,0,0,0,0,0,0,2,15,22,15
28,2012,15,R.I.,0,0,1,0,0,0,0,2,0,1,0,1,10,18,8
29,2012,15,Vt.,0,0,3,0,0,0,0,1,0,0,2,1,18,100,1
30,2012,15,MID. ATLANTIC,1,2,4,27,31,0,0,7,5,14,52,53,189,"1,180",417
31,2012,15,N.J.,0,0,2,4,3,0,0,1,0,7,0,6,19,109,49
32,2012,15,N.Y. (Upstate),1,0,3,7,8,0,0,3,1,1,34,21,142,566,118
33,2012,15,N.Y. City,0,0,2,8,12,0,0,6,4,6,0,7,42,137,8
34,2012,15,Pa.,0,0,2,8,8,0,0,1,0,0,18,14,32,368,242
35,2012,15,E.N. CENTRAL,0,2,6,16,42,0,1,12,8,27,23,80,224,"1,623","1,024"
36,2012,15,Ill.,0,0,3,3,11,0,0,10,0,16,0,24,123,296,204
37,2012,15,Ind.,0,0,2,1,9,0,0,2,2,0,0,4,22,38,85
38,2012,15,Mich.,0,0,2,3,5,0,0,2,3,1,4,10,33,152,302
39,2012,15,Ohio,0,0,2,8,11,0,0,2,2,7,15,12,24,214,305
40,2012,15,Wis.,0,0,2,1,6,0,0,1,1,3,4,25,107,923,128
41,2012,15,W.N. CENTRAL,0,1,4,11,22,0,0,3,3,12,2,24,119,303,217
42,2012,15,Iowa,0,0,1,1,6,0,0,2,0,2,0,5,13,81,54
43,2012,15,Kans.,0,0,1,1,1,0,0,1,0,3,0,3,8,35,30
44,2012,15,Minn.,0,0,2,1,4,0,0,1,0,0,0,0,110,0,0
45,2012,15,Mo.,0,0,2,7,6,0,0,2,2,5,2,8,33,156,88
46,2012,15,Nebr.,0,0,2,1,3,0,0,1,1,1,0,0,5,11,30
47,2012,15,N. Dak.,0,0,1,0,1,0,0,3,0,1,0,0,16,16,13
48,2012,15,S. Dak.,0,0,1,0,1,0,0,0,0,0,0,0,7,4,2
49,2012,15,S. ATLANTIC,2,2,8,29,44,0,1,4,9,5,26,27,65,464,467
50,2012,15,Del.,0,0,1,1,1,0,0,0,0,0,0,0,5,8,9
51,2012,15,D.C.,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1
52,2012,15,Fla.,2,1,5,18,15,0,0,2,3,2,7,6,17,110,89
53,2012,15,Ga.,0,0,2,3,4,0,0,2,0,1,0,3,7,29,62
54,2012,15,Md.,0,0,2,3,4,0,0,1,1,0,2,2,9,50,42
55,2012,15,N.C.,0,0,2,1,8,0,0,2,1,0,17,3,53,114,84
56,2012,15,S.C.,0,0,1,1,4,0,0,1,0,0,0,2,12,35,43
57,2012,15,Va.,0,0,2,0,7,0,0,4,3,2,0,6,25,93,120
58,2012,15,W. Va.,0,0,3,2,1,0,0,1,1,0,0,0,15,24,17
59,2012,15,E.S. CENTRAL,0,0,3,5,11,0,0,1,1,3,0,9,19,171,131
60,2012,15,Ala.,0,0,2,2,6,0,0,1,0,1,0,3,11,45,33
61,2012,15,Ky.,0,0,2,1,0,0,0,0,0,0,0,4,10,73,49
62,2012,15,Miss.,0,0,1,1,2,0,0,1,1,2,0,1,4,19,6
63,2012,15,Tenn.,0,0,1,1,3,0,0,1,0,0,0,2,6,34,43
64,2012,15,W.S. CENTRAL,1,1,5,15,24,0,0,4,2,37,5,19,132,243,283
65,2012,15,Ark.,0,0,2,0,6,0,0,2,0,0,0,1,9,12,19
66,2012,15,La.,0,0,2,1,5,0,0,0,0,0,0,0,3,2,10
67,2012,15,Okla.,1,0,2,2,3,0,0,2,0,1,0,0,11,0,18
68,2012,15,Tex.,0,0,3,12,10,0,0,4,2,36,5,18,123,229,236
69,2012,15,MOUNTAIN,0,1,3,12,26,0,0,2,5,0,14,44,96,578,732
70,2012,15,Ariz.,0,0,2,1,7,0,0,0,0,0,4,15,32,246,319
71,2012,15,Colo.,0,0,1,2,4,0,0,2,3,0,0,6,28,129,173
72,2012,15,Idaho,0,0,1,1,3,0,0,2,0,0,0,2,12,21,33
73,2012,15,Mont.,0,0,1,4,2,0,0,1,1,0,10,1,32,51,49
74,2012,15,Nev.,0,0,1,2,3,0,0,0,0,0,0,0,5,11,8
75,2012,15,N. Mex.,0,0,1,1,1,0,0,1,0,0,0,4,26,50,47
76,2012,15,Utah,0,0,1,0,6,0,0,1,1,0,0,8,18,67,101
77,2012,15,Wyo.,0,0,1,1,0,0,0,1,0,0,0,0,3,3,2
78,2012,15,PACIFIC,0,3,11,53,78,0,1,11,7,6,149,54,337,"1,024","1,248"
79,2012,15,Alaska,0,0,1,0,1,0,0,0,0,1,0,0,3,16,14
80,2012,15,Calif.,0,2,8,38,55,0,0,11,6,0,0,23,68,91,"1,070"
81,2012,15,Hawaii,0,0,1,2,3,0,0,1,0,2,1,1,10,48,13
82,2012,15,Oreg.,0,0,4,12,15,0,0,1,0,3,2,6,23,102,68
83,2012,15,Wash.,0,0,3,1,4,0,0,1,1,0,146,14,281,767,83
84,2012,15,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2012,15,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2012,15,Guam,0,0,0,0,0,0,0,0,0,12,0,0,0,0,31
87,2012,15,P.R.,0,0,0,0,0,0,0,2,3,0,0,0,1,0,4
88,2012,15,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012,16,UNITED STATES,5,12,27,181,308,0,5,21,44,111,334,357,976,"6,450","5,002"
23,2012,16,NEW ENGLAND,0,0,3,2,17,0,0,2,1,2,2,19,37,286,143
24,2012,16,Conn.,0,0,0,0,3,0,0,0,0,0,0,1,7,24,17
25,2012,16,Maine,0,0,1,0,3,0,0,2,0,0,0,3,20,32,42
26,2012,16,Mass.,0,0,2,2,8,0,0,1,1,1,0,5,12,86,59
27,2012,16,N.H.,0,0,1,0,0,0,0,0,0,0,0,2,15,23,15
28,2012,16,R.I.,0,0,1,0,0,0,0,2,0,1,0,1,10,18,9
29,2012,16,Vt.,0,0,3,0,3,0,0,1,0,0,2,1,18,103,1
30,2012,16,MID. ATLANTIC,2,2,4,29,31,0,0,7,5,14,101,54,189,"1,308",438
31,2012,16,N.J.,0,0,2,4,3,0,0,1,0,7,0,7,20,129,50
32,2012,16,N.Y. (Upstate),1,0,3,8,8,0,0,3,1,1,87,22,142,652,125
33,2012,16,N.Y. City,0,0,2,8,12,0,0,6,4,6,0,7,42,137,8
34,2012,16,Pa.,1,0,2,9,8,0,0,1,0,0,14,15,33,390,255
35,2012,16,E.N. CENTRAL,0,2,6,17,41,0,1,12,9,32,29,81,224,"1,743","1,078"
36,2012,16,Ill.,0,0,3,3,11,0,0,10,0,19,0,24,123,297,218
37,2012,16,Ind.,0,0,2,1,9,0,0,2,2,0,0,4,22,43,86
38,2012,16,Mich.,0,0,2,4,3,0,0,2,4,2,1,10,33,156,325
39,2012,16,Ohio,0,0,2,8,11,0,0,2,2,8,27,12,24,241,315
40,2012,16,Wis.,0,0,2,1,7,0,0,1,1,3,1,26,107,"1,006",134
41,2012,16,W.N. CENTRAL,1,1,4,12,25,0,0,3,3,12,14,24,119,342,227
42,2012,16,Iowa,0,0,1,1,6,0,0,2,0,2,0,5,14,101,57
43,2012,16,Kans.,0,0,1,1,1,0,0,1,0,3,0,3,8,35,33
44,2012,16,Minn.,0,0,2,1,6,0,0,1,0,0,0,0,110,0,0
45,2012,16,Mo.,1,0,2,8,7,0,0,2,2,5,12,8,33,172,92
46,2012,16,Nebr.,0,0,2,1,3,0,0,1,1,1,2,0,5,14,30
47,2012,16,N. Dak.,0,0,0,0,1,0,0,3,0,1,0,0,16,16,13
48,2012,16,S. Dak.,0,0,1,0,1,0,0,0,0,0,0,0,7,4,2
49,2012,16,S. ATLANTIC,0,2,8,30,46,0,1,4,9,5,15,28,71,491,498
50,2012,16,Del.,0,0,1,1,1,0,0,0,0,0,0,0,5,8,9
51,2012,16,D.C.,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1
52,2012,16,Fla.,0,1,5,18,16,0,0,2,3,2,0,6,17,110,91
53,2012,16,Ga.,0,0,2,4,5,0,0,2,0,1,0,3,7,29,65
54,2012,16,Md.,0,0,2,3,4,0,0,1,1,0,3,2,9,54,43
55,2012,16,N.C.,0,0,2,1,8,0,0,2,1,0,5,3,53,119,86
56,2012,16,S.C.,0,0,1,1,4,0,0,1,0,0,2,2,12,39,44
57,2012,16,Va.,0,0,2,0,7,0,0,4,3,2,5,7,25,107,127
58,2012,16,W. Va.,0,0,3,2,1,0,0,1,1,0,0,0,15,24,32
59,2012,16,E.S. CENTRAL,0,0,3,5,12,0,0,1,2,3,0,10,21,180,135
60,2012,16,Ala.,0,0,2,2,6,0,0,1,0,1,0,3,11,47,36
61,2012,16,Ky.,0,0,2,1,0,0,0,0,0,0,0,4,10,73,49
62,2012,16,Miss.,0,0,1,1,2,0,0,1,2,2,0,1,4,25,6
63,2012,16,Tenn.,0,0,1,1,4,0,0,1,0,0,0,2,6,35,44
64,2012,16,W.S. CENTRAL,0,1,5,18,26,0,0,4,2,37,46,19,132,295,304
65,2012,16,Ark.,0,0,2,0,6,0,0,2,0,0,3,1,9,17,21
66,2012,16,La.,0,0,2,1,5,0,0,0,0,0,0,0,3,3,10
67,2012,16,Okla.,0,0,2,2,4,0,0,2,0,1,0,0,11,0,18
68,2012,16,Tex.,0,0,3,15,11,0,0,4,2,36,43,18,123,275,255
69,2012,16,MOUNTAIN,0,1,3,12,28,0,0,2,6,0,22,45,96,651,871
70,2012,16,Ariz.,0,0,2,1,7,0,0,0,0,0,0,15,32,266,343
71,2012,16,Colo.,0,0,1,2,4,0,0,2,3,0,0,6,28,129,187
72,2012,16,Idaho,0,0,1,1,3,0,0,2,0,0,6,2,12,27,33
73,2012,16,Mont.,0,0,1,4,3,0,0,1,1,0,15,1,32,68,51
74,2012,16,Nev.,0,0,1,2,3,0,0,0,0,0,0,0,5,11,8
75,2012,16,N. Mex.,0,0,1,1,1,0,0,1,0,0,0,5,26,77,47
76,2012,16,Utah,0,0,1,0,7,0,0,1,1,0,1,10,18,68,200
77,2012,16,Wyo.,0,0,1,1,0,0,0,1,1,0,0,0,3,5,2
78,2012,16,PACIFIC,2,3,11,56,82,0,1,11,7,6,105,54,337,"1,154","1,308"
79,2012,16,Alaska,0,0,1,0,1,0,0,0,0,1,2,0,3,20,14
80,2012,16,Calif.,0,1,8,39,59,0,0,11,6,0,0,22,55,101,"1,118"
81,2012,16,Hawaii,0,0,1,2,3,0,0,1,0,2,0,1,10,51,13
82,2012,16,Oreg.,0,0,4,12,14,0,0,1,0,3,4,6,23,119,74
83,2012,16,Wash.,2,0,3,3,5,0,0,1,1,0,99,15,281,863,89
84,2012,16,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2012,16,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2012,16,Guam,0,0,0,0,0,0,0,0,0,12,0,0,0,0,31
87,2012,16,P.R.,0,0,0,0,0,0,0,2,3,0,0,0,1,0,4
88,2012,16,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012,17,UNITED STATES,6,12,28,192,322,0,5,20,47,120,302,364,"1,006","7,161","5,251"
23,2012,17,NEW ENGLAND,0,0,2,2,17,0,0,2,1,2,6,19,37,307,150
24,2012,17,Conn.,0,0,0,0,3,0,0,0,0,0,0,1,7,28,17
25,2012,17,Maine,0,0,1,0,3,0,0,2,0,0,2,3,20,39,44
26,2012,17,Mass.,0,0,2,2,8,0,0,1,1,1,0,5,12,90,63
27,2012,17,N.H.,0,0,1,0,0,0,0,0,0,0,0,2,15,23,16
28,2012,17,R.I.,0,0,1,0,0,0,0,2,0,1,0,1,10,19,9
29,2012,17,Vt.,0,0,1,0,3,0,0,1,0,0,4,1,18,108,1
30,2012,17,MID. ATLANTIC,1,2,4,30,32,0,0,7,6,15,66,55,189,"1,389",452
31,2012,17,N.J.,0,0,2,4,3,0,0,1,0,7,0,7,20,132,51
32,2012,17,N.Y. (Upstate),1,0,3,9,8,0,0,3,1,2,45,22,142,695,126
33,2012,17,N.Y. City,0,0,2,8,12,0,0,6,5,6,0,7,42,148,8
34,2012,17,Pa.,0,0,2,9,9,0,0,1,0,0,21,16,33,414,267
35,2012,17,E.N. CENTRAL,1,2,6,19,44,0,1,12,9,33,17,92,225,"1,905","1,141"
36,2012,17,Ill.,0,0,3,4,11,0,0,10,0,20,0,24,123,374,227
37,2012,17,Ind.,0,0,2,1,9,0,0,2,2,0,0,4,22,43,88
38,2012,17,Mich.,0,0,2,4,4,0,0,2,4,2,0,9,33,156,347
39,2012,17,Ohio,1,0,2,9,12,0,0,2,2,8,15,13,27,256,334
40,2012,17,Wis.,0,0,2,1,8,0,0,1,1,3,2,30,108,"1,076",145
41,2012,17,W.N. CENTRAL,0,1,4,14,25,0,0,3,3,13,11,24,119,376,237
42,2012,17,Iowa,0,0,1,1,6,0,0,2,0,3,0,5,14,117,61
43,2012,17,Kans.,0,0,1,1,1,0,0,1,0,3,0,3,8,35,34
44,2012,17,Minn.,0,0,2,1,6,0,0,1,0,0,0,0,110,0,0
45,2012,17,Mo.,0,0,3,10,7,0,0,2,2,5,8,8,32,186,94
46,2012,17,Nebr.,0,0,2,1,3,0,0,1,1,1,3,1,5,17,33
47,2012,17,N. Dak.,0,0,0,0,1,0,0,3,0,1,0,0,16,16,13
48,2012,17,S. Dak.,0,0,1,0,1,0,0,0,0,0,0,0,7,5,2
49,2012,17,S. ATLANTIC,2,2,9,32,50,0,1,4,8,7,19,28,71,525,481
50,2012,17,Del.,0,0,1,1,1,0,0,0,0,0,0,0,5,9,9
51,2012,17,D.C.,0,0,1,0,0,0,0,1,0,0,0,0,2,1,2
52,2012,17,Fla.,0,1,5,18,18,0,0,2,3,2,0,6,17,120,96
53,2012,17,Ga.,2,0,2,6,5,0,0,2,0,1,0,3,7,29,85
54,2012,17,Md.,0,0,2,3,5,0,0,1,0,0,0,2,9,55,46
55,2012,17,N.C.,0,0,2,1,9,0,0,2,1,2,13,3,53,133,31
56,2012,17,S.C.,0,0,1,1,4,0,0,1,0,0,2,2,12,41,44
57,2012,17,Va.,0,0,2,0,7,0,0,4,3,2,4,6,25,113,133
58,2012,17,W. Va.,0,0,3,2,1,0,0,1,1,0,0,0,12,24,35
59,2012,17,E.S. CENTRAL,1,0,3,6,13,0,0,1,2,3,4,10,21,193,145
60,2012,17,Ala.,1,0,2,3,6,0,0,1,0,1,0,3,11,49,40
61,2012,17,Ky.,0,0,2,1,1,0,0,0,0,0,2,4,10,78,51
62,2012,17,Miss.,0,0,1,1,2,0,0,1,2,2,0,1,4,28,8
63,2012,17,Tenn.,0,0,1,1,4,0,0,1,0,0,2,2,6,38,46
64,2012,17,W.S. CENTRAL,0,1,5,18,27,0,0,4,3,41,36,19,132,335,330
65,2012,17,Ark.,0,0,2,0,6,0,0,2,0,0,2,1,9,21,22
66,2012,17,La.,0,0,2,1,5,0,0,0,0,0,0,0,3,3,10
67,2012,17,Okla.,0,0,2,2,4,0,0,2,0,1,0,0,11,0,18
68,2012,17,Tex.,0,0,3,15,12,0,0,4,3,40,34,18,123,311,280
69,2012,17,MOUNTAIN,0,1,3,12,29,0,0,2,7,0,20,50,96,834,921
70,2012,17,Ariz.,0,0,2,1,7,0,0,1,1,0,1,15,33,292,363
71,2012,17,Colo.,0,0,1,2,5,0,0,2,3,0,0,6,28,146,200
72,2012,17,Idaho,0,0,1,1,3,0,0,2,0,0,2,2,12,30,33
73,2012,17,Mont.,0,0,1,4,3,0,0,1,1,0,15,1,32,87,51
74,2012,17,Nev.,0,0,1,2,3,0,0,0,0,0,2,0,5,14,8
75,2012,17,N. Mex.,0,0,1,1,1,0,0,1,0,0,0,5,26,93,48
76,2012,17,Utah,0,0,1,0,7,0,0,1,1,0,0,12,20,166,216
77,2012,17,Wyo.,0,0,1,1,0,0,0,1,1,0,0,0,3,6,2
78,2012,17,PACIFIC,1,3,11,59,85,0,1,11,8,6,123,56,341,"1,297","1,394"
79,2012,17,Alaska,0,0,1,0,2,0,0,0,0,1,0,0,3,21,14
80,2012,17,Calif.,0,1,8,40,60,0,0,11,7,0,1,23,63,118,"1,197"
81,2012,17,Hawaii,0,0,1,2,3,0,0,1,0,2,0,1,10,50,14
82,2012,17,Oreg.,1,0,4,14,15,0,0,1,0,3,3,6,23,144,80
83,2012,17,Wash.,0,0,3,3,5,0,0,1,1,0,119,15,281,964,89
84,2012,17,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2012,17,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2012,17,Guam,0,0,0,0,0,0,0,0,0,12,0,0,0,0,31
87,2012,17,P.R.,0,0,0,0,0,0,0,2,3,0,0,0,1,0,4
88,2012,17,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012,18,UNITED STATES,5,12,29,212,337,0,5,20,59,130,334,379,983,"8,159","5,682"
23,2012,18,NEW ENGLAND,0,0,2,2,18,0,0,2,1,3,8,19,40,321,153
24,2012,18,Conn.,0,0,0,0,3,0,0,0,0,0,0,1,7,28,18
25,2012,18,Maine,0,0,1,0,3,0,0,2,0,0,6,3,20,48,44
26,2012,18,Mass.,0,0,2,2,8,0,0,1,1,2,0,6,12,90,64
27,2012,18,N.H.,0,0,1,0,1,0,0,0,0,0,0,2,15,23,17
28,2012,18,R.I.,0,0,1,0,0,0,0,2,0,1,0,1,10,19,9
29,2012,18,Vt.,0,0,1,0,3,0,0,1,0,0,2,2,18,113,1
30,2012,18,MID. ATLANTIC,2,2,4,33,32,0,0,7,7,16,72,59,189,"1,479",473
31,2012,18,N.J.,0,0,2,4,3,0,0,1,0,8,0,7,21,135,52
32,2012,18,N.Y. (Upstate),0,0,3,9,8,0,0,3,1,2,35,23,142,730,129
33,2012,18,N.Y. City,0,0,2,9,12,0,0,6,5,6,0,7,42,153,15
34,2012,18,Pa.,2,0,2,11,9,0,0,1,1,0,37,16,33,461,277
35,2012,18,E.N. CENTRAL,0,2,6,23,44,0,1,12,19,36,14,109,225,"2,251","1,171"
36,2012,18,Ill.,0,0,3,6,11,0,1,10,11,22,1,28,123,551,236
37,2012,18,Ind.,0,0,2,1,9,0,0,2,2,0,0,4,22,56,91
38,2012,18,Mich.,0,0,2,5,4,0,0,2,3,3,0,10,33,172,362
39,2012,18,Ohio,0,0,2,9,12,0,0,2,2,8,9,13,27,265,346
40,2012,18,Wis.,0,0,2,2,8,0,0,1,1,3,4,33,109,"1,207",136
41,2012,18,W.N. CENTRAL,0,1,4,14,25,0,0,3,3,13,6,30,58,426,446
42,2012,18,Iowa,0,0,1,1,6,0,0,2,0,3,0,5,18,157,68
43,2012,18,Kans.,0,0,1,1,2,0,0,1,0,3,0,3,8,35,36
44,2012,18,Minn.,0,0,2,1,6,0,0,1,0,0,0,11,23,0,197
45,2012,18,Mo.,0,0,3,10,7,0,0,2,2,5,4,9,32,194,97
46,2012,18,Nebr.,0,0,2,1,3,0,0,1,1,1,2,1,5,19,33
47,2012,18,N. Dak.,0,0,0,0,0,0,0,3,0,1,0,0,16,16,13
48,2012,18,S. Dak.,0,0,1,0,1,0,0,0,0,0,0,0,7,5,2
49,2012,18,S. ATLANTIC,1,2,9,37,59,0,1,4,8,9,18,28,74,565,510
50,2012,18,Del.,0,0,1,1,1,0,0,0,0,0,0,0,5,10,9
51,2012,18,D.C.,0,0,1,0,0,0,0,1,0,0,0,0,2,1,2
52,2012,18,Fla.,1,1,5,21,23,0,0,2,3,2,13,6,17,144,98
53,2012,18,Ga.,0,0,2,6,6,0,0,2,0,1,0,3,7,29,87
54,2012,18,Md.,0,0,2,3,6,0,0,1,0,0,2,2,9,57,46
55,2012,18,N.C.,0,0,1,1,10,0,0,2,1,4,0,3,53,133,34
56,2012,18,S.C.,0,0,1,1,4,0,0,1,0,0,3,3,12,49,52
57,2012,18,Va.,0,0,2,0,7,0,0,4,3,2,0,6,25,113,137
58,2012,18,W. Va.,0,0,3,4,2,0,0,1,1,0,0,0,24,29,45
59,2012,18,E.S. CENTRAL,0,0,3,7,14,0,0,1,2,3,5,10,21,203,152
60,2012,18,Ala.,0,0,2,3,6,0,0,1,0,1,0,3,11,53,42
61,2012,18,Ky.,0,0,2,1,1,0,0,0,0,0,0,4,10,78,53
62,2012,18,Miss.,0,0,1,1,2,0,0,1,2,2,1,1,4,29,8
63,2012,18,Tenn.,0,0,1,2,5,0,0,1,0,0,4,2,6,43,49
64,2012,18,W.S. CENTRAL,0,1,5,18,27,0,0,4,3,41,33,19,132,386,348
65,2012,18,Ark.,0,0,2,0,6,0,0,2,0,0,0,1,9,21,22
66,2012,18,La.,0,0,2,1,5,0,0,0,0,0,0,0,3,3,10
67,2012,18,Okla.,0,0,2,2,4,0,0,2,0,1,0,0,11,0,18
68,2012,18,Tex.,0,0,3,15,12,0,0,4,3,40,33,18,123,362,298
69,2012,18,MOUNTAIN,1,1,3,15,29,0,0,2,7,0,10,51,96,"1,029",964
70,2012,18,Ariz.,0,0,2,2,7,0,0,1,1,0,4,15,32,333,373
71,2012,18,Colo.,0,0,1,3,5,0,0,2,3,0,0,9,28,280,206
72,2012,18,Idaho,0,0,1,1,3,0,0,2,0,0,1,2,12,31,35
73,2012,18,Mont.,0,0,1,4,3,0,0,1,1,0,3,1,32,93,54
74,2012,18,Nev.,0,0,1,2,3,0,0,0,0,0,2,0,5,16,8
75,2012,18,N. Mex.,0,0,1,1,1,0,0,1,0,0,0,5,26,103,51
76,2012,18,Utah,0,0,1,0,7,0,0,1,1,0,0,11,20,167,235
77,2012,18,Wyo.,1,0,1,2,0,0,0,1,1,0,0,0,3,6,2
78,2012,18,PACIFIC,1,3,11,63,89,0,1,11,9,9,168,61,286,"1,499","1,465"
79,2012,18,Alaska,0,0,1,0,2,0,0,0,0,1,3,0,3,24,14
80,2012,18,Calif.,0,2,8,43,61,0,0,11,8,3,0,22,63,134,"1,243"
81,2012,18,Hawaii,0,0,1,2,3,0,0,1,0,2,0,1,10,53,14
82,2012,18,Oreg.,0,0,4,14,15,0,0,1,0,3,5,6,23,178,88
83,2012,18,Wash.,1,0,3,4,8,0,0,1,1,0,160,17,226,"1,110",106
84,2012,18,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2012,18,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2012,18,Guam,0,0,0,0,0,0,0,0,0,12,0,0,0,0,31
87,2012,18,P.R.,0,0,0,0,0,0,0,2,3,0,0,0,1,0,4
88,2012,18,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012,19,UNITED STATES,7,12,30,227,353,0,5,20,65,133,391,396,"1,060","8,916","5,906"
23,2012,19,NEW ENGLAND,0,0,2,2,18,0,0,2,1,3,2,19,40,341,159
24,2012,19,Conn.,0,0,0,0,3,0,0,0,0,0,0,1,7,37,18
25,2012,19,Maine,0,0,1,0,3,0,0,2,0,0,1,3,20,53,44
26,2012,19,Mass.,0,0,2,2,8,0,0,1,1,2,0,6,12,90,67
27,2012,19,N.H.,0,0,0,0,1,0,0,0,0,0,0,2,15,26,19
28,2012,19,R.I.,0,0,1,0,0,0,0,2,0,1,0,1,10,19,10
29,2012,19,Vt.,0,0,1,0,3,0,0,1,0,0,1,2,18,116,1
30,2012,19,MID. ATLANTIC,0,2,4,37,33,0,0,7,10,16,63,64,199,"1,546",483
31,2012,19,N.J.,0,0,2,6,4,0,0,1,0,8,0,7,21,136,53
32,2012,19,N.Y. (Upstate),0,0,3,9,8,0,0,3,1,2,43,25,140,766,130
33,2012,19,N.Y. City,0,1,2,11,12,0,0,6,8,6,0,7,42,159,15
34,2012,19,Pa.,0,0,2,11,9,0,0,1,1,0,20,17,35,485,285
35,2012,19,E.N. CENTRAL,2,2,6,27,47,0,1,12,20,37,16,117,225,"2,447","1,214"
36,2012,19,Ill.,0,0,3,6,14,0,1,10,12,23,0,29,123,577,250
37,2012,19,Ind.,0,0,2,1,9,0,0,2,2,0,0,4,22,56,93
38,2012,19,Mich.,0,0,2,7,4,0,0,2,3,3,3,9,33,180,372
39,2012,19,Ohio,2,0,2,11,12,0,0,2,2,8,7,13,27,272,356
40,2012,19,Wis.,0,0,2,2,8,0,0,1,1,3,6,40,110,"1,362",143
41,2012,19,W.N. CENTRAL,0,1,4,15,27,0,0,3,3,14,8,30,60,487,473
42,2012,19,Iowa,0,0,1,2,6,0,0,2,0,3,0,5,26,199,77
43,2012,19,Kans.,0,0,1,1,2,0,0,1,0,3,0,3,8,35,35
44,2012,19,Minn.,0,0,2,1,6,0,0,1,0,1,0,10,23,0,204
45,2012,19,Mo.,0,0,3,10,7,0,0,2,2,5,7,9,32,212,102
46,2012,19,Nebr.,0,0,2,1,5,0,0,1,1,1,1,1,5,20,33
47,2012,19,N. Dak.,0,0,0,0,0,0,0,3,0,1,0,0,16,16,20
48,2012,19,S. Dak.,0,0,1,0,1,0,0,0,0,0,0,0,7,5,2
49,2012,19,S. ATLANTIC,1,2,7,38,61,0,0,4,8,9,29,28,76,620,521
50,2012,19,Del.,0,0,1,1,1,0,0,0,0,0,0,0,5,10,10
51,2012,19,D.C.,0,0,1,0,0,0,0,1,0,0,0,0,2,1,2
52,2012,19,Fla.,1,1,3,22,24,0,0,2,3,2,18,6,17,162,101
53,2012,19,Ga.,0,0,2,6,6,0,0,2,0,1,2,3,7,51,94
54,2012,19,Md.,0,0,2,3,6,0,0,1,0,0,3,2,9,60,44
55,2012,19,N.C.,0,0,1,1,10,0,0,2,1,4,6,3,53,140,35
56,2012,19,S.C.,0,0,1,1,5,0,0,1,0,0,0,3,12,54,52
57,2012,19,Va.,0,0,2,0,7,0,0,4,3,2,0,6,25,113,138
