,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2010","Meningococcal diseases, invasive �, All groups cummulative for 2009",Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2010,Pertussis cummulative for 2009,"Rabies, animal current week","Rabies, animal previous 52 weeks median ","Rabies, animal previous 52 weeks maximum ","Rabies, animal cummulative for 2010","Rabies, animal cummulative for 2009"
52,2010,5,Fla.,3,1,4,9,5,2,7,29,20,41,3,0,4,12,156
53,2010,5,Ga.,0,0,2,1,1,0,3,11,5,25,0,0,72,0,61
54,2010,5,Md.,0,0,2,0,0,5,2,8,11,7,0,7,15,17,25
55,2010,5,N.C.,0,0,10,0,3,0,0,65,0,35,N,0,4,N,N
56,2010,5,S.C.,0,0,1,1,1,0,4,18,14,12,0,0,0,0,0
57,2010,5,Va.,0,0,2,4,1,0,3,14,4,15,0,10,26,22,37
58,2010,5,W. Va.,0,0,2,0,0,0,0,5,1,0,0,3,6,6,5
59,2010,5,E.S. CENTRAL,0,0,4,2,1,2,13,30,46,81,0,1,6,0,16
60,2010,5,Ala.,0,0,2,0,0,0,4,19,12,13,0,0,0,0,0
61,2010,5,Ky.,0,0,1,2,0,0,3,15,19,44,0,1,2,0,8
62,2010,5,Miss.,0,0,1,0,0,0,1,6,0,11,0,0,1,0,0
63,2010,5,Tenn.,0,0,2,0,1,2,3,9,15,13,0,0,4,0,8
64,2010,5,W.S. CENTRAL,2,1,8,3,6,6,63,356,49,59,0,0,13,0,3
65,2010,5,Ark.,1,0,2,1,2,0,5,23,0,10,0,0,10,0,2
66,2010,5,La.,0,0,3,0,2,0,1,8,0,10,0,0,0,0,0
67,2010,5,Okla.,1,0,2,1,0,0,0,32,0,4,0,0,13,0,1
68,2010,5,Tex.,0,1,6,1,2,6,55,354,49,35,0,0,1,0,0
69,2010,5,MOUNTAIN,0,1,4,1,5,2,17,34,55,118,0,1,6,2,10
70,2010,5,Ariz.,0,0,2,1,2,0,5,14,17,16,N,0,0,N,N
71,2010,5,Colo.,0,0,3,0,1,2,4,10,12,29,0,0,0,0,0
72,2010,5,Idaho,0,0,1,0,1,0,1,19,22,9,0,0,0,0,0
73,2010,5,Mont.,0,0,2,0,0,0,1,6,1,3,0,0,4,0,2
74,2010,5,Nev.,0,0,1,0,1,0,0,3,0,2,0,0,1,0,0
75,2010,5,N. Mex.,0,0,1,0,0,0,1,6,3,10,0,0,2,0,2
76,2010,5,Utah,0,0,1,0,0,0,3,16,0,49,0,0,2,0,0
77,2010,5,Wyo.,0,0,2,0,0,0,0,5,0,0,0,0,4,2,6
78,2010,5,PACIFIC,2,3,9,14,16,7,22,44,20,37,0,5,13,10,10
79,2010,5,Alaska,0,0,2,0,1,0,1,4,2,9,0,0,3,4,3
80,2010,5,Calif.,1,2,6,10,8,1,11,22,2,6,0,4,12,5,7
81,2010,5,Hawaii,0,0,1,0,1,0,0,3,0,2,0,0,0,0,0
82,2010,5,Oreg.,1,0,6,4,3,4,4,14,14,17,0,0,3,1,0
83,2010,5,Wash.,0,0,6,0,3,2,5,26,2,3,0,0,0,0,0
84,2010,5,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,5,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,5,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2010,5,P.R.,0,0,0,0,0,0,0,1,0,0,2,1,3,5,4
88,2010,5,V.I.,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
22,2010,6,UNITED STATES,7,16,33,73,95,41,269,969,575,"1,426",12,62,140,158,463
23,2010,6,NEW ENGLAND,0,0,2,0,7,0,10,24,2,89,1,6,24,19,27
24,2010,6,Conn.,0,0,2,0,0,0,1,4,0,5,0,2,22,5,9
25,2010,6,Maine,0,0,1,0,1,0,1,10,0,17,0,1,4,6,4
26,2010,6,Mass.,0,0,2,0,4,0,6,16,0,53,0,0,0,0,0
27,2010,6,N.H.,0,0,1,0,1,0,1,7,1,8,0,0,3,2,4
28,2010,6,R.I.,0,0,1,0,1,0,0,7,0,2,0,1,7,0,5
29,2010,6,Vt.,0,0,1,0,0,0,0,1,1,4,1,1,5,6,5
30,2010,6,MID. ATLANTIC,1,2,6,9,6,6,21,38,38,125,2,10,23,43,67
31,2010,6,N.J.,0,0,2,0,0,0,2,11,0,28,0,0,0,0,0
32,2010,6,N.Y. (Upstate),0,0,3,2,0,4,4,29,10,15,2,7,22,33,28
33,2010,6,N.Y. City,0,0,2,3,2,0,1,11,0,4,0,0,7,10,0
34,2010,6,Pa.,1,1,4,4,4,2,11,29,28,78,0,0,16,0,39
35,2010,6,E.N. CENTRAL,0,2,10,12,24,14,52,100,207,382,0,2,19,3,6
36,2010,6,Ill.,0,1,4,3,6,0,11,29,0,97,0,1,9,0,1
37,2010,6,Ind.,0,0,3,4,4,0,6,15,11,57,0,0,7,0,1
38,2010,6,Mich.,0,0,5,2,2,1,14,40,66,93,0,1,6,1,4
39,2010,6,Ohio,0,1,3,3,7,13,19,49,129,117,0,0,5,2,0
40,2010,6,Wis.,0,0,3,0,5,0,2,12,1,18,N,0,0,N,N
41,2010,6,W.N. CENTRAL,0,1,6,3,9,10,31,400,63,284,3,7,18,15,18
42,2010,6,Iowa,0,0,2,1,1,0,3,10,2,28,0,0,3,0,1
43,2010,6,Kans.,0,0,2,0,2,1,4,12,13,23,2,1,6,8,10
44,2010,6,Minn.,0,0,2,0,2,0,0,395,0,0,0,0,11,3,2
45,2010,6,Mo.,0,0,3,2,4,7,16,47,35,196,0,1,5,1,0
46,2010,6,Nebr.,0,0,1,0,0,2,2,9,10,32,1,1,6,3,2
47,2010,6,N. Dak.,0,0,1,0,0,0,0,12,0,0,0,0,7,0,1
48,2010,6,S. Dak.,0,0,1,0,0,0,0,6,3,5,0,0,4,0,2
49,2010,6,S. ATLANTIC,1,3,10,20,13,4,28,71,68,165,6,22,102,66,295
50,2010,6,Del.,0,0,1,2,0,0,0,2,0,4,0,0,0,0,0
51,2010,6,D.C.,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
52,2010,6,Fla.,0,1,4,9,6,2,7,29,22,47,5,0,4,17,156
53,2010,6,Ga.,0,0,2,2,1,2,4,11,15,32,0,0,72,0,61
54,2010,6,Md.,0,0,2,0,1,0,3,8,11,9,0,7,15,17,30
55,2010,6,N.C.,0,0,10,0,3,0,0,65,0,37,N,0,4,N,N
56,2010,6,S.C.,0,0,1,2,1,0,4,18,15,14,0,0,0,0,0
57,2010,6,Va.,1,0,2,5,1,0,3,14,4,18,0,10,26,25,43
58,2010,6,W. Va.,0,0,2,0,0,0,0,5,1,2,1,3,6,7,5
59,2010,6,E.S. CENTRAL,0,0,4,3,2,1,13,30,52,97,0,1,6,0,21
60,2010,6,Ala.,0,0,2,1,0,0,4,19,12,17,0,0,0,0,0
61,2010,6,Ky.,0,0,1,2,0,1,3,15,24,52,0,1,2,0,9
62,2010,6,Miss.,0,0,1,0,0,0,1,6,0,13,0,0,1,0,0
63,2010,6,Tenn.,0,0,2,0,2,0,3,9,16,15,0,0,4,0,12
64,2010,6,W.S. CENTRAL,0,1,8,3,6,0,63,419,54,88,0,0,13,0,3
65,2010,6,Ark.,0,0,2,1,2,0,5,23,0,11,0,0,10,0,2
66,2010,6,La.,0,0,3,0,2,0,1,8,0,11,0,0,0,0,0
67,2010,6,Okla.,0,0,2,1,0,0,0,32,0,5,0,0,13,0,1
68,2010,6,Tex.,0,1,6,1,2,0,55,417,54,61,0,0,1,0,0
69,2010,6,MOUNTAIN,0,1,4,1,9,2,17,34,60,142,0,1,6,2,14
70,2010,6,Ariz.,0,0,2,1,3,0,5,14,17,18,N,0,0,N,N
71,2010,6,Colo.,0,0,3,0,2,0,4,10,12,33,0,0,0,0,0
72,2010,6,Idaho,0,0,1,0,2,2,1,19,27,11,0,0,0,0,0
73,2010,6,Mont.,0,0,2,0,0,0,1,6,1,3,0,0,4,0,4
74,2010,6,Nev.,0,0,1,0,1,0,0,3,0,2,0,0,1,0,0
75,2010,6,N. Mex.,0,0,1,0,0,0,1,6,3,16,0,0,2,0,4
76,2010,6,Utah,0,0,1,0,1,0,2,10,0,59,0,0,2,0,0
77,2010,6,Wyo.,0,0,2,0,0,0,0,5,0,0,0,0,4,2,6
78,2010,6,PACIFIC,5,4,9,22,19,4,22,43,31,54,0,5,13,10,12
79,2010,6,Alaska,0,0,2,0,1,0,0,4,2,9,0,0,3,4,4
80,2010,6,Calif.,2,2,6,14,11,0,11,22,2,8,0,4,12,5,8
81,2010,6,Hawaii,0,0,1,0,1,0,0,3,0,3,0,0,0,0,0
82,2010,6,Oreg.,2,1,6,7,3,0,4,14,22,31,0,0,3,1,0
83,2010,6,Wash.,1,0,6,1,3,4,5,26,5,3,0,0,0,0,0
84,2010,6,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,6,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,6,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2010,6,P.R.,0,0,0,0,0,0,0,1,0,0,2,1,3,7,4
88,2010,6,V.I.,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
22,2010,7,UNITED STATES,5,16,33,87,125,62,269,"1,201",732,"1,673",16,62,138,191,494
23,2010,7,NEW ENGLAND,0,0,2,0,7,0,10,24,4,101,2,6,24,22,32
24,2010,7,Conn.,0,0,2,0,0,0,1,4,0,5,0,2,22,5,11
25,2010,7,Maine,0,0,1,0,1,0,1,10,1,21,1,1,4,7,6
26,2010,7,Mass.,0,0,2,0,4,0,6,16,0,61,0,0,0,0,0
27,2010,7,N.H.,0,0,1,0,1,0,1,7,1,8,0,0,3,2,4
28,2010,7,R.I.,0,0,1,0,1,0,0,7,0,2,0,1,7,0,5
29,2010,7,Vt.,0,0,1,0,0,0,0,1,2,4,1,1,5,8,6
30,2010,7,MID. ATLANTIC,0,2,6,10,11,11,21,38,50,147,8,10,23,51,73
31,2010,7,N.J.,0,0,2,0,0,0,2,11,0,35,0,0,0,0,0
32,2010,7,N.Y. (Upstate),0,0,3,2,0,7,4,29,17,17,8,7,22,41,30
33,2010,7,N.Y. City,0,0,2,4,3,0,0,11,0,4,0,0,7,10,0
34,2010,7,Pa.,0,1,4,4,8,4,10,29,33,91,0,0,16,0,43
35,2010,7,E.N. CENTRAL,1,2,10,14,34,26,52,100,260,433,0,2,19,4,6
36,2010,7,Ill.,0,1,4,3,8,0,11,29,19,108,0,1,9,1,1
37,2010,7,Ind.,0,0,3,5,6,0,6,15,13,65,0,0,7,0,1
38,2010,7,Mich.,0,0,5,2,2,2,13,40,74,96,0,1,6,1,4
39,2010,7,Ohio,1,1,3,4,10,24,19,49,153,143,0,0,5,2,0
40,2010,7,Wis.,0,0,3,0,8,0,2,12,1,21,N,0,0,N,N
41,2010,7,W.N. CENTRAL,0,1,6,4,10,1,30,453,73,305,0,7,18,17,22
42,2010,7,Iowa,0,0,2,1,1,0,2,10,3,30,0,0,3,0,2
43,2010,7,Kans.,0,0,2,0,3,0,4,12,13,26,0,1,6,8,11
44,2010,7,Minn.,0,0,2,0,2,0,0,448,0,0,0,0,11,5,2
45,2010,7,Mo.,0,0,3,3,4,1,16,47,43,209,0,1,5,1,1
46,2010,7,Nebr.,0,0,1,0,0,0,2,9,11,35,0,1,6,3,2
47,2010,7,N. Dak.,0,0,1,0,0,0,0,12,0,0,0,0,7,0,2
48,2010,7,S. Dak.,0,0,1,0,0,0,0,6,3,5,0,0,4,0,2
49,2010,7,S. ATLANTIC,2,3,10,22,18,9,29,71,95,236,5,22,102,83,305
50,2010,7,Del.,0,0,1,1,0,0,0,2,0,4,0,0,0,0,0
51,2010,7,D.C.,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
52,2010,7,Fla.,2,1,4,11,10,4,7,29,26,49,4,0,5,21,156
53,2010,7,Ga.,0,0,2,2,2,0,4,22,19,32,0,0,72,0,61
54,2010,7,Md.,0,0,2,0,1,3,3,8,18,10,0,7,15,23,32
55,2010,7,N.C.,0,0,10,0,3,0,0,65,0,102,N,0,4,N,N
56,2010,7,S.C.,0,0,1,2,1,1,4,18,20,14,0,0,0,0,0
57,2010,7,Va.,0,0,2,6,1,1,3,15,11,21,0,10,26,31,51
58,2010,7,W. Va.,0,0,2,0,0,0,0,5,1,2,1,3,6,8,5
59,2010,7,E.S. CENTRAL,0,0,4,4,2,3,13,30,68,111,0,1,6,0,22
60,2010,7,Ala.,0,0,2,1,0,0,4,19,17,20,0,0,0,0,0
61,2010,7,Ky.,0,0,1,2,0,0,3,15,24,59,0,1,2,0,10
62,2010,7,Miss.,0,0,1,1,0,0,1,6,2,13,0,0,1,0,0
63,2010,7,Tenn.,0,0,2,0,2,3,4,9,25,19,0,0,4,0,12
64,2010,7,W.S. CENTRAL,2,1,8,5,11,2,64,584,68,109,0,0,13,0,4
65,2010,7,Ark.,0,0,2,1,2,0,6,23,1,11,0,0,10,0,2
66,2010,7,La.,0,0,3,0,5,0,1,8,0,14,0,0,0,0,0
67,2010,7,Okla.,2,0,2,3,0,0,0,32,0,5,0,0,13,0,2
68,2010,7,Tex.,0,1,6,1,4,2,55,576,67,79,0,0,1,0,0
69,2010,7,MOUNTAIN,0,1,4,5,10,5,17,34,76,161,0,1,6,3,16
70,2010,7,Ariz.,0,0,2,2,3,0,5,12,17,18,N,0,0,N,N
71,2010,7,Colo.,0,0,3,1,2,0,4,10,13,38,0,0,0,0,0
72,2010,7,Idaho,0,0,1,0,3,5,1,19,35,12,0,0,0,0,0
73,2010,7,Mont.,0,0,2,0,0,0,1,6,4,3,0,0,4,0,4
74,2010,7,Nev.,0,0,1,1,1,0,0,3,0,2,0,0,1,0,0
75,2010,7,N. Mex.,0,0,1,1,0,0,1,6,7,22,0,0,2,0,6
76,2010,7,Utah,0,0,1,0,1,0,2,10,0,66,0,0,2,0,0
77,2010,7,Wyo.,0,0,2,0,0,0,0,5,0,0,0,0,4,3,6
78,2010,7,PACIFIC,0,3,13,23,22,5,22,43,38,70,1,4,13,11,14
79,2010,7,Alaska,0,0,2,0,1,0,1,4,3,13,0,0,3,4,4
80,2010,7,Calif.,0,2,10,15,14,1,11,22,3,11,1,4,11,6,10
81,2010,7,Hawaii,0,0,1,0,1,0,0,3,0,6,0,0,0,0,0
82,2010,7,Oreg.,0,1,6,7,3,3,4,13,26,37,0,0,3,1,0
83,2010,7,Wash.,0,0,6,1,3,1,5,27,6,3,0,0,0,0,0
84,2010,7,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,7,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,7,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2010,7,P.R.,0,0,0,0,0,0,0,1,0,0,0,1,3,7,5
88,2010,7,V.I.,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
22,2010,8,UNITED STATES,9,16,33,102,158,78,270,"1,219",881,"1,876",31,62,138,239,539
23,2010,8,NEW ENGLAND,0,0,2,0,8,1,10,24,5,106,9,6,24,31,35
24,2010,8,Conn.,0,0,2,0,0,0,1,4,0,5,9,1,22,14,14
25,2010,8,Maine,0,0,1,0,1,0,0,10,1,21,0,1,4,7,6
26,2010,8,Mass.,0,0,2,0,5,0,6,16,0,64,0,0,0,0,0
27,2010,8,N.H.,0,0,1,0,1,0,1,7,1,9,0,0,3,2,4
28,2010,8,R.I.,0,0,1,0,1,1,0,8,1,2,0,0,5,0,5
29,2010,8,Vt.,0,0,1,0,0,0,0,1,2,5,0,1,5,8,6
30,2010,8,MID. ATLANTIC,0,2,6,10,14,16,20,43,67,165,8,10,23,59,81
31,2010,8,N.J.,0,0,2,0,1,0,2,11,0,46,0,0,0,0,0
32,2010,8,N.Y. (Upstate),0,0,3,2,0,12,5,29,29,21,8,8,22,49,35
33,2010,8,N.Y. City,0,0,2,4,4,0,0,11,0,4,0,0,7,10,0
34,2010,8,Pa.,0,1,3,4,9,4,9,29,38,94,0,0,16,0,46
35,2010,8,E.N. CENTRAL,1,2,9,18,41,27,53,100,310,486,0,2,19,5,7
36,2010,8,Ill.,0,0,4,3,10,0,11,29,24,120,0,1,9,1,1
37,2010,8,Ind.,0,0,3,5,8,0,6,15,15,70,0,0,7,0,1
38,2010,8,Mich.,0,0,5,2,4,6,13,40,92,101,0,1,6,2,5
39,2010,8,Ohio,1,1,3,5,11,21,19,49,174,172,0,0,5,2,0
40,2010,8,Wis.,0,0,1,3,8,0,2,12,5,23,N,0,0,N,N
41,2010,8,W.N. CENTRAL,1,1,6,6,13,1,30,453,94,329,1,7,18,18,26
42,2010,8,Iowa,0,0,2,1,1,0,3,10,14,32,0,0,3,0,3
43,2010,8,Kans.,0,0,2,1,3,0,4,12,18,28,0,1,6,8,14
44,2010,8,Minn.,0,0,2,0,3,0,0,448,0,0,0,0,11,5,2
45,2010,8,Mo.,1,0,3,4,6,1,16,47,48,225,0,1,5,1,1
46,2010,8,Nebr.,0,0,1,0,0,0,2,9,11,39,1,1,6,4,2
47,2010,8,N. Dak.,0,0,1,0,0,0,0,12,0,0,0,0,7,0,2
48,2010,8,S. Dak.,0,0,1,0,0,0,0,6,3,5,0,0,4,0,2
49,2010,8,S. ATLANTIC,4,3,10,27,20,13,28,66,117,253,9,22,102,107,324
50,2010,8,Del.,0,0,1,1,0,0,0,2,0,4,0,0,0,0,0
51,2010,8,D.C.,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
52,2010,8,Fla.,2,1,4,13,10,7,7,29,33,53,0,0,5,21,156
53,2010,8,Ga.,0,0,2,2,2,4,4,22,28,34,0,0,72,0,61
54,2010,8,Md.,1,0,1,1,1,1,3,8,21,14,7,7,15,38,38
55,2010,8,N.C.,0,0,10,0,4,0,0,21,0,102,N,0,4,N,N
56,2010,8,S.C.,0,0,1,2,1,1,4,18,23,20,0,0,0,0,0
57,2010,8,Va.,1,0,2,7,2,0,3,15,11,22,0,10,26,38,64
58,2010,8,W. Va.,0,0,2,1,0,0,0,5,1,2,2,3,6,10,5
59,2010,8,E.S. CENTRAL,1,0,4,5,2,5,13,30,89,120,0,1,6,0,26
60,2010,8,Ala.,0,0,2,1,0,0,5,19,21,20,0,0,0,0,0
61,2010,8,Ky.,0,0,1,2,0,0,3,15,35,61,0,1,2,0,12
62,2010,8,Miss.,0,0,1,1,0,0,1,6,3,14,0,0,1,0,0
63,2010,8,Tenn.,1,0,2,1,2,5,4,9,30,25,0,0,4,0,14
64,2010,8,W.S. CENTRAL,0,1,8,5,19,1,64,585,69,144,0,0,13,0,4
65,2010,8,Ark.,0,0,2,1,3,1,6,23,2,11,0,0,10,0,2
66,2010,8,La.,0,0,3,0,8,0,1,8,0,17,0,0,0,0,0
67,2010,8,Okla.,0,0,2,3,1,0,0,32,0,6,0,0,13,0,2
68,2010,8,Tex.,0,1,6,1,7,0,55,577,67,110,0,0,1,0,0
69,2010,8,MOUNTAIN,0,1,4,5,14,5,16,34,84,181,0,1,6,3,16
70,2010,8,Ariz.,0,0,2,2,3,0,4,12,18,21,N,0,0,N,N
71,2010,8,Colo.,0,0,3,1,4,4,4,10,17,42,0,0,0,0,0
72,2010,8,Idaho,0,0,1,0,3,1,1,19,36,15,0,0,0,0,0
73,2010,8,Mont.,0,0,2,0,1,0,1,6,4,4,0,0,4,0,4
74,2010,8,Nev.,0,0,1,1,1,0,0,3,0,2,0,0,1,0,0
75,2010,8,N. Mex.,0,0,1,1,1,0,1,5,9,24,0,0,2,0,6
76,2010,8,Utah,0,0,1,0,1,0,2,10,0,71,0,0,2,0,0
77,2010,8,Wyo.,0,0,2,0,0,0,0,5,0,2,0,0,4,3,6
78,2010,8,PACIFIC,2,3,13,26,27,9,23,43,46,92,4,4,13,16,20
79,2010,8,Alaska,0,0,2,0,2,0,0,4,3,13,0,0,3,4,7
80,2010,8,Calif.,2,2,10,18,17,0,11,22,3,25,4,4,11,11,13
81,2010,8,Hawaii,0,0,1,0,1,0,0,3,0,6,0,0,0,0,0
82,2010,8,Oreg.,0,1,6,7,4,1,4,13,28,39,0,0,3,1,0
83,2010,8,Wash.,0,0,6,1,3,8,5,28,12,9,0,0,0,0,0
84,2010,8,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,8,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,8,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2010,8,P.R.,0,0,0,0,0,0,0,1,0,0,2,1,3,9,7
88,2010,8,V.I.,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
22,2010,9,UNITED STATES,10,16,32,119,185,55,266,"1,341","1,018","2,082",34,62,139,291,583
23,2010,9,NEW ENGLAND,0,0,3,0,11,0,10,24,8,114,2,6,24,34,41
24,2010,9,Conn.,0,0,2,0,1,0,1,4,0,5,1,2,22,15,16
25,2010,9,Maine,0,0,1,0,1,0,0,10,1,21,1,1,4,9,6
26,2010,9,Mass.,0,0,2,0,7,0,6,16,0,70,0,0,0,0,0
27,2010,9,N.H.,0,0,1,0,1,0,1,7,2,10,0,0,3,2,4
28,2010,9,R.I.,0,0,1,0,1,0,0,8,3,3,0,0,5,0,5
29,2010,9,Vt.,0,0,1,0,0,0,0,1,2,5,0,1,5,8,10
30,2010,9,MID. ATLANTIC,0,2,6,11,16,8,20,43,80,184,9,10,23,68,87
31,2010,9,N.J.,0,0,2,0,1,0,2,8,0,48,0,0,0,0,0
32,2010,9,N.Y. (Upstate),0,0,3,2,0,7,5,29,36,22,9,8,22,58,39
33,2010,9,N.Y. City,0,0,2,4,4,0,0,11,0,12,0,0,7,10,0
34,2010,9,Pa.,0,1,3,5,11,1,9,29,44,102,0,0,16,0,48
35,2010,9,E.N. CENTRAL,2,2,9,21,45,25,53,100,351,532,0,2,19,5,7
36,2010,9,Ill.,0,0,4,3,10,0,11,29,24,134,0,1,9,1,1
37,2010,9,Ind.,0,0,3,5,8,0,6,15,16,73,0,0,7,0,1
38,2010,9,Mich.,0,0,5,2,5,5,15,41,112,111,0,1,6,2,5
39,2010,9,Ohio,2,1,3,8,13,20,19,49,194,191,0,0,5,2,0
40,2010,9,Wis.,0,0,1,3,9,0,2,12,5,23,N,0,0,N,N
41,2010,9,W.N. CENTRAL,1,1,6,8,15,0,31,503,101,371,2,7,18,25,35
42,2010,9,Iowa,0,0,2,1,1,0,3,10,19,38,0,0,3,0,3
43,2010,9,Kans.,0,0,2,1,3,0,5,12,20,33,0,1,6,9,14
44,2010,9,Minn.,1,0,2,1,4,0,0,498,0,0,0,0,11,8,5
45,2010,9,Mo.,0,0,3,4,7,0,14,47,48,249,0,1,5,1,1
46,2010,9,Nebr.,0,0,1,1,0,0,2,9,11,44,2,1,6,7,7
47,2010,9,N. Dak.,0,0,1,0,0,0,0,12,0,1,0,0,7,0,2
48,2010,9,S. Dak.,0,0,1,0,0,0,0,6,3,6,0,0,4,0,3
49,2010,9,S. ATLANTIC,1,3,10,29,27,9,29,66,132,281,14,22,103,133,342
50,2010,9,Del.,0,0,1,1,0,0,0,2,0,4,0,0,0,0,0
51,2010,9,D.C.,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
52,2010,9,Fla.,1,1,4,14,13,4,7,29,36,60,3,0,5,24,156
53,2010,9,Ga.,0,0,2,3,4,0,4,22,28,36,0,0,72,0,61
54,2010,9,Md.,0,0,1,1,1,3,3,8,26,16,10,7,15,48,47
55,2010,9,N.C.,0,0,10,0,5,0,0,21,0,112,N,0,4,N,N
56,2010,9,S.C.,0,0,1,2,2,1,4,18,28,23,0,0,0,0,0
57,2010,9,Va.,0,0,2,7,2,1,3,15,13,24,0,10,26,50,73
58,2010,9,W. Va.,0,0,2,1,0,0,0,5,1,3,1,3,6,11,5
59,2010,9,E.S. CENTRAL,0,0,4,5,2,2,14,30,100,130,0,1,6,0,28
60,2010,9,Ala.,0,0,2,1,0,2,5,19,28,22,0,0,0,0,0
61,2010,9,Ky.,0,0,1,2,0,0,3,15,35,66,0,0,2,0,12
62,2010,9,Miss.,0,0,1,1,0,0,1,6,3,15,0,0,1,0,0
63,2010,9,Tenn.,0,0,2,1,2,0,4,9,34,27,0,0,4,0,16
64,2010,9,W.S. CENTRAL,1,1,8,9,19,1,66,624,90,170,5,0,13,5,4
65,2010,9,Ark.,0,0,2,2,3,0,6,23,2,17,3,0,10,3,2
66,2010,9,La.,0,0,1,0,8,0,0,8,0,18,0,0,0,0,0
67,2010,9,Okla.,1,0,2,4,1,1,0,32,1,6,2,0,13,2,2
68,2010,9,Tex.,0,1,7,3,7,0,55,614,87,129,0,0,1,0,0
69,2010,9,MOUNTAIN,1,1,4,7,15,1,16,39,102,196,0,1,6,4,17
70,2010,9,Ariz.,0,0,2,3,3,0,5,15,24,21,N,0,0,N,N
71,2010,9,Colo.,0,0,3,1,5,0,4,10,17,48,0,0,0,0,0
72,2010,9,Idaho,1,0,1,1,3,1,1,19,37,17,0,0,0,0,0
73,2010,9,Mont.,0,0,2,0,1,0,1,6,4,5,0,0,4,0,5
74,2010,9,Nev.,0,0,1,1,1,0,0,3,0,2,0,0,1,0,0
75,2010,9,N. Mex.,0,0,1,1,1,0,1,5,14,24,0,0,2,1,6
76,2010,9,Utah,0,0,1,0,1,0,2,11,5,77,0,0,2,0,0
77,2010,9,Wyo.,0,0,2,0,0,0,0,5,1,2,0,0,4,3,6
78,2010,9,PACIFIC,4,3,13,29,35,9,23,42,54,104,2,4,13,17,22
79,2010,9,Alaska,0,0,2,0,2,0,1,4,5,16,0,0,2,6,8
80,2010,9,Calif.,2,2,10,19,17,1,11,23,4,29,2,4,11,10,14
81,2010,9,Hawaii,0,0,1,0,1,0,0,3,0,6,0,0,0,0,0
82,2010,9,Oreg.,0,1,6,7,10,0,4,13,30,42,0,0,3,1,0
83,2010,9,Wash.,2,0,6,3,5,8,5,33,15,11,0,0,0,0,0
84,2010,9,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,9,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,9,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2010,9,P.R.,0,0,0,0,0,0,0,1,0,0,3,1,3,12,9
88,2010,9,V.I.,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
22,2010,10,UNITED STATES,7,16,32,133,213,52,272,"1,421","1,172","2,322",20,62,139,320,623
23,2010,10,NEW ENGLAND,0,0,2,0,11,1,10,24,9,124,6,6,24,40,47
24,2010,10,Conn.,0,0,2,0,1,0,1,4,0,5,4,1,22,19,19
25,2010,10,Maine,0,0,1,0,1,0,0,10,1,21,0,1,4,9,6
26,2010,10,Mass.,0,0,1,0,7,0,6,16,0,76,0,0,0,0,0
27,2010,10,N.H.,0,0,1,0,1,0,1,7,2,12,1,0,3,3,5
28,2010,10,R.I.,0,0,1,0,1,1,0,8,4,4,0,0,5,0,6
29,2010,10,Vt.,0,0,1,0,0,0,0,1,2,6,1,1,5,9,11
30,2010,10,MID. ATLANTIC,0,2,6,11,19,9,21,40,97,194,11,10,23,79,95
31,2010,10,N.J.,0,0,2,0,2,0,2,8,5,50,0,0,0,0,0
32,2010,10,N.Y. (Upstate),0,0,3,2,1,5,5,29,41,24,11,8,22,69,45
33,2010,10,N.Y. City,0,0,2,4,4,0,0,11,0,12,0,0,7,10,0
