,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2011","Meningococcal diseases, invasive �, All groups cummulative for 2010",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2011,Mumps cummulative for 2010,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2011,Pertussis cummulative for 2010
76,2011,27,Utah,0,0,2,7,1,0,0,1,0,2,0,4,16,49,157
77,2011,27,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,2,4,6
78,2011,27,PACIFIC,2,4,26,103,98,0,0,3,9,28,18,110,"1,710","1,297","1,772"
79,2011,27,Alaska,0,0,1,2,1,0,0,1,1,1,0,0,6,16,15
80,2011,27,Calif.,1,2,17,70,61,0,0,3,3,18,0,104,"1,569",993,"1,468"
81,2011,27,Hawaii,0,0,1,3,1,0,0,1,2,2,0,1,6,19,35
82,2011,27,Oreg.,0,0,3,16,21,0,0,1,3,1,0,4,11,98,156
83,2011,27,Wash.,1,0,8,12,14,0,0,1,0,6,18,11,131,171,98
84,2011,27,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2011,27,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,27,Guam,0,0,0,0,0,0,3,15,12,388,0,0,14,31,1
87,2011,27,P.R.,0,0,1,0,0,0,0,1,1,0,0,0,1,2,1
88,2011,27,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2011,28,UNITED STATES,8,14,53,425,482,1,9,47,151,"2,263",79,380,"2,925","6,434","8,804"
23,2011,28,NEW ENGLAND,0,0,4,20,11,0,0,2,1,20,1,9,24,180,205
24,2011,28,Conn.,0,0,1,3,1,0,0,0,0,11,0,1,8,21,33
25,2011,28,Maine,0,0,1,3,3,0,0,1,0,1,0,2,8,67,18
26,2011,28,Mass.,0,0,2,9,2,0,0,2,1,5,0,4,13,48,129
27,2011,28,N.H.,0,0,1,1,0,0,0,0,0,3,0,1,5,29,5
28,2011,28,R.I.,0,0,1,0,0,0,0,0,0,0,1,0,4,9,17
29,2011,28,Vt.,0,0,3,4,5,0,0,0,0,0,0,0,4,6,3
30,2011,28,MID. ATLANTIC,3,1,6,49,48,0,2,23,20,"1,997",15,38,125,674,523
31,2011,28,N.J.,0,0,1,3,15,0,1,6,9,316,0,2,10,54,79
32,2011,28,N.Y. (Upstate),3,0,4,16,9,0,0,3,3,649,7,12,81,223,194
33,2011,28,N.Y. City,0,0,3,17,12,0,0,22,8,"1,015",0,0,19,27,38
34,2011,28,Pa.,0,0,2,13,12,0,0,16,0,17,8,18,70,370,212
35,2011,28,E.N. CENTRAL,0,2,7,54,80,0,1,7,39,37,14,106,198,"1,425","2,054"
36,2011,28,Ill.,0,0,3,16,17,0,1,3,25,12,0,18,50,317,382
37,2011,28,Ind.,0,0,2,7,19,0,0,1,0,3,0,10,26,95,333
38,2011,28,Mich.,0,0,4,5,11,0,0,1,5,14,1,29,57,408,563
39,2011,28,Ohio,0,1,2,18,18,0,0,5,9,7,13,31,80,441,642
40,2011,28,Wis.,0,0,2,8,15,0,0,1,0,1,0,12,26,164,134
41,2011,28,W.N. CENTRAL,0,1,4,27,35,1,0,4,21,75,10,34,501,523,653
42,2011,28,Iowa,0,0,1,6,8,0,0,1,4,36,0,7,36,83,243
43,2011,28,Kans.,0,0,1,2,4,0,0,1,3,4,3,2,9,50,93
44,2011,28,Minn.,U,0,2,0,3,U,0,4,1,3,U,0,469,171,24
45,2011,28,Mo.,0,0,2,9,14,0,0,3,6,8,2,6,43,150,205
46,2011,28,Nebr.,0,0,2,7,5,1,0,1,3,23,0,3,13,37,64
47,2011,28,N. Dak.,0,0,1,1,1,0,0,3,4,0,5,0,30,29,0
48,2011,28,S. Dak.,0,0,1,2,0,0,0,1,0,1,0,0,2,3,24
49,2011,28,S. ATLANTIC,4,2,8,82,86,0,0,4,10,38,18,35,106,711,774
50,2011,28,Del.,0,0,1,1,0,0,0,0,0,0,0,0,2,12,7
51,2011,28,D.C.,0,0,1,0,0,0,0,1,0,2,0,0,2,3,4
52,2011,28,Fla.,3,1,5,35,43,0,0,2,2,8,9,6,15,153,146
53,2011,28,Ga.,0,0,2,8,6,0,0,2,1,2,2,4,13,91,112
54,2011,28,Md.,1,0,1,8,4,0,0,1,1,8,0,2,6,42,60
55,2011,28,N.C.,0,0,3,12,9,0,0,2,4,5,0,3,35,109,164
56,2011,28,S.C.,0,0,1,7,7,0,0,1,0,3,0,4,25,76,181
57,2011,28,Va.,0,0,2,9,15,0,0,2,2,8,7,7,41,180,89
58,2011,28,W. Va.,0,0,1,2,2,0,0,0,0,2,0,1,41,45,11
59,2011,28,E.S. CENTRAL,0,1,3,19,24,0,0,1,3,9,2,11,35,189,414
60,2011,28,Ala.,0,0,2,9,4,0,0,1,1,6,2,3,11,80,120
61,2011,28,Ky.,0,0,1,1,10,0,0,0,0,1,0,3,16,45,139
62,2011,28,Miss.,0,0,1,2,3,0,0,1,2,0,0,1,10,9,38
63,2011,28,Tenn.,0,0,2,7,7,0,0,1,0,2,0,3,11,55,117
64,2011,28,W.S. CENTRAL,0,1,12,32,56,0,1,15,44,45,11,31,297,492,"1,568"
65,2011,28,Ark.,0,0,1,7,5,0,0,1,1,4,0,2,18,32,93
66,2011,28,La.,0,0,2,6,12,0,0,2,0,4,1,0,3,11,23
67,2011,28,Okla.,0,0,2,5,14,0,0,1,1,0,0,0,92,17,17
68,2011,28,Tex.,0,0,10,14,25,0,1,14,42,37,10,28,187,432,"1,435"
69,2011,28,MOUNTAIN,0,1,4,33,40,0,0,4,4,12,8,42,100,879,648
70,2011,28,Ariz.,0,0,1,8,10,0,0,1,0,4,0,14,29,359,218
71,2011,28,Colo.,0,0,2,8,13,0,0,1,3,6,4,10,63,259,80
72,2011,28,Idaho,0,0,1,3,5,0,0,1,0,0,4,2,15,59,87
73,2011,28,Mont.,0,0,2,3,1,0,0,0,0,0,0,2,16,74,32
74,2011,28,Nev.,0,0,1,3,7,0,0,1,0,0,0,0,5,15,17
75,2011,28,N. Mex.,0,0,1,1,3,0,0,2,1,0,0,3,11,60,39
76,2011,28,Utah,0,0,2,7,1,0,0,1,0,2,0,4,16,49,169
77,2011,28,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,2,4,6
78,2011,28,PACIFIC,1,4,26,109,102,0,0,3,9,30,0,103,"1,710","1,361","1,965"
79,2011,28,Alaska,0,0,1,2,1,0,0,1,1,1,0,0,6,16,17
80,2011,28,Calif.,1,2,17,76,62,0,0,3,3,20,0,96,"1,569","1,030","1,639"
81,2011,28,Hawaii,0,0,1,3,1,0,0,1,2,2,0,1,7,29,41
82,2011,28,Oreg.,0,0,3,16,23,0,0,1,3,1,0,5,11,115,163
83,2011,28,Wash.,0,0,8,12,15,0,0,1,0,6,0,11,131,171,105
84,2011,28,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2011,28,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,28,Guam,0,0,0,0,0,0,3,15,12,392,0,0,14,31,1
87,2011,28,P.R.,0,0,1,0,1,0,0,1,1,0,0,0,1,2,1
88,2011,28,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2011,29,UNITED STATES,7,14,53,434,490,1,9,47,156,"2,273",93,361,"2,925","6,806","9,429"
23,2011,29,NEW ENGLAND,1,0,3,23,11,0,0,2,3,21,3,9,24,231,224
24,2011,29,Conn.,0,0,1,3,1,0,0,0,0,11,0,1,8,22,41
25,2011,29,Maine,0,0,1,3,3,0,0,1,0,1,2,1,8,69,20
26,2011,29,Mass.,0,0,2,11,2,0,0,2,3,6,1,4,13,96,137
27,2011,29,N.H.,0,0,1,1,0,0,0,0,0,3,0,1,5,29,5
28,2011,29,R.I.,0,0,1,0,0,0,0,0,0,0,0,0,4,9,18
29,2011,29,Vt.,1,0,3,5,5,0,0,0,0,0,0,0,4,6,3
30,2011,29,MID. ATLANTIC,0,1,6,49,50,0,2,23,20,"2,003",27,37,125,704,574
31,2011,29,N.J.,0,0,1,3,15,0,1,6,9,319,0,2,10,54,86
32,2011,29,N.Y. (Upstate),0,0,4,16,9,0,0,3,3,649,22,11,81,244,217
33,2011,29,N.Y. City,0,0,3,17,12,0,0,22,8,"1,018",0,0,19,27,38
34,2011,29,Pa.,0,0,2,13,14,0,0,16,0,17,5,18,70,379,233
35,2011,29,E.N. CENTRAL,1,2,7,55,81,0,1,7,41,38,7,93,198,"1,468","2,175"
36,2011,29,Ill.,0,0,3,16,17,0,1,3,27,12,0,17,50,339,407
37,2011,29,Ind.,0,0,2,7,19,0,0,1,0,3,0,9,26,96,341
38,2011,29,Mich.,0,0,4,5,11,0,0,1,5,15,0,29,57,414,599
39,2011,29,Ohio,1,1,2,19,19,0,0,5,9,7,7,29,80,448,676
40,2011,29,Wis.,0,0,2,8,15,0,0,1,0,1,0,13,26,171,152
41,2011,29,W.N. CENTRAL,1,1,4,28,35,0,0,4,21,75,1,31,501,553,699
42,2011,29,Iowa,0,0,1,6,8,0,0,1,4,36,0,7,36,92,252
43,2011,29,Kans.,0,0,1,2,4,0,0,1,3,4,0,2,9,51,94
44,2011,29,Minn.,0,0,2,0,3,0,0,4,1,3,0,0,469,184,33
45,2011,29,Mo.,1,0,2,10,14,0,0,3,6,8,1,6,43,157,223
46,2011,29,Nebr.,0,0,2,7,5,0,0,1,3,23,0,2,13,37,72
47,2011,29,N. Dak.,0,0,1,1,1,0,0,3,4,0,0,0,30,29,0
48,2011,29,S. Dak.,0,0,1,2,0,0,0,1,0,1,0,0,1,3,25
49,2011,29,S. ATLANTIC,1,2,8,84,87,0,0,4,10,40,26,33,106,747,856
50,2011,29,Del.,0,0,1,1,0,0,0,0,0,0,0,0,3,15,7
51,2011,29,D.C.,0,0,1,1,0,0,0,1,0,3,0,0,2,3,4
52,2011,29,Fla.,0,1,5,35,43,0,0,2,2,8,17,6,15,170,153
53,2011,29,Ga.,1,0,2,9,6,0,0,2,1,2,0,4,13,92,123
54,2011,29,Md.,0,0,1,8,4,0,0,1,1,8,1,2,6,43,65
55,2011,29,N.C.,0,0,3,12,9,0,0,2,4,5,0,3,35,109,197
56,2011,29,S.C.,0,0,1,7,8,0,0,1,0,3,1,4,25,81,194
57,2011,29,Va.,0,0,2,9,15,0,0,2,2,9,7,7,41,189,97
58,2011,29,W. Va.,0,0,1,2,2,0,0,0,0,2,0,1,41,45,16
59,2011,29,E.S. CENTRAL,0,1,3,19,24,0,0,1,3,9,3,10,35,198,426
60,2011,29,Ala.,0,0,2,9,4,0,0,1,1,6,1,3,11,81,124
61,2011,29,Ky.,0,0,1,1,10,0,0,0,0,1,0,3,16,46,143
62,2011,29,Miss.,0,0,1,2,3,0,0,1,2,0,0,1,10,12,41
63,2011,29,Tenn.,0,0,2,7,7,0,0,1,0,2,2,3,11,59,118
64,2011,29,W.S. CENTRAL,1,1,12,33,56,1,1,15,45,45,5,27,297,510,"1,623"
65,2011,29,Ark.,0,0,1,7,5,0,0,1,1,4,0,2,18,36,98
66,2011,29,La.,0,0,2,6,12,0,0,2,0,4,0,0,3,11,24
67,2011,29,Okla.,1,0,2,6,14,0,0,1,1,0,0,0,92,17,17
68,2011,29,Tex.,0,0,10,14,25,1,1,14,43,37,5,25,187,446,"1,484"
69,2011,29,MOUNTAIN,0,1,4,32,41,0,0,4,4,12,7,42,100,966,688
70,2011,29,Ariz.,0,0,1,8,11,0,0,1,0,4,0,14,29,361,223
71,2011,29,Colo.,0,0,2,8,13,0,0,1,3,6,2,10,63,261,95
72,2011,29,Idaho,0,0,1,4,5,0,0,1,0,0,4,2,15,63,91
73,2011,29,Mont.,0,0,2,3,1,0,0,0,0,0,0,2,16,74,32
74,2011,29,Nev.,0,0,1,1,7,0,0,1,0,0,1,0,5,12,18
75,2011,29,N. Mex.,0,0,1,1,3,0,0,2,1,0,0,3,11,60,41
76,2011,29,Utah,0,0,2,7,1,0,0,1,0,2,0,6,16,131,181
77,2011,29,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,2,4,7
78,2011,29,PACIFIC,2,3,26,111,105,0,0,3,9,30,14,95,"1,710","1,429","2,164"
79,2011,29,Alaska,0,0,1,2,1,0,0,1,1,1,0,0,6,16,17
80,2011,29,Calif.,1,2,17,78,63,0,0,3,3,20,1,80,"1,569","1,078","1,820"
81,2011,29,Hawaii,0,0,1,3,1,0,0,1,2,2,0,1,7,29,45
82,2011,29,Oreg.,0,0,3,16,24,0,0,1,3,1,0,4,11,115,169
83,2011,29,Wash.,1,0,8,12,16,0,0,1,0,6,13,11,131,191,113
84,2011,29,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2011,29,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,29,Guam,0,0,0,0,0,0,3,15,12,400,0,0,14,31,1
87,2011,29,P.R.,0,0,1,0,1,0,0,1,1,0,0,0,1,2,1
88,2011,29,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2011,30,UNITED STATES,2,14,53,440,500,2,9,47,161,"2,295",97,346,"2,925","7,075","10,109"
23,2011,30,NEW ENGLAND,0,0,3,23,11,0,0,2,3,21,1,9,24,243,245
24,2011,30,Conn.,0,0,1,3,1,0,0,0,0,11,0,1,8,22,48
25,2011,30,Maine,0,0,1,3,3,0,0,1,0,1,1,2,8,74,21
26,2011,30,Mass.,0,0,2,11,2,0,0,2,3,6,0,4,13,99,149
27,2011,30,N.H.,0,0,1,1,0,0,0,0,0,3,0,1,6,31,6
28,2011,30,R.I.,0,0,1,0,0,0,0,0,0,0,0,0,4,10,18
29,2011,30,Vt.,0,0,3,5,5,0,0,0,0,0,0,0,4,7,3
30,2011,30,MID. ATLANTIC,0,1,6,50,51,1,1,23,21,"2,011",17,35,125,727,610
31,2011,30,N.J.,0,0,1,3,16,0,1,6,9,322,0,2,10,55,89
32,2011,30,N.Y. (Upstate),0,0,4,16,9,1,0,3,4,649,13,11,81,255,226
33,2011,30,N.Y. City,0,0,3,18,12,0,0,22,8,"1,023",0,0,19,27,41
34,2011,30,Pa.,0,0,2,13,14,0,0,16,0,17,4,17,70,390,254
35,2011,30,E.N. CENTRAL,0,2,7,56,87,0,1,7,43,40,14,85,198,"1,520","2,322"
36,2011,30,Ill.,0,0,3,16,18,0,1,3,28,12,0,17,50,355,429
37,2011,30,Ind.,0,0,2,7,20,0,0,1,0,3,0,9,26,102,363
38,2011,30,Mich.,0,0,4,5,13,0,0,1,6,16,1,27,57,424,651
39,2011,30,Ohio,0,1,2,19,21,0,0,5,9,8,13,26,80,461,709
40,2011,30,Wis.,0,0,2,9,15,0,0,1,0,1,0,11,26,178,170
41,2011,30,W.N. CENTRAL,1,1,4,29,35,1,0,4,23,77,4,28,501,569,785
42,2011,30,Iowa,0,0,1,6,8,0,0,1,4,36,0,6,36,97,270
43,2011,30,Kans.,0,0,1,2,4,0,0,1,4,4,0,2,9,55,95
44,2011,30,Minn.,0,0,2,0,3,0,0,4,1,4,0,0,469,184,78
45,2011,30,Mo.,1,0,2,11,14,1,0,3,7,8,2,6,43,161,239
46,2011,30,Nebr.,0,0,2,7,5,0,0,1,3,23,1,2,13,38,78
47,2011,30,N. Dak.,0,0,1,1,1,0,0,3,4,0,1,0,30,30,0
48,2011,30,S. Dak.,0,0,1,2,0,0,0,1,0,2,0,0,1,4,25
49,2011,30,S. ATLANTIC,1,2,8,85,88,0,0,4,10,40,26,33,106,786,896
50,2011,30,Del.,0,0,1,1,0,0,0,0,0,0,0,0,5,19,7
51,2011,30,D.C.,0,0,1,1,0,0,0,0,0,3,0,0,2,3,4
52,2011,30,Fla.,1,1,5,36,43,0,0,2,2,8,13,6,17,183,164
53,2011,30,Ga.,0,0,2,9,6,0,0,2,1,2,7,4,13,105,127
54,2011,30,Md.,0,0,1,8,4,0,0,1,1,8,0,2,6,43,70
55,2011,30,N.C.,0,0,3,12,9,0,0,2,4,5,3,3,35,112,201
56,2011,30,S.C.,0,0,1,7,8,0,0,1,0,3,1,4,25,84,202
57,2011,30,Va.,0,0,2,9,16,0,0,2,2,9,2,7,41,192,103
58,2011,30,W. Va.,0,0,1,2,2,0,0,0,0,2,0,1,41,45,18
59,2011,30,E.S. CENTRAL,0,1,3,20,24,0,0,1,3,9,8,9,35,212,436
60,2011,30,Ala.,0,0,2,9,4,0,0,1,1,6,4,3,11,86,127
61,2011,30,Ky.,0,0,2,2,10,0,0,0,0,1,1,2,16,50,146
62,2011,30,Miss.,0,0,1,2,3,0,0,1,2,0,0,1,10,13,42
63,2011,30,Tenn.,0,0,2,7,7,0,0,1,0,2,3,3,11,63,121
64,2011,30,W.S. CENTRAL,0,1,12,33,56,0,1,15,45,53,13,27,297,528,"1,686"
65,2011,30,Ark.,0,0,1,7,5,0,0,1,1,5,0,2,18,36,112
66,2011,30,La.,0,0,2,6,12,0,0,2,0,4,0,0,3,11,25
67,2011,30,Okla.,0,0,2,6,14,0,0,1,1,0,0,0,92,18,17
68,2011,30,Tex.,0,0,10,14,25,0,1,14,43,44,13,23,187,463,"1,532"
69,2011,30,MOUNTAIN,0,1,4,32,41,0,0,4,4,12,9,42,100,988,724
70,2011,30,Ariz.,0,0,1,8,11,0,0,1,0,4,3,14,29,370,231
71,2011,30,Colo.,0,0,2,8,13,0,0,1,3,6,3,10,63,264,107
72,2011,30,Idaho,0,0,1,4,5,0,0,1,0,0,3,2,15,68,95
73,2011,30,Mont.,0,0,2,3,1,0,0,0,0,0,0,2,16,74,33
74,2011,30,Nev.,0,0,1,1,7,0,0,1,0,0,0,0,5,12,18
75,2011,30,N. Mex.,0,0,1,1,3,0,0,2,1,0,0,3,11,65,48
76,2011,30,Utah,0,0,2,7,1,0,0,1,0,2,0,6,16,131,185
77,2011,30,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,2,4,7
78,2011,30,PACIFIC,0,3,26,112,107,0,0,3,9,32,5,83,"1,710","1,502","2,405"
79,2011,30,Alaska,0,0,1,2,1,0,0,1,1,1,0,0,6,18,18
80,2011,30,Calif.,0,2,17,78,64,0,0,3,3,22,1,69,"1,569","1,105","2,026"
81,2011,30,Hawaii,0,0,1,4,1,0,0,1,2,2,0,1,8,48,47
82,2011,30,Oreg.,0,0,3,16,24,0,0,1,3,1,0,4,11,137,176
83,2011,30,Wash.,0,0,8,12,17,0,0,1,0,6,4,12,131,194,138
84,2011,30,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2011,30,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,30,Guam,0,0,0,0,0,0,3,15,12,415,0,0,14,31,1
87,2011,30,P.R.,0,0,1,0,1,0,0,1,1,0,0,0,1,2,1
88,2011,30,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2011,31,UNITED STATES,8,14,53,453,507,4,9,47,168,"2,306",122,329,"2,925","7,358","10,730"
23,2011,31,NEW ENGLAND,0,0,3,23,11,0,0,2,4,21,1,9,24,248,260
24,2011,31,Conn.,0,0,1,3,1,0,0,0,0,11,0,1,8,22,55
25,2011,31,Maine,0,0,1,3,3,0,0,1,0,1,1,2,8,79,22
26,2011,31,Mass.,0,0,2,11,2,0,0,2,3,6,0,4,13,99,154
27,2011,31,N.H.,0,0,1,1,0,0,0,0,0,3,0,1,6,31,8
28,2011,31,R.I.,0,0,1,0,0,0,0,1,1,0,0,0,4,10,18
29,2011,31,Vt.,0,0,3,5,5,0,0,0,0,0,0,0,4,7,3
30,2011,31,MID. ATLANTIC,2,1,6,52,53,1,1,23,22,"2,017",42,32,125,774,652
31,2011,31,N.J.,0,0,1,3,16,0,1,6,9,328,0,2,10,55,95
32,2011,31,N.Y. (Upstate),2,0,4,18,9,0,0,3,4,649,22,12,81,278,242
33,2011,31,N.Y. City,0,0,3,18,13,1,0,22,9,"1,023",11,0,19,38,41
34,2011,31,Pa.,0,0,2,13,15,0,0,16,0,17,9,16,70,403,274
35,2011,31,E.N. CENTRAL,1,2,7,58,88,0,1,7,43,40,18,83,198,"1,551","2,480"
36,2011,31,Ill.,0,0,3,16,18,0,1,3,28,12,0,16,50,355,450
37,2011,31,Ind.,0,0,2,8,21,0,0,1,0,3,0,8,26,110,381
38,2011,31,Mich.,0,0,4,5,13,0,0,1,6,16,1,26,57,430,690
39,2011,31,Ohio,1,1,2,20,21,0,0,5,9,8,17,25,80,478,773
40,2011,31,Wis.,0,0,2,9,15,0,0,1,0,1,0,10,26,178,186
41,2011,31,W.N. CENTRAL,1,1,4,30,35,1,0,4,24,77,7,26,501,584,817
42,2011,31,Iowa,0,0,1,6,8,0,0,1,4,36,0,6,36,100,282
43,2011,31,Kans.,0,0,1,2,4,0,0,1,4,4,0,2,9,57,100
44,2011,31,Minn.,0,0,2,0,3,0,0,4,1,4,0,0,469,184,78
45,2011,31,Mo.,1,0,2,12,14,0,0,3,7,8,7,6,43,171,245
46,2011,31,Nebr.,0,0,2,7,5,1,0,1,4,23,0,2,13,38,86
47,2011,31,N. Dak.,0,0,1,1,1,0,0,3,4,0,0,0,30,30,0
48,2011,31,S. Dak.,0,0,1,2,0,0,0,0,0,2,0,0,1,4,26
49,2011,31,S. ATLANTIC,1,2,8,89,92,2,0,4,12,40,17,33,106,810,956
50,2011,31,Del.,0,0,1,1,0,0,0,0,0,0,0,0,5,19,7
51,2011,31,D.C.,0,0,1,1,0,0,0,0,0,3,0,0,2,3,4
52,2011,31,Fla.,0,1,5,36,44,0,0,2,2,8,6,6,17,188,178
53,2011,31,Ga.,0,0,2,9,8,2,0,2,3,2,1,4,13,108,139
54,2011,31,Md.,0,0,1,8,4,0,0,1,1,8,0,2,6,43,73
55,2011,31,N.C.,1,0,3,13,9,0,0,2,4,5,1,3,35,113,204
56,2011,31,S.C.,0,0,1,7,9,0,0,1,0,3,1,4,25,87,215
57,2011,31,Va.,0,0,2,9,16,0,0,2,2,9,1,7,41,197,111
58,2011,31,W. Va.,0,0,3,5,2,0,0,0,0,2,7,0,41,52,25
59,2011,31,E.S. CENTRAL,0,1,3,20,24,0,0,1,3,9,3,9,35,219,445
60,2011,31,Ala.,0,0,2,9,4,0,0,1,1,6,0,3,11,87,132
61,2011,31,Ky.,0,0,2,2,10,0,0,0,0,1,0,2,16,51,146
62,2011,31,Miss.,0,0,1,2,3,0,0,1,2,0,0,1,10,13,42
63,2011,31,Tenn.,0,0,2,7,7,0,0,1,0,2,3,3,11,68,125
64,2011,31,W.S. CENTRAL,2,1,12,35,56,0,1,15,45,57,6,26,297,534,"1,753"
65,2011,31,Ark.,0,0,1,7,5,0,0,1,1,5,0,2,18,36,128
66,2011,31,La.,0,0,2,6,12,0,0,2,0,4,0,0,3,11,25
67,2011,31,Okla.,0,0,2,6,14,0,0,1,1,0,0,0,92,18,23
68,2011,31,Tex.,2,0,10,16,25,0,1,14,43,48,6,22,187,469,"1,577"
69,2011,31,MOUNTAIN,0,1,4,32,41,0,0,4,5,13,8,43,100,"1,040",759
70,2011,31,Ariz.,0,0,1,8,11,0,0,1,0,4,0,14,29,370,240
71,2011,31,Colo.,0,0,2,8,13,0,0,1,3,7,2,9,63,266,110
72,2011,31,Idaho,0,0,1,4,5,0,0,1,0,0,5,2,15,74,102
73,2011,31,Mont.,0,0,2,3,1,0,0,0,0,0,0,2,16,74,33
74,2011,31,Nev.,0,0,1,1,7,0,0,1,0,0,1,0,5,14,18
75,2011,31,N. Mex.,0,0,1,1,3,0,0,2,2,0,0,3,11,74,52
76,2011,31,Utah,0,0,2,7,1,0,0,1,0,2,0,7,16,164,197
77,2011,31,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,2,4,7
78,2011,31,PACIFIC,1,3,26,114,107,0,0,3,10,32,20,78,"1,710","1,598","2,608"
79,2011,31,Alaska,0,0,1,2,1,0,0,1,1,1,0,0,6,18,23
80,2011,31,Calif.,1,2,17,80,64,0,0,3,3,22,0,67,"1,569","1,170","2,202"
81,2011,31,Hawaii,0,0,1,4,1,0,0,1,2,2,1,1,9,57,50
82,2011,31,Oreg.,0,0,3,16,24,0,0,1,4,1,0,4,11,143,183
83,2011,31,Wash.,0,0,8,12,17,0,0,1,0,6,19,11,131,210,150
84,2011,31,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2011,31,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,31,Guam,0,0,0,0,0,0,2,9,12,416,0,0,14,31,1
87,2011,31,P.R.,0,0,1,0,1,0,0,1,1,0,0,0,1,2,1
88,2011,31,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2011,32,UNITED STATES,4,14,53,464,517,4,8,47,174,"2,319",259,320,"2,925","7,880","11,439"
23,2011,32,NEW ENGLAND,0,0,3,23,14,0,0,2,4,23,1,9,24,256,277
24,2011,32,Conn.,0,0,1,3,2,0,0,0,0,11,0,1,8,22,58
25,2011,32,Maine,0,0,1,3,3,0,0,1,0,1,1,2,8,80,27
26,2011,32,Mass.,0,0,2,11,4,0,0,2,3,8,0,4,13,99,161
27,2011,32,N.H.,0,0,1,1,0,0,0,0,0,3,0,1,7,37,8
28,2011,32,R.I.,0,0,1,0,0,0,0,1,1,0,0,0,4,10,19
29,2011,32,Vt.,0,0,3,5,5,0,0,0,0,0,0,0,4,8,4
30,2011,32,MID. ATLANTIC,1,1,6,54,53,1,1,23,24,"2,024",67,34,125,868,699
31,2011,32,N.J.,0,0,1,3,16,0,0,2,9,330,0,2,10,72,98
32,2011,32,N.Y. (Upstate),1,0,4,19,9,1,0,3,5,649,62,12,81,345,258
33,2011,32,N.Y. City,0,0,3,19,13,0,0,22,9,"1,026",0,0,19,38,42
34,2011,32,Pa.,0,0,2,13,15,0,0,16,1,19,5,16,70,413,301
35,2011,32,E.N. CENTRAL,0,2,7,58,89,0,1,7,44,42,13,80,198,"1,606","2,662"
36,2011,32,Ill.,0,0,3,16,18,0,1,3,28,13,0,15,50,369,475
37,2011,32,Ind.,0,0,2,8,21,0,0,1,0,3,0,7,26,116,403
38,2011,32,Mich.,0,0,4,5,14,0,0,1,6,16,1,24,57,438,736
39,2011,32,Ohio,0,1,2,20,21,0,0,5,9,9,12,22,80,490,842
40,2011,32,Wis.,0,0,2,9,15,0,0,1,1,1,0,10,26,193,206
41,2011,32,W.N. CENTRAL,1,1,4,32,35,0,0,4,24,77,88,25,501,693,919
42,2011,32,Iowa,0,0,1,7,8,0,0,1,4,36,0,6,36,110,303
43,2011,32,Kans.,0,0,1,2,4,0,0,1,4,4,0,2,9,62,106
44,2011,32,Minn.,0,0,2,0,3,0,0,4,1,4,76,0,469,265,134
45,2011,32,Mo.,0,0,2,12,14,0,0,3,7,8,12,6,43,184,254
46,2011,32,Nebr.,1,0,2,8,5,0,0,1,4,23,0,2,13,38,96
47,2011,32,N. Dak.,0,0,1,1,1,0,0,3,4,0,0,0,30,30,0
48,2011,32,S. Dak.,0,0,1,2,0,0,0,0,0,2,0,0,1,4,26
49,2011,32,S. ATLANTIC,2,2,8,93,94,3,0,4,15,41,18,32,106,839,"1,015"
50,2011,32,Del.,0,0,1,1,0,0,0,0,0,0,1,0,5,21,8
51,2011,32,D.C.,0,0,1,1,0,0,0,0,0,3,0,0,2,3,4
52,2011,32,Fla.,0,1,5,36,44,2,0,2,4,8,11,6,17,199,188
53,2011,32,Ga.,1,0,1,11,8,1,0,2,4,2,1,4,13,109,149
