eval_horizon,mae,error,wis,type,frsct_date,method,eval_horizon_ensemble,forecast_date,score,type_ensemble
5m,4.7473333333986805,0.6000000005111048,10.38078658551671,imd_incidence,2022-04-30,3_past_ens,2m,2010-07-31,wis,3_past_ens
6m,6.262222222081772,-1.8333333327099044,12.756880081054112,imd_incidence,2022-04-30,3_past_ens,2m,2010-07-31,wis,3_past_ens
1m,1.7499999997902407,1.9999999997740439,7.686814024242373,imd_incidence,2022-04-30,3_past_ens,3m,2010-07-31,wis,3_past_ens
2m,4.324999999941625,4.499999999943508,9.859954268340527,imd_incidence,2022-04-30,3_past_ens,3m,2010-07-31,wis,3_past_ens
3m,5.4199999999317106,0.33333333333332976,11.141244918689507,imd_incidence,2022-04-30,3_past_ens,3m,2010-07-31,wis,3_past_ens
4m,4.771666666600293,-0.5000000000000027,10.547560975596268,imd_incidence,2022-04-30,3_past_ens,3m,2010-07-31,wis,3_past_ens
5m,4.747333333253723,0.5999999999548067,10.380786585319889,imd_incidence,2022-04-30,3_past_ens,3m,2010-07-31,wis,3_past_ens
6m,6.262222222246765,-1.8333333334651425,12.756880081438382,imd_incidence,2022-04-30,3_past_ens,3m,2010-07-31,wis,3_past_ens
1m,1.7499999949101017,1.9999999945171645,7.686814020802162,imd_incidence,2022-04-30,3_past_ens,4m,2010-07-31,wis,3_past_ens
2m,4.324999998583596,4.499999998629287,9.859954269453704,imd_incidence,2022-04-30,3_past_ens,4m,2010-07-31,wis,3_past_ens
3m,5.419999998342964,0.33333333333332743,11.14124491846438,imd_incidence,2022-04-30,3_past_ens,4m,2010-07-31,wis,3_past_ens
4m,4.771666665056084,-0.5000000000000044,10.54756097528253,imd_incidence,2022-04-30,3_past_ens,4m,2010-07-31,wis,3_past_ens
5m,4.747333331401547,0.5999999989034294,10.380786584250565,imd_incidence,2022-04-30,3_past_ens,4m,2010-07-31,wis,3_past_ens
6m,6.262222222817717,-1.8333333365316555,12.7568800846389,imd_incidence,2022-04-30,3_past_ens,4m,2010-07-31,wis,3_past_ens
1m,0.10666666625209231,4.4657966213890177e-10,6.573094512400235,imd_incidence,2022-04-30,3_past_ens,5m,2010-07-31,wis,3_past_ens
2m,3.9149999997007896,4.000000000111644,10.381028963276496,imd_incidence,2022-04-30,3_past_ens,5m,2010-07-31,wis,3_past_ens
3m,4.88666666652525,0.33333333333333215,11.120635162591705,imd_incidence,2022-04-30,3_past_ens,5m,2010-07-31,wis,3_past_ens
4m,4.237499999923895,-0.5000000000000009,10.476977896346334,imd_incidence,2022-04-30,3_past_ens,5m,2010-07-31,wis,3_past_ens
5m,4.085333333324847,0.20000000008931523,10.032493902503724,imd_incidence,2022-04-30,3_past_ens,5m,2010-07-31,wis,3_past_ens
6m,6.514999999813305,-2.9999999997394955,14.112334857408124,imd_incidence,2022-04-30,3_past_ens,5m,2010-07-31,wis,3_past_ens
1m,0.10666666657122548,1.028190865781653e-10,6.573094512242349,imd_incidence,2022-04-30,3_past_ens,6m,2010-07-31,wis,3_past_ens
2m,3.914999999931112,4.000000000025702,10.381028963382827,imd_incidence,2022-04-30,3_past_ens,6m,2010-07-31,wis,3_past_ens
3m,4.886666666634109,0.33333333333332976,11.120635162599342,imd_incidence,2022-04-30,3_past_ens,6m,2010-07-31,wis,3_past_ens
4m,4.23749999998248,-0.5000000000000027,10.476977896342582,imd_incidence,2022-04-30,3_past_ens,6m,2010-07-31,wis,3_past_ens
5m,4.0853333333313815,0.20000000002056167,10.032493902453918,imd_incidence,2022-04-30,3_past_ens,6m,2010-07-31,wis,3_past_ens
6m,6.514999999957017,-2.9999999999400235,14.112334857650946,imd_incidence,2022-04-30,3_past_ens,6m,2010-07-31,wis,3_past_ens
1m,5.7900000001182015,5.000000000145928,10.57012195138266,imd_incidence,2022-04-30,3_past_ens,1m,2010-08-31,wis,3_past_ens
2m,7.00000000002724,-1.9999999998905569,12.741486280514723,imd_incidence,2022-04-30,3_past_ens,1m,2010-08-31,wis,3_past_ens
3m,5.738888888869108,-2.666666666551143,11.488922764215763,imd_incidence,2022-04-30,3_past_ens,1m,2010-08-31,wis,3_past_ens
4m,5.591666666686487,-0.749999999885997,11.13499618905549,imd_incidence,2022-04-30,3_past_ens,1m,2010-08-31,wis,3_past_ens
5m,7.559999999967628,-3.799999999857723,14.487631097485732,imd_incidence,2022-04-30,3_past_ens,1m,2010-08-31,wis,3_past_ens
6m,8.489444444357396,-5.333333333153967,16.000444613643015,imd_incidence,2022-04-30,3_past_ens,1m,2010-08-31,wis,3_past_ens
1m,9.02999999953692,8.999999999268823,15.72518292606667,imd_incidence,2022-04-30,3_past_ens,2m,2010-08-31,wis,3_past_ens
2m,7.746666666589894,0.9999999994516173,13.820746951102887,imd_incidence,2022-04-30,3_past_ens,2m,2010-08-31,wis,3_past_ens
3m,5.196666666961573,0.49999999932975453,11.683643292671253,imd_incidence,2022-04-30,3_past_ens,2m,2010-08-31,wis,3_past_ens
4m,6.134999999877832,2.3749999992231245,12.71913490795709,imd_incidence,2022-04-30,3_past_ens,2m,2010-08-31,wis,3_past_ens
5m,6.6726666669216,0.09999999901291119,13.319533536684187,imd_incidence,2022-04-30,3_past_ens,2m,2010-08-31,wis,3_past_ens
6m,6.103333333842717,-0.41666666785482914,12.680251524675741,imd_incidence,2022-04-30,3_past_ens,2m,2010-08-31,wis,3_past_ens
1m,9.029999952596626,8.99999992515258,15.72518284876546,imd_incidence,2022-04-30,3_past_ens,3m,2010-08-31,wis,3_past_ens
2m,7.746666658807687,0.9999999438644345,13.82074693928129,imd_incidence,2022-04-30,3_past_ens,3m,2010-08-31,wis,3_past_ens
3m,5.196666696855125,0.49999993138986554,11.683643291487758,imd_incidence,2022-04-30,3_past_ens,3m,2010-08-31,wis,3_past_ens
4m,6.134999987494245,2.3749999204746164,12.71913484921573,imd_incidence,2022-04-30,3_past_ens,3m,2010-08-31,wis,3_past_ens
5m,6.672666692763467,0.09999989895598418,13.319533546701173,imd_incidence,2022-04-30,3_past_ens,3m,2010-08-31,wis,3_past_ens
6m,6.103333385477035,-0.41666678829372117,12.680251553615724,imd_incidence,2022-04-30,3_past_ens,3m,2010-08-31,wis,3_past_ens
1m,7.763333333156169,6.999999999820691,13.736798780185856,imd_incidence,2022-04-30,3_past_ens,4m,2010-08-31,wis,3_past_ens
2m,7.536666666618439,-0.5000000001344809,13.550525914552612,imd_incidence,2022-04-30,3_past_ens,4m,2010-08-31,wis,3_past_ens
3m,6.003333333309253,-1.3333333334526973,11.91186991865506,imd_incidence,2022-04-30,3_past_ens,4m,2010-08-31,wis,3_past_ens
4m,5.800833333314623,0.24999999991073807,11.524264481668094,imd_incidence,2022-04-30,3_past_ens,4m,2010-08-31,wis,3_past_ens
5m,7.370000000016856,-2.6000000001070633,14.058131097595586,imd_incidence,2022-04-30,3_past_ens,4m,2010-08-31,wis,3_past_ens
6m,7.496666666755533,-3.6666666668155394,14.160373475767129,imd_incidence,2022-04-30,3_past_ens,4m,2010-08-31,wis,3_past_ens
1m,5.790000001720159,5.000000001743398,10.570121953809815,imd_incidence,2022-04-30,3_past_ens,5m,2010-08-31,wis,3_past_ens
2m,7.000000000467814,-1.9999999986924504,12.741486281108001,imd_incidence,2022-04-30,3_past_ens,5m,2010-08-31,wis,3_past_ens
3m,5.738888889119408,-2.6666666655044,11.488922764539629,imd_incidence,2022-04-30,3_past_ens,5m,2010-08-31,wis,3_past_ens
4m,5.591666666848998,-0.7499999991283,11.134996189321193,imd_incidence,2022-04-30,3_past_ens,5m,2010-08-31,wis,3_past_ens
5m,7.559999999834377,-3.79999999895396,14.487631097152564,imd_incidence,2022-04-30,3_past_ens,5m,2010-08-31,wis,3_past_ens
6m,8.48944444357904,-5.3333333318805005,16.000444612095606,imd_incidence,2022-04-30,3_past_ens,5m,2010-08-31,wis,3_past_ens
1m,5.790000000073331,5.000000000074319,10.570121951329936,imd_incidence,2022-04-30,3_past_ens,6m,2010-08-31,wis,3_past_ens
2m,7.000000000019943,-1.9999999999442597,12.741486280514247,imd_incidence,2022-04-30,3_past_ens,6m,2010-08-31,wis,3_past_ens
3m,5.738888888898717,-2.6666666666171195,11.488922764240943,imd_incidence,2022-04-30,3_past_ens,6m,2010-08-31,wis,3_past_ens
4m,5.591666666674438,-0.7499999999628395,11.13499618903704,imd_incidence,2022-04-30,3_past_ens,6m,2010-08-31,wis,3_past_ens
5m,7.5599999999929395,-3.799999999955408,14.487631097543566,imd_incidence,2022-04-30,3_past_ens,6m,2010-08-31,wis,3_past_ens
6m,8.489444444407551,-5.333333333271399,16.000444613747575,imd_incidence,2022-04-30,3_past_ens,6m,2010-08-31,wis,3_past_ens
1m,8.63999999999638,-8.999999999994003,15.511204268286626,imd_incidence,2022-04-30,3_past_ens,1m,2010-09-30,wis,3_past_ens
2m,5.31166666667079,-5.000000000005993,11.642903963414193,imd_incidence,2022-04-30,3_past_ens,1m,2010-09-30,wis,3_past_ens
3m,5.678888888886789,-1.3333333333413246,11.57036585365218,imd_incidence,2022-04-30,3_past_ens,1m,2010-09-30,wis,3_past_ens
4m,7.464166666667778,-4.25000000000899,14.307313262195647,imd_incidence,2022-04-30,3_past_ens,1m,2010-09-30,wis,3_past_ens
5m,7.970000000000712,-5.4000000000077915,14.984871951219622,imd_incidence,2022-04-30,3_past_ens,1m,2010-09-30,wis,3_past_ens
6m,6.908333333331182,-4.833333333336828,13.720094004064341,imd_incidence,2022-04-30,3_past_ens,1m,2010-09-30,wis,3_past_ens
1m,8.5399999949517,-8.999999989970263,15.124390237650365,imd_incidence,2022-04-30,3_past_ens,2m,2010-09-30,wis,3_past_ens
2m,5.631666670360957,-6.000000000000007,11.466783540064133,imd_incidence,2022-04-30,3_past_ens,2m,2010-09-30,wis,3_past_ens
3m,5.728888884876988,-2.0000000066865007,11.359644302053042,imd_incidence,2022-04-30,3_past_ens,2m,2010-09-30,wis,3_past_ens
4m,7.330833336534491,-4.500000012537184,13.787080800003343,imd_incidence,2022-04-30,3_past_ens,2m,2010-09-30,wis,3_past_ens
5m,7.03200001060478,-4.800000019056516,13.362320138606526,imd_incidence,2022-04-30,3_past_ens,2m,2010-09-30,wis,3_past_ens
6m,6.83611111207508,-3.0000000242385503,13.077024902596873,imd_incidence,2022-04-30,3_past_ens,2m,2010-09-30,wis,3_past_ens
1m,8.036666667049147,-8.000000000759893,14.501036585839534,imd_incidence,2022-04-30,3_past_ens,3m,2010-09-30,wis,3_past_ens
2m,5.999999999720108,-6.0000000000000036,11.813628048516923,imd_incidence,2022-04-30,3_past_ens,3m,2010-09-30,wis,3_past_ens
3m,5.328888889192846,-2.6666666661600757,10.802764227966595,imd_incidence,2022-04-30,3_past_ens,3m,2010-09-30,wis,3_past_ens
4m,7.649999999757469,-5.749999999050139,14.614512194419058,imd_incidence,2022-04-30,3_past_ens,3m,2010-09-30,wis,3_past_ens
5m,8.089333332529879,-6.699999998556211,15.218033535056612,imd_incidence,2022-04-30,3_past_ens,3m,2010-09-30,wis,3_past_ens
6m,6.93222222214919,-5.4166666648302675,13.888305385225989,imd_incidence,2022-04-30,3_past_ens,3m,2010-09-30,wis,3_past_ens
1m,8.03666674482734,-8.000000155286099,14.501036682164008,imd_incidence,2022-04-30,3_past_ens,4m,2010-09-30,wis,3_past_ens
2m,5.99999994280296,-6.0000000000000036,11.81362799492036,imd_incidence,2022-04-30,3_past_ens,4m,2010-09-30,wis,3_past_ens
3m,5.328888951003328,-2.666666563142608,10.802764293918191,imd_incidence,2022-04-30,3_past_ens,4m,2010-09-30,wis,3_past_ens
4m,7.649999950437856,-5.749999805892386,14.614512051483503,imd_incidence,2022-04-30,3_past_ens,4m,2010-09-30,wis,3_past_ens
5m,8.089333169144172,-6.699999704956426,15.2180332241791,imd_incidence,2022-04-30,3_past_ens,4m,2010-09-30,wis,3_past_ens
6m,6.932222207297504,-5.416666291391944,13.888305191455785,imd_incidence,2022-04-30,3_past_ens,4m,2010-09-30,wis,3_past_ens
1m,8.03666666817465,-8.000000002499416,14.50103658789068,imd_incidence,2022-04-30,3_past_ens,5m,2010-09-30,wis,3_past_ens
2m,5.999999998279575,-5.9999999975005895,11.813628047744166,imd_incidence,2022-04-30,3_past_ens,5m,2010-09-30,wis,3_past_ens
3m,5.328888889763685,-2.6666666633341194,10.802764228910574,imd_incidence,2022-04-30,3_past_ens,5m,2010-09-30,wis,3_past_ens
4m,7.649999999535528,-5.749999996250884,14.614512193866446,imd_incidence,2022-04-30,3_past_ens,5m,2010-09-30,wis,3_past_ens
5m,8.089333333035075,-6.699999996750767,15.218033535566118,imd_incidence,2022-04-30,3_past_ens,5m,2010-09-30,wis,3_past_ens
6m,6.932222220829497,-5.4166666652086795,13.888305385110208,imd_incidence,2022-04-30,3_past_ens,5m,2010-09-30,wis,3_past_ens
1m,8.639999999977817,-8.99999999996323,15.511204268255542,imd_incidence,2022-04-30,3_past_ens,6m,2010-09-30,wis,3_past_ens
2m,5.311666666691975,-5.000000000036769,11.642903963411943,imd_incidence,2022-04-30,3_past_ens,6m,2010-09-30,wis,3_past_ens
3m,5.67888888887602,-1.3333333333823585,11.570365853619553,imd_incidence,2022-04-30,3_past_ens,6m,2010-09-30,wis,3_past_ens
4m,7.464166666673499,-4.250000000055153,14.307313262198349,imd_incidence,2022-04-30,3_past_ens,6m,2010-09-30,wis,3_past_ens
5m,7.970000000004387,-5.400000000047799,14.98487195122019,imd_incidence,2022-04-30,3_past_ens,6m,2010-09-30,wis,3_past_ens
6m,6.908333333320158,-4.8333333333547825,13.720094004060762,imd_incidence,2022-04-30,3_past_ens,6m,2010-09-30,wis,3_past_ens
1m,3.219999999984111,-3.9999999999702105,8.611615853649312,imd_incidence,2022-04-30,3_past_ens,1m,2010-10-31,wis,3_past_ens
2m,4.1899999999970206,0.5000000000148948,9.34541158535912,imd_incidence,2022-04-30,3_past_ens,1m,2010-10-31,wis,3_past_ens
3m,6.8911111111304395,-3.6666666666865275,13.405350609796212,imd_incidence,2022-04-30,3_past_ens,1m,2010-10-31,wis,3_past_ens
4m,7.5033333333508585,-5.250000000014896,14.260811737840328,imd_incidence,2022-04-30,3_past_ens,1m,2010-10-31,wis,3_past_ens
5m,6.116000000018905,-4.200000000008937,12.758253048811504,imd_incidence,2022-04-30,3_past_ens,1m,2010-10-31,wis,3_past_ens
6m,7.868888888889582,-6.333333333325885,15.675929878044233,imd_incidence,2022-04-30,3_past_ens,1m,2010-10-31,wis,3_past_ens
1m,3.219999999857592,-3.9999999997329887,8.611615853575897,imd_incidence,2022-04-30,3_past_ens,2m,2010-10-31,wis,3_past_ens
2m,4.189999999973297,0.5000000001335057,9.345411585305493,imd_incidence,2022-04-30,3_past_ens,2m,2010-10-31,wis,3_past_ens
3m,6.8911111112843715,-3.6666666668446766,13.405350610115628,imd_incidence,2022-04-30,3_past_ens,2m,2010-10-31,wis,3_past_ens
4m,7.503333333490426,-5.250000000133507,14.260811738122593,imd_incidence,2022-04-30,3_past_ens,2m,2010-10-31,wis,3_past_ens
5m,6.116000000169463,-4.200000000080104,12.758253049058473,imd_incidence,2022-04-30,3_past_ens,2m,2010-10-31,wis,3_past_ens
6m,7.8688888888951185,-6.33333333326658,15.675929878008022,imd_incidence,2022-04-30,3_past_ens,2m,2010-10-31,wis,3_past_ens
1m,5.7766666628305074,-5.999999996275573,11.035335361370358,imd_incidence,2022-04-30,3_past_ens,3m,2010-10-31,wis,3_past_ens
2m,4.684999999261322,-1.499999996896312,9.783193596131234,imd_incidence,2022-04-30,3_past_ens,3m,2010-10-31,wis,3_past_ens
3m,8.141111110364847,-6.333333330850383,15.501798779031882,imd_incidence,2022-04-30,3_past_ens,3m,2010-10-31,wis,3_past_ens
4m,8.309999999728944,-6.999999998448158,15.47523246908809,imd_incidence,2022-04-30,3_past_ens,3m,2010-10-31,wis,3_past_ens
5m,7.347999999258424,-4.899999999503413,14.055304877246527,imd_incidence,2022-04-30,3_past_ens,3m,2010-10-31,wis,3_past_ens
6m,8.022777777615696,-6.083333333333336,15.052639735923142,imd_incidence,2022-04-30,3_past_ens,3m,2010-10-31,wis,3_past_ens
1m,2.6866666673155954,-3.000000000630031,8.302118902890095,imd_incidence,2022-04-30,3_past_ens,4m,2010-10-31,wis,3_past_ens
2m,4.090000000124956,0.9999999994749746,9.119352134214045,imd_incidence,2022-04-30,3_past_ens,4m,2010-10-31,wis,3_past_ens
3m,7.54000000012624,-4.333333333753354,14.768897357790502,imd_incidence,2022-04-30,3_past_ens,4m,2010-10-31,wis,3_past_ens
4m,8.09166666671252,-5.750000000262514,15.46349466457137,imd_incidence,2022-04-30,3_past_ens,4m,2010-10-31,wis,3_past_ens
5m,6.750666666792114,-4.500000000084006,13.809582317039796,imd_incidence,2022-04-30,3_past_ens,4m,2010-10-31,wis,3_past_ens
6m,7.89222222224964,-6.083333333333335,15.53181656486579,imd_incidence,2022-04-30,3_past_ens,4m,2010-10-31,wis,3_past_ens
1m,2.686666669129391,-3.000000002391001,8.302118904150863,imd_incidence,2022-04-30,3_past_ens,5m,2010-10-31,wis,3_past_ens
2m,4.090000000474209,0.9999999980074996,9.119352134403274,imd_incidence,2022-04-30,3_past_ens,5m,2010-10-31,wis,3_past_ens
3m,7.540000000479083,-4.333333334927334,14.768897357977563,imd_incidence,2022-04-30,3_past_ens,5m,2010-10-31,wis,3_past_ens
4m,8.091666666840677,-5.750000000996252,15.4634946643959,imd_incidence,2022-04-30,3_past_ens,5m,2010-10-31,wis,3_past_ens
5m,6.750666667142738,-4.500000000318804,13.80958231694652,imd_incidence,2022-04-30,3_past_ens,5m,2010-10-31,wis,3_past_ens
6m,7.892222222326274,-6.083333333333338,15.531816564377046,imd_incidence,2022-04-30,3_past_ens,5m,2010-10-31,wis,3_past_ens
1m,2.6866666802867485,-3.0000000255376413,8.302118910342848,imd_incidence,2022-04-30,3_past_ens,6m,2010-10-31,wis,3_past_ens
2m,4.090000002553765,0.9999999872311793,9.119352139919368,imd_incidence,2022-04-30,3_past_ens,6m,2010-10-31,wis,3_past_ens
3m,7.53999998342891,-4.3333333163082415,14.768897322507332,imd_incidence,2022-04-30,3_past_ens,6m,2010-10-31,wis,3_past_ens
4m,8.091666651642022,-5.749999987231181,15.4634946336246,imd_incidence,2022-04-30,3_past_ens,6m,2010-10-31,wis,3_past_ens
5m,6.750666650458777,-4.49999999233871,13.809582289988013,imd_incidence,2022-04-30,3_past_ens,6m,2010-10-31,wis,3_past_ens
6m,7.892222221626343,-6.083333339717744,15.531816568523722,imd_incidence,2022-04-30,3_past_ens,6m,2010-10-31,wis,3_past_ens
1m,2.5600000006005423,2.000000000645745,7.65929878094283,imd_incidence,2022-04-30,3_past_ens,1m,2010-11-30,wis,3_past_ens
2m,8.875000000132648,-6.999999999434973,17.5095198169768,imd_incidence,2022-04-30,3_past_ens,1m,2010-11-30,wis,3_past_ens
3m,9.204444444420949,-7.99999999951569,17.548216463151405,imd_incidence,2022-04-30,3_past_ens,1m,2010-11-30,wis,3_past_ens
4m,7.136666666712139,-5.749999999556048,14.765651676682719,imd_incidence,2022-04-30,3_past_ens,1m,2010-11-30,wis,3_past_ens
5m,8.889999999918313,-7.799999999515689,17.540439024042307,imd_incidence,2022-04-30,3_past_ens,1m,2010-11-30,wis,3_past_ens
6m,8.868333333076919,-7.833333332768304,17.18863567012496,imd_incidence,2022-04-30,3_past_ens,1m,2010-11-30,wis,3_past_ens
1m,2.5600000034793666,2.000000003741256,7.659298783124091,imd_incidence,2022-04-30,3_past_ens,2m,2010-11-30,wis,3_past_ens
2m,8.875000000768518,-6.999999996726402,17.509519816514825,imd_incidence,2022-04-30,3_past_ens,2m,2010-11-30,wis,3_past_ens
3m,9.204444444308306,-7.999999997194059,17.548216461889574,imd_incidence,2022-04-30,3_past_ens,2m,2010-11-30,wis,3_past_ens
4m,7.136666666930113,-5.749999997427887,14.7656516759802,imd_incidence,2022-04-30,3_past_ens,2m,2010-11-30,wis,3_past_ens
5m,8.889999999526731,-7.799999997194059,17.540439022374407,imd_incidence,2022-04-30,3_past_ens,2m,2010-11-30,wis,3_past_ens
6m,8.868333331847744,-7.833333330059735,17.188635667216367,imd_incidence,2022-04-30,3_past_ens,2m,2010-11-30,wis,3_past_ens
1m,3.9622487108425517,3.507794312733928,8.87866807639908,imd_incidence,2022-04-30,3_past_ens,3m,2010-11-30,wis,3_past_ens
2m,9.184726081740758,-5.680679976357812,17.362942760797168,imd_incidence,2022-04-30,3_past_ens,3m,2010-11-30,wis,3_past_ens
3m,9.14957748473107,-6.869154265449553,16.985886318616757,imd_incidence,2022-04-30,3_past_ens,3m,2010-11-30,wis,3_past_ens
4m,7.2428405161883465,-4.713391409995424,14.46701561766187,imd_incidence,2022-04-30,3_past_ens,3m,2010-11-30,wis,3_past_ens
5m,8.699264019439157,-6.669154265449554,16.773730041144034,imd_incidence,2022-04-30,3_past_ens,3m,2010-11-30,wis,3_past_ens
6m,8.269613341651903,-6.514013309691145,15.843514799109943,imd_incidence,2022-04-30,3_past_ens,3m,2010-11-30,wis,3_past_ens
1m,0.6366666747541849,8.598661338510283e-09,6.551707319903542,imd_incidence,2022-04-30,3_past_ens,4m,2010-11-30,wis,3_past_ens
2m,9.246666667311567,-8.999999992117894,19.527743897293014,imd_incidence,2022-04-30,3_past_ens,4m,2010-11-30,wis,3_past_ens
3m,9.989999998665615,-9.99999999283445,19.727418692652964,imd_incidence,2022-04-30,3_past_ens,4m,2010-11-30,wis,3_past_ens
4m,7.745833332863989,-7.249999993909283,16.531745422261515,imd_incidence,2022-04-30,3_past_ens,4m,2010-11-30,wis,3_past_ens
5m,8.801333332735247,-8.499999994697493,17.84215243497793,imd_incidence,2022-04-30,3_past_ens,4m,2010-11-30,wis,3_past_ens
6m,7.757222221538309,-7.583333328675725,16.185406500571176,imd_incidence,2022-04-30,3_past_ens,4m,2010-11-30,wis,3_past_ens
1m,6.279999999591496,5.999999999565585,11.963277438425148,imd_incidence,2022-04-30,3_past_ens,5m,2010-11-30,wis,3_past_ens
2m,9.696666666633018,-3.5000000003978737,17.65523628051753,imd_incidence,2022-04-30,3_past_ens,5m,2010-11-30,wis,3_past_ens
3m,9.058888888955332,-5.00000000036133,16.44532012210634,imd_incidence,2022-04-30,3_past_ens,5m,2010-11-30,wis,3_past_ens
4m,7.4183333333560215,-3.000000000307539,14.351150914726077,imd_incidence,2022-04-30,3_past_ens,5m,2010-11-30,wis,3_past_ens
5m,8.384000000030678,-4.8000000002689776,15.823966463510432,imd_incidence,2022-04-30,3_past_ens,5m,2010-11-30,wis,3_past_ens
6m,7.280000000037145,-4.333333333571364,14.418587398461108,imd_incidence,2022-04-30,3_past_ens,5m,2010-11-30,wis,3_past_ens
1m,6.279999921935392,5.999999917001595,11.963277324555971,imd_incidence,2022-04-30,3_past_ens,6m,2010-11-30,wis,3_past_ens
2m,9.696666660441789,-3.5000000760818715,17.655236286585424,imd_incidence,2022-04-30,3_past_ens,6m,2010-11-30,wis,3_past_ens
3m,9.058888901769016,-5.000000069165338,16.445320151900162,imd_incidence,2022-04-30,3_past_ens,6m,2010-11-30,wis,3_past_ens
4m,7.418333337863665,-3.0000000587905378,14.35115093253426,imd_incidence,2022-04-30,3_past_ens,6m,2010-11-30,wis,3_past_ens
5m,8.384000005773002,-4.80000005118235,15.823966481520984,imd_incidence,2022-04-30,3_past_ens,6m,2010-11-30,wis,3_past_ens
6m,7.28000000660145,-4.333333378290804,14.418587414638383,imd_incidence,2022-04-30,3_past_ens,6m,2010-11-30,wis,3_past_ens
1m,14.196666667295972,-15.000000000485326,25.16509146462408,imd_incidence,2022-04-30,3_past_ens,1m,2010-12-31,wis,3_past_ens
2m,11.123333333984482,-12.000000000566216,19.67966463528994,imd_incidence,2022-04-30,3_past_ens,1m,2010-12-31,wis,3_past_ens
3m,8.456666666905916,-7.000000000539252,15.909324187609892,imd_incidence,2022-04-30,3_past_ens,1m,2010-12-31,wis,3_past_ens
4m,9.51333333358166,-8.500000000444883,17.422762957935447,imd_incidence,2022-04-30,3_past_ens,1m,2010-12-31,wis,3_past_ens
5m,8.386000000183348,-7.600000000355907,15.68282926879314,imd_incidence,2022-04-30,3_past_ens,1m,2010-12-31,wis,3_past_ens
6m,7.448888888928256,-6.833333333522071,14.372916666997387,imd_incidence,2022-04-30,3_past_ens,1m,2010-12-31,wis,3_past_ens
1m,14.196666666393362,-14.999999999592085,25.165091462964522,imd_incidence,2022-04-30,3_past_ens,2m,2010-12-31,wis,3_past_ens
2m,11.123333333346253,-11.999999999796042,19.67966463416291,imd_incidence,2022-04-30,3_past_ens,2m,2010-12-31,wis,3_past_ens
3m,8.456666666553355,-7.000000000000001,15.909324186884264,imd_incidence,2022-04-30,3_past_ens,2m,2010-12-31,wis,3_past_ens
4m,9.51333333325957,-8.5,17.422762957297586,imd_incidence,2022-04-30,3_past_ens,2m,2010-12-31,wis,3_past_ens
5m,8.385999999870828,-7.599999999918417,15.68282926822042,imd_incidence,2022-04-30,3_past_ens,2m,2010-12-31,wis,3_past_ens
6m,7.448888888546466,-6.833333333027395,14.372916666486729,imd_incidence,2022-04-30,3_past_ens,2m,2010-12-31,wis,3_past_ens
1m,13.52666670160027,-14.000000030643513,24.159207387284184,imd_incidence,2022-04-30,3_past_ens,3m,2010-12-31,wis,3_past_ens
2m,11.15500003059244,-11.500000030643513,19.769047313678872,imd_incidence,2022-04-30,3_past_ens,3m,2010-12-31,wis,3_past_ens
3m,8.178888902346497,-7.000000025536262,15.678043733962314,imd_incidence,2022-04-30,3_past_ens,3m,2010-12-31,wis,3_past_ens
4m,9.33250001314479,-8.500000021067416,17.399382654216446,imd_incidence,2022-04-30,3_past_ens,3m,2010-12-31,wis,3_past_ens
5m,8.069333344441608,-7.400000018386109,15.544686002609378,imd_incidence,2022-04-30,3_past_ens,3m,2010-12-31,wis,3_past_ens
6m,6.839444454663205,-6.0833333480166845,14.179763741190595,imd_incidence,2022-04-30,3_past_ens,3m,2010-12-31,wis,3_past_ens
1m,14.1966666660168,-14.999999999030049,25.165091462344357,imd_incidence,2022-04-30,3_past_ens,4m,2010-12-31,wis,3_past_ens
2m,11.12333333336405,-11.999999999515024,19.679664634185723,imd_incidence,2022-04-30,3_past_ens,4m,2010-12-31,wis,3_past_ens
3m,8.456666666397236,-7.0,15.909324186735997,imd_incidence,2022-04-30,3_past_ens,4m,2010-12-31,wis,3_past_ens
4m,9.513333333157934,-8.5,17.422762957270734,imd_incidence,2022-04-30,3_past_ens,4m,2010-12-31,wis,3_past_ens
5m,8.385999999692851,-7.599999999806011,15.682829268120836,imd_incidence,2022-04-30,3_past_ens,4m,2010-12-31,wis,3_past_ens
6m,7.44888888807467,-6.8333333326058705,14.372916666238805,imd_incidence,2022-04-30,3_past_ens,4m,2010-12-31,wis,3_past_ens
1m,13.526666666792803,-14.000000000188209,24.159207317257785,imd_incidence,2022-04-30,3_past_ens,5m,2010-12-31,wis,3_past_ens
2m,11.15499999999413,-11.500000000094149,19.769047256078505,imd_incidence,2022-04-30,3_past_ens,5m,2010-12-31,wis,3_past_ens
3m,8.178888888941183,-7.000000000000074,15.678043699228994,imd_incidence,2022-04-30,3_past_ens,5m,2010-12-31,wis,3_past_ens
4m,9.332500000034056,-8.50000000000006,17.399382621954505,imd_incidence,2022-04-30,3_past_ens,5m,2010-12-31,wis,3_past_ens
5m,8.069333333392937,-7.400000000037676,15.544685975634028,imd_incidence,2022-04-30,3_past_ens,5m,2010-12-31,wis,3_past_ens
6m,6.839444444385843,-6.083333333474464,14.179763719505805,imd_incidence,2022-04-30,3_past_ens,5m,2010-12-31,wis,3_past_ens
1m,13.526666666715919,-14.000000000073278,24.159207317145448,imd_incidence,2022-04-30,3_past_ens,6m,2010-12-31,wis,3_past_ens
