,model_name,weigth,date_forecast,forecast_window
0,arima,0.0,2015-10-31,6m
1,eakf_model1,1.6012561412262042e-07,2015-10-31,6m
2,eakf_model2,1.47e-321,2015-10-31,6m
3,eakf_model3,0.999999839874386,2015-10-31,6m
4,sarima,0.0,2015-10-31,6m
0,arima,0.0,2015-11-30,1m
1,eakf_model1,1.187916794986417e-09,2015-11-30,1m
2,eakf_model2,4.688884521690022e-58,2015-11-30,1m
3,eakf_model3,0.9999999988120832,2015-11-30,1m
4,sarima,0.0,2015-11-30,1m
0,arima,0.0,2015-11-30,2m
1,eakf_model1,8.825335694711412e-09,2015-11-30,2m
2,eakf_model2,2.0196352965943108e-120,2015-11-30,2m
3,eakf_model3,0.9999999911746644,2015-11-30,2m
4,sarima,0.0,2015-11-30,2m
0,arima,0.0,2015-11-30,3m
1,eakf_model1,0.4716180594203192,2015-11-30,3m
2,eakf_model2,1.3078879572092146e-77,2015-11-30,3m
3,eakf_model3,0.528381940579681,2015-11-30,3m
4,sarima,0.0,2015-11-30,3m
0,arima,0.0,2015-11-30,4m
1,eakf_model1,0.5830983914488915,2015-11-30,4m
2,eakf_model2,5.0190015923178396e-101,2015-11-30,4m
3,eakf_model3,0.4169016085511088,2015-11-30,4m
4,sarima,0.0,2015-11-30,4m
0,arima,0.0,2015-11-30,5m
1,eakf_model1,4.865469026923482e-07,2015-11-30,5m
2,eakf_model2,1.91e-321,2015-11-30,5m
3,eakf_model3,0.9999995134530976,2015-11-30,5m
4,sarima,0.0,2015-11-30,5m
0,arima,0.0,2015-11-30,6m
1,eakf_model1,1.698098865941369e-08,2015-11-30,6m
2,eakf_model2,4.6540815823858934e-172,2015-11-30,6m
3,eakf_model3,0.9999999830190116,2015-11-30,6m
4,sarima,0.0,2015-11-30,6m
0,arima,0.0,2015-12-31,1m
1,eakf_model1,8.772507998462748e-10,2015-12-31,1m
2,eakf_model2,5.702270795854796e-51,2015-12-31,1m
3,eakf_model3,0.9999999991227492,2015-12-31,1m
4,sarima,0.0,2015-12-31,1m
0,arima,0.0,2015-12-31,2m
1,eakf_model1,7.099546792552379e-09,2015-12-31,2m
2,eakf_model2,1.8498831461340737e-109,2015-12-31,2m
3,eakf_model3,0.9999999929004532,2015-12-31,2m
4,sarima,0.0,2015-12-31,2m
0,arima,0.0,2015-12-31,3m
1,eakf_model1,0.4023944002812767,2015-12-31,3m
2,eakf_model2,5.5714855063408546e-99,2015-12-31,3m
3,eakf_model3,0.5976055997187234,2015-12-31,3m
4,sarima,0.0,2015-12-31,3m
0,arima,0.0,2015-12-31,4m
1,eakf_model1,0.3097680918108911,2015-12-31,4m
2,eakf_model2,8.8739270929832e-125,2015-12-31,4m
3,eakf_model3,0.6902319081891091,2015-12-31,4m
4,sarima,0.0,2015-12-31,4m
0,arima,0.0,2015-12-31,5m
1,eakf_model1,1.2643695135105923e-08,2015-12-31,5m
2,eakf_model2,7.232420120352383e-148,2015-12-31,5m
3,eakf_model3,0.999999987356305,2015-12-31,5m
4,sarima,0.0,2015-12-31,5m
0,arima,0.0,2015-12-31,6m
1,eakf_model1,3.256308595084881e-09,2015-12-31,6m
2,eakf_model2,1.1281480349106068e-86,2015-12-31,6m
3,eakf_model3,0.9999999967436918,2015-12-31,6m
4,sarima,0.0,2015-12-31,6m
0,arima,0.0,2016-01-31,1m
1,eakf_model1,8.081602962933401e-10,2016-01-31,1m
2,eakf_model2,3.4059512269680103e-49,2016-01-31,1m
3,eakf_model3,0.9999999991918398,2016-01-31,1m
4,sarima,0.0,2016-01-31,1m
0,arima,0.0,2016-01-31,2m
1,eakf_model1,4.708346419007626e-09,2016-01-31,2m
2,eakf_model2,1.3114327859609078e-91,2016-01-31,2m
3,eakf_model3,0.9999999952916534,2016-01-31,2m
4,sarima,0.0,2016-01-31,2m
0,arima,0.0,2016-01-31,3m
1,eakf_model1,0.3155136395649765,2016-01-31,3m
2,eakf_model2,6.840521077998308e-117,2016-01-31,3m
3,eakf_model3,0.6844863604350233,2016-01-31,3m
4,sarima,0.0,2016-01-31,3m
0,arima,0.0,2016-01-31,4m
1,eakf_model1,0.230864239942006,2016-01-31,4m
2,eakf_model2,4.4555461916603283e-151,2016-01-31,4m
3,eakf_model3,0.769135760057994,2016-01-31,4m
4,sarima,0.0,2016-01-31,4m
0,arima,0.0,2016-01-31,5m
1,eakf_model1,5.274374439847888e-09,2016-01-31,5m
2,eakf_model2,6.967617821397043e-106,2016-01-31,5m
3,eakf_model3,0.9999999947256258,2016-01-31,5m
4,sarima,0.0,2016-01-31,5m
0,arima,0.0,2016-01-31,6m
1,eakf_model1,1.7006912841826654e-09,2016-01-31,6m
2,eakf_model2,1.3566977463930958e-66,2016-01-31,6m
3,eakf_model3,0.9999999982993087,2016-01-31,6m
4,sarima,0.0,2016-01-31,6m
0,arima,0.0,2016-02-29,1m
1,eakf_model1,7.60966975586094e-10,2016-02-29,1m
2,eakf_model2,4.356078625802381e-47,2016-02-29,1m
3,eakf_model3,0.999999999239033,2016-02-29,1m
4,sarima,0.0,2016-02-29,1m
0,arima,0.0,2016-02-29,2m
1,eakf_model1,2.994754614417673e-09,2016-02-29,2m
2,eakf_model2,9.96861474337709e-75,2016-02-29,2m
3,eakf_model3,0.9999999970052456,2016-02-29,2m
4,sarima,0.0,2016-02-29,2m
0,arima,0.0,2016-02-29,3m
1,eakf_model1,0.1016507340311388,2016-02-29,3m
2,eakf_model2,5.100391486497079e-239,2016-02-29,3m
3,eakf_model3,0.898349265968861,2016-02-29,3m
4,sarima,0.0,2016-02-29,3m
0,arima,0.0,2016-02-29,4m
1,eakf_model1,0.09238414618256,2016-02-29,4m
2,eakf_model2,1.308800012580197e-277,2016-02-29,4m
3,eakf_model3,0.9076158538174398,2016-02-29,4m
4,sarima,0.0,2016-02-29,4m
0,arima,0.0,2016-02-29,5m
1,eakf_model1,3.773659786276667e-09,2016-02-29,5m
2,eakf_model2,1.418190105882041e-93,2016-02-29,5m
3,eakf_model3,0.9999999962263404,2016-02-29,5m
4,sarima,0.0,2016-02-29,5m
0,arima,0.0,2016-02-29,6m
1,eakf_model1,1.1037257076757774e-09,2016-02-29,6m
2,eakf_model2,7.489093299832622e-58,2016-02-29,6m
3,eakf_model3,0.9999999988962746,2016-02-29,6m
4,sarima,0.0,2016-02-29,6m
0,arima,0.0,2016-03-31,1m
1,eakf_model1,8.93261712967982e-10,2016-03-31,1m
2,eakf_model2,4.5291733443298624e-51,2016-03-31,1m
3,eakf_model3,0.999999999106738,2016-03-31,1m
4,sarima,0.0,2016-03-31,1m
0,arima,0.0,2016-03-31,2m
1,eakf_model1,3.741680089958273e-09,2016-03-31,2m
2,eakf_model2,4.5286301051874907e-82,2016-03-31,2m
3,eakf_model3,0.99999999625832,2016-03-31,2m
4,sarima,0.0,2016-03-31,2m
0,arima,0.0,2016-03-31,3m
1,eakf_model1,1.7628336871027017e-06,2016-03-31,3m
2,eakf_model2,1.57e-321,2016-03-31,3m
3,eakf_model3,0.9999982371663132,2016-03-31,3m
4,sarima,0.0,2016-03-31,3m
0,arima,0.0,2016-03-31,4m
1,eakf_model1,0.0215677877149536,2016-03-31,4m
2,eakf_model2,1.53e-321,2016-03-31,4m
3,eakf_model3,0.9784322122850464,2016-03-31,4m
4,sarima,0.0,2016-03-31,4m
0,arima,0.0,2016-03-31,5m
1,eakf_model1,3.4936835309606103e-09,2016-03-31,5m
2,eakf_model2,4.7710788718551455e-90,2016-03-31,5m
3,eakf_model3,0.9999999965063164,2016-03-31,5m
4,sarima,0.0,2016-03-31,5m
0,arima,0.0,2016-03-31,6m
1,eakf_model1,1.123868452591874e-09,2016-03-31,6m
2,eakf_model2,4.958965232985674e-58,2016-03-31,6m
3,eakf_model3,0.9999999988761316,2016-03-31,6m
4,sarima,0.0,2016-03-31,6m
0,arima,0.0,2016-04-30,1m
1,eakf_model1,7.586414257325303e-10,2016-04-30,1m
2,eakf_model2,3.3930723613726796e-47,2016-04-30,1m
3,eakf_model3,0.9999999992413589,2016-04-30,1m
4,sarima,0.0,2016-04-30,1m
0,arima,0.0,2016-04-30,2m
1,eakf_model1,4.167784524776411e-09,2016-04-30,2m
2,eakf_model2,9.091028449054349e-87,2016-04-30,2m
3,eakf_model3,0.9999999958322152,2016-04-30,2m
4,sarima,0.0,2016-04-30,2m
0,arima,0.0,2016-04-30,3m
1,eakf_model1,0.0129352172264114,2016-04-30,3m
2,eakf_model2,1.58e-321,2016-04-30,3m
3,eakf_model3,0.9870647827735884,2016-04-30,3m
4,sarima,0.0,2016-04-30,3m
0,arima,0.0,2016-04-30,4m
1,eakf_model1,1.7592797828435204e-07,2016-04-30,4m
2,eakf_model2,1.556e-321,2016-04-30,4m
3,eakf_model3,0.9999998240720218,2016-04-30,4m
4,sarima,0.0,2016-04-30,4m
0,arima,0.0,2016-04-30,5m
1,eakf_model1,2.812648957736158e-09,2016-04-30,5m
2,eakf_model2,9.711665709419087e-82,2016-04-30,5m
3,eakf_model3,0.9999999971873508,2016-04-30,5m
4,sarima,0.0,2016-04-30,5m
0,arima,0.0,2016-04-30,6m
1,eakf_model1,1.0712996781027176e-09,2016-04-30,6m
2,eakf_model2,1.0272216171390316e-56,2016-04-30,6m
3,eakf_model3,0.9999999989287004,2016-04-30,6m
4,sarima,0.0,2016-04-30,6m
0,arima,0.0,2016-05-31,1m
1,eakf_model1,1.0929579428927896e-09,2016-05-31,1m
2,eakf_model2,6.894017363926415e-56,2016-05-31,1m
3,eakf_model3,0.9999999989070422,2016-05-31,1m
4,sarima,0.0,2016-05-31,1m
0,arima,0.0,2016-05-31,2m
1,eakf_model1,5.412593521175024e-09,2016-05-31,2m
2,eakf_model2,6.666633391882048e-99,2016-05-31,2m
3,eakf_model3,0.9999999945874068,2016-05-31,2m
4,sarima,0.0,2016-05-31,2m
0,arima,0.0,2016-05-31,3m
1,eakf_model1,0.0618395299374513,2016-05-31,3m
2,eakf_model2,1.6e-321,2016-05-31,3m
3,eakf_model3,0.9381604700625484,2016-05-31,3m
4,sarima,0.0,2016-05-31,3m
0,arima,0.0,2016-05-31,4m
1,eakf_model1,2.913509147748996e-06,2016-05-31,4m
2,eakf_model2,1.57e-321,2016-05-31,4m
3,eakf_model3,0.999997086490852,2016-05-31,4m
4,sarima,0.0,2016-05-31,4m
0,arima,0.0,2016-05-31,5m
1,eakf_model1,2.5674267990643408e-09,2016-05-31,5m
2,eakf_model2,6.756653854516435e-77,2016-05-31,5m
3,eakf_model3,0.9999999974325732,2016-05-31,5m
4,sarima,0.0,2016-05-31,5m
0,arima,0.0,2016-05-31,6m
1,eakf_model1,1.0929802415564364e-09,2016-05-31,6m
2,eakf_model2,3.4870217932188898e-56,2016-05-31,6m
3,eakf_model3,0.9999999989070196,2016-05-31,6m
4,sarima,0.0,2016-05-31,6m
0,arima,0.0,2016-06-30,1m
1,eakf_model1,1.2704076968793663e-09,2016-06-30,1m
2,eakf_model2,3.364347436598618e-59,2016-06-30,1m
3,eakf_model3,0.9999999987295922,2016-06-30,1m
4,sarima,0.0,2016-06-30,1m
0,arima,0.0,2016-06-30,2m
1,eakf_model1,8.664388884500964e-09,2016-06-30,2m
2,eakf_model2,1.971427794080664e-122,2016-06-30,2m
3,eakf_model3,0.999999991335611,2016-06-30,2m
4,sarima,0.0,2016-06-30,2m
0,arima,0.0,2016-06-30,3m
1,eakf_model1,0.1195295799222466,2016-06-30,3m
2,eakf_model2,7.655113445760187e-223,2016-06-30,3m
3,eakf_model3,0.8804704200777537,2016-06-30,3m
4,sarima,0.0,2016-06-30,3m
0,arima,0.0,2016-06-30,4m
1,eakf_model1,0.016895276390461,2016-06-30,4m
2,eakf_model2,1.586e-321,2016-06-30,4m
3,eakf_model3,0.9831047236095386,2016-06-30,4m
4,sarima,0.0,2016-06-30,4m
0,arima,0.0,2016-06-30,5m
1,eakf_model1,3.1331093859189073e-09,2016-06-30,5m
2,eakf_model2,1.223650834656842e-82,2016-06-30,5m
3,eakf_model3,0.9999999968668906,2016-06-30,5m
4,sarima,0.0,2016-06-30,5m
0,arima,0.0,2016-06-30,6m
1,eakf_model1,1.023890244160141e-09,2016-06-30,6m
2,eakf_model2,1.5254650816663615e-53,2016-06-30,6m
3,eakf_model3,0.99999999897611,2016-06-30,6m
4,sarima,0.0,2016-06-30,6m
0,arima,0.0,2016-07-31,1m
1,eakf_model1,1.0839265130414887e-09,2016-07-31,1m
2,eakf_model2,1.61082958265981e-54,2016-07-31,1m
3,eakf_model3,0.9999999989160732,2016-07-31,1m
4,sarima,0.0,2016-07-31,1m
0,arima,0.0,2016-07-31,2m
1,eakf_model1,7.504918219481065e-09,2016-07-31,2m
2,eakf_model2,3.006875501051211e-115,2016-07-31,2m
3,eakf_model3,0.9999999924950816,2016-07-31,2m
4,sarima,0.0,2016-07-31,2m
0,arima,0.0,2016-07-31,3m
1,eakf_model1,0.1684247201652769,2016-07-31,3m
2,eakf_model2,6.26145816277759e-181,2016-07-31,3m
3,eakf_model3,0.831575279834723,2016-07-31,3m
4,sarima,0.0,2016-07-31,3m
0,arima,0.0,2016-07-31,4m
1,eakf_model1,0.0121632124628003,2016-07-31,4m
2,eakf_model2,1.6e-321,2016-07-31,4m
3,eakf_model3,0.9878367875371998,2016-07-31,4m
4,sarima,0.0,2016-07-31,4m
0,arima,0.0,2016-07-31,5m
1,eakf_model1,3.465400260788555e-09,2016-07-31,5m
2,eakf_model2,2.847793984590917e-86,2016-07-31,5m
3,eakf_model3,0.9999999965345991,2016-07-31,5m
4,sarima,0.0,2016-07-31,5m
0,arima,0.0,2016-07-31,6m
1,eakf_model1,1.0709629822775879e-09,2016-07-31,6m
2,eakf_model2,3.262869225774968e-54,2016-07-31,6m
3,eakf_model3,0.9999999989290368,2016-07-31,6m
4,sarima,0.0,2016-07-31,6m
0,arima,0.0,2016-08-31,1m
1,eakf_model1,8.562695302148431e-10,2016-08-31,1m
2,eakf_model2,1.5011149388611996e-48,2016-08-31,1m
3,eakf_model3,0.9999999991437302,2016-08-31,1m
4,sarima,0.0,2016-08-31,1m
0,arima,0.0,2016-08-31,2m
1,eakf_model1,5.0514152069560604e-09,2016-08-31,2m
2,eakf_model2,1.8473619218992306e-96,2016-08-31,2m
3,eakf_model3,0.9999999949485846,2016-08-31,2m
4,sarima,0.0,2016-08-31,2m
0,arima,0.0,2016-08-31,3m
1,eakf_model1,0.0942090179393542,2016-08-31,3m
2,eakf_model2,4.836260534112812e-266,2016-08-31,3m
3,eakf_model3,0.9057909820606456,2016-08-31,3m
4,sarima,0.0,2016-08-31,3m
0,arima,0.0,2016-08-31,4m
1,eakf_model1,0.0186960869618776,2016-08-31,4m
2,eakf_model2,1.616e-321,2016-08-31,4m
3,eakf_model3,0.9813039130381224,2016-08-31,4m
4,sarima,0.0,2016-08-31,4m
0,arima,0.0,2016-08-31,5m
1,eakf_model1,3.316537593100543e-09,2016-08-31,5m
2,eakf_model2,1.982673894282449e-85,2016-08-31,5m
3,eakf_model3,0.9999999966834626,2016-08-31,5m
4,sarima,0.0,2016-08-31,5m
0,arima,0.0,2016-08-31,6m
1,eakf_model1,1.129841433866808e-09,2016-08-31,6m
2,eakf_model2,2.6309042078214062e-55,2016-08-31,6m
3,eakf_model3,0.9999999988701584,2016-08-31,6m
4,sarima,0.0,2016-08-31,6m
0,arima,0.0,2016-09-30,1m
1,eakf_model1,6.274733792893749e-10,2016-09-30,1m
2,eakf_model2,7.645224401874396e-43,2016-09-30,1m
3,eakf_model3,0.999999999372527,2016-09-30,1m
4,sarima,0.0,2016-09-30,1m
0,arima,0.0,2016-09-30,2m
1,eakf_model1,2.9272479663386435e-09,2016-09-30,2m
2,eakf_model2,2.8372981844883633e-75,2016-09-30,2m
3,eakf_model3,0.999999997072752,2016-09-30,2m
4,sarima,0.0,2016-09-30,2m
0,arima,0.0,2016-09-30,3m
1,eakf_model1,7.686079776371076e-08,2016-09-30,3m
2,eakf_model2,1.9461793490193482e-281,2016-09-30,3m
3,eakf_model3,0.999999923139202,2016-09-30,3m
4,sarima,0.0,2016-09-30,3m
0,arima,0.0,2016-09-30,4m
1,eakf_model1,1.2136383677314705e-07,2016-09-30,4m
2,eakf_model2,1.635e-321,2016-09-30,4m
3,eakf_model3,0.999999878636163,2016-09-30,4m
4,sarima,0.0,2016-09-30,4m
0,arima,0.0,2016-09-30,5m
1,eakf_model1,2.892765713694999e-09,2016-09-30,5m
2,eakf_model2,1.162945980794778e-80,2016-09-30,5m
3,eakf_model3,0.9999999971072342,2016-09-30,5m
4,sarima,0.0,2016-09-30,5m
0,arima,0.0,2016-09-30,6m
1,eakf_model1,9.323590331929863e-10,2016-09-30,6m
2,eakf_model2,2.5252424380135157e-51,2016-09-30,6m
3,eakf_model3,0.9999999990676413,2016-09-30,6m
4,sarima,0.0,2016-09-30,6m
0,arima,0.0,2016-10-31,1m
1,eakf_model1,5.010009355273697e-10,2016-10-31,1m
2,eakf_model2,4.802286549466269e-40,2016-10-31,1m
3,eakf_model3,0.9999999994989988,2016-10-31,1m
4,sarima,0.0,2016-10-31,1m
0,arima,0.0,2016-10-31,2m
1,eakf_model1,1.5872969416356404e-09,2016-10-31,2m
2,eakf_model2,1.909213502818869e-58,2016-10-31,2m
3,eakf_model3,0.9999999984127036,2016-10-31,2m
4,sarima,0.0,2016-10-31,2m
0,arima,0.0,2016-10-31,3m
1,eakf_model1,1.7010606047671126e-08,2016-10-31,3m
2,eakf_model2,2.053345223052092e-149,2016-10-31,3m
3,eakf_model3,0.9999999829893936,2016-10-31,3m
4,sarima,0.0,2016-10-31,3m
0,arima,0.0,2016-10-31,4m
1,eakf_model1,1.0347177171303962e-08,2016-10-31,4m
2,eakf_model2,4.1054223846084606e-123,2016-10-31,4m
3,eakf_model3,0.9999999896528228,2016-10-31,4m
4,sarima,0.0,2016-10-31,4m
0,arima,0.0,2016-10-31,5m
1,eakf_model1,1.8093466262383886e-09,2016-10-31,5m
2,eakf_model2,5.655049559629729e-66,2016-10-31,5m
3,eakf_model3,0.9999999981906532,2016-10-31,5m
4,sarima,0.0,2016-10-31,5m
0,arima,0.0,2016-10-31,6m
1,eakf_model1,8.276729492960616e-10,2016-10-31,6m
2,eakf_model2,7.000224016421147e-49,2016-10-31,6m
3,eakf_model3,0.999999999172327,2016-10-31,6m
4,sarima,0.0,2016-10-31,6m
0,arima,0.0,2016-11-30,1m
1,eakf_model1,3.5778323978802157e-10,2016-11-30,1m
2,eakf_model2,3.68165979564846e-35,2016-11-30,1m
3,eakf_model3,0.9999999996422172,2016-11-30,1m
4,sarima,0.0,2016-11-30,1m
0,arima,0.0,2016-11-30,2m
1,eakf_model1,1.0602766893556515e-09,2016-11-30,2m
2,eakf_model2,2.4561696152216905e-50,2016-11-30,2m
3,eakf_model3,0.9999999989397232,2016-11-30,2m
4,sarima,0.0,2016-11-30,2m
0,arima,0.0,2016-11-30,3m
1,eakf_model1,4.970056849425295e-09,2016-11-30,3m
2,eakf_model2,8.771357208766686e-90,2016-11-30,3m
3,eakf_model3,0.9999999950299436,2016-11-30,3m
4,sarima,0.0,2016-11-30,3m
0,arima,0.0,2016-11-30,4m
1,eakf_model1,4.865288513674808e-09,2016-11-30,4m
2,eakf_model2,7.550740358475634e-89,2016-11-30,4m
3,eakf_model3,0.9999999951347112,2016-11-30,4m
4,sarima,0.0,2016-11-30,4m
0,arima,0.0,2016-11-30,5m
1,eakf_model1,1.0029890543618222e-09,2016-11-30,5m
2,eakf_model2,1.0097352259432645e-50,2016-11-30,5m
3,eakf_model3,0.9999999989970108,2016-11-30,5m
4,sarima,0.0,2016-11-30,5m
0,arima,0.0,2016-11-30,6m
1,eakf_model1,5.79346042965851e-10,2016-11-30,6m
2,eakf_model2,2.209151298454658e-42,2016-11-30,6m
3,eakf_model3,0.999999999420654,2016-11-30,6m
4,sarima,0.0,2016-11-30,6m
0,arima,0.0,2016-12-31,1m
1,eakf_model1,3.699143335846807e-10,2016-12-31,1m
2,eakf_model2,5.845537951862872e-35,2016-12-31,1m
3,eakf_model3,0.9999999996300858,2016-12-31,1m
4,sarima,0.0,2016-12-31,1m
0,arima,0.0,2016-12-31,2m
1,eakf_model1,7.936482570792213e-10,2016-12-31,2m
2,eakf_model2,1.6748377974711952e-44,2016-12-31,2m
3,eakf_model3,0.999999999206352,2016-12-31,2m
4,sarima,0.0,2016-12-31,2m
0,arima,0.0,2016-12-31,3m
1,eakf_model1,3.271222771581048e-09,2016-12-31,3m
2,eakf_model2,4.8537778960775047e-76,2016-12-31,3m
3,eakf_model3,0.9999999967287768,2016-12-31,3m
4,sarima,0.0,2016-12-31,3m
0,arima,0.0,2016-12-31,4m
1,eakf_model1,2.546223533815149e-09,2016-12-31,4m
2,eakf_model2,8.469355975969682e-68,2016-12-31,4m
3,eakf_model3,0.9999999974537768,2016-12-31,4m
4,sarima,0.0,2016-12-31,4m
0,arima,0.0,2016-12-31,5m
1,eakf_model1,7.966003671408073e-10,2016-12-31,5m
2,eakf_model2,1.5171537989522858e-45,2016-12-31,5m
3,eakf_model3,0.9999999992033992,2016-12-31,5m
4,sarima,0.0,2016-12-31,5m
0,arima,0.0,2016-12-31,6m
1,eakf_model1,4.222955136567784e-10,2016-12-31,6m
2,eakf_model2,1.407072641363603e-36,2016-12-31,6m
3,eakf_model3,0.999999999577704,2016-12-31,6m
4,sarima,0.0,2016-12-31,6m
0,arima,0.0,2017-01-31,1m
1,eakf_model1,4.3731416671110825e-10,2017-01-31,1m
2,eakf_model2,3.1240171273478857e-37,2017-01-31,1m
3,eakf_model3,0.999999999562686,2017-01-31,1m
4,sarima,0.0,2017-01-31,1m
0,arima,0.0,2017-01-31,2m
1,eakf_model1,9.421177055848747e-10,2017-01-31,2m
2,eakf_model2,1.052897391880578e-46,2017-01-31,2m
3,eakf_model3,0.9999999990578824,2017-01-31,2m
4,sarima,0.0,2017-01-31,2m
0,arima,0.0,2017-01-31,3m
1,eakf_model1,3.3952103734923773e-09,2017-01-31,3m
2,eakf_model2,5.97841479510005e-76,2017-01-31,3m
3,eakf_model3,0.9999999966047898,2017-01-31,3m
4,sarima,0.0,2017-01-31,3m
0,arima,0.0,2017-01-31,4m
1,eakf_model1,2.8871645451534483e-09,2017-01-31,4m
2,eakf_model2,2.249544521735977e-70,2017-01-31,4m
3,eakf_model3,0.9999999971128352,2017-01-31,4m
4,sarima,0.0,2017-01-31,4m
0,arima,0.0,2017-01-31,5m
1,eakf_model1,7.664989474547493e-10,2017-01-31,5m
2,eakf_model2,4.3604673192821593e-44,2017-01-31,5m
3,eakf_model3,0.9999999992335014,2017-01-31,5m
4,sarima,0.0,2017-01-31,5m
0,arima,0.0,2017-01-31,6m
1,eakf_model1,4.324821115547231e-10,2017-01-31,6m
2,eakf_model2,4.43678116603604e-36,2017-01-31,6m
3,eakf_model3,0.9999999995675176,2017-01-31,6m
4,sarima,0.0,2017-01-31,6m
0,arima,0.0,2017-02-28,1m
1,eakf_model1,4.966865673880176e-10,2017-02-28,1m
2,eakf_model2,3.715743151508672e-39,2017-02-28,1m
3,eakf_model3,0.9999999995033138,2017-02-28,1m
4,sarima,0.0,2017-02-28,1m
0,arima,0.0,2017-02-28,2m
1,eakf_model1,1.2847597225326943e-09,2017-02-28,2m
2,eakf_model2,1.9257778268517478e-52,2017-02-28,2m
3,eakf_model3,0.9999999987152404,2017-02-28,2m
4,sarima,0.0,2017-02-28,2m
0,arima,0.0,2017-02-28,3m
1,eakf_model1,4.523535350318169e-09,2017-02-28,3m
2,eakf_model2,4.0730849546301953e-84,2017-02-28,3m
3,eakf_model3,0.9999999954764648,2017-02-28,3m
4,sarima,0.0,2017-02-28,3m
0,arima,0.0,2017-02-28,4m
1,eakf_model1,3.214799182558329e-09,2017-02-28,4m
2,eakf_model2,2.674016019083303e-72,2017-02-28,4m
3,eakf_model3,0.999999996785201,2017-02-28,4m
4,sarima,0.0,2017-02-28,4m
0,arima,0.0,2017-02-28,5m
1,eakf_model1,8.380984259066009e-10,2017-02-28,5m
2,eakf_model2,3.12736186597876e-45,2017-02-28,5m
3,eakf_model3,0.9999999991619014,2017-02-28,5m
4,sarima,0.0,2017-02-28,5m
0,arima,0.0,2017-02-28,6m
1,eakf_model1,4.309491505611402e-10,2017-02-28,6m
2,eakf_model2,2.0519198742606685e-35,2017-02-28,6m
3,eakf_model3,0.9999999995690512,2017-02-28,6m
4,sarima,0.0,2017-02-28,6m
0,arima,0.0,2017-03-31,1m
1,eakf_model1,1.2819726472402772e-09,2017-03-31,1m
2,eakf_model2,5.157371735667226e-58,2017-03-31,1m
3,eakf_model3,0.9999999987180272,2017-03-31,1m
4,sarima,0.0,2017-03-31,1m
0,arima,0.0,2017-03-31,2m
1,eakf_model1,1.7847127421826647e-09,2017-03-31,2m
2,eakf_model2,5.7266572984017155e-61,2017-03-31,2m
3,eakf_model3,0.9999999982152876,2017-03-31,2m
4,sarima,0.0,2017-03-31,2m
0,arima,0.0,2017-03-31,3m
1,eakf_model1,8.431410570751906e-09,2017-03-31,3m
2,eakf_model2,7.946692348975179e-108,2017-03-31,3m
3,eakf_model3,0.9999999915685892,2017-03-31,3m
4,sarima,0.0,2017-03-31,3m
0,arima,0.0,2017-03-31,4m
1,eakf_model1,4.787052892182832e-09,2017-03-31,4m
2,eakf_model2,2.3774369089356014e-83,2017-03-31,4m
3,eakf_model3,0.9999999952129472,2017-03-31,4m
4,sarima,0.0,2017-03-31,4m
0,arima,0.0,2017-03-31,5m
1,eakf_model1,1.0020915124537758e-09,2017-03-31,5m
2,eakf_model2,2.326940125877534e-47,2017-03-31,5m
3,eakf_model3,0.9999999989979088,2017-03-31,5m
4,sarima,0.0,2017-03-31,5m
0,arima,0.0,2017-03-31,6m
1,eakf_model1,5.294138364275557e-10,2017-03-31,6m
2,eakf_model2,3.636327112348208e-37,2017-03-31,6m
3,eakf_model3,0.9999999994705858,2017-03-31,6m
4,sarima,0.0,2017-03-31,6m
0,arima,0.0,2017-04-30,1m
1,eakf_model1,1.3712643826018643e-09,2017-04-30,1m
2,eakf_model2,9.053711153814344e-60,2017-04-30,1m
3,eakf_model3,0.999999998628736,2017-04-30,1m
4,sarima,0.0,2017-04-30,1m
0,arima,0.0,2017-04-30,2m
1,eakf_model1,4.166877703153307e-09,2017-04-30,2m
2,eakf_model2,4.168796585661265e-87,2017-04-30,2m
3,eakf_model3,0.9999999958331222,2017-04-30,2m
4,sarima,0.0,2017-04-30,2m
0,arima,0.0,2017-04-30,3m
1,eakf_model1,1.2990876390952744e-08,2017-04-30,3m
2,eakf_model2,3.2016234077379885e-130,2017-04-30,3m
3,eakf_model3,0.9999999870091238,2017-04-30,3m
4,sarima,0.0,2017-04-30,3m
0,arima,0.0,2017-04-30,4m
1,eakf_model1,8.668139914781428e-09,2017-04-30,4m
2,eakf_model2,1.9482662437566272e-105,2017-04-30,4m
3,eakf_model3,0.99999999133186,2017-04-30,4m
4,sarima,0.0,2017-04-30,4m
0,arima,0.0,2017-04-30,5m
1,eakf_model1,1.2578575677837155e-09,2017-04-30,5m
2,eakf_model2,6.706573280762576e-51,2017-04-30,5m
3,eakf_model3,0.9999999987421424,2017-04-30,5m
4,sarima,0.0,2017-04-30,5m
0,arima,0.0,2017-04-30,6m
1,eakf_model1,6.212306688377706e-10,2017-04-30,6m
2,eakf_model2,1.4672430201016104e-38,2017-04-30,6m
3,eakf_model3,0.9999999993787696,2017-04-30,6m
4,sarima,0.0,2017-04-30,6m
0,arima,0.0,2017-05-31,1m
1,eakf_model1,2.810969610759305e-09,2017-05-31,1m
2,eakf_model2,2.528850326167087e-79,2017-05-31,1m
3,eakf_model3,0.99999999718903,2017-05-31,1m
4,sarima,0.0,2017-05-31,1m
0,arima,0.0,2017-05-31,2m
