eval_horizon,mae,error,wis,type,frsct_date,method,eval_horizon_ensemble,forecast_date,score,type_ensemble
1m,4.533333333186242,4.000000000000014,10.609969512348979,imd_incidence,2022-04-30,all_past_ens,2m,2007-08-31,wis,all_past_ens
2m,7.098333333502158,6.500000000476273,13.684001524944232,imd_incidence,2022-04-30,all_past_ens,2m,2007-08-31,wis,all_past_ens
3m,9.395555555863906,9.000000000529193,17.295528455958063,imd_incidence,2022-04-30,all_past_ens,2m,2007-08-31,wis,all_past_ens
4m,9.307500000157447,8.750000000396899,16.89891768341508,imd_incidence,2022-04-30,all_past_ens,2m,2007-08-31,wis,all_past_ens
5m,16.347333333196822,15.800000000095267,30.33843597542993,imd_incidence,2022-04-30,all_past_ens,2m,2007-08-31,wis,all_past_ens
6m,13.97277777816779,12.6666666662698,27.023630589555232,imd_incidence,2022-04-30,all_past_ens,2m,2007-08-31,wis,all_past_ens
1m,4.533333323406197,4.000000000000007,10.609969522576675,imd_incidence,2022-04-30,all_past_ens,3m,2007-08-31,wis,all_past_ens
2m,7.098333344724534,6.5000000321382,13.68400156177262,imd_incidence,2022-04-30,all_past_ens,3m,2007-08-31,wis,all_past_ens
3m,9.395555576362058,9.000000035709109,17.29552850073191,imd_incidence,2022-04-30,all_past_ens,3m,2007-08-31,wis,all_past_ens
4m,9.307500010623459,8.750000026781834,16.89891771587298,imd_incidence,2022-04-30,all_past_ens,3m,2007-08-31,wis,all_past_ens
5m,16.34733332412038,15.800000006427643,30.338435963473934,imd_incidence,2022-04-30,all_past_ens,3m,2007-08-31,wis,all_past_ens
6m,13.972777804095387,12.666666639884843,27.02363059781987,imd_incidence,2022-04-30,all_past_ens,3m,2007-08-31,wis,all_past_ens
1m,4.533333333279657,4.000000000000007,10.609969512251274,imd_incidence,2022-04-30,all_past_ens,4m,2007-08-31,wis,all_past_ens
2m,7.098333333394937,6.500000000173806,13.684001524592412,imd_incidence,2022-04-30,all_past_ens,4m,2007-08-31,wis,all_past_ens
3m,9.39555555566808,9.000000000193118,17.295528455530334,imd_incidence,2022-04-30,all_past_ens,4m,2007-08-31,wis,all_past_ens
4m,9.307500000057457,8.75000000014484,16.898917683105005,imd_incidence,2022-04-30,all_past_ens,4m,2007-08-31,wis,all_past_ens
5m,16.347333333283522,15.800000000034771,30.338435975544144,imd_incidence,2022-04-30,all_past_ens,4m,2007-08-31,wis,all_past_ens
6m,13.972777777920102,12.666666666521849,27.02363058947627,imd_incidence,2022-04-30,all_past_ens,4m,2007-08-31,wis,all_past_ens
1m,4.533333333287672,4.0,10.609969512242875,imd_incidence,2022-04-30,all_past_ens,5m,2007-08-31,wis,all_past_ens
2m,7.098333333385732,6.5000000001478355,13.684001524562202,imd_incidence,2022-04-30,all_past_ens,5m,2007-08-31,wis,all_past_ens
3m,9.395555555651265,9.000000000164261,17.295528455493614,imd_incidence,2022-04-30,all_past_ens,5m,2007-08-31,wis,all_past_ens
4m,9.307500000048869,8.750000000123196,16.89891768307838,imd_incidence,2022-04-30,all_past_ens,5m,2007-08-31,wis,all_past_ens
5m,16.347333333290955,15.800000000029565,30.338435975553928,imd_incidence,2022-04-30,all_past_ens,5m,2007-08-31,wis,all_past_ens
6m,13.972777777898841,12.666666666543469,27.023630589469477,imd_incidence,2022-04-30,all_past_ens,5m,2007-08-31,wis,all_past_ens
1m,4.5333333333072545,3.999999999999993,10.609969512222387,imd_incidence,2022-04-30,all_past_ens,6m,2007-08-31,wis,all_past_ens
2m,7.098333333363247,6.5000000000844125,13.684001524488428,imd_incidence,2022-04-30,all_past_ens,6m,2007-08-31,wis,all_past_ens
