,model_name,weigth,date_forecast,forecast_window,past_months
0,arima,1.0207544086386228e-48,2016-02-29,4m,5
1,eakf_model1,6.787030242700978e-15,2016-02-29,4m,5
2,eakf_model2,3.5242637653040335e-12,2016-02-29,4m,5
3,eakf_model3,0.9999999999964688,2016-02-29,4m,5
0,arima,4.9679063055370173e-60,2016-02-29,5m,5
1,eakf_model1,5.3187842675399094e-18,2016-02-29,5m,5
2,eakf_model2,6.0569924647182615e-12,2016-02-29,5m,5
3,eakf_model3,0.9999999999939432,2016-02-29,5m,5
0,arima,4.0848310963559406e-78,2016-02-29,6m,5
1,eakf_model1,5.879453573794839e-23,2016-02-29,6m,5
2,eakf_model2,8.007460573884201e-12,2016-02-29,6m,5
3,eakf_model3,0.9999999999919924,2016-02-29,6m,5
0,arima,9.99489974162766e-125,2016-03-31,1m,5
1,eakf_model1,3.005971648634864e-11,2016-03-31,1m,5
2,eakf_model2,8.830123146933123e-12,2016-03-31,1m,5
3,eakf_model3,0.9999999999611102,2016-03-31,1m,5
0,arima,7.481749277127539e-187,2016-03-31,2m,5
1,eakf_model1,1.1704696506742484e-15,2016-03-31,2m,5
2,eakf_model2,8.897816855683898e-11,2016-03-31,2m,5
3,eakf_model3,0.9999999999110208,2016-03-31,2m,5
0,arima,1.0284863689776585e-96,2016-03-31,3m,5
1,eakf_model1,6.948665052044052e-13,2016-03-31,3m,5
2,eakf_model2,1.8811123663787668e-11,2016-03-31,3m,5
3,eakf_model3,0.999999999980494,2016-03-31,3m,5
0,arima,3.598403959406933e-50,2016-03-31,4m,5
1,eakf_model1,1.488479216398613e-12,2016-03-31,4m,5
2,eakf_model2,2.304487437022477e-12,2016-03-31,4m,5
3,eakf_model3,0.9999999999962071,2016-03-31,4m,5
0,arima,2.9242432884690277e-47,2016-03-31,5m,5
1,eakf_model1,2.2588148501438958e-13,2016-03-31,5m,5
2,eakf_model2,2.908872067621535e-12,2016-03-31,5m,5
3,eakf_model3,0.9999999999968652,2016-03-31,5m,5
0,arima,1.2254559932357091e-57,2016-03-31,6m,5
1,eakf_model1,2.3851127464200326e-16,2016-03-31,6m,5
2,eakf_model2,5.349456235289364e-12,2016-03-31,6m,5
3,eakf_model3,0.9999999999946504,2016-03-31,6m,5
0,arima,4.2332590161254554e-91,2016-04-30,1m,5
1,eakf_model1,7.207708757349867e-13,2016-04-30,1m,5
2,eakf_model2,1.3880312247829671e-11,2016-04-30,1m,5
3,eakf_model3,0.9999999999853988,2016-04-30,1m,5
0,arima,2.160785006087911e-140,2016-04-30,2m,5
1,eakf_model1,6.247671694663226e-11,2016-04-30,2m,5
2,eakf_model2,1.3418929789063491e-14,2016-04-30,2m,5
3,eakf_model3,0.99999999993751,2016-04-30,2m,5
0,arima,5.801472112130086e-134,2016-04-30,3m,5
1,eakf_model1,1.6482678485111001e-12,2016-04-30,3m,5
2,eakf_model2,4.585443045965758e-11,2016-04-30,3m,5
3,eakf_model3,0.9999999999524972,2016-04-30,3m,5
0,arima,8.561834505726854e-78,2016-04-30,4m,5
1,eakf_model1,1.0814631384120527e-11,2016-04-30,4m,5
2,eakf_model2,1.715146055300919e-12,2016-04-30,4m,5
3,eakf_model3,0.9999999999874704,2016-04-30,4m,5
0,arima,3.999982935523256e-50,2016-04-30,5m,5
1,eakf_model1,3.763529508989111e-12,2016-04-30,5m,5
2,eakf_model2,5.6515872564932034e-14,2016-04-30,5m,5
3,eakf_model3,0.99999999999618,2016-04-30,5m,5
0,arima,7.966471956495028e-46,2016-04-30,6m,5
1,eakf_model1,1.4520615024108286e-12,2016-04-30,6m,5
2,eakf_model2,1.2593054432174841e-12,2016-04-30,6m,5
3,eakf_model3,0.9999999999972886,2016-04-30,6m,5
0,arima,0.0,2016-05-31,1m,5
1,eakf_model1,0.9754004264549044,2016-05-31,1m,5
2,eakf_model2,9.17869415546208e-210,2016-05-31,1m,5
3,eakf_model3,0.0245995735450955,2016-05-31,1m,5
0,arima,3.8798201025806497e-172,2016-05-31,2m,5
1,eakf_model1,8.304271983297278e-11,2016-05-31,2m,5
2,eakf_model2,4.415781448011808e-29,2016-05-31,2m,5
3,eakf_model3,0.9999999999169574,2016-05-31,2m,5
0,arima,4.763202545043974e-208,2016-05-31,3m,5
1,eakf_model1,1.3837062984210283e-10,2016-05-31,3m,5
2,eakf_model2,9.071841259689548e-22,2016-05-31,3m,5
3,eakf_model3,0.9999999998616296,2016-05-31,3m,5
0,arima,6.263004448491097e-154,2016-05-31,4m,5
1,eakf_model1,6.284774110369738e-11,2016-05-31,4m,5
2,eakf_model2,1.0636512964010533e-13,2016-05-31,4m,5
3,eakf_model3,0.999999999937046,2016-05-31,4m,5
0,arima,5.156113052376007e-102,2016-05-31,5m,5
1,eakf_model1,2.3315830446501283e-11,2016-05-31,5m,5
2,eakf_model2,2.258004622588375e-15,2016-05-31,5m,5
3,eakf_model3,0.999999999976682,2016-05-31,5m,5
0,arima,4.085742030589605e-63,2016-05-31,6m,5
1,eakf_model1,7.244684240448139e-12,2016-05-31,6m,5
2,eakf_model2,5.651775022142885e-14,2016-05-31,6m,5
3,eakf_model3,0.9999999999926988,2016-05-31,6m,5
0,arima,0.0,2016-06-30,1m,5
1,eakf_model1,0.9172200350479977,2016-06-30,1m,5
2,eakf_model2,9.354042611542443e-98,2016-06-30,1m,5
3,eakf_model3,0.0827799649520023,2016-06-30,1m,5
0,arima,1.4308272339281622e-147,2016-06-30,2m,5
1,eakf_model1,0.9999999999329592,2016-06-30,2m,5
2,eakf_model2,7.460626355709289e-37,2016-06-30,2m,5
3,eakf_model3,6.704091623269801e-11,2016-06-30,2m,5
0,arima,1.7659753050204422e-300,2016-06-30,3m,5
1,eakf_model1,2.8053673983809325e-10,2016-06-30,3m,5
2,eakf_model2,1.3017544469387692e-46,2016-06-30,3m,5
3,eakf_model3,0.9999999997194632,2016-06-30,3m,5
0,arima,2.5e-323,2016-06-30,4m,5
1,eakf_model1,3.710537216286986e-10,2016-06-30,4m,5
2,eakf_model2,1.0363098157047558e-31,2016-06-30,4m,5
3,eakf_model3,0.9999999996289464,2016-06-30,4m,5
0,arima,2.9857678080802164e-237,2016-06-30,5m,5
1,eakf_model1,1.6209079485896364e-10,2016-06-30,5m,5
2,eakf_model2,8.790890872308724e-19,2016-06-30,5m,5
3,eakf_model3,0.9999999998379092,2016-06-30,5m,5
0,arima,1.5536172211732937e-198,2016-06-30,6m,5
1,eakf_model1,1.15890996965676e-10,2016-06-30,6m,5
2,eakf_model2,3.842654297815658e-18,2016-06-30,6m,5
3,eakf_model3,0.9999999998841088,2016-06-30,6m,5
0,arima,1.1313862991399275e-219,2016-07-31,1m,5
1,eakf_model1,0.999999999928644,2016-07-31,1m,5
2,eakf_model2,9.204632253311905e-34,2016-07-31,1m,5
3,eakf_model3,7.13560875994375e-11,2016-07-31,1m,5
0,arima,2.8445650827620337e-286,2016-07-31,2m,5
1,eakf_model1,0.9999999997902718,2016-07-31,2m,5
2,eakf_model2,2.6083593187604792e-70,2016-07-31,2m,5
3,eakf_model3,2.0972834777871912e-10,2016-07-31,2m,5
0,arima,1.2224950439400443e-187,2016-07-31,3m,5
1,eakf_model1,0.999999999904576,2016-07-31,3m,5
2,eakf_model2,8.349463789188613e-38,2016-07-31,3m,5
3,eakf_model3,9.542397849478164e-11,2016-07-31,3m,5
0,arima,2.5e-323,2016-07-31,4m,5
1,eakf_model1,4.224630539772284e-09,2016-07-31,4m,5
2,eakf_model2,3.278102027843038e-101,2016-07-31,4m,5
3,eakf_model3,0.9999999957753696,2016-07-31,4m,5
0,arima,2.5e-323,2016-07-31,5m,5
1,eakf_model1,0.9999999953667992,2016-07-31,5m,5
2,eakf_model2,1.2019104510939472e-55,2016-07-31,5m,5
3,eakf_model3,4.633201033434332e-09,2016-07-31,5m,5
0,arima,2.5e-323,2016-07-31,6m,5
1,eakf_model1,0.9999999893120582,2016-07-31,6m,5
2,eakf_model2,1.0687941820443196e-08,2016-07-31,6m,5
3,eakf_model3,6.8412974163024165e-34,2016-07-31,6m,5
0,arima,0.0,2016-08-31,1m,5
1,eakf_model1,0.8075694556424152,2016-08-31,1m,5
2,eakf_model2,4.89340587563764e-58,2016-08-31,1m,5
3,eakf_model3,0.1924305443575848,2016-08-31,1m,5
0,arima,0.0,2016-08-31,2m,5
1,eakf_model1,0.9999999964438536,2016-08-31,2m,5
2,eakf_model2,4.902201551536634e-176,2016-08-31,2m,5
3,eakf_model3,3.5561462219943904e-09,2016-08-31,2m,5
0,arima,0.0,2016-08-31,3m,5
1,eakf_model1,0.9999995423531326,2016-08-31,3m,5
2,eakf_model2,5e-323,2016-08-31,3m,5
3,eakf_model3,4.576468674033848e-07,2016-08-31,3m,5
0,arima,6.646096276658646e-258,2016-08-31,4m,5
1,eakf_model1,0.9999999998469208,2016-08-31,4m,5
2,eakf_model2,1.790031560178553e-36,2016-08-31,4m,5
3,eakf_model3,1.5307914073405039e-10,2016-08-31,4m,5
0,arima,2.5e-323,2016-08-31,5m,5
1,eakf_model1,0.9999999888112516,2016-08-31,5m,5
2,eakf_model2,1.9778292394750613e-131,2016-08-31,5m,5
3,eakf_model3,1.1188748376409961e-08,2016-08-31,5m,5
0,arima,2.915546836308695e-284,2016-08-31,6m,5
1,eakf_model1,0.9999999998099792,2016-08-31,6m,5
2,eakf_model2,8.198015209397093e-11,2016-08-31,6m,5
3,eakf_model3,1.0804063207925875e-10,2016-08-31,6m,5
0,arima,0.0,2016-09-30,1m,5
1,eakf_model1,0.0906392890735631,2016-09-30,1m,5
2,eakf_model2,9.263179182248824e-88,2016-09-30,1m,5
3,eakf_model3,0.9093607109264368,2016-09-30,1m,5
0,arima,1.1065070447775286e-217,2016-09-30,2m,5
1,eakf_model1,7.105282019193907e-11,2016-09-30,2m,5
2,eakf_model2,1.2770394369748583e-26,2016-09-30,2m,5
3,eakf_model3,0.9999999999289472,2016-09-30,2m,5
0,arima,0.0,2016-09-30,3m,5
1,eakf_model1,2.93526228176512e-10,2016-09-30,3m,5
2,eakf_model2,1.532528044386262e-56,2016-09-30,3m,5
3,eakf_model3,0.9999999997064738,2016-09-30,3m,5
0,arima,2.5e-323,2016-09-30,4m,5
1,eakf_model1,1.052177208099192e-09,2016-09-30,4m,5
2,eakf_model2,3.657404060158461e-84,2016-09-30,4m,5
3,eakf_model3,0.9999999989478228,2016-09-30,4m,5
0,arima,2.5e-323,2016-09-30,5m,5
1,eakf_model1,0.999999999496437,2016-09-30,5m,5
2,eakf_model2,1.3683399529461004e-40,2016-09-30,5m,5
3,eakf_model3,5.035628294601257e-10,2016-09-30,5m,5
0,arima,2.5e-323,2016-09-30,6m,5
1,eakf_model1,0.9999999989691803,2016-09-30,6m,5
2,eakf_model2,3.0422560674153504e-25,2016-09-30,6m,5
3,eakf_model3,1.0308196379256724e-09,2016-09-30,6m,5
0,arima,1.7696615119529238e-119,2016-10-31,1m,5
1,eakf_model1,1.6507150074423143e-24,2016-10-31,1m,5
2,eakf_model2,1.5506871370585348e-11,2016-10-31,1m,5
3,eakf_model3,0.9999999999844932,2016-10-31,1m,5
0,arima,3.923124490411643e-119,2016-10-31,2m,5
1,eakf_model1,5.0318705423310565e-15,2016-10-31,2m,5
2,eakf_model2,1.916258108575977e-11,2016-10-31,2m,5
3,eakf_model3,0.9999999999808324,2016-10-31,2m,5
0,arima,8.782870187568722e-112,2016-10-31,3m,5
1,eakf_model1,1.3438490635669219e-11,2016-10-31,3m,5
2,eakf_model2,2.255832648247577e-12,2016-10-31,3m,5
3,eakf_model3,0.9999999999843056,2016-10-31,3m,5
0,arima,5.921684075924666e-158,2016-10-31,4m,5
1,eakf_model1,4.0532941004630666e-11,2016-10-31,4m,5
2,eakf_model2,1.1106497178320726e-21,2016-10-31,4m,5
3,eakf_model3,0.9999999999594672,2016-10-31,4m,5
0,arima,3.471800853175554e-165,2016-10-31,5m,5
1,eakf_model1,4.755314182189815e-11,2016-10-31,5m,5
2,eakf_model2,8.1373271307615445e-19,2016-10-31,5m,5
3,eakf_model3,0.9999999999524468,2016-10-31,5m,5
0,arima,2.5e-323,2016-10-31,6m,5
1,eakf_model1,8.21963364187822e-10,2016-10-31,6m,5
2,eakf_model2,2.1283983382147168e-31,2016-10-31,6m,5
3,eakf_model3,0.9999999991780366,2016-10-31,6m,5
0,arima,6.150305319880938e-76,2016-11-30,1m,5
1,eakf_model1,6.829729432278731e-27,2016-11-30,1m,5
2,eakf_model2,9.573746155145131e-12,2016-11-30,1m,5
3,eakf_model3,0.9999999999904262,2016-11-30,1m,5
0,arima,4.742123958594429e-152,2016-11-30,2m,5
1,eakf_model1,3.3062351609252678e-43,2016-11-30,2m,5
2,eakf_model2,3.2112809705940646e-11,2016-11-30,2m,5
3,eakf_model3,0.9999999999678872,2016-11-30,2m,5
0,arima,1.6711948731494398e-113,2016-11-30,3m,5
1,eakf_model1,5.938068364196115e-22,2016-11-30,3m,5
2,eakf_model2,1.6897500207596445e-11,2016-11-30,3m,5
3,eakf_model3,0.9999999999831026,2016-11-30,3m,5
0,arima,1.0650171349535587e-92,2016-11-30,4m,5
1,eakf_model1,6.356201696570234e-14,2016-11-30,4m,5
2,eakf_model2,1.0765992282829159e-11,2016-11-30,4m,5
3,eakf_model3,0.9999999999891704,2016-11-30,4m,5
0,arima,1.4437190686370844e-88,2016-11-30,5m,5
1,eakf_model1,7.872916671395031e-12,2016-11-30,5m,5
2,eakf_model2,2.5420996126500747e-12,2016-11-30,5m,5
3,eakf_model3,0.999999999989585,2016-11-30,5m,5
0,arima,5.033714772542342e-94,2016-11-30,6m,5
1,eakf_model1,2.035005008359305e-12,2016-11-30,6m,5
2,eakf_model2,1.0462475487518346e-11,2016-11-30,6m,5
3,eakf_model3,0.9999999999875024,2016-11-30,6m,5
0,arima,2.773539457362966e-85,2016-12-31,1m,5
1,eakf_model1,4.18433071593374e-31,2016-12-31,1m,5
2,eakf_model2,1.4652213441008966e-11,2016-12-31,1m,5
3,eakf_model3,0.9999999999853478,2016-12-31,1m,5
0,arima,6.101905537616354e-108,2016-12-31,2m,5
1,eakf_model1,2.8209531564207476e-40,2016-12-31,2m,5
2,eakf_model2,2.1168963415660693e-11,2016-12-31,2m,5
3,eakf_model3,0.9999999999788312,2016-12-31,2m,5
0,arima,1.5450714976010916e-140,2016-12-31,3m,5
1,eakf_model1,1.1494650447566098e-42,2016-12-31,3m,5
2,eakf_model2,2.8392864391183286e-11,2016-12-31,3m,5
3,eakf_model3,0.9999999999716072,2016-12-31,3m,5
0,arima,6.113181404908039e-93,2016-12-31,4m,5
1,eakf_model1,2.382439173281e-21,2016-12-31,4m,5
2,eakf_model2,1.1521400134368115e-11,2016-12-31,4m,5
3,eakf_model3,0.9999999999884788,2016-12-31,4m,5
0,arima,3.18619020232596e-89,2016-12-31,5m,5
1,eakf_model1,2.539665354836417e-18,2016-12-31,5m,5
2,eakf_model2,9.615219081067864e-12,2016-12-31,5m,5
3,eakf_model3,0.9999999999903848,2016-12-31,5m,5
0,arima,5.556468965761083e-81,2016-12-31,6m,5
1,eakf_model1,6.787764025209971e-15,2016-12-31,6m,5
2,eakf_model2,8.49277708787477e-12,2016-12-31,6m,5
3,eakf_model3,0.9999999999915004,2016-12-31,6m,5
0,arima,1.511832550055651e-42,2017-01-31,1m,5
1,eakf_model1,4.266742736087556e-19,2017-01-31,1m,5
2,eakf_model2,1.4250077469637158e-11,2017-01-31,1m,5
3,eakf_model3,0.9999999999857498,2017-01-31,1m,5
0,arima,3.5208997055093e-114,2017-01-31,2m,5
1,eakf_model1,1.2035666280985194e-50,2017-01-31,2m,5
2,eakf_model2,6.468157909285877e-11,2017-01-31,2m,5
3,eakf_model3,0.9999999999353184,2017-01-31,2m,5
0,arima,1.037608592207329e-124,2017-01-31,3m,5
1,eakf_model1,1.4681631285403145e-45,2017-01-31,3m,5
2,eakf_model2,4.9863208794291634e-11,2017-01-31,3m,5
3,eakf_model3,0.9999999999501368,2017-01-31,3m,5
0,arima,7.037713749447961e-116,2017-01-31,4m,5
1,eakf_model1,3.7716971786393966e-36,2017-01-31,4m,5
2,eakf_model2,2.918412705671155e-11,2017-01-31,4m,5
3,eakf_model3,0.999999999970816,2017-01-31,4m,5
0,arima,8.849629911404301e-99,2017-01-31,5m,5
1,eakf_model1,2.2580026978993583e-26,2017-01-31,5m,5
2,eakf_model2,1.7931522183930504e-11,2017-01-31,5m,5
3,eakf_model3,0.9999999999820686,2017-01-31,5m,5
0,arima,1.0009768297956516e-104,2017-01-31,6m,5
1,eakf_model1,5.230802196526814e-22,2017-01-31,6m,5
2,eakf_model2,1.875932356380921e-11,2017-01-31,6m,5
3,eakf_model3,0.9999999999812408,2017-01-31,6m,5
0,arima,1.7358343437386703e-81,2017-02-28,1m,5
1,eakf_model1,9.745806928625566e-15,2017-02-28,1m,5
2,eakf_model2,3.617145974880407e-11,2017-02-28,1m,5
3,eakf_model3,0.9999999999638188,2017-02-28,1m,5
0,arima,2.112619620100714e-79,2017-02-28,2m,5
1,eakf_model1,1.1021281913690264e-25,2017-02-28,2m,5
2,eakf_model2,6.536795097575005e-11,2017-02-28,2m,5
3,eakf_model3,0.9999999999346322,2017-02-28,2m,5
0,arima,2.5e-323,2017-02-28,3m,5
1,eakf_model1,6.4815369738258765e-105,2017-02-28,3m,5
2,eakf_model2,7.470364203928371e-10,2017-02-28,3m,5
3,eakf_model3,0.9999999992529636,2017-02-28,3m,5
0,arima,4.044012514231883e-141,2017-02-28,4m,5
1,eakf_model1,2.9752614565580606e-41,2017-02-28,4m,5
2,eakf_model2,7.405518099645989e-11,2017-02-28,4m,5
3,eakf_model3,0.9999999999259448,2017-02-28,4m,5
0,arima,1.0009006965250136e-165,2017-02-28,5m,5
1,eakf_model1,1.3125997199370512e-47,2017-02-28,5m,5
2,eakf_model2,7.35888531279755e-11,2017-02-28,5m,5
3,eakf_model3,0.9999999999264112,2017-02-28,5m,5
0,arima,8.256545965621463e-161,2017-02-28,6m,5
1,eakf_model1,8.944979542274081e-37,2017-02-28,6m,5
2,eakf_model2,6.507590534332871e-11,2017-02-28,6m,5
3,eakf_model3,0.9999999999349242,2017-02-28,6m,5
0,arima,2.1545087458967795e-113,2017-03-31,1m,5
1,eakf_model1,0.9999999998926812,2017-03-31,1m,5
2,eakf_model2,3.839948868648561e-31,2017-03-31,1m,5
3,eakf_model3,1.0731896280218883e-10,2017-03-31,1m,5
0,arima,1.2636359424122696e-151,2017-03-31,2m,5
1,eakf_model1,0.434153331292673,2017-03-31,2m,5
2,eakf_model2,4.0701852121836304e-10,2017-03-31,2m,5
3,eakf_model3,0.5658466683003085,2017-03-31,2m,5
0,arima,3.8287265880052823e-252,2017-03-31,3m,5
1,eakf_model1,1.1638055275286962e-28,2017-03-31,3m,5
2,eakf_model2,9.969299132389731e-10,2017-03-31,3m,5
3,eakf_model3,0.99999999900307,2017-03-31,3m,5
0,arima,2.5e-323,2017-03-31,4m,5
1,eakf_model1,2.990277892223131e-93,2017-03-31,4m,5
2,eakf_model2,0.999999998787432,2017-03-31,4m,5
3,eakf_model3,1.2125681876147563e-09,2017-03-31,4m,5
0,arima,2.5e-323,2017-03-31,5m,5
1,eakf_model1,1.3338673548433707e-274,2017-03-31,5m,5
2,eakf_model2,0.8649847749059728,2017-03-31,5m,5
3,eakf_model3,0.1350152250940272,2017-03-31,5m,5
0,arima,2.5e-323,2017-03-31,6m,5
1,eakf_model1,1.3220362121527108e-196,2017-03-31,6m,5
2,eakf_model2,0.9999999946043552,2017-03-31,6m,5
3,eakf_model3,5.395644838308284e-09,2017-03-31,6m,5
0,arima,2.295057718786279e-60,2017-04-30,1m,5
1,eakf_model1,0.99999999999073,2017-04-30,1m,5
2,eakf_model2,5.0409232205819e-14,2017-04-30,1m,5
3,eakf_model3,9.21948598746882e-12,2017-04-30,1m,5
0,arima,4.634627059773842e-47,2017-04-30,2m,5
1,eakf_model1,0.9999999999865224,2017-04-30,2m,5
2,eakf_model2,9.156727543918111e-17,2017-04-30,2m,5
3,eakf_model3,1.3477618894783517e-11,2017-04-30,2m,5
0,arima,1.1350629130079771e-124,2017-04-30,3m,5
1,eakf_model1,0.9999999998409952,2017-04-30,3m,5
2,eakf_model2,1.5900438039227108e-10,2017-04-30,3m,5
3,eakf_model3,3.8790265757697963e-16,2017-04-30,3m,5
0,arima,1.3698768343837975e-191,2017-04-30,4m,5
1,eakf_model1,4.5150800734080763e-10,2017-04-30,4m,5
2,eakf_model2,0.9999999995484772,2017-04-30,4m,5
3,eakf_model3,1.475829266567959e-14,2017-04-30,4m,5
0,arima,2.2271964935134343e-76,2017-04-30,5m,5
1,eakf_model1,3.568607061742189e-16,2017-04-30,5m,5
2,eakf_model2,0.9999999999720436,2017-04-30,5m,5
3,eakf_model3,2.795610356236126e-11,2017-04-30,5m,5
0,arima,1.8887187949927186e-91,2017-04-30,6m,5
1,eakf_model1,9.166770983147572e-15,2017-04-30,6m,5
2,eakf_model2,0.9999999999661832,2017-04-30,6m,5
3,eakf_model3,3.380773872065893e-11,2017-04-30,6m,5
0,arima,1.0536387862663755e-40,2017-05-31,1m,5
1,eakf_model1,0.9999999999963358,2017-05-31,1m,5
2,eakf_model2,3.2934097004382044e-15,2017-05-31,1m,5
3,eakf_model3,3.6611190124975284e-12,2017-05-31,1m,5
0,arima,5.741329625968137e-35,2017-05-31,2m,5
1,eakf_model1,0.9999999999964356,2017-05-31,2m,5
2,eakf_model2,4.5197284422776316e-13,2017-05-31,2m,5
3,eakf_model3,3.112606832002621e-12,2017-05-31,2m,5
0,arima,1.601208280745864e-37,2017-05-31,3m,5
1,eakf_model1,0.999999999993617,2017-05-31,3m,5
2,eakf_model2,1.0320300264175438e-12,2017-05-31,3m,5
3,eakf_model3,5.351049655852405e-12,2017-05-31,3m,5
0,arima,6.104997083793491e-114,2017-05-31,4m,5
1,eakf_model1,0.9999999998978476,2017-05-31,4m,5
2,eakf_model2,1.0215226342990303e-10,2017-05-31,4m,5
3,eakf_model3,2.3528689805608977e-29,2017-05-31,4m,5
0,arima,1.2130867248739274e-198,2017-05-31,5m,5
1,eakf_model1,4.0119209857636347e-10,2017-05-31,5m,5
2,eakf_model2,0.999999999598808,2017-05-31,5m,5
3,eakf_model3,3.0484638213549873e-46,2017-05-31,5m,5
0,arima,1.662352981548517e-71,2017-05-31,6m,5
1,eakf_model1,2.343967259968108e-11,2017-05-31,6m,5
2,eakf_model2,0.9999999999765604,2017-05-31,6m,5
3,eakf_model3,1.2971088995159978e-20,2017-05-31,6m,5
0,arima,0.0,2017-06-30,1m,5
1,eakf_model1,0.9092823501025782,2017-06-30,1m,5
2,eakf_model2,1.6571071843466963e-39,2017-06-30,1m,5
3,eakf_model3,0.0907176498974219,2017-06-30,1m,5
0,arima,1.834871914740161e-67,2017-06-30,2m,5
1,eakf_model1,0.99999999998587,2017-06-30,2m,5
2,eakf_model2,2.310147063864899e-12,2017-06-30,2m,5
3,eakf_model3,1.1819794802511032e-11,2017-06-30,2m,5
0,arima,1.243526530744073e-71,2017-06-30,3m,5
1,eakf_model1,0.9999999999839414,2017-06-30,3m,5
2,eakf_model2,2.242005189954482e-12,2017-06-30,3m,5
3,eakf_model3,1.3816629923138669e-11,2017-06-30,3m,5
0,arima,2.5371379883009405e-62,2017-06-30,4m,5
1,eakf_model1,0.9999999999835196,2017-06-30,4m,5
2,eakf_model2,1.647722485073498e-11,2017-06-30,4m,5
3,eakf_model3,3.3190346853611265e-15,2017-06-30,4m,5
0,arima,5.38e-321,2017-06-30,5m,5
1,eakf_model1,0.99999999917682,2017-06-30,5m,5
2,eakf_model2,8.231800558088335e-10,2017-06-30,5m,5
3,eakf_model3,1.8124553088734008e-66,2017-06-30,5m,5
0,arima,1.4908487760084471e-193,2017-06-30,6m,5
1,eakf_model1,2.9462281883747376e-10,2017-06-30,6m,5
2,eakf_model2,0.9999999997053772,2017-06-30,6m,5
3,eakf_model3,3.570453703027692e-45,2017-06-30,6m,5
0,arima,1.8291989058984296e-116,2017-07-31,1m,5
1,eakf_model1,3.3363537150334546e-11,2017-07-31,1m,5
2,eakf_model2,2.146553483477869e-15,2017-07-31,1m,5
3,eakf_model3,0.9999999999666344,2017-07-31,1m,5
0,arima,0.0,2017-07-31,2m,5
1,eakf_model1,4.004920180959053e-09,2017-07-31,2m,5
2,eakf_model2,1.1165174814024737e-29,2017-07-31,2m,5
3,eakf_model3,0.9999999959950798,2017-07-31,2m,5
0,arima,2.5e-323,2017-07-31,3m,5
1,eakf_model1,0.9316442086962454,2017-07-31,3m,5
2,eakf_model2,0.0683557739962131,2017-07-31,3m,5
3,eakf_model3,1.730754143519063e-08,2017-07-31,3m,5
0,arima,7.338380145718659e-203,2017-07-31,4m,5
1,eakf_model1,0.9999999998383732,2017-07-31,4m,5
2,eakf_model2,1.616268054321893e-10,2017-07-31,4m,5
3,eakf_model3,9.714790319986928e-18,2017-07-31,4m,5
0,arima,1.2920210532217522e-117,2017-07-31,5m,5
1,eakf_model1,0.9999999999424108,2017-07-31,5m,5
2,eakf_model2,5.7589300369045184e-11,2017-07-31,5m,5
3,eakf_model3,5.537187123190283e-20,2017-07-31,5m,5
0,arima,2.5e-323,2017-07-31,6m,5
1,eakf_model1,0.9082537317919408,2017-07-31,6m,5
2,eakf_model2,0.0917462682080592,2017-07-31,6m,5
3,eakf_model3,1.8e-322,2017-07-31,6m,5
0,arima,2.5084849577e-313,2017-08-31,1m,5
1,eakf_model1,2.6197653745848325e-83,2017-08-31,1m,5
2,eakf_model2,1.427388879745613e-10,2017-08-31,1m,5
3,eakf_model3,0.9999999998572612,2017-08-31,1m,5
0,arima,8.394216225519948e-239,2017-08-31,2m,5
1,eakf_model1,3.41607983983367e-49,2017-08-31,2m,5
2,eakf_model2,1.0325891334013579e-10,2017-08-31,2m,5
3,eakf_model3,0.9999999998967412,2017-08-31,2m,5
0,arima,2.5e-323,2017-08-31,3m,5
1,eakf_model1,8e-323,2017-08-31,3m,5
2,eakf_model2,6.679791384374408e-08,2017-08-31,3m,5
3,eakf_model3,0.999999933202086,2017-08-31,3m,5
0,arima,0.0,2017-08-31,4m,5
1,eakf_model1,1.0051841056709282e-109,2017-08-31,4m,5
2,eakf_model2,0.9999999425087353,2017-08-31,4m,5
3,eakf_model3,5.749126492505581e-08,2017-08-31,4m,5
0,arima,2.5e-323,2017-08-31,5m,5
1,eakf_model1,0.065182209083533,2017-08-31,5m,5
2,eakf_model2,5.759431141401103e-08,2017-08-31,5m,5
3,eakf_model3,0.9348177333221556,2017-08-31,5m,5
0,arima,2.718840090483e-312,2017-08-31,6m,5
1,eakf_model1,0.9999999994933184,2017-08-31,6m,5
2,eakf_model2,5.066815424484965e-10,2017-08-31,6m,5
3,eakf_model3,8.444850561506342e-18,2017-08-31,6m,5
0,arima,5.018728464987843e-87,2017-09-30,1m,5
1,eakf_model1,6.967053249395604e-40,2017-09-30,1m,5
2,eakf_model2,1.0023305801836692e-11,2017-09-30,1m,5
3,eakf_model3,0.9999999999899768,2017-09-30,1m,5
0,arima,0.0,2017-09-30,2m,5
1,eakf_model1,2.5e-323,2017-09-30,2m,5
2,eakf_model2,0.9999999903378862,2017-09-30,2m,5
3,eakf_model3,9.662113733016493e-09,2017-09-30,2m,5
0,arima,2.5e-323,2017-09-30,3m,5
1,eakf_model1,9.391788871159092e-143,2017-09-30,3m,5
2,eakf_model2,4.1655969586952806e-10,2017-09-30,3m,5
3,eakf_model3,0.9999999995834404,2017-09-30,3m,5
0,arima,0.0,2017-09-30,4m,5
1,eakf_model1,4.372832872679693e-142,2017-09-30,4m,5
2,eakf_model2,0.9999999988499604,2017-09-30,4m,5
3,eakf_model3,1.1500396460023e-09,2017-09-30,4m,5
0,arima,4.5005385947283e-243,2017-09-30,5m,5
