eval_horizon,mae,error,wis,type,frsct_date,method,eval_horizon_ensemble,forecast_date,score,type_ensemble
5m,2.9979999999962623,-0.800000000108437,5.7611006097677055,imd_incidence,2022-04-30,all_past_ens,4m,2021-05-31,wis,all_past_ens
6m,2.659999999984936,-0.8333333334236975,5.341963922770238,imd_incidence,2022-04-30,all_past_ens,4m,2021-05-31,wis,all_past_ens
1m,0.37333333335854757,-1.0952927453899974e-10,2.937118902470297,imd_incidence,2022-04-30,all_past_ens,5m,2021-05-31,wis,all_past_ens
2m,1.611666666658543,1.4999999998904707,3.9775533536516225,imd_incidence,2022-04-30,all_past_ens,5m,2021-05-31,wis,all_past_ens
3m,1.9999999999832319,1.9999999998904707,4.262942073157773,imd_incidence,2022-04-30,all_past_ens,5m,2021-05-31,wis,all_past_ens
4m,2.835833333331925,-8.214739999345966e-11,5.5495045731795125,imd_incidence,2022-04-30,all_past_ens,5m,2021-05-31,wis,all_past_ens
5m,2.9979999999976537,-0.800000000065561,5.761100609762841,imd_incidence,2022-04-30,all_past_ens,5m,2021-05-31,wis,all_past_ens
6m,2.659999999990782,-0.8333333333879679,5.341963922767602,imd_incidence,2022-04-30,all_past_ens,5m,2021-05-31,wis,all_past_ens
1m,0.3733333333536377,-7.989608974412477e-11,2.9371189024611963,imd_incidence,2022-04-30,all_past_ens,6m,2021-05-31,wis,all_past_ens
2m,1.6116666666611934,1.499999999920104,3.9775533536527057,imd_incidence,2022-04-30,all_past_ens,6m,2021-05-31,wis,all_past_ens
3m,1.9999999999879021,1.999999999920104,4.262942073160337,imd_incidence,2022-04-30,all_past_ens,6m,2021-05-31,wis,all_past_ens
4m,2.8358333333321157,-5.992206730809357e-11,5.5495045731758434,imd_incidence,2022-04-30,all_past_ens,6m,2021-05-31,wis,all_past_ens
5m,2.99799999999788,-0.8000000000470482,5.761100609759559,imd_incidence,2022-04-30,all_past_ens,6m,2021-05-31,wis,all_past_ens
6m,2.6599999999928303,-0.8333333333725402,5.3419639227653475,imd_incidence,2022-04-30,all_past_ens,6m,2021-05-31,wis,all_past_ens
1m,1.8700000001133459,1.9999999999999964,3.8148170732947824,imd_incidence,2022-04-30,all_past_ens,1m,2021-06-30,wis,all_past_ens
2m,2.0216666667171035,1.9999999999999964,3.99371951224035,imd_incidence,2022-04-30,all_past_ens,1m,2021-06-30,wis,all_past_ens
3m,3.358888888897956,-0.6666666666666702,6.260543699159474,imd_incidence,2022-04-30,all_past_ens,1m,2021-06-30,wis,all_past_ens
4m,3.5616666666349293,-1.5000000000000036,6.539615091394589,imd_incidence,2022-04-30,all_past_ens,1m,2021-06-30,wis,all_past_ens
5m,3.133999999922697,-1.599999999931994,5.9558384145486105,imd_incidence,2022-04-30,all_past_ens,1m,2021-06-30,wis,all_past_ens
6m,2.8477777777622872,-1.166666666553321,5.493137703252957,imd_incidence,2022-04-30,all_past_ens,1m,2021-06-30,wis,all_past_ens
1m,1.8700000000805899,1.9999999999999991,3.8148170732589333,imd_incidence,2022-04-30,all_past_ens,2m,2021-06-30,wis,all_past_ens
2m,2.0216666667025285,1.9999999999999991,3.99371951222728,imd_incidence,2022-04-30,all_past_ens,2m,2021-06-30,wis,all_past_ens
3m,3.358888888895335,-0.6666666666666675,6.260543699167423,imd_incidence,2022-04-30,all_past_ens,2m,2021-06-30,wis,all_past_ens
4m,3.5616666666441006,-1.5000000000000009,6.539615091414478,imd_incidence,2022-04-30,all_past_ens,2m,2021-06-30,wis,all_past_ens
5m,3.1339999999450368,-1.5999999999516465,5.95583841457333,imd_incidence,2022-04-30,all_past_ens,2m,2021-06-30,wis,all_past_ens
6m,2.847777777766763,-1.166666666586077,5.49313770325269,imd_incidence,2022-04-30,all_past_ens,2m,2021-06-30,wis,all_past_ens
1m,1.8700000000955317,2.000000000000001,3.8148170732752855,imd_incidence,2022-04-30,all_past_ens,3m,2021-06-30,wis,all_past_ens
2m,2.0216666667091787,2.000000000000001,3.9937195122332456,imd_incidence,2022-04-30,all_past_ens,3m,2021-06-30,wis,all_past_ens
3m,3.3588888888965314,-0.6666666666666657,6.260543699163799,imd_incidence,2022-04-30,all_past_ens,3m,2021-06-30,wis,all_past_ens
4m,3.5616666666399177,-1.4999999999999991,6.539615091405407,imd_incidence,2022-04-30,all_past_ens,3m,2021-06-30,wis,all_past_ens
5m,3.133999999934848,-1.5999999999426808,5.955838414562057,imd_incidence,2022-04-30,all_past_ens,3m,2021-06-30,wis,all_past_ens
6m,2.8477777777647213,-1.1666666665711354,5.493137703252812,imd_incidence,2022-04-30,all_past_ens,3m,2021-06-30,wis,all_past_ens
1m,1.8700000000606734,1.9999999999999805,3.8148170732371303,imd_incidence,2022-04-30,all_past_ens,4m,2021-06-30,wis,all_past_ens
2m,2.0216666666936614,1.9999999999999805,3.9937195122193243,imd_incidence,2022-04-30,all_past_ens,4m,2021-06-30,wis,all_past_ens
3m,3.3588888888937376,-0.6666666666666794,6.260543699172252,imd_incidence,2022-04-30,all_past_ens,4m,2021-06-30,wis,all_past_ens
4m,3.561666666649672,-1.5000000000000093,6.539615091426564,imd_incidence,2022-04-30,all_past_ens,4m,2021-06-30,wis,all_past_ens
5m,3.1339999999586112,-1.5999999999635965,5.955838414588349,imd_incidence,2022-04-30,all_past_ens,4m,2021-06-30,wis,all_past_ens
6m,2.847777777769482,-1.1666666666059882,5.493137703252524,imd_incidence,2022-04-30,all_past_ens,4m,2021-06-30,wis,all_past_ens
1m,1.870000000035752,1.9999999999995133,3.814817073209739,imd_incidence,2022-04-30,all_past_ens,5m,2021-06-30,wis,all_past_ens
2m,2.0216666666824485,1.9999999999995133,3.9937195122091467,imd_incidence,2022-04-30,all_past_ens,5m,2021-06-30,wis,all_past_ens
3m,3.358888888891632,-0.6666666666669908,6.260543699178072,imd_incidence,2022-04-30,all_past_ens,5m,2021-06-30,wis,all_past_ens
4m,3.5616666666565084,-1.500000000000243,6.539615091441444,imd_incidence,2022-04-30,all_past_ens,5m,2021-06-30,wis,all_past_ens
5m,3.133999999975374,-1.5999999999785621,5.955838414606876,imd_incidence,2022-04-30,all_past_ens,5m,2021-06-30,wis,all_past_ens
6m,2.8477777777728117,-1.1666666666307748,5.4931377032522555,imd_incidence,2022-04-30,all_past_ens,5m,2021-06-30,wis,all_past_ens
1m,1.8700000000253132,1.9999999999971507,3.814817073197719,imd_incidence,2022-04-30,all_past_ens,6m,2021-06-30,wis,all_past_ens
2m,2.021666666677183,1.9999999999971507,3.9937195122038007,imd_incidence,2022-04-30,all_past_ens,6m,2021-06-30,wis,all_past_ens
3m,3.358888888890229,-0.6666666666685668,6.260543699179445,imd_incidence,2022-04-30,all_past_ens,6m,2021-06-30,wis,all_past_ens
4m,3.561666666658714,-1.5000000000014255,6.539615091446515,imd_incidence,2022-04-30,all_past_ens,6m,2021-06-30,wis,all_past_ens
5m,3.133999999981313,-1.5999999999848926,5.955838414613346,imd_incidence,2022-04-30,all_past_ens,6m,2021-06-30,wis,all_past_ens
6m,2.847777777773849,-1.1666666666405374,5.493137703251837,imd_incidence,2022-04-30,all_past_ens,6m,2021-06-30,wis,all_past_ens
1m,1.813333333376458,2.0000000000000018,3.769451219563565,imd_incidence,2022-04-30,all_past_ens,1m,2021-07-31,wis,all_past_ens
2m,4.044999999983572,-1.9999999999999982,7.604253048682919,imd_incidence,2022-04-30,all_past_ens,1m,2021-07-31,wis,all_past_ens
3m,4.118888888827627,-2.999999999897325,7.574766260012492,imd_incidence,2022-04-30,all_past_ens,1m,2021-07-31,wis,all_past_ens
4m,3.4224999999219676,-2.749999999845988,6.5678277437978805,imd_incidence,2022-04-30,all_past_ens,1m,2021-07-31,wis,all_past_ens
5m,3.0746666666352485,-1.899999999845988,5.965908536539463,imd_incidence,2022-04-30,all_past_ens,1m,2021-07-31,wis,all_past_ens
6m,2.9705555555014804,-2.083333333153653,5.731326219456425,imd_incidence,2022-04-30,all_past_ens,1m,2021-07-31,wis,all_past_ens
1m,1.8133333333680017,1.9999999999999973,3.7694512195534915,imd_incidence,2022-04-30,all_past_ens,2m,2021-07-31,wis,all_past_ens
2m,4.044999999986793,-2.0000000000000027,7.604253048702045,imd_incidence,2022-04-30,all_past_ens,2m,2021-07-31,wis,all_past_ens
3m,4.118888888839636,-2.9999999999174527,7.5747662600419154,imd_incidence,2022-04-30,all_past_ens,2m,2021-07-31,wis,all_past_ens
4m,3.4224999999372647,-2.749999999876178,6.567827743818376,imd_incidence,2022-04-30,all_past_ens,2m,2021-07-31,wis,all_past_ens
5m,3.074666666641408,-1.899999999876178,5.965908536548461,imd_incidence,2022-04-30,all_past_ens,2m,2021-07-31,wis,all_past_ens
6m,2.9705555555120813,-2.083333333188874,5.731326219467358,imd_incidence,2022-04-30,all_past_ens,2m,2021-07-31,wis,all_past_ens
1m,1.8133333333755175,1.9999999999999991,3.7694512195624443,imd_incidence,2022-04-30,all_past_ens,3m,2021-07-31,wis,all_past_ens
2m,4.044999999983929,-2.000000000000001,7.604253048685043,imd_incidence,2022-04-30,all_past_ens,3m,2021-07-31,wis,all_past_ens
3m,4.11888888882896,-2.9999999998995612,7.5747662600157595,imd_incidence,2022-04-30,all_past_ens,3m,2021-07-31,wis,all_past_ens
4m,3.4224999999236663,-2.749999999849341,6.567827743800159,imd_incidence,2022-04-30,all_past_ens,3m,2021-07-31,wis,all_past_ens
5m,3.0746666666359324,-1.8999999998493409,5.965908536540463,imd_incidence,2022-04-30,all_past_ens,3m,2021-07-31,wis,all_past_ens
6m,2.9705555555026577,-2.083333333157564,5.73132621945764,imd_incidence,2022-04-30,all_past_ens,3m,2021-07-31,wis,all_past_ens
1m,1.8133333333588117,2.000000000000001,3.7694512195425403,imd_incidence,2022-04-30,all_past_ens,4m,2021-07-31,wis,all_past_ens
2m,4.044999999990299,-1.9999999999999991,7.6042530487228595,imd_incidence,2022-04-30,all_past_ens,4m,2021-07-31,wis,all_past_ens
3m,4.118888888852702,-2.99999999993935,7.5747662600739325,imd_incidence,2022-04-30,all_past_ens,4m,2021-07-31,wis,all_past_ens
4m,3.422499999953904,-2.749999999909025,6.567827743840676,imd_incidence,2022-04-30,all_past_ens,4m,2021-07-31,wis,all_past_ens
5m,3.074666666648108,-1.8999999999090214,5.965908536558253,imd_incidence,2022-04-30,all_past_ens,4m,2021-07-31,wis,all_past_ens
6m,2.9705555555236107,-2.08333333322719,5.73132621947925,imd_incidence,2022-04-30,all_past_ens,4m,2021-07-31,wis,all_past_ens
1m,1.8133333333487291,2.000000000000001,3.7694512195304237,imd_incidence,2022-04-30,all_past_ens,5m,2021-07-31,wis,all_past_ens
2m,4.044999999994252,-1.9999999999999991,7.604253048746011,imd_incidence,2022-04-30,all_past_ens,5m,2021-07-31,wis,all_past_ens
3m,4.118888888867196,-2.9999999999636056,7.574766260109423,imd_incidence,2022-04-30,all_past_ens,5m,2021-07-31,wis,all_past_ens
4m,3.4224999999723016,-2.7499999999454086,6.567827743865331,imd_incidence,2022-04-30,all_past_ens,5m,2021-07-31,wis,all_past_ens
5m,3.074666666655541,-1.8999999999453252,5.9659085365691125,imd_incidence,2022-04-30,all_past_ens,5m,2021-07-31,wis,all_past_ens
6m,2.9705555555363343,-2.0833333332695045,5.731326219492382,imd_incidence,2022-04-30,all_past_ens,5m,2021-07-31,wis,all_past_ens
1m,1.8133333333450388,2.0,3.7694512195256493,imd_incidence,2022-04-30,all_past_ens,6m,2021-07-31,wis,all_past_ens
2m,4.044999999996058,-2.0,7.604253048755585,imd_incidence,2022-04-30,all_past_ens,6m,2021-07-31,wis,all_past_ens
3m,4.118888888873047,-2.9999999999732876,7.574766260123683,imd_incidence,2022-04-30,all_past_ens,6m,2021-07-31,wis,all_past_ens
4m,3.422499999979528,-2.7499999999599316,6.567827743875032,imd_incidence,2022-04-30,all_past_ens,6m,2021-07-31,wis,all_past_ens
5m,3.074666666658542,-1.8999999999595623,5.965908536573502,imd_incidence,2022-04-30,all_past_ens,6m,2021-07-31,wis,all_past_ens
6m,2.97055555554125,-2.0833333332859714,5.731326219497486,imd_incidence,2022-04-30,all_past_ens,6m,2021-07-31,wis,all_past_ens
1m,6.266666666440373,-6.000000000000001,11.258277438603526,imd_incidence,2022-04-30,all_past_ens,1m,2021-08-31,wis,all_past_ens
2m,5.256666666460488,-5.000000000000001,9.381882621605984,imd_incidence,2022-04-30,all_past_ens,1m,2021-08-31,wis,all_past_ens
3m,3.8733333330999993,-3.6666666665660923,7.350746950977761,imd_incidence,2022-04-30,all_past_ens,1m,2021-08-31,wis,all_past_ens
4m,3.3733333332234547,-2.249999999849138,6.4115967986856495,imd_incidence,2022-04-30,all_past_ens,1m,2021-08-31,wis,all_past_ens
5m,3.151999999847729,-2.1999999998189654,6.044045731572813,imd_incidence,2022-04-30,all_past_ens,1m,2021-08-31,wis,all_past_ens
6m,2.687777777723299,-1.8333333331321835,5.49427337392151,imd_incidence,2022-04-30,all_past_ens,1m,2021-08-31,wis,all_past_ens
1m,6.266666666486722,-5.999999999999999,11.258277438689726,imd_incidence,2022-04-30,all_past_ens,2m,2021-08-31,wis,all_past_ens
2m,5.256666666502717,-4.999999999999999,9.381882621676695,imd_incidence,2022-04-30,all_past_ens,2m,2021-08-31,wis,all_past_ens
3m,3.8733333331477895,-3.6666666665866905,7.350746951027278,imd_incidence,2022-04-30,all_past_ens,2m,2021-08-31,wis,all_past_ens
4m,3.3733333332459603,-2.249999999880036,6.411596798705075,imd_incidence,2022-04-30,all_past_ens,2m,2021-08-31,wis,all_past_ens
5m,3.1519999998789174,-2.1999999998560433,6.044045731600362,imd_incidence,2022-04-30,all_past_ens,2m,2021-08-31,wis,all_past_ens
6m,2.6877777777344583,-1.8333333331733819,5.494273373934256,imd_incidence,2022-04-30,all_past_ens,2m,2021-08-31,wis,all_past_ens
1m,6.266666666432746,-6.000000000000003,11.258277438589339,imd_incidence,2022-04-30,all_past_ens,3m,2021-08-31,wis,all_past_ens
2m,5.25666666645354,-5.000000000000003,9.381882621594348,imd_incidence,2022-04-30,all_past_ens,3m,2021-08-31,wis,all_past_ens
3m,3.8733333330921362,-3.6666666665627035,7.350746950969615,imd_incidence,2022-04-30,all_past_ens,3m,2021-08-31,wis,all_past_ens
4m,3.373333333219753,-2.2499999998440536,6.411596798682452,imd_incidence,2022-04-30,all_past_ens,3m,2021-08-31,wis,all_past_ens
5m,3.151999999842598,-2.1999999998128636,6.0440457315682785,imd_incidence,2022-04-30,all_past_ens,3m,2021-08-31,wis,all_past_ens
6m,2.687777777721464,-1.8333333331254036,5.494273373919412,imd_incidence,2022-04-30,all_past_ens,3m,2021-08-31,wis,all_past_ens
1m,6.266666666521409,-6.000000000000011,11.25827743875424,imd_incidence,2022-04-30,all_past_ens,4m,2021-08-31,wis,all_past_ens
2m,5.256666666534322,-5.000000000000005,9.381882621729615,imd_incidence,2022-04-30,all_past_ens,4m,2021-08-31,wis,all_past_ens
3m,3.873333333183558,-3.6666666666021115,7.350746951064333,imd_incidence,2022-04-30,all_past_ens,4m,2021-08-31,wis,all_past_ens
4m,3.3733333332628046,-2.2499999999031646,6.4115967987196125,imd_incidence,2022-04-30,all_past_ens,4m,2021-08-31,wis,all_past_ens
5m,3.151999999902258,-2.1999999998837962,6.044045731620979,imd_incidence,2022-04-30,all_past_ens,4m,2021-08-31,wis,all_past_ens
6m,2.68777777774281,-1.8333333332042159,5.494273373943795,imd_incidence,2022-04-30,all_past_ens,4m,2021-08-31,wis,all_past_ens
1m,6.266666666586378,-6.00000000000041,11.258277438875057,imd_incidence,2022-04-30,all_past_ens,5m,2021-08-31,wis,all_past_ens
2m,5.256666666593516,-5.000000000000204,9.381882621828694,imd_incidence,2022-04-30,all_past_ens,5m,2021-08-31,wis,all_past_ens
3m,3.8733333332505655,-3.666666666631109,7.350746951133699,imd_incidence,2022-04-30,all_past_ens,5m,2021-08-31,wis,all_past_ens
4m,3.3733333332943856,-2.249999999946562,6.411596798746856,imd_incidence,2022-04-30,all_past_ens,5m,2021-08-31,wis,all_past_ens
5m,3.1519999999459563,-2.1999999999358333,6.0440457316595495,imd_incidence,2022-04-30,all_past_ens,5m,2021-08-31,wis,all_past_ens
6m,2.6877777777585035,-1.8333333332619457,5.494273373961667,imd_incidence,2022-04-30,all_past_ens,5m,2021-08-31,wis,all_past_ens
1m,6.266666666608934,-6.0000000000012355,11.258277438916988,imd_incidence,2022-04-30,all_past_ens,6m,2021-08-31,wis,all_past_ens
2m,5.256666666614065,-5.000000000000617,9.381882621863028,imd_incidence,2022-04-30,all_past_ens,6m,2021-08-31,wis,all_past_ens
3m,3.873333333273859,-3.6666666666413903,7.350746951157715,imd_incidence,2022-04-30,all_past_ens,6m,2021-08-31,wis,all_past_ens
4m,3.37333333330541,-2.2499999999617764,6.411596798756341,imd_incidence,2022-04-30,all_past_ens,6m,2021-08-31,wis,all_past_ens
5m,3.1519999999610944,-2.199999999954008,6.044045731672863,imd_incidence,2022-04-30,all_past_ens,6m,2021-08-31,wis,all_past_ens
6m,2.6877777777640417,-1.8333333332819564,5.494273373967884,imd_incidence,2022-04-30,all_past_ens,6m,2021-08-31,wis,all_past_ens
1m,3.9533333332211518,-4.0,7.034679877881295,imd_incidence,2022-04-30,all_past_ens,1m,2021-09-30,wis,all_past_ens
2m,2.378333333171661,-2.499999999835028,5.1824314023346885,imd_incidence,2022-04-30,all_past_ens,1m,2021-09-30,wis,all_past_ens
3m,2.2088888888404976,-0.9999999998900186,4.669847560987838,imd_incidence,2022-04-30,all_past_ens,1m,2021-09-30,wis,all_past_ens
4m,2.1491666665962788,-1.249999999917514,4.593163109732979,imd_incidence,2022-04-30,all_past_ens,1m,2021-09-30,wis,all_past_ens
5m,1.8100000000252958,-0.9999999998680223,4.209222561018268,imd_incidence,2022-04-30,all_past_ens,1m,2021-09-30,wis,all_past_ens
6m,1.5850000001000832,-0.8333333331133707,3.9557952236812066,imd_incidence,2022-04-30,all_past_ens,1m,2021-09-30,wis,all_past_ens
1m,3.953333333247995,-4.000000000000002,7.03467987792137,imd_incidence,2022-04-30,all_past_ens,2m,2021-09-30,wis,all_past_ens
2m,2.378333333210345,-2.4999999998745013,5.182431402359652,imd_incidence,2022-04-30,all_past_ens,2m,2021-09-30,wis,all_past_ens
3m,2.2088888888520763,-0.9999999999163348,4.669847560984913,imd_incidence,2022-04-30,all_past_ens,2m,2021-09-30,wis,all_past_ens
4m,2.149166666613121,-1.2499999999372515,4.59316310973851,imd_incidence,2022-04-30,all_past_ens,2m,2021-09-30,wis,all_past_ens
5m,1.8100000000192438,-0.9999999998996012,4.209222561008061,imd_incidence,2022-04-30,all_past_ens,2m,2021-09-30,wis,all_past_ens
6m,1.585000000076137,-0.8333333331660008,3.9557952236563305,imd_incidence,2022-04-30,all_past_ens,2m,2021-09-30,wis,all_past_ens
1m,3.953333333224963,-3.999999999999999,7.034679877886983,imd_incidence,2022-04-30,all_past_ens,3m,2021-09-30,wis,all_past_ens
2m,2.3783333331771535,-2.499999999840633,5.182431402338232,imd_incidence,2022-04-30,all_past_ens,3m,2021-09-30,wis,all_past_ens
3m,2.2088888888421407,-0.9999999998937549,4.669847560987424,imd_incidence,2022-04-30,all_past_ens,3m,2021-09-30,wis,all_past_ens
4m,2.1491666665986697,-1.249999999920316,4.593163109733764,imd_incidence,2022-04-30,all_past_ens,3m,2021-09-30,wis,all_past_ens
5m,1.8100000000244356,-0.9999999998725062,4.209222561016818,imd_incidence,2022-04-30,all_past_ens,3m,2021-09-30,wis,all_past_ens
6m,1.585000000096682,-0.8333333331208443,3.955795223677674,imd_incidence,2022-04-30,all_past_ens,3m,2021-09-30,wis,all_past_ens
1m,3.9533333332675014,-4.0000000000000036,7.034679877950494,imd_incidence,2022-04-30,all_past_ens,4m,2021-09-30,wis,all_past_ens
2m,2.378333333238456,-2.499999999903187,5.182431402377794,imd_incidence,2022-04-30,all_past_ens,4m,2021-09-30,wis,all_past_ens
3m,2.2088888888604923,-0.9999999999354593,4.669847560982788,imd_incidence,2022-04-30,all_past_ens,4m,2021-09-30,wis,all_past_ens
4m,2.149166666625359,-1.249999999951592,4.5931631097425285,imd_incidence,2022-04-30,all_past_ens,4m,2021-09-30,wis,all_past_ens
5m,1.8100000000148486,-0.999999999922545,4.2092225610006455,imd_incidence,2022-04-30,all_past_ens,4m,2021-09-30,wis,all_past_ens
6m,1.5850000000587412,-0.8333333332042415,3.955795223638255,imd_incidence,2022-04-30,all_past_ens,4m,2021-09-30,wis,all_past_ens
1m,3.9533333332956753,-3.999999999999999,7.034679877992571,imd_incidence,2022-04-30,all_past_ens,5m,2021-09-30,wis,all_past_ens
2m,2.3783333332790435,-2.4999999999446336,5.182431402403967,imd_incidence,2022-04-30,all_past_ens,5m,2021-09-30,wis,all_past_ens
3m,2.208888888872686,-0.9999999999630887,4.669847560979758,imd_incidence,2022-04-30,all_past_ens,5m,2021-09-30,wis,all_past_ens
4m,2.149166666643012,-1.2499999999722233,4.593163109748292,imd_incidence,2022-04-30,all_past_ens,5m,2021-09-30,wis,all_past_ens
5m,1.810000000008565,-0.9999999999555579,4.209222560989963,imd_incidence,2022-04-30,all_past_ens,5m,2021-09-30,wis,all_past_ens
6m,1.5850000000337463,-0.8333333332593257,3.9557952236122174,imd_incidence,2022-04-30,all_past_ens,5m,2021-09-30,wis,all_past_ens
1m,3.953333333306867,-3.999999999999999,7.034679878009309,imd_incidence,2022-04-30,all_past_ens,6m,2021-09-30,wis,all_past_ens
2m,2.3783333332951284,-2.4999999999611235,5.182431402414296,imd_incidence,2022-04-30,all_past_ens,6m,2021-09-30,wis,all_past_ens
3m,2.208888888877615,-0.9999999999740821,4.669847560978638,imd_incidence,2022-04-30,all_past_ens,6m,2021-09-30,wis,all_past_ens
4m,2.1491666666499722,-1.2499999999802436,4.5931631097504875,imd_incidence,2022-04-30,all_past_ens,6m,2021-09-30,wis,all_past_ens
5m,1.8100000000062209,-0.9999999999683901,4.209222560985791,imd_incidence,2022-04-30,all_past_ens,6m,2021-09-30,wis,all_past_ens
6m,1.5850000000241249,-0.8333333332808626,3.955795223602039,imd_incidence,2022-04-30,all_past_ens,6m,2021-09-30,wis,all_past_ens
1m,1.4399999997618131,-1.9999999996497246,3.214618902524271,imd_incidence,2022-04-30,all_past_ens,1m,2021-10-31,wis,all_past_ens
2m,1.6299999999854058,1.7513768213461844e-10,3.4436204269849813,imd_incidence,2022-04-30,all_past_ens,1m,2021-10-31,wis,all_past_ens
3m,1.739999999970811,-0.6666666665499082,3.646559959450353,imd_incidence,2022-04-30,all_past_ens,1m,2021-10-31,wis,all_past_ens
4m,1.5691666666838888,-0.24999999991243116,3.518894817176296,imd_incidence,2022-04-30,all_past_ens,1m,2021-10-31,wis,all_past_ens
5m,1.3753333334092264,7.005507285384738e-11,3.388829268410878,imd_incidence,2022-04-30,all_past_ens,1m,2021-10-31,wis,all_past_ens
6m,1.1616666668108635,1.167584547564123e-10,3.272032520481071,imd_incidence,2022-04-30,all_past_ens,1m,2021-10-31,wis,all_past_ens
1m,1.439999999817032,-1.99999999973093,3.2146189025045073,imd_incidence,2022-04-30,all_past_ens,2m,2021-10-31,wis,all_past_ens
2m,1.6299999999887889,1.3453549385644692e-10,3.4436204269488813,imd_incidence,2022-04-30,all_past_ens,2m,2021-10-31,wis,all_past_ens
3m,1.7399999999775775,-0.666666666576976,3.646559959426993,imd_incidence,2022-04-30,all_past_ens,2m,2021-10-31,wis,all_past_ens
4m,1.569166666679896,-0.2499999999327318,3.5188948171523884,imd_incidence,2022-04-30,all_past_ens,2m,2021-10-31,wis,all_past_ens
5m,1.3753333333916318,5.381473044963059e-11,3.3888292683834766,imd_incidence,2022-04-30,all_past_ens,2m,2021-10-31,wis,all_past_ens
6m,1.1616666667774338,8.969062529710452e-11,3.272032520444935,imd_incidence,2022-04-30,all_past_ens,2m,2021-10-31,wis,all_past_ens
1m,1.439999999769718,-1.9999999996613482,3.2146189025214427,imd_incidence,2022-04-30,all_past_ens,3m,2021-10-31,wis,all_past_ens
2m,1.6299999999858898,1.6932544255610082e-10,3.4436204269798125,imd_incidence,2022-04-30,all_past_ens,3m,2021-10-31,wis,all_past_ens
3m,1.7399999999717795,-0.6666666665537834,3.646559959447009,imd_incidence,2022-04-30,all_past_ens,3m,2021-10-31,wis,all_past_ens
4m,1.5691666666833175,-0.24999999991533772,3.5188948171728747,imd_incidence,2022-04-30,all_past_ens,3m,2021-10-31,wis,all_past_ens
5m,1.3753333334067084,6.772964411538851e-11,3.3888292684069556,imd_incidence,2022-04-30,all_past_ens,3m,2021-10-31,wis,all_past_ens
6m,1.1616666668060789,1.1288333231126065e-10,3.2720325204758987,imd_incidence,2022-04-30,all_past_ens,3m,2021-10-31,wis,all_past_ens
1m,1.4399999998643906,-1.9999999998005746,3.214618902487552,imd_incidence,2022-04-30,all_past_ens,4m,2021-10-31,wis,all_past_ens
2m,1.6299999999916883,9.971312664447396e-11,3.4436204269179167,imd_incidence,2022-04-30,all_past_ens,4m,2021-10-31,wis,all_past_ens
3m,1.739999999983379,-0.6666666666001909,3.6465599594069573,imd_incidence,2022-04-30,all_past_ens,4m,2021-10-31,wis,all_past_ens
4m,1.5691666666764719,-0.24999999995013922,3.5188948171318852,imd_incidence,2022-04-30,all_past_ens,4m,2021-10-31,wis,all_past_ens
5m,1.375333333376544,3.989182317809536e-11,3.388829268359978,imd_incidence,2022-04-30,all_past_ens,4m,2021-10-31,wis,all_past_ens
6m,1.161666666748766,6.648326333902332e-11,3.2720325204139464,imd_incidence,2022-04-30,all_past_ens,4m,2021-10-31,wis,all_past_ens
1m,1.4399999999236934,-1.9999999998877804,3.214618902466145,imd_incidence,2022-04-30,all_past_ens,5m,2021-10-31,wis,all_past_ens
2m,1.6299999999952366,5.610889530771601e-11,3.443620426878997,imd_incidence,2022-04-30,all_past_ens,5m,2021-10-31,wis,all_past_ens
3m,1.739999999990587,-0.6666666666292613,3.6465599593817983,imd_incidence,2022-04-30,all_past_ens,5m,2021-10-31,wis,all_past_ens
4m,1.569166666672187,-0.2499999999718252,3.5188948171062258,imd_incidence,2022-04-30,all_past_ens,5m,2021-10-31,wis,all_past_ens
5m,1.3753333333577074,2.2636470475845273e-11,3.388829268330606,imd_incidence,2022-04-30,all_past_ens,5m,2021-10-31,wis,all_past_ens
6m,1.1616666667129498,3.764781079477567e-11,3.2720325203751894,imd_incidence,2022-04-30,all_past_ens,5m,2021-10-31,wis,all_past_ens
1m,1.4399999999445212,-1.9999999999184057,3.214618902458395,imd_incidence,2022-04-30,all_past_ens,6m,2021-10-31,wis,all_past_ens
2m,1.6299999999963757,4.079669935208585e-11,3.4436204268651376,imd_incidence,2022-04-30,all_past_ens,6m,2021-10-31,wis,all_past_ens
3m,1.7399999999930413,-0.6666666666394692,3.646559959372869,imd_incidence,2022-04-30,all_past_ens,6m,2021-10-31,wis,all_past_ens
4m,1.5691666666706845,-0.2499999999792928,3.5188948170972365,imd_incidence,2022-04-30,all_past_ens,6m,2021-10-31,wis,all_past_ens
5m,1.3753333333511635,1.681303984923943e-11,3.388829268320361,imd_incidence,2022-04-30,all_past_ens,6m,2021-10-31,wis,all_past_ens
6m,1.1616666667004747,2.7816267807641754e-11,3.272032520361642,imd_incidence,2022-04-30,all_past_ens,6m,2021-10-31,wis,all_past_ens
1m,2.026666667024312,2.0000000003417,3.928948171238927,imd_incidence,2022-04-30,all_past_ens,1m,2021-11-30,wis,all_past_ens
2m,2.061666666695711,3.417000016270322e-10,4.105205792820943,imd_incidence,2022-04-30,all_past_ens,1m,2021-11-30,wis,all_past_ens
3m,1.66444444456328,0.3333333336750333,3.684034553037383,imd_incidence,2022-04-30,all_past_ens,1m,2021-11-30,wis,all_past_ens
