eval_horizon,mae,error,wis,type,frsct_date,method,eval_horizon_ensemble,forecast_date,score,type_ensemble
2m,7.8733332510097505,7.499999894117579,14.238544050122433,imd_incidence,2022-04-30,4_past_ens,2m,2013-04-30,wis,4_past_ens
3m,7.66555545437902,7.333333209803842,13.716569936142905,imd_incidence,2022-04-30,4_past_ens,2m,2013-04-30,wis,4_past_ens
4m,7.554166575210726,7.249999894117577,13.478719342366013,imd_incidence,2022-04-30,4_past_ens,2m,2013-04-30,wis,4_past_ens
5m,6.5919999216823015,6.199999915294062,12.049813886307946,imd_incidence,2022-04-30,4_past_ens,2m,2013-04-30,wis,4_past_ens
6m,6.553333282686242,6.166666613725454,11.898584767048842,imd_incidence,2022-04-30,4_past_ens,2m,2013-04-30,wis,4_past_ens
1m,3.606666776375757,3.000000119682639,7.050899553530428,imd_incidence,2022-04-30,4_past_ens,3m,2013-04-30,wis,4_past_ens
2m,6.318333519439838,5.500000239365278,11.269314379755548,imd_incidence,2022-04-30,4_past_ens,3m,2013-04-30,wis,4_past_ens
3m,5.754444673171265,5.000000279259491,10.27190081098699,imd_incidence,2022-04-30,4_past_ens,3m,2013-04-30,wis,4_past_ens
4m,5.826666873418425,5.250000239365278,10.319619274690346,imd_incidence,2022-04-30,4_past_ens,3m,2013-04-30,wis,4_past_ens
5m,5.112666843717184,4.600000191492223,9.480619205256533,imd_incidence,2022-04-30,4_past_ens,3m,2013-04-30,wis,4_past_ens
6m,5.596666781163059,5.166666786349305,10.21836147768928,imd_incidence,2022-04-30,4_past_ens,3m,2013-04-30,wis,4_past_ens
1m,3.6066666671057632,3.000000000479016,7.0508993908974364,imd_incidence,2022-04-30,4_past_ens,4m,2013-04-30,wis,4_past_ens
2m,6.318333334078204,5.500000000958034,11.269314025812553,imd_incidence,2022-04-30,4_past_ens,4m,2013-04-30,wis,4_past_ens
3m,5.754444445359897,5.000000001117706,10.27190040812296,imd_incidence,2022-04-30,4_past_ens,4m,2013-04-30,wis,4_past_ens
4m,5.826666667494165,5.250000000958032,10.31961890392892,imd_incidence,2022-04-30,4_past_ens,4m,2013-04-30,wis,4_past_ens
5m,5.11266666737529,4.600000000766426,9.480618903651019,imd_incidence,2022-04-30,4_past_ens,4m,2013-04-30,wis,4_past_ens
6m,5.596666667124924,5.166666667145682,10.218361281277081,imd_incidence,2022-04-30,4_past_ens,4m,2013-04-30,wis,4_past_ens
1m,3.5778859516495523,3.0,7.024607953484998,imd_incidence,2022-04-30,4_past_ens,5m,2013-04-30,wis,4_past_ens
2m,6.28277182158444,5.5,11.225355993544687,imd_incidence,2022-04-30,4_past_ens,5m,2013-04-30,wis,4_past_ens
3m,5.73475501986031,5.015068437181733,10.248715227001389,imd_incidence,2022-04-30,4_past_ens,5m,2013-04-30,wis,4_past_ens
4m,5.817813959822396,5.2613013278863,10.316278291935316,imd_incidence,2022-04-30,4_past_ens,5m,2013-04-30,wis,4_past_ens
5m,5.112998172284663,4.61808212461808,9.484318295647853,imd_incidence,2022-04-30,4_past_ens,5m,2013-04-30,wis,4_past_ens
6m,5.6070638883220605,5.189269322439267,10.238548392275598,imd_incidence,2022-04-30,4_past_ens,5m,2013-04-30,wis,4_past_ens
1m,2.9700000273930733,3.0,6.469298805511621,imd_incidence,2022-04-30,4_past_ens,6m,2013-04-30,wis,4_past_ens
2m,5.531666700513604,5.5,10.296905529643507,imd_incidence,2022-04-30,4_past_ens,6m,2013-04-30,wis,4_past_ens
3m,5.318888907629,5.33333331899141,9.759014249709601,imd_incidence,2022-04-30,4_past_ens,6m,2013-04-30,wis,4_past_ens
4m,5.630833341759211,5.499999989243557,10.24572027756979,imd_incidence,2022-04-30,4_past_ens,6m,2013-04-30,wis,4_past_ens
5m,5.119999999684476,4.999999982789691,9.562454264771652,imd_incidence,2022-04-30,4_past_ens,6m,2013-04-30,wis,4_past_ens
6m,5.826666656770737,5.666666645153781,10.664926301924405,imd_incidence,2022-04-30,4_past_ens,6m,2013-04-30,wis,4_past_ens
1m,9.389999999977647,8.99999999996146,16.54865853654388,imd_incidence,2022-04-30,4_past_ens,1m,2013-05-31,wis,4_past_ens
2m,7.296666666660821,6.99999999998073,12.788536585358548,imd_incidence,2022-04-30,4_past_ens,1m,2013-05-31,wis,4_past_ens
3m,6.763333333343097,6.333333333333333,11.849034552864246,imd_incidence,2022-04-30,4_past_ens,1m,2013-05-31,wis,4_past_ens
4m,5.497500000013103,5.25,10.366421493917356,imd_incidence,2022-04-30,4_past_ens,1m,2013-05-31,wis,4_past_ens
5m,5.997333333337905,5.799999999992292,11.053329268292293,imd_incidence,2022-04-30,4_past_ens,1m,2013-05-31,wis,4_past_ens
6m,6.1333333333479345,3.6666666666473975,11.24912093497697,imd_incidence,2022-04-30,4_past_ens,1m,2013-05-31,wis,4_past_ens
1m,9.389999999578489,8.99999999927325,16.548658535803,imd_incidence,2022-04-30,4_past_ens,2m,2013-05-31,wis,4_past_ens
2m,7.296666666556446,6.999999999636625,12.788536585228094,imd_incidence,2022-04-30,4_past_ens,2m,2013-05-31,wis,4_past_ens
3m,6.763333333517445,6.333333333333333,11.849034553198484,imd_incidence,2022-04-30,4_past_ens,2m,2013-05-31,wis,4_past_ens
4m,5.497500000247096,5.25,10.366421494183706,imd_incidence,2022-04-30,4_past_ens,2m,2013-05-31,wis,4_past_ens
5m,5.997333333419575,5.79999999985465,11.05332926828531,imd_incidence,2022-04-30,4_past_ens,2m,2013-05-31,wis,4_past_ens
6m,6.133333333608692,3.6666666663032914,11.249120935291584,imd_incidence,2022-04-30,4_past_ens,2m,2013-05-31,wis,4_past_ens
1m,8.81000000130727,8.000000002253916,15.472134148767859,imd_incidence,2022-04-30,4_past_ens,3m,2013-05-31,wis,4_past_ens
2m,7.1450000003418435,6.500000001126958,12.598978658963832,imd_incidence,2022-04-30,4_past_ens,3m,2013-05-31,wis,4_past_ens
3m,7.0166666660956745,6.333333333333332,12.334695120856582,imd_incidence,2022-04-30,4_past_ens,3m,2013-05-31,wis,4_past_ens
4m,5.8374999992336685,5.249999999999999,10.753441310103298,imd_incidence,2022-04-30,4_past_ens,3m,2013-05-31,wis,4_past_ens
5m,6.115999999732535,5.600000000450782,11.043179878071655,imd_incidence,2022-04-30,4_past_ens,3m,2013-05-31,wis,4_past_ens
6m,6.512222221368238,3.1666666677936246,11.722527946050803,imd_incidence,2022-04-30,4_past_ens,3m,2013-05-31,wis,4_past_ens
1m,9.389999999521631,8.99999999917523,16.548658535697484,imd_incidence,2022-04-30,4_past_ens,4m,2013-05-31,wis,4_past_ens
2m,7.296666666541576,6.999999999587615,12.788536585209513,imd_incidence,2022-04-30,4_past_ens,4m,2013-05-31,wis,4_past_ens
3m,6.763333333542274,6.333333333333333,11.849034553246087,imd_incidence,2022-04-30,4_past_ens,4m,2013-05-31,wis,4_past_ens
4m,5.4975000002804215,5.25,10.366421494221642,imd_incidence,2022-04-30,4_past_ens,4m,2013-05-31,wis,4_past_ens
5m,5.997333333431206,5.799999999835046,11.053329268284314,imd_incidence,2022-04-30,4_past_ens,4m,2013-05-31,wis,4_past_ens
6m,6.1333333336458296,3.6666666662542813,11.249120935336391,imd_incidence,2022-04-30,4_past_ens,4m,2013-05-31,wis,4_past_ens
1m,8.691855871545123,8.165564786707321,15.257611724945622,imd_incidence,2022-04-30,4_past_ens,5m,2013-05-31,wis,4_past_ens
2m,6.914217193907522,6.582782393353661,12.123742305336558,imd_incidence,2022-04-30,4_past_ens,5m,2013-05-31,wis,4_past_ens
3m,6.653929605368295,6.333333333333333,11.619246867965463,imd_incidence,2022-04-30,4_past_ens,5m,2013-05-31,wis,4_past_ens
4m,5.654651965170124,5.45860880332317,10.450170746429995,imd_incidence,2022-04-30,4_past_ens,5m,2013-05-31,wis,4_past_ens
5m,6.3767232103104075,6.1337740853170715,11.604754287786438,imd_incidence,2022-04-30,4_past_ens,5m,2013-05-31,wis,4_past_ens
6m,5.97664494328171,4.3620293444105664,11.061037710858962,imd_incidence,2022-04-30,4_past_ens,5m,2013-05-31,wis,4_past_ens
1m,8.553333333436129,8.000000000122867,15.00144817092181,imd_incidence,2022-04-30,4_past_ens,6m,2013-05-31,wis,4_past_ens
2m,6.838333333389645,6.500000000061435,11.99183689034179,imd_incidence,2022-04-30,4_past_ens,6m,2013-05-31,wis,4_past_ens
3m,6.63222222223833,6.333333333333337,11.573653455318386,imd_incidence,2022-04-30,4_past_ens,6m,2013-05-31,wis,4_past_ens
4m,5.685833333310193,5.499999999969288,10.471627286569445,imd_incidence,2022-04-30,4_past_ens,6m,2013-05-31,wis,4_past_ens
5m,6.451999999944138,6.199999999950858,11.721908536498432,imd_incidence,2022-04-30,4_past_ens,6m,2013-05-31,wis,4_past_ens
6m,5.945555555578626,4.499999999897617,11.065660569102262,imd_incidence,2022-04-30,4_past_ens,6m,2013-05-31,wis,4_past_ens
1m,4.333333332246223,3.9999999988393853,8.278323168885288,imd_incidence,2022-04-30,4_past_ens,1m,2013-06-30,wis,4_past_ens
2m,4.746666666310743,4.4999999997098445,8.887667682078058,imd_incidence,2022-04-30,4_past_ens,1m,2013-06-30,wis,4_past_ens
3m,3.538888888805063,3.333333333139896,7.7412703248002614,imd_incidence,2022-04-30,4_past_ens,1m,2013-06-30,wis,4_past_ens
4m,4.459166666461621,4.249999999854922,8.91233993853549,imd_incidence,2022-04-30,4_past_ens,1m,2013-06-30,wis,4_past_ens
5m,4.973333333423858,1.999999999651815,9.612503048867026,imd_incidence,2022-04-30,4_past_ens,1m,2013-06-30,wis,4_past_ens
6m,4.620555556152625,1.1666666657962057,9.107837907057252,imd_incidence,2022-04-30,4_past_ens,1m,2013-06-30,wis,4_past_ens
1m,4.33333333331284,3.999999999978421,8.278323170696655,imd_incidence,2022-04-30,4_past_ens,2m,2013-06-30,wis,4_past_ens
2m,4.7466666666603174,4.4999999999949925,8.887667682911157,imd_incidence,2022-04-30,4_past_ens,2m,2013-06-30,wis,4_past_ens
3m,3.5388888888878385,3.333333333330168,7.741270325196029,imd_incidence,2022-04-30,4_past_ens,2m,2013-06-30,wis,4_past_ens
4m,4.459166666663383,4.249999999997884,8.912339939015776,imd_incidence,2022-04-30,4_past_ens,2m,2013-06-30,wis,4_past_ens
5m,4.973333333335294,1.9999999999940947,9.612503048782258,imd_incidence,2022-04-30,4_past_ens,2m,2013-06-30,wis,4_past_ens
6m,4.620555555566843,1.1666666666509549,9.107837906514442,imd_incidence,2022-04-30,4_past_ens,2m,2013-06-30,wis,4_past_ens
1m,4.3333333331900405,3.99999999984702,8.278323170488331,imd_incidence,2022-04-30,4_past_ens,3m,2013-06-30,wis,4_past_ens
2m,4.746666666619753,4.499999999961753,8.887667682814952,imd_incidence,2022-04-30,4_past_ens,3m,2013-06-30,wis,4_past_ens
3m,3.538888888877839,3.3333333333078343,7.7412703251501345,imd_incidence,2022-04-30,4_past_ens,3m,2013-06-30,wis,4_past_ens
4m,4.459166666639639,4.249999999980875,8.912339938959947,imd_incidence,2022-04-30,4_past_ens,3m,2013-06-30,wis,4_past_ens
5m,4.973333333345265,1.9999999999541038,9.612503048791895,imd_incidence,2022-04-30,4_past_ens,3m,2013-06-30,wis,4_past_ens
6m,4.6205555556342555,1.16666666655193,9.107837906576979,imd_incidence,2022-04-30,4_past_ens,3m,2013-06-30,wis,4_past_ens
1m,3.396666671064988,3.0000000046957176,6.753277445727453,imd_incidence,2022-04-30,4_past_ens,4m,2013-06-30,wis,4_past_ens
2m,4.440000001440019,4.25000000117393,8.189283539635719,imd_incidence,2022-04-30,4_past_ens,4m,2013-06-30,wis,4_past_ens
3m,3.466666667005802,3.166666667449288,7.416001017634831,imd_incidence,2022-04-30,4_past_ens,4m,2013-06-30,wis,4_past_ens
4m,4.282500000829577,4.125000000586967,8.507560977395956,imd_incidence,2022-04-30,4_past_ens,4m,2013-06-30,wis,4_past_ens
5m,5.051333332967067,1.700000001408717,9.700237804374447,imd_incidence,2022-04-30,4_past_ens,4m,2013-06-30,wis,4_past_ens
6m,5.134999997584315,0.41666667018845543,9.676750505061593,imd_incidence,2022-04-30,4_past_ens,4m,2013-06-30,wis,4_past_ens
1m,4.333333332945777,3.999999999586244,8.278323170073463,imd_incidence,2022-04-30,4_past_ens,5m,2013-06-30,wis,4_past_ens
2m,4.746666666539779,4.499999999896561,8.887667682624244,imd_incidence,2022-04-30,4_past_ens,5m,2013-06-30,wis,4_past_ens
3m,3.5388888888590047,3.333333333264374,7.741270325059587,imd_incidence,2022-04-30,4_past_ens,5m,2013-06-30,wis,4_past_ens
4m,4.4591666665935685,4.2499999999482805,8.912339938850097,imd_incidence,2022-04-30,4_past_ens,5m,2013-06-30,wis,4_past_ens
5m,4.973333333365606,1.999999999875873,9.61250304881134,imd_incidence,2022-04-30,4_past_ens,5m,2013-06-30,wis,4_past_ens
6m,4.6205555557684095,1.166666666356349,9.107837906701276,imd_incidence,2022-04-30,4_past_ens,5m,2013-06-30,wis,4_past_ens
1m,4.729999999934066,4.9999999998337685,8.46942073167555,imd_incidence,2022-04-30,4_past_ens,6m,2013-06-30,wis,4_past_ens
2m,5.576666666528695,5.4999999998337685,9.830426829111577,imd_incidence,2022-04-30,4_past_ens,6m,2013-06-30,wis,4_past_ens
3m,4.59666666649083,4.333333333167102,8.676478658370314,imd_incidence,2022-04-30,4_past_ens,6m,2013-06-30,wis,4_past_ens
4m,5.6633333331331634,5.4999999997922115,10.335926066824365,imd_incidence,2022-04-30,4_past_ens,6m,2013-06-30,wis,4_past_ens
5m,5.431999999923756,3.399999999767277,10.067332316968372,imd_incidence,2022-04-30,4_past_ens,6m,2013-06-30,wis,4_past_ens
6m,4.592777777624108,2.8333333330562827,9.365729166560145,imd_incidence,2022-04-30,4_past_ens,6m,2013-06-30,wis,4_past_ens
1m,4.899999999968724,4.999999999871481,8.86626524386324,imd_incidence,2022-04-30,4_past_ens,1m,2013-07-31,wis,4_past_ens
2m,3.3083333332515057,3.4999999998714806,7.319092987737517,imd_incidence,2022-04-30,4_past_ens,1m,2013-07-31,wis,4_past_ens
3m,4.745555555455735,4.6666666665381475,9.344146341326983,imd_incidence,2022-04-30,4_past_ens,1m,2013-07-31,wis,4_past_ens
4m,5.328333333254399,1.7499999999036104,10.120392530379966,imd_incidence,2022-04-30,4_past_ens,1m,2013-07-31,wis,4_past_ens
5m,5.07399999991946,0.5999999999228883,9.722030487690006,imd_incidence,2022-04-30,4_past_ens,1m,2013-07-31,wis,4_past_ens
6m,4.652777777674175,-2.141931076948822e-11,9.165518292565192,imd_incidence,2022-04-30,4_past_ens,1m,2013-07-31,wis,4_past_ens
1m,4.656666667215241,4.000000000614072,8.561250000757486,imd_incidence,2022-04-30,4_past_ens,2m,2013-07-31,wis,4_past_ens
2m,2.671666667163045,2.500000000307036,6.888871951685619,imd_incidence,2022-04-30,4_past_ens,2m,2013-07-31,wis,4_past_ens
3m,3.9688888894480385,3.666666667178395,8.345188008856539,imd_incidence,2022-04-30,4_past_ens,2m,2013-07-31,wis,4_past_ens
4m,4.714166666916647,1.000000000537315,9.328262195424005,imd_incidence,2022-04-30,4_past_ens,2m,2013-07-31,wis,4_past_ens
5m,4.447333333307542,6.754817150067538e-10,8.878948170773464,imd_incidence,2022-04-30,4_past_ens,2m,2013-07-31,wis,4_past_ens
6m,3.8466666664435536,-0.16666666589907386,8.324220020318847,imd_incidence,2022-04-30,4_past_ens,2m,2013-07-31,wis,4_past_ens
1m,4.656666666707121,4.00000000004529,8.561250000055868,imd_incidence,2022-04-30,4_past_ens,3m,2013-07-31,wis,4_past_ens
2m,2.671666666703274,2.500000000022645,6.888871951253886,imd_incidence,2022-04-30,4_past_ens,3m,2013-07-31,wis,4_past_ens
3m,3.968888888930126,3.6666666667044083,8.345188008183658,imd_incidence,2022-04-30,4_past_ens,3m,2013-07-31,wis,4_past_ens
4m,4.714166666685102,1.0000000000396287,9.328262195144227,imd_incidence,2022-04-30,4_past_ens,3m,2013-07-31,wis,4_past_ens
5m,4.44733333333143,4.9818282832347906e-11,8.878948170734786,imd_incidence,2022-04-30,4_past_ens,3m,2013-07-31,wis,4_past_ens
6m,3.846666666650212,-0.16666666661005536,8.32422002032473,imd_incidence,2022-04-30,4_past_ens,3m,2013-07-31,wis,4_past_ens
1m,4.656666666702787,4.000000000148447,8.561250000045279,imd_incidence,2022-04-30,4_past_ens,4m,2013-07-31,wis,4_past_ens
2m,2.6716666667611744,2.500000000148445,6.888871951271788,imd_incidence,2022-04-30,4_past_ens,4m,2013-07-31,wis,4_past_ens
3m,3.968888889004179,3.666666666815112,8.345188008270647,imd_incidence,2022-04-30,4_past_ens,4m,2013-07-31,wis,4_past_ens
4m,4.714166666757834,1.000000000111334,9.328262195233746,imd_incidence,2022-04-30,4_past_ens,4m,2013-07-31,wis,4_past_ens
5m,4.447333333426356,8.906724247026432e-11,8.878948170851281,imd_incidence,2022-04-30,4_past_ens,4m,2013-07-31,wis,4_past_ens
6m,3.846666666786328,-0.16666666664192498,8.324220020440615,imd_incidence,2022-04-30,4_past_ens,4m,2013-07-31,wis,4_past_ens
1m,4.899999999804368,4.999999999196053,8.866265243657223,imd_incidence,2022-04-30,4_past_ens,5m,2013-07-31,wis,4_past_ens
2m,3.3083333328214835,3.499999999196051,7.31909298738351,imd_incidence,2022-04-30,4_past_ens,5m,2013-07-31,wis,4_past_ens
3m,4.745555554931155,4.666666665862718,9.344146340609974,imd_incidence,2022-04-30,4_past_ens,5m,2013-07-31,wis,4_past_ens
4m,5.328333332839575,1.7499999993970379,10.120392529813227,imd_incidence,2022-04-30,4_past_ens,5m,2013-07-31,wis,4_past_ens
5m,5.073999999496193,0.5999999995176303,9.722030487086299,imd_incidence,2022-04-30,4_past_ens,5m,2013-07-31,wis,4_past_ens
6m,4.652777777129708,-1.3399266881227353e-10,9.165518291946434,imd_incidence,2022-04-30,4_past_ens,5m,2013-07-31,wis,4_past_ens
1m,4.6566666667464425,4.0000000003277165,8.561250000100005,imd_incidence,2022-04-30,4_past_ens,6m,2013-07-31,wis,4_past_ens
2m,2.6716666668753213,2.5000000003276917,6.888871951334944,imd_incidence,2022-04-30,4_past_ens,6m,2013-07-31,wis,4_past_ens
3m,3.9688888891434217,3.666666666994375,8.345188008440417,imd_incidence,2022-04-30,4_past_ens,6m,2013-07-31,wis,4_past_ens
4m,4.7141666668679285,1.0000000002457936,9.328262195368744,imd_incidence,2022-04-30,4_past_ens,6m,2013-07-31,wis,4_past_ens
5m,4.447333333538668,1.9665478134811565e-10,8.878948170995647,imd_incidence,2022-04-30,4_past_ens,6m,2013-07-31,wis,4_past_ens
6m,3.8466666669307834,-0.16666666661199336,8.324220020579947,imd_incidence,2022-04-30,4_past_ens,6m,2013-07-31,wis,4_past_ens
1m,0.0033333333333338544,0.0,5.186189024339216,imd_incidence,2022-04-30,4_past_ens,1m,2013-08-31,wis,4_past_ens
2m,3.4249999999170004,3.4999999998716493,8.490990853491803,imd_incidence,2022-04-30,4_past_ens,1m,2013-08-31,wis,4_past_ens
3m,4.550000000039932,-1.7113421790782013e-10,9.803943089458684,imd_incidence,2022-04-30,4_past_ens,1m,2013-08-31,wis,4_past_ens
4m,4.222500000059255,-0.750000000192526,9.106459603737436,imd_incidence,2022-04-30,4_past_ens,1m,2013-08-31,wis,4_past_ens
5m,3.6973333333471943,-1.0000000001026799,8.439935975652874,imd_incidence,2022-04-30,4_past_ens,1m,2013-08-31,wis,4_past_ens
6m,4.5638888888135885,-2.3333333333333317,9.674189532418442,imd_incidence,2022-04-30,4_past_ens,1m,2013-08-31,wis,4_past_ens
1m,0.003333332716728421,3.9525716033494973e-10,4.987408536636507,imd_incidence,2022-04-30,4_past_ens,2m,2013-08-31,wis,4_past_ens
2m,3.101666666726615,3.0000000005928875,7.84147103719732,imd_incidence,2022-04-30,4_past_ens,2m,2013-08-31,wis,4_past_ens
3m,4.705555555290732,-0.6666666660079024,9.944720528341918,imd_incidence,2022-04-30,4_past_ens,2m,2013-08-31,wis,4_past_ens
4m,4.453333332892289,-1.4999999992094821,9.438205030192092,imd_incidence,2022-04-30,4_past_ens,2m,2013-08-31,wis,4_past_ens
5m,3.7513333326956464,-1.39999999913043,8.627414633923491,imd_incidence,2022-04-30,4_past_ens,2m,2013-08-31,wis,4_past_ens
6m,4.270555554815321,-2.333333332411062,9.309824694569711,imd_incidence,2022-04-30,4_past_ens,2m,2013-08-31,wis,4_past_ens
1m,0.0033333326911630934,4.1164582853525644e-10,4.987408536638628,imd_incidence,2022-04-30,4_past_ens,3m,2013-08-31,wis,4_past_ens
2m,3.1016666667290984,3.0000000006174687,7.841471037222695,imd_incidence,2022-04-30,4_past_ens,3m,2013-08-31,wis,4_past_ens
3m,4.705555555279752,-0.6666666659805903,9.944720528337221,imd_incidence,2022-04-30,4_past_ens,3m,2013-08-31,wis,4_past_ens
4m,4.453333332874004,-1.4999999991767083,9.438205030179837,imd_incidence,2022-04-30,4_past_ens,3m,2013-08-31,wis,4_past_ens
5m,3.7513333326692098,-1.3999999990943792,8.627414633914253,imd_incidence,2022-04-30,4_past_ens,3m,2013-08-31,wis,4_past_ens
6m,4.270555554784633,-2.3333333323728263,9.309824694546817,imd_incidence,2022-04-30,4_past_ens,3m,2013-08-31,wis,4_past_ens
1m,0.0033333332806009253,3.3800517940107966e-11,4.987408536589738,imd_incidence,2022-04-30,4_past_ens,4m,2013-08-31,wis,4_past_ens
2m,3.1016666666717914,3.0000000000507026,7.8414710366376985,imd_incidence,2022-04-30,4_past_ens,4m,2013-08-31,wis,4_past_ens
3m,4.705555555532908,-0.6666666666103301,9.944720528445592,imd_incidence,2022-04-30,4_past_ens,4m,2013-08-31,wis,4_past_ens
4m,4.453333333295616,-1.4999999999323963,9.438205030462518,imd_incidence,2022-04-30,4_past_ens,4m,2013-08-31,wis,4_past_ens
5m,3.7513333332787995,-1.399999999925636,8.627414634127284,imd_incidence,2022-04-30,4_past_ens,4m,2013-08-31,wis,4_past_ens
6m,4.270555555492252,-2.3333333332544623,9.309824695074722,imd_incidence,2022-04-30,4_past_ens,4m,2013-08-31,wis,4_past_ens
1m,0.0033333333333338544,-3.552713678800501e-15,4.987408536695978,imd_incidence,2022-04-30,4_past_ens,5m,2013-08-31,wis,4_past_ens
2m,3.1016666668465867,3.0000000002782237,7.8414710369467935,imd_incidence,2022-04-30,4_past_ens,5m,2013-08-31,wis,4_past_ens
3m,4.705555555468997,-0.6666666662957006,9.944720528358854,imd_incidence,2022-04-30,4_past_ens,5m,2013-08-31,wis,4_past_ens
4m,4.453333333204887,-1.4999999995826627,9.438205030289634,imd_incidence,2022-04-30,4_past_ens,5m,2013-08-31,wis,4_past_ens
5m,3.7513333333032852,-1.399999999777421,8.627414634031163,imd_incidence,2022-04-30,4_past_ens,5m,2013-08-31,wis,4_past_ens
6m,4.270555555718782,-2.3333333333333357,9.309824695298012,imd_incidence,2022-04-30,4_past_ens,5m,2013-08-31,wis,4_past_ens
1m,0.0033333333333338544,0.0,5.186189024370893,imd_incidence,2022-04-30,4_past_ens,6m,2013-08-31,wis,4_past_ens
2m,3.4249999999685254,3.4999999999513243,8.490990853595305,imd_incidence,2022-04-30,4_past_ens,6m,2013-08-31,wis,4_past_ens
3m,4.550000000015146,-6.490097348432755e-11,9.803943089441432,imd_incidence,2022-04-30,4_past_ens,6m,2013-08-31,wis,4_past_ens
4m,4.222500000022474,-0.7500000000730136,9.10645960368846,imd_incidence,2022-04-30,4_past_ens,6m,2013-08-31,wis,4_past_ens
5m,3.697333333338592,-1.0000000000389406,8.439935975626108,imd_incidence,2022-04-30,4_past_ens,6m,2013-08-31,wis,4_past_ens
6m,4.563888888860333,-2.333333333333333,9.674189532481687,imd_incidence,2022-04-30,4_past_ens,6m,2013-08-31,wis,4_past_ens
1m,5.966666666654174,6.0,10.510045731667198,imd_incidence,2022-04-30,4_past_ens,1m,2013-09-30,wis,4_past_ens
2m,6.61500000000864,-1.0,11.727606707320497,imd_incidence,2022-04-30,4_past_ens,1m,2013-09-30,wis,4_past_ens
3m,5.381111111135752,-1.6666666666874892,10.052830284576876,imd_incidence,2022-04-30,4_past_ens,1m,2013-09-30,wis,4_past_ens
4m,4.223333333359727,-1.5000000000156168,8.848044969530598,imd_incidence,2022-04-30,4_past_ens,1m,2013-09-30,wis,4_past_ens
5m,4.869333333347618,-2.8,9.786323170726355,imd_incidence,2022-04-30,4_past_ens,1m,2013-09-30,wis,4_past_ens
6m,5.0194444444433,-3.3333333333229223,9.84149390241698,imd_incidence,2022-04-30,4_past_ens,1m,2013-09-30,wis,4_past_ens
1m,5.766666666773201,6.000000000085169,9.867789634334045,imd_incidence,2022-04-30,4_past_ens,2m,2013-09-30,wis,4_past_ens
2m,6.753333333344559,-0.9999999999148308,11.782400914647663,imd_incidence,2022-04-30,4_past_ens,2m,2013-09-30,wis,4_past_ens
3m,5.775555555508688,-1.999999999884422,10.437494918648579,imd_incidence,2022-04-30,4_past_ens,2m,2013-09-30,wis,4_past_ens
4m,4.645833333237655,-1.7499999998707318,9.142644817018017,imd_incidence,2022-04-30,4_past_ens,2m,2013-09-30,wis,4_past_ens
5m,5.097999999888122,-2.7999999998637293,9.70067682918175,imd_incidence,2022-04-30,4_past_ens,2m,2013-09-30,wis,4_past_ens
6m,5.001111110968705,-3.166666666497338,9.504837398248448,imd_incidence,2022-04-30,4_past_ens,2m,2013-09-30,wis,4_past_ens
1m,5.766666666979081,6.000000000252626,9.867789634691563,imd_incidence,2022-04-30,4_past_ens,3m,2013-09-30,wis,4_past_ens
2m,6.75333333336912,-0.9999999997473736,11.782400914675222,imd_incidence,2022-04-30,4_past_ens,3m,2013-09-30,wis,4_past_ens
3m,5.775555555423629,-1.9999999996631648,10.437494918555984,imd_incidence,2022-04-30,4_past_ens,3m,2013-09-30,wis,4_past_ens
4m,4.645833333057129,-1.7499999996210605,9.142644816914865,imd_incidence,2022-04-30,4_past_ens,3m,2013-09-30,wis,4_past_ens
5m,5.097999999672259,-2.799999999595798,9.700676829010058,imd_incidence,2022-04-30,4_past_ens,3m,2013-09-30,wis,4_past_ens
6m,5.001111110688384,-3.166666666161414,9.504837397996749,imd_incidence,2022-04-30,4_past_ens,3m,2013-09-30,wis,4_past_ens
1m,5.7666666668964695,6.000000000185828,9.8677896345474,imd_incidence,2022-04-30,4_past_ens,4m,2013-09-30,wis,4_past_ens
2m,6.753333333359658,-0.9999999998141718,11.782400914664358,imd_incidence,2022-04-30,4_past_ens,4m,2013-09-30,wis,4_past_ens
3m,5.775555555458513,-1.9999999997522302,10.437494918593849,imd_incidence,2022-04-30,4_past_ens,4m,2013-09-30,wis,4_past_ens
4m,4.645833333130163,-1.7499999997212594,9.142644816956722,imd_incidence,2022-04-30,4_past_ens,4m,2013-09-30,wis,4_past_ens
5m,5.097999999758921,-2.7999999997026768,9.70067682907834,imd_incidence,2022-04-30,4_past_ens,4m,2013-09-30,wis,4_past_ens
6m,5.001111110800162,-3.1666666662950136,9.504837398096498,imd_incidence,2022-04-30,4_past_ens,4m,2013-09-30,wis,4_past_ens
1m,5.76666666670879,6.000000000034063,9.86778963421986,imd_incidence,2022-04-30,4_past_ens,5m,2013-09-30,wis,4_past_ens
2m,6.753333333338155,-0.9999999999659366,11.782400914639686,imd_incidence,2022-04-30,4_past_ens,5m,2013-09-30,wis,4_past_ens
3m,5.775555555537763,-1.999999999954581,10.437494918679876,imd_incidence,2022-04-30,4_past_ens,5m,2013-09-30,wis,4_past_ens
4m,4.645833333296088,-1.749999999948904,9.142644817051826,imd_incidence,2022-04-30,4_past_ens,5m,2013-09-30,wis,4_past_ens
5m,5.097999999955807,-2.7999999999454985,9.700676829233473,imd_incidence,2022-04-30,4_past_ens,5m,2013-09-30,wis,4_past_ens
