date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,forecast_date,add,model,Unnamed: 0,std,type
2011-09-30,32.21333333333333,32.0,31.0,32.0,31.0,32.0,31.0,33.0,30.0,33.0,30.0,33.0,30.0,34.0,29.0,34.0,29.0,35.0,29.0,35.775000000000006,28.0,36.0,28.0,37.0,27.0,38.0,27.0,38.67499999999998,26.0,39.0,25.0,40.0,24.0,40.0,23.0,41.57499999999999,22.950000000000003,43.0,21.0,45.0,20.0,47.0,2011-03-31,0,model2,5.0,6.1904951057571775,forecast
2011-04-30,29.28,29.0,29.0,29.0,28.0,29.450000000000017,28.0,30.0,28.0,30.0,27.0,31.0,27.0,31.0,27.0,31.0,26.0,31.299999999999983,26.0,32.0,26.0,33.0,25.0,33.0,24.800000000000004,34.0,24.0,34.0,24.0,35.0,23.0,36.0,22.9,37.0,22.0,38.0,21.0,39.0,19.0,41.52499999999998,18.0,43.26249999999999,2011-03-31,0,model3,0.0,5.593976693805233,forecast
2011-05-31,30.95,31.0,30.0,31.0,30.0,32.0,30.0,32.0,29.0,32.0,29.0,32.0,28.64999999999999,33.0,28.0,33.0,28.0,34.0,27.0,35.0,27.0,35.0,26.0,36.0,25.0,36.0,25.0,37.0,25.0,38.0,24.0,38.0,23.0,39.0,22.0,40.0,21.0,41.0,19.0,44.52499999999998,19.0,47.0,2011-03-31,0,model3,1.0,6.403450679282752,forecast
2011-06-30,31.30666666666667,31.0,31.0,32.0,30.0,32.0,30.0,32.0,30.0,33.0,29.0,33.0,29.0,33.0,28.175,34.0,28.0,34.0,28.0,34.0,28.0,35.0,27.0,35.0,27.0,36.0,26.0,36.0,26.0,37.0,25.0,38.0,24.0,39.0,24.0,39.0,23.0,41.0,21.0,43.0,19.7375,44.26249999999999,2011-03-31,0,model3,2.0,5.570402754293358,forecast
2011-07-31,30.926666666666662,31.0,31.0,31.0,30.0,31.0,30.0,32.0,30.0,32.0,29.0,33.0,29.0,33.0,29.0,33.0,28.0,34.0,27.0,34.0,26.75,35.0,26.0,35.0,26.0,36.0,25.0,37.0,24.85,37.0,24.0,38.0,23.0,39.0,22.0,40.0,21.950000000000003,41.05000000000001,19.0,43.0,16.0,45.0,2011-03-31,0,model3,3.0,6.337336058361664,forecast
2011-08-31,28.89,29.0,29.0,29.0,28.0,29.0,28.0,30.0,27.0,30.0,27.0,31.0,26.64999999999999,31.0,26.0,31.0,26.0,31.0,25.0,32.0,25.0,33.0,24.0,33.0,24.0,34.0,23.0,34.0,23.0,35.0,22.0,35.0,22.0,36.0,21.0,37.57499999999999,20.0,38.05000000000001,18.475,41.0,16.7375,43.0,2011-03-31,0,model3,4.0,5.799137866959192,forecast
2011-09-30,27.46333333333333,27.0,27.0,28.0,26.0,28.0,26.0,29.0,26.0,29.0,25.0,29.0,25.0,30.0,24.175,30.0,24.0,31.0,24.0,31.0,23.0,32.0,23.0,32.0,22.0,33.0,22.0,33.0,21.0,34.0,21.0,35.0,20.0,35.0,18.425,36.0,17.950000000000003,38.0,16.0,39.0,14.7375,40.26249999999999,2011-03-31,0,model3,5.0,6.073847845288405,forecast
2011-04-30,32.60278685275653,32.60278685275653,31.46793139696328,33.77856959065477,30.368326747488258,35.001655488121,29.29882677496896,36.27932677066726,28.25467184263551,37.62003382967361,27.23135994904552,39.03373583086624,26.22452376185594,40.5323551427974,25.22980425818435,42.13039862255231,24.24271002505836,43.84582868283165,23.258447489332397,45.70131824378209,22.271700035018448,47.72611470588144,21.27632016829553,49.95890746888622,20.26487219545525,52.45242606586274,19.22790855053392,55.28119232378806,18.15274424088765,58.55542811935182,17.021209499183417,62.44807166125699,15.805090451425787,67.25312416484059,14.455497177141613,73.53200637381725,12.872194282947444,82.57657452967563,10.772912039874113,98.66800235924838,9.189158359490197,115.67345658686035,2011-03-31,0,sarima,,,
2011-05-31,35.25904436519467,35.25904436519467,34.03032316203793,36.53213058327936,32.83981767539196,37.85648939452974,31.68195371686921,39.24001091147412,30.55157637247329,40.691851523146894,29.443810446267783,42.22280305110272,28.353927323352504,43.845785289957234,27.277208203186227,45.576519425530826,26.20879186071045,47.434472224202175,25.1434910042801,49.44421637135192,24.07555339734504,51.63745102880423,22.998328996848294,54.05611032510818,21.90377550552217,56.757348030404245,20.781676008997103,59.82194164746586,19.61831409550614,63.36937024734143,18.394044464769063,67.58710472446248,17.07836444337341,72.79386815223639,15.618421625217492,79.59832557852681,13.905863872364788,89.4011491092895,11.635589217584078,106.84462869039768,9.92317182877884,125.28254382749672,2011-03-31,0,sarima,,,
2011-06-30,32.18677433169417,32.18677433169417,31.063835513153464,33.3503067076419,29.97586732835929,34.56074950329421,28.91777327145018,35.82531864243548,27.884840758535898,37.15238867061765,26.872613548335128,38.55183047290873,25.87677006690638,40.03546189113937,24.892998455746344,41.617663847171336,23.91685752877605,43.31624422786045,22.94360909516453,45.153682560680735,21.967999896041725,47.158978822923,20.98395779586978,49.37049778489916,19.984140540726,51.84053023286887,18.95922181267275,54.64298335214001,17.89668227146029,57.88717853763819,16.778592812294164,61.74465603100562,15.57711763449563,66.50706929151023,14.244028561934732,72.73142126715099,12.680460146839572,81.69959369633855,10.608046240401722,97.66062650950266,9.045178419546364,114.53488188145252,2011-03-31,0,sarima,,,
2011-07-31,31.017311103887103,31.017311103887103,29.933939493745164,32.13989218880957,28.884349639860933,33.30778086094205,27.863622483255007,34.52794369050501,26.867210075883985,35.80846635724474,25.89081246017979,37.15887979934939,24.930260280716208,38.59059541626573,23.981394273742016,40.11750013921097,23.03993120934906,41.75679082431165,22.10130227145252,43.53017647100349,21.16044291825169,45.46566401431481,20.211500159887525,47.6003057914862,19.24739783060294,49.98460553382664,18.25914882171491,52.68994724283976,17.234690512384713,55.82192424192242,16.15674950221721,59.54623409760063,14.998510110055784,64.1446104350254,13.713514794050198,70.1551427598071,12.206534180484567,78.81627773208976,10.209461847619009,94.233525965885,8.703707353139386,110.53606803177992,2011-03-31,0,sarima,,,
2011-08-31,32.80164709233908,32.80164709233908,31.654649605396347,33.990205716475025,30.54346367716593,35.22678578116625,29.462879098056103,36.51876818926856,28.40807932252453,37.87472006659903,27.37451107916266,39.30474041559643,26.35776008768832,40.820921367780834,25.353423511714,42.437978897533824,24.356968118437376,44.174137221779326,23.36355932402474,46.05240310554735,22.367838966294464,48.1024587843142,21.363615793747588,50.36357432926923,20.343405854964875,52.88927820843569,19.297705419067977,55.75523247998269,18.213759903140254,59.0733630887959,17.07330675712532,63.01931238489132,15.847996945060904,67.89173771930089,14.488719784024031,74.26108503780641,12.894814167302632,83.44036897395836,10.78290450425634,99.7827673931126,9.190877497859216,117.06695603558768,2011-03-31,0,sarima,,,
2011-09-30,31.51015676113984,31.51015676113984,30.407069830886943,32.65326072632777,29.338467493804668,33.842598606122586,28.299336831700167,35.0852737297857,27.28504424799188,36.38953157221584,26.29121003224632,37.76509251167297,25.313588834460123,39.22359589565414,24.34794703970749,40.77920727740892,23.38992644480476,42.4494699226445,22.434879999157097,44.256531755414365,21.47765832822189,46.22896797864308,20.512312457939053,48.40458535075211,19.531652421574424,50.83491952861461,18.526549050709832,53.59281841393796,17.48475184601461,56.78604923054262,16.388721681891745,60.58373547271063,15.211234635974266,65.27346417781511,13.905132350546731,71.40456876504074,12.373761800780894,80.24156235567315,10.34505297149136,95.97727356716182,8.816045417417579,112.62305626851531,2011-03-31,0,sarima,,,
2011-05-31,34.56750449965796,34.56750449965796,33.35110467275311,35.82826952985704,32.17295420957261,37.1402750133012,31.027514225374038,38.51137924406088,29.909667804367416,39.95070674637823,28.814581488724297,41.469016921223215,27.73757346944381,43.07919611822603,26.673978559162787,44.79693063723366,25.61899830148028,46.64165059352967,24.567520596838044,48.63789012097802,23.513885520879445,50.81730819318806,22.45155945644623,53.221798229734695,21.37265149082664,55.90847573810586,20.267148698072965,58.958089523835525,19.121621709538584,62.49011644957951,17.916851953453424,66.69209359089207,16.623019471759065,71.88299149645563,15.188485175178622,78.67225424735751,13.507444950444954,88.46324169505581,11.282180798315451,105.91147125671718,9.60653937820592,124.38530882876888,2011-04-30,0,arima,,,
2011-06-30,34.56750449965796,34.56750449965796,33.349682758365425,35.82979712255708,32.17020547948916,37.14344840276872,31.023524794866947,38.51633156563755,29.904516133304178,39.95758908144039,28.808339504078106,41.47800213076222,27.730307532046528,43.09048379477843,26.665750316190923,44.81075361334744,25.609865461921547,46.65828366457248,24.55753766706487,48.65766199908632,23.50310454259051,50.84061831782883,22.440030802537063,53.249141137487946,21.36042480277227,55.94047769961914,20.254274106115595,58.99556612463737,19.108151600781344,62.53416825963496,17.90284384047825,66.744276941755,16.608541264201055,71.94565424655639,15.173626465277373,78.74929372146178,13.492347082159815,88.56223161601292,11.267155960214064,106.0527050085469,9.59191040057572,124.57501346782313,2011-04-30,0,arima,,,
2011-07-31,34.56750449965796,34.56750449965796,33.34826259279301,35.831322966495684,32.167460247514086,37.14661829499631,31.0195406132194,38.52127864281281,29.89937146479156,39.96446442832284,28.802106280577934,41.48697861515898,27.72305212175513,43.10176102133389,26.657534376651835,44.82456443460294,25.60074671611996,46.67490290747948,24.54757063976379,48.67741842438267,23.4923412992382,50.863911438772654,22.42852174640796,53.27646560234156,21.348219614082883,55.972459949101314,20.24142296467044,59.03302200736995,19.09470695771,62.57819876368383,17.888863292549402,66.79643909132821,16.594092834931367,72.00829712236664,15.158799907985076,78.82631702951883,13.47728398574354,88.66121457393557,11.25216893519295,106.19395906833526,9.577321030134378,124.76478167267904,2011-04-30,0,arima,,,
2011-08-31,34.56750449965796,34.56750449965796,33.34684416981872,35.83284706788999,32.164718501196575,37.14978470243477,31.015561661713463,38.5262204943046,29.89423377379333,39.97133281206186,28.795881786798923,41.49594640583864,27.71580720066464,43.11302783579828,26.649330696045304,44.838363145502754,25.591642012837564,46.69150837349428,24.5376194567843,48.69715945503006,23.48159572554548,50.887187621322326,22.41703221539277,53.30377169701262,21.336035844378436,56.00442256703021,20.228595185236223,59.07045726071856,19.08128768318104,62.622208059213605,17.874910203194695,66.8485801467306,16.57967406720548,72.07092024187645,15.144005374899685,78.9033243024578,13.46225551886894,88.76019071685735,11.237219562375,106.3352336137256,9.56277109239059,124.95461365635992,2011-04-30,0,arima,,,
2011-09-30,34.56750449965796,34.56750449965796,33.34542748326212,35.83436943292043,32.16198022815941,37.15294763746133,31.011587921741903,38.53115713872015,29.88910303542137,39.97819425754565,28.7896659915022,41.50490553404036,27.70857273109476,43.1242842758528,26.641139230135256,44.85214979028533,25.58255130114099,46.7081001135559,24.52768406032209,48.71688514884522,23.47086775662471,50.91044693039124,22.40556213725985,53.33105949378373,21.323873413760733,56.03636563340181,20.21579067984398,59.10787197283619,19.067893680637457,62.666196243125135,17.860984466587784,66.9007002144352,16.56528484499104,72.13352372236372,15.1292427384083,78.9803156704184,13.44726154009282,88.85916019192894,11.222307681900109,106.47652882134813,9.548260413975076,125.14450963077726,2011-04-30,0,arima,,,
2011-10-31,34.56750449965796,34.56750449965796,33.34401252697926,35.835890067730965,32.159245416098344,37.15610711238024,31.007619374807263,38.53608859455694,29.88397922493453,39.985048789515446,28.783458863633516,41.513856030818665,27.701348675588005,43.13553037895579,26.632959934947493,44.865924412927214,25.573474530398805,46.72467817830146,24.51776439291619,48.7365955633016,23.46015732797444,50.93368943050658,22.3941114402084,53.35832906450667,21.311732242809548,56.06828922773415,20.20300936105259,59.14526623134808,19.054524854103853,62.71016341173789,17.84708597754271,66.95279940027473,16.550925052961915,72.19610768040027,15.114511871680564,79.0572912627586,13.432301908848515,88.95812314542499,11.207433134916474,106.61784486682808,9.533788822630884,125.33446980674084,2011-04-30,0,arima,,,
2011-05-31,31.336666666666662,31.0,30.0,31.0,30.0,32.0,30.0,32.0,29.60000000000001,32.0,29.0,33.0,29.0,33.0,28.0,33.0,28.0,34.0,28.0,35.0,27.0,35.0,26.0,36.0,26.0,37.0,26.0,37.0,25.0,38.0,24.0,39.0,23.0,39.10000000000002,23.0,41.0,21.0,42.0,21.0,45.52499999999998,19.0,48.0,2011-04-30,0,model1,0.0,6.381148203644742,estimate
2011-06-30,32.19,32.0,32.0,32.0,31.0,33.0,31.0,33.0,30.0,34.0,30.0,34.0,29.0,34.0,29.0,35.0,29.0,35.0,28.0,36.0,27.75,37.0,27.0,37.0,26.0,38.0,26.0,39.0,25.85,39.0,25.0,40.0,24.0,41.0,23.0,42.0,22.0,43.0,21.0,46.0,20.0,46.26249999999999,2011-04-30,0,model1,1.0,6.465284190625485,estimate
2011-07-31,31.466666666666665,31.0,31.0,31.0,30.0,32.0,30.0,32.0,30.0,33.0,29.0,33.0,29.0,33.0,28.0,34.0,28.0,34.0,27.0,35.0,27.0,35.0,26.0,36.0,26.0,36.0,25.0,37.67499999999998,24.0,38.150000000000006,24.0,39.0,24.0,40.0,23.0,41.0,22.950000000000003,43.0,21.475,45.0,20.7375,46.0,2011-04-30,0,model1,2.0,6.26789522813348,estimate
2011-08-31,31.24,31.0,31.0,32.0,31.0,32.0,30.0,32.0,30.0,33.0,29.0,33.0,29.0,33.0,28.0,34.0,28.0,34.0,28.0,35.0,27.0,35.0,27.0,35.0,26.0,36.0,25.325,36.0,25.0,37.0,24.0,37.0,24.0,39.0,23.0,40.0,22.0,42.0,21.0,43.52499999999998,18.7375,44.26249999999999,2011-04-30,0,model1,3.0,5.921651220500708,estimate
2011-09-30,31.39333333333333,31.0,31.0,31.0,30.0,32.0,30.0,32.0,30.0,32.400000000000006,29.0,33.0,29.0,33.0,29.0,33.82500000000002,28.0,34.0,28.0,34.0,28.0,35.0,27.0,36.0,26.0,36.0,26.0,37.0,25.0,37.0,25.0,38.0,24.0,39.0,23.0,40.0,23.0,42.0,21.0,44.0,19.7375,46.26249999999999,2011-04-30,0,model1,4.0,5.921895957206795,estimate
2011-10-31,31.24,31.0,31.0,31.0,30.0,32.0,30.0,32.0,29.0,33.0,29.0,33.0,29.0,33.0,28.0,34.0,28.0,34.0,28.0,35.0,27.0,36.0,27.0,36.0,26.0,36.0,26.0,37.0,25.0,37.150000000000006,24.0,38.0,23.9,39.0,22.0,40.0,21.0,41.0,20.0,44.0,19.0,45.26249999999999,2011-04-30,0,model1,5.0,6.060652194007045,estimate
2011-05-31,28.326666666666668,28.0,28.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,30.0,26.0,30.0,26.0,31.0,25.700000000000003,31.0,25.0,32.0,25.0,32.0,24.0,32.0,24.0,33.0,24.0,33.0,23.0,33.150000000000006,23.0,34.0,22.0,35.0,21.0,36.0,20.0,37.0,19.0,38.0,16.7375,40.0,2011-04-30,0,model2,0.0,5.191318539911772,forecast
2011-06-30,27.92333333333333,28.0,28.0,29.0,27.0,29.0,27.0,29.0,26.0,30.0,26.0,30.0,25.0,30.0,25.0,31.0,24.0,31.0,24.0,31.0,23.75,32.0,23.0,32.0,23.0,33.0,22.0,33.0,21.0,34.0,21.0,34.625,20.0,35.10000000000002,20.0,37.0,18.0,38.0,17.0,39.52499999999998,15.7375,41.26249999999999,2011-04-30,0,model2,1.0,6.007029512783087,forecast
2011-07-31,29.4,29.0,29.0,30.0,28.0,30.0,28.0,30.924999999999983,28.0,31.0,27.0,31.0,27.0,31.0,27.0,31.825000000000017,26.0,32.0,26.0,32.0,26.0,33.0,25.0,34.0,25.0,34.0,24.0,34.0,24.0,35.0,23.375,35.625,23.0,36.0,22.0,37.57499999999999,21.0,38.0,20.0,40.0,17.7375,42.26249999999999,2011-04-30,0,model2,2.0,5.441694601296481,forecast
2011-08-31,30.773333333333333,30.5,30.0,31.0,29.0,32.0,29.0,32.0,29.0,32.0,29.0,32.0,28.0,33.0,28.0,33.0,27.0,34.0,27.0,34.0,27.0,35.0,26.0,35.0,25.0,36.0,25.0,37.0,24.0,37.0,23.0,39.0,23.0,39.0,22.0,40.0,21.950000000000003,42.0,21.0,44.0,19.7375,44.26249999999999,2011-04-30,0,model2,3.0,6.077698326288785,forecast
2011-09-30,31.89666666666667,32.0,31.02500000000001,32.0,31.0,33.0,31.0,33.0,30.0,33.0,30.0,34.0,29.0,34.0,29.0,34.0,28.0,35.0,28.0,35.0,27.0,36.0,27.0,37.0,26.0,37.0,26.0,38.0,25.0,39.0,24.0,39.625,23.0,40.10000000000002,23.0,42.0,22.0,43.0,20.475,44.0,19.0,46.0,2011-04-30,0,model2,4.0,6.4455000160638525,forecast
2011-10-31,32.836666666666666,33.0,32.0,33.0,32.0,33.0,32.0,34.0,31.0,34.0,31.0,35.0,30.0,35.0,30.0,36.0,30.0,36.0,29.0,36.775000000000006,29.0,37.0,28.27500000000001,37.0,28.0,38.0,27.0,38.0,26.0,39.0,26.0,40.0,25.0,40.0,24.0,41.57499999999999,22.0,43.0,20.475,46.0,20.0,48.26249999999999,2011-04-30,0,model2,5.0,6.309995432917022,forecast
2011-05-31,30.063333333333333,30.0,29.0,30.0,29.0,30.0,29.0,31.0,28.0,31.40000000000001,28.0,32.0,28.0,33.0,27.0,33.0,27.0,33.0,26.22500000000001,34.0,26.0,34.0,26.0,34.0,25.0,35.0,25.0,35.0,24.0,36.0,24.0,36.625,23.0,37.0,22.0,38.0,21.0,39.0,20.0,41.0,18.7375,43.52499999999998,2011-04-30,0,model3,0.0,5.59556581095286,forecast
2011-06-30,31.71333333333333,31.0,31.0,32.0,31.0,32.0,30.0,33.0,30.0,33.0,30.0,33.0,30.0,34.0,29.0,34.0,28.0,35.0,28.0,35.0,27.0,35.25,27.0,36.0,26.0,37.0,25.325,38.0,25.0,38.0,24.0,39.0,24.0,40.0,23.0,41.0,21.950000000000003,42.0,20.0,44.52499999999998,19.0,46.52499999999998,2011-04-30,0,model3,1.0,6.351295305875041,forecast
2011-07-31,32.653333333333336,32.5,32.0,33.0,32.0,33.0,31.0,34.0,31.0,34.0,30.0,34.0,30.0,35.0,29.0,35.0,29.0,35.29999999999998,28.0,36.0,28.0,37.0,28.0,37.725,27.0,38.20000000000002,27.0,39.0,26.0,40.0,25.0,40.625,24.0,41.0,23.425,42.0,23.0,44.0,21.0,46.52499999999998,18.7375,48.0,2011-04-30,0,model3,2.0,6.558699873883122,forecast
2011-08-31,32.276666666666664,32.0,32.0,32.0,31.0,33.0,31.0,33.0,30.0,34.0,30.0,34.0,29.0,34.0,29.0,35.0,28.0,36.0,28.0,36.0,27.75,37.0,27.0,37.0,27.0,38.0,26.0,38.0,25.0,39.0,25.0,40.0,24.0,41.0,23.0,42.57499999999999,22.0,44.05000000000001,21.0,46.0,20.0,46.52499999999998,2011-04-30,0,model3,3.0,6.698983267003589,forecast
2011-09-30,29.996666666666663,30.0,29.0,30.0,29.0,30.450000000000017,28.075000000000003,31.0,28.0,32.0,28.0,32.0,27.64999999999999,32.349999999999994,27.0,33.0,27.0,34.0,26.0,34.0,26.0,34.0,25.0,35.0,24.800000000000004,35.0,24.0,36.0,23.0,36.0,23.0,37.0,22.0,38.0,22.0,39.0,20.0,40.0,18.475,42.52499999999998,17.7375,44.0,2011-04-30,0,model3,4.0,6.16631171957479,forecast
2011-10-31,27.74,27.0,27.0,28.0,27.0,28.0,27.0,28.0,26.0,29.0,26.0,29.0,26.0,29.0,25.0,30.0,25.0,30.0,24.0,31.0,24.0,32.0,24.0,32.0,23.0,33.0,23.0,33.67499999999998,22.0,34.0,21.0,34.0,20.0,35.0,20.0,36.0,19.0,37.0,17.475,38.0,17.0,40.0,2011-04-30,0,model3,5.0,5.613445397504926,forecast
2011-05-31,34.56750449965796,34.56750449965796,33.35110467275311,35.82826952985704,32.17295420957261,37.1402750133012,31.027514225374038,38.51137924406088,29.909667804367416,39.95070674637823,28.814581488724297,41.469016921223215,27.73757346944381,43.07919611822603,26.673978559162787,44.79693063723366,25.61899830148028,46.64165059352967,24.567520596838044,48.63789012097802,23.513885520879445,50.81730819318806,22.45155945644623,53.221798229734695,21.37265149082664,55.90847573810586,20.267148698072965,58.958089523835525,19.121621709538584,62.49011644957951,17.916851953453424,66.69209359089207,16.623019471759065,71.88299149645563,15.188485175178622,78.67225424735751,13.507444950444954,88.46324169505581,11.282180798315451,105.91147125671718,9.60653937820592,124.38530882876888,2011-04-30,0,sarima,,,
2011-06-30,34.56750449965796,34.56750449965796,33.349682758365425,35.82979712255708,32.17020547948916,37.14344840276872,31.023524794866947,38.51633156563755,29.904516133304178,39.95758908144039,28.808339504078106,41.47800213076222,27.730307532046528,43.09048379477843,26.665750316190923,44.81075361334744,25.609865461921547,46.65828366457248,24.55753766706487,48.65766199908632,23.50310454259051,50.84061831782883,22.440030802537063,53.249141137487946,21.36042480277227,55.94047769961914,20.254274106115595,58.99556612463737,19.108151600781344,62.53416825963496,17.90284384047825,66.744276941755,16.608541264201055,71.94565424655639,15.173626465277373,78.74929372146178,13.492347082159815,88.56223161601292,11.267155960214064,106.0527050085469,9.59191040057572,124.57501346782313,2011-04-30,0,sarima,,,
2011-07-31,34.56750449965796,34.56750449965796,33.34826259279301,35.831322966495684,32.167460247514086,37.14661829499631,31.0195406132194,38.52127864281281,29.89937146479156,39.96446442832284,28.802106280577934,41.48697861515898,27.72305212175513,43.10176102133389,26.657534376651835,44.82456443460294,25.60074671611996,46.67490290747948,24.54757063976379,48.67741842438267,23.4923412992382,50.863911438772654,22.42852174640796,53.27646560234156,21.348219614082883,55.972459949101314,20.24142296467044,59.03302200736995,19.09470695771,62.57819876368383,17.888863292549402,66.79643909132821,16.594092834931367,72.00829712236664,15.158799907985076,78.82631702951883,13.47728398574354,88.66121457393557,11.25216893519295,106.19395906833526,9.577321030134378,124.76478167267904,2011-04-30,0,sarima,,,
2011-08-31,34.56750449965796,34.56750449965796,33.34684416981872,35.83284706788999,32.164718501196575,37.14978470243477,31.015561661713463,38.5262204943046,29.89423377379333,39.97133281206186,28.795881786798923,41.49594640583864,27.71580720066464,43.11302783579828,26.649330696045304,44.838363145502754,25.591642012837564,46.69150837349428,24.5376194567843,48.69715945503006,23.48159572554548,50.887187621322326,22.41703221539277,53.30377169701262,21.336035844378436,56.00442256703021,20.228595185236223,59.07045726071856,19.08128768318104,62.622208059213605,17.874910203194695,66.8485801467306,16.57967406720548,72.07092024187645,15.144005374899685,78.9033243024578,13.46225551886894,88.76019071685735,11.237219562375,106.3352336137256,9.56277109239059,124.95461365635992,2011-04-30,0,sarima,,,
2011-09-30,34.56750449965796,34.56750449965796,33.34542748326212,35.83436943292043,32.16198022815941,37.15294763746133,31.011587921741903,38.53115713872015,29.88910303542137,39.97819425754565,28.7896659915022,41.50490553404036,27.70857273109476,43.1242842758528,26.641139230135256,44.85214979028533,25.58255130114099,46.7081001135559,24.52768406032209,48.71688514884522,23.47086775662471,50.91044693039124,22.40556213725985,53.33105949378373,21.323873413760733,56.03636563340181,20.21579067984398,59.10787197283619,19.067893680637457,62.666196243125135,17.860984466587784,66.9007002144352,16.56528484499104,72.13352372236372,15.1292427384083,78.9803156704184,13.44726154009282,88.85916019192894,11.222307681900109,106.47652882134813,9.548260413975076,125.14450963077726,2011-04-30,0,sarima,,,
2011-10-31,34.56750449965796,34.56750449965796,33.34401252697926,35.835890067730965,32.159245416098344,37.15610711238024,31.007619374807263,38.53608859455694,29.88397922493453,39.985048789515446,28.783458863633516,41.513856030818665,27.701348675588005,43.13553037895579,26.632959934947493,44.865924412927214,25.573474530398805,46.72467817830146,24.51776439291619,48.7365955633016,23.46015732797444,50.93368943050658,22.3941114402084,53.35832906450667,21.311732242809548,56.06828922773415,20.20300936105259,59.14526623134808,19.054524854103853,62.71016341173789,17.84708597754271,66.95279940027473,16.550925052961915,72.19610768040027,15.114511871680564,79.0572912627586,13.432301908848515,88.95812314542499,11.207433134916474,106.61784486682808,9.533788822630884,125.33446980674084,2011-04-30,0,sarima,,,
2011-06-30,34.48826115837593,34.48826115837593,33.28394372448616,35.736154572731735,32.11716929185511,37.0344019710972,30.98247014257715,38.39074651745644,29.874790932920885,39.81417511503399,28.789351836398765,41.31528088883601,27.721518050486363,42.90674686581507,26.66666582356294,44.604007325030494,25.620033411078055,46.426175120210026,24.576541377851854,48.39737778564131,23.530558942973776,50.54874219566759,22.475578489592976,52.92144797425777,21.40373216175705,55.57162408589492,20.30502707811911,58.57860485249457,19.16605033507929,62.059742979560575,17.967594577607805,66.19918724182962,16.67984131129324,71.31004039726805,15.251129949038184,77.99029722406596,13.575564353933103,87.6162586481156,11.355002041767689,104.75032530625384,9.680671372586936,122.86752766926028,2011-05-31,0,arima,,,
2011-07-31,34.48826115837593,34.48826115837593,33.28253446348992,35.73766772578954,32.11444425796529,37.03754448228781,30.97851398558347,38.39564926457976,29.869680766631863,39.82098660582586,28.783158339052665,41.32417102102804,27.714306411937173,42.91791178349761,26.658496579812443,44.61767580055747,25.610963202518235,46.44261710591925,24.566623667390907,48.41691613109918,23.519844735140367,50.57176912189523,22.464117104569667,52.94844895045463,21.39157214546198,55.60321371613964,20.29221738549816,58.61558326190488,19.152642044163606,62.10318947044699,17.953643671823457,66.25062741971733,16.665413798484472,71.37177462923292,15.236312839422231,78.06614174072357,13.560494974851034,87.7136240184631,11.339984483604503,104.88904631642576,9.666031134732837,123.05362367956182,2011-05-31,0,arima,,,
2011-08-31,34.48826115837593,34.48826115837593,33.28112693684119,35.73917914455198,32.11172269334077,37.04068352505437,30.974563034402784,38.400546810208624,29.864577545884597,39.82779116499672,28.776973532185423,41.333052497616535,27.70710521653244,42.92906633272607,26.65033954266355,44.63133221339303,25.60190697850364,46.45904536435673,24.556721738371277,48.43643913062605,23.509148130042693,50.59477915358142,22.452675174713303,52.97543158990316,21.37943347640804,55.63478372992789,20.279430982854688,58.652541027110566,19.139259051376783,62.14661469053993,17.939720158341654,66.30204636582766,16.65101588861811,71.4334888444488,15.221527708455554,78.14196974904222,13.54546020219286,87.81098168490314,11.325004598602332,105.027785849653,9.651430396768312,123.23977989072104,2011-05-31,0,arima,,,
2011-09-30,34.48826115837593,34.48826115837593,33.279721138368735,35.74068883519029,32.109004585622564,37.04381911175586,30.97061727045493,38.4054391729232,29.859481245826498,39.834588817399215,28.77079738460171,41.3419253497971,27.69991442664266,42.94021055113081,26.642194667937385,44.6449766077183,25.59286468816343,46.47545994639872,24.54683553305521,48.45594684197155,23.498469062862025,50.61777235556946,22.44125262786135,53.00239596481452,21.367316074763668,55.666334207184605,20.2666677822802,58.68947823619567,19.125901260211418,62.19001873667488,17.925823931367983,66.353444186572,16.636647465666066,71.49518316013207,15.206774428485604,78.21778137908461,13.53045989440158,87.90833179443439,11.310062226637871,105.16654408204124,9.636868984895315,123.42599651325057,2011-05-31,0,arima,,,
2011-10-31,34.48826115837593,34.48826115837593,33.27831706193785,35.74219680383918,32.10628992252486,37.04695125467811,30.966676675269746,38.41032637119368,29.85439184175222,39.84137958773877,28.76462986529109,41.35078960858045,27.692734004861546,42.95134447611896,26.63406191171745,44.65860902745205,25.583836280929354,46.49186090261888,24.53696499404899,48.4754393225413,23.487807469166604,50.64074879231567,22.429849392283035,53.029342146968105,21.355219861176227,55.69786522735561,20.25392769639529,58.72639497671522,19.112568574743086,62.23340170510443,17.91195488575002,66.40482098771972,16.62230841430834,71.55685769279089,15.192052872644668,78.29357676012891,13.515493910799558,88.005674493177,11.29515720860006,105.30532118868692,9.622346726433138,123.61227375655476,2011-05-31,0,arima,,,
