,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2014,Lyme disease cummulative for 2013,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2014,Malaria cummulative for 2013,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2014","Meningococcal diseases, invasive �, All groups cummulative for 2013"
59,2014,41,E.S. CENTRAL,1,1,11,110,75,0,1,5,37,30,0,0,2,14,10
60,2014,41,Ala.,0,0,7,50,23,0,0,3,10,2,0,0,1,5,2
61,2014,41,Ky.,0,0,5,42,38,0,0,2,10,9,0,0,1,2,1
62,2014,41,Miss.,0,0,0,0,0,0,0,1,1,3,0,0,1,1,3
63,2014,41,Tenn.,1,0,4,18,14,0,0,2,16,16,0,0,1,6,4
64,2014,41,W.S. CENTRAL,0,0,13,24,58,6,1,21,90,79,0,1,6,32,45
65,2014,41,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,5
66,2014,41,La.,0,0,1,2,0,0,0,1,12,8,0,0,2,6,12
67,2014,41,Okla.,0,0,2,0,1,3,0,2,6,10,0,0,2,8,6
68,2014,41,Tex.,0,0,11,22,57,3,1,19,70,60,0,0,5,17,22
69,2014,41,MOUNTAIN,0,1,7,42,86,0,1,6,42,76,0,0,3,22,33
70,2014,41,Ariz.,0,0,5,17,25,0,0,3,18,29,0,0,2,9,10
71,2014,41,Colo.,0,0,0,0,0,0,0,3,7,28,0,0,1,1,7
72,2014,41,Idaho,0,0,1,7,15,0,0,1,2,5,0,0,1,3,4
73,2014,41,Mont.,0,0,2,7,12,0,0,1,2,0,0,0,1,4,1
74,2014,41,Nev.,0,0,2,6,10,0,0,2,7,7,0,0,1,2,1
75,2014,41,N. Mex.,0,0,0,0,6,0,0,1,2,1,0,0,1,2,1
76,2014,41,Utah,0,0,1,3,15,0,0,1,4,6,0,0,1,1,7
77,2014,41,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,41,PACIFIC,1,2,6,85,164,0,3,6,104,116,0,2,7,76,108
79,2014,41,Alaska,0,0,2,7,12,0,0,1,1,3,0,0,0,0,0
80,2014,41,Calif.,0,0,2,4,102,0,1,5,55,79,0,1,5,49,89
81,2014,41,Hawaii,N,0,0,N,N,0,0,1,3,1,0,0,1,2,1
82,2014,41,Oreg.,1,1,5,63,38,0,0,2,13,12,0,0,3,15,10
83,2014,41,Wash.,0,0,4,11,12,0,0,3,32,21,0,0,5,10,8
84,2014,41,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,41,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,41,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,41,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,41,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,42,UNITED STATES,157,393,"1,652","23,428","32,153",12,26,51,"1,186","1,321",4,8,24,324,455
23,2014,42,NEW ENGLAND,9,104,573,"7,132","11,671",0,2,8,77,103,0,0,3,12,22
24,2014,42,Conn.,0,17,146,"1,519","2,729",0,0,2,8,18,0,0,1,1,2
25,2014,42,Maine,0,15,88,"1,012","1,202",0,0,2,4,7,0,0,1,1,3
26,2014,42,Mass.,0,36,291,"2,967","4,879",0,1,4,41,64,0,0,3,9,11
27,2014,42,N.H.,0,7,58,565,"1,575",0,0,2,6,9,0,0,0,0,2
28,2014,42,R.I.,9,10,81,602,481,0,0,8,14,0,0,0,1,1,1
29,2014,42,Vt.,0,8,48,467,805,0,0,2,4,5,0,0,1,0,3
30,2014,42,MID. ATLANTIC,117,177,882,"11,959","12,383",6,8,21,337,343,0,1,3,35,70
31,2014,42,N.J.,0,34,162,"2,182","3,447",0,1,5,57,78,0,0,2,8,14
32,2014,42,N.Y. (Upstate),49,48,226,"2,479","3,065",2,1,4,55,50,0,0,3,6,19
33,2014,42,N.Y. City,24,3,441,664,671,4,3,16,168,155,0,0,2,10,16
34,2014,42,Pa.,44,60,586,"6,634","5,200",0,1,5,57,60,0,0,2,11,21
35,2014,42,E.N. CENTRAL,1,15,124,"1,426","2,441",1,2,6,97,127,1,1,4,37,46
36,2014,42,Ill.,0,1,20,166,328,0,0,4,33,60,0,0,2,11,9
37,2014,42,Ind.,0,0,9,51,105,0,0,3,16,18,0,0,1,4,14
38,2014,42,Mich.,0,2,12,111,151,0,0,2,12,18,0,0,2,8,3
39,2014,42,Ohio,1,1,10,92,88,1,1,3,32,22,1,0,2,9,9
40,2014,42,Wis.,0,12,96,"1,006","1,769",0,0,2,4,9,0,0,1,5,11
41,2014,42,W.N. CENTRAL,1,4,36,208,"2,542",0,1,4,51,97,0,0,3,19,34
42,2014,42,Iowa,0,1,19,154,244,0,0,2,9,10,0,0,1,2,1
43,2014,42,Kans.,0,0,2,13,32,0,0,2,9,7,0,0,1,1,3
44,2014,42,Minn.,0,0,28,3,"2,222",0,0,2,2,59,0,0,2,5,10
45,2014,42,Mo.,1,0,2,8,2,0,0,1,13,5,0,0,1,7,10
46,2014,42,Nebr.,0,0,4,16,9,0,0,2,7,6,0,0,1,0,3
47,2014,42,N. Dak.,0,0,2,12,29,0,0,1,8,3,0,0,1,2,3
48,2014,42,S. Dak.,0,0,1,2,4,0,0,1,3,7,0,0,1,2,4
49,2014,42,S. ATLANTIC,26,45,309,"2,442","2,721",1,8,18,339,342,1,1,6,74,83
50,2014,42,Del.,2,7,24,356,434,0,0,1,2,9,0,0,1,1,2
51,2014,42,D.C.,0,0,4,23,32,0,0,2,8,12,0,0,1,1,0
52,2014,42,Fla.,4,2,12,114,111,1,1,4,44,46,1,1,3,39,48
53,2014,42,Ga.,0,0,3,3,7,0,1,5,74,59,0,0,2,10,11
54,2014,42,Md.,1,15,59,873,"1,027",0,2,8,118,121,0,0,1,4,3
55,2014,42,N.C.,0,0,27,65,131,0,0,7,25,18,0,0,3,11,10
56,2014,42,S.C.,0,1,3,30,37,0,0,1,5,9,0,0,1,2,2
57,2014,42,Va.,19,15,267,867,811,0,1,5,61,66,0,0,2,6,5
58,2014,42,W. Va.,0,2,13,111,131,0,0,1,2,2,0,0,0,0,2
59,2014,42,E.S. CENTRAL,1,1,11,109,79,0,1,5,37,30,0,0,2,14,10
60,2014,42,Ala.,1,0,7,51,23,0,0,3,10,2,0,0,1,5,2
61,2014,42,Ky.,0,0,5,41,38,0,0,2,10,9,0,0,1,2,1
62,2014,42,Miss.,0,0,0,0,0,0,0,1,1,3,0,0,1,1,3
63,2014,42,Tenn.,0,0,4,17,18,0,0,2,16,16,0,0,1,6,4
64,2014,42,W.S. CENTRAL,1,1,13,27,60,3,2,21,98,82,0,1,6,32,48
65,2014,42,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,6
66,2014,42,La.,0,0,1,2,0,0,0,1,12,8,0,0,2,6,14
67,2014,42,Okla.,0,0,2,0,1,1,0,3,7,10,0,0,2,8,6
68,2014,42,Tex.,1,1,11,25,59,2,1,19,77,63,0,0,5,17,22
69,2014,42,MOUNTAIN,0,1,7,42,91,0,1,6,43,76,0,0,3,22,33
70,2014,42,Ariz.,0,0,5,17,26,0,0,3,18,29,0,0,2,9,10
71,2014,42,Colo.,0,0,0,0,0,0,0,3,7,28,0,0,1,1,7
72,2014,42,Idaho,0,0,1,7,16,0,0,1,3,5,0,0,1,3,4
73,2014,42,Mont.,0,0,2,7,14,0,0,1,2,0,0,0,1,4,1
74,2014,42,Nev.,0,0,2,6,11,0,0,2,7,7,0,0,1,2,1
75,2014,42,N. Mex.,0,0,0,0,6,0,0,1,2,1,0,0,1,2,1
76,2014,42,Utah,0,0,1,3,15,0,0,1,4,6,0,0,1,1,7
77,2014,42,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,42,PACIFIC,1,2,5,83,165,1,3,6,107,121,2,2,7,79,109
79,2014,42,Alaska,0,0,2,6,12,0,0,1,1,3,0,0,0,0,0
80,2014,42,Calif.,0,0,2,4,103,0,1,5,57,81,1,1,5,50,90
81,2014,42,Hawaii,N,0,0,N,N,0,0,1,3,1,0,0,1,2,1
82,2014,42,Oreg.,0,1,5,61,38,0,0,2,13,12,0,0,3,16,10
83,2014,42,Wash.,1,0,4,12,12,1,0,3,33,24,1,0,5,11,8
84,2014,42,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,42,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,42,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,42,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,42,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,43,UNITED STATES,153,377,"1,668","24,010","32,736",17,25,51,"1,209","1,341",3,8,24,328,461
23,2014,43,NEW ENGLAND,2,105,582,"7,389","11,888",0,2,8,77,104,0,0,3,12,22
24,2014,43,Conn.,0,16,146,"1,521","2,762",0,0,2,8,18,0,0,1,1,2
25,2014,43,Maine,2,14,89,"1,102","1,234",0,0,2,4,7,0,0,1,1,3
26,2014,43,Mass.,0,36,305,"3,077","4,952",0,1,4,41,65,0,0,1,9,11
27,2014,43,N.H.,0,7,58,591,"1,601",0,0,2,6,9,0,0,0,0,2
28,2014,43,R.I.,0,10,81,631,509,0,0,8,14,0,0,0,1,1,1
29,2014,43,Vt.,0,8,48,467,830,0,0,2,4,5,0,0,1,0,3
30,2014,43,MID. ATLANTIC,131,177,887,"12,188","12,618",6,7,22,341,351,0,1,3,35,70
31,2014,43,N.J.,0,33,162,"2,183","3,500",0,1,5,57,80,0,0,2,8,14
32,2014,43,N.Y. (Upstate),38,47,226,"2,522","3,161",0,1,4,55,50,0,0,3,6,19
33,2014,43,N.Y. City,38,3,441,698,680,5,3,16,170,160,0,0,2,10,16
34,2014,43,Pa.,55,61,591,"6,785","5,277",1,1,5,59,61,0,0,2,11,21
35,2014,43,E.N. CENTRAL,0,14,127,"1,465","2,471",1,2,6,100,130,0,1,4,38,47
36,2014,43,Ill.,0,1,20,167,331,0,0,4,33,61,0,0,2,11,9
37,2014,43,Ind.,0,0,11,70,105,0,0,3,17,18,0,0,1,4,14
38,2014,43,Mich.,0,2,13,117,156,0,0,2,12,18,0,0,2,9,3
39,2014,43,Ohio,0,1,10,93,90,1,1,3,33,24,0,0,2,9,9
40,2014,43,Wis.,0,11,96,"1,018","1,789",0,0,2,5,9,0,0,1,5,12
41,2014,43,W.N. CENTRAL,0,4,22,212,"2,561",1,1,4,53,97,0,0,3,19,35
42,2014,43,Iowa,0,1,19,157,244,0,0,2,9,10,0,0,1,2,1
43,2014,43,Kans.,0,0,2,13,32,0,0,2,9,7,0,0,1,1,3
44,2014,43,Minn.,0,0,17,3,"2,239",0,0,2,2,59,0,0,2,5,10
45,2014,43,Mo.,0,0,2,9,3,0,0,1,13,5,0,0,1,7,10
46,2014,43,Nebr.,0,0,4,16,10,1,0,2,8,6,0,0,1,0,4
47,2014,43,N. Dak.,0,0,2,12,29,0,0,1,9,3,0,0,1,2,3
48,2014,43,S. Dak.,0,0,1,2,4,0,0,1,3,7,0,0,1,2,4
49,2014,43,S. ATLANTIC,18,46,309,"2,489","2,795",4,7,18,343,345,2,1,6,77,86
50,2014,43,Del.,2,7,24,360,441,0,0,1,2,9,0,0,1,1,2
51,2014,43,D.C.,0,0,4,23,32,0,0,2,8,12,0,0,1,1,0
52,2014,43,Fla.,2,2,12,116,112,1,1,4,45,47,2,1,3,41,50
53,2014,43,Ga.,0,0,3,3,8,0,1,5,74,59,0,0,2,10,11
54,2014,43,Md.,10,15,59,910,"1,055",2,2,8,120,121,0,0,1,5,3
55,2014,43,N.C.,0,0,27,65,145,0,0,7,25,20,0,0,3,11,10
56,2014,43,S.C.,0,0,3,30,37,0,0,1,5,9,0,0,1,2,2
57,2014,43,Va.,4,16,267,871,832,1,1,5,62,66,0,0,2,6,6
58,2014,43,W. Va.,0,1,13,111,133,0,0,1,2,2,0,0,0,0,2
59,2014,43,E.S. CENTRAL,1,1,11,112,79,0,1,5,39,30,0,0,2,14,10
60,2014,43,Ala.,0,0,7,53,23,0,0,3,12,2,0,0,1,5,2
61,2014,43,Ky.,1,0,5,42,38,0,0,2,10,9,0,0,1,2,1
62,2014,43,Miss.,0,0,0,0,0,0,0,1,1,3,0,0,1,1,3
63,2014,43,Tenn.,0,0,3,17,18,0,0,2,16,16,0,0,1,6,4
64,2014,43,W.S. CENTRAL,0,1,13,28,63,3,2,21,102,84,1,0,6,32,48
65,2014,43,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,6
66,2014,43,La.,0,0,1,2,0,0,0,1,12,8,0,0,1,6,14
67,2014,43,Okla.,0,0,2,0,1,1,0,3,8,11,1,0,2,8,6
68,2014,43,Tex.,0,1,11,26,62,2,1,19,80,64,0,0,5,17,22
69,2014,43,MOUNTAIN,1,1,7,43,93,0,1,6,45,77,0,0,3,22,33
70,2014,43,Ariz.,0,0,5,17,27,0,0,3,18,29,0,0,2,9,10
71,2014,43,Colo.,0,0,0,0,0,0,0,3,7,28,0,0,1,1,7
72,2014,43,Idaho,1,0,1,8,17,0,0,1,3,5,0,0,1,3,4
73,2014,43,Mont.,0,0,2,7,14,0,0,1,2,0,0,0,1,4,1
74,2014,43,Nev.,0,0,2,6,11,0,0,2,9,7,0,0,1,2,1
75,2014,43,N. Mex.,0,0,0,0,6,0,0,1,2,1,0,0,1,2,1
76,2014,43,Utah,0,0,1,3,15,0,0,1,4,7,0,0,1,1,7
77,2014,43,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,43,PACIFIC,0,2,5,84,168,2,3,6,109,123,0,2,7,79,110
79,2014,43,Alaska,0,0,2,6,12,0,0,1,1,3,0,0,0,0,0
80,2014,43,Calif.,0,0,2,4,105,0,1,5,57,83,0,1,5,50,91
81,2014,43,Hawaii,N,0,0,N,N,0,0,1,3,1,0,0,1,2,1
82,2014,43,Oreg.,0,1,5,62,38,1,0,2,14,12,0,0,3,16,10
83,2014,43,Wash.,0,0,4,12,13,1,0,3,34,24,0,0,5,11,8
84,2014,43,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,43,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,43,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,43,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,43,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,44,UNITED STATES,140,363,"1,673","24,412","33,323",14,26,51,"1,233","1,369",3,8,24,336,466
23,2014,44,NEW ENGLAND,8,99,582,"7,436","12,074",3,2,8,80,107,0,0,3,12,22
24,2014,44,Conn.,0,16,146,"1,521","2,791",0,0,2,8,18,0,0,1,1,2
25,2014,44,Maine,2,15,89,"1,130","1,251",0,0,2,4,9,0,0,1,1,3
26,2014,44,Mass.,0,36,305,"3,077","5,012",0,1,4,41,66,0,0,1,9,11
27,2014,44,N.H.,0,6,58,592,"1,626",0,0,2,6,9,0,0,0,0,2
28,2014,44,R.I.,0,10,81,640,553,3,0,8,17,0,0,0,1,1,1
29,2014,44,Vt.,6,7,48,476,841,0,0,2,4,5,0,0,1,0,3
30,2014,44,MID. ATLANTIC,115,174,891,"12,463","12,903",7,7,22,353,358,0,1,3,36,70
31,2014,44,N.J.,0,33,169,"2,292","3,556",0,1,5,61,80,0,0,2,8,14
32,2014,44,N.Y. (Upstate),48,41,226,"2,561","3,321",0,1,4,55,50,0,0,3,6,19
33,2014,44,N.Y. City,15,3,441,706,691,7,3,16,177,167,0,0,2,10,16
34,2014,44,Pa.,52,65,591,"6,904","5,335",0,1,5,60,61,0,0,2,12,21
35,2014,44,E.N. CENTRAL,1,14,128,"1,493","2,492",0,2,7,102,130,0,1,4,39,47
36,2014,44,Ill.,0,1,20,167,334,0,0,4,34,61,0,0,2,11,9
37,2014,44,Ind.,0,0,11,70,105,0,0,3,17,18,0,0,1,4,14
38,2014,44,Mich.,0,2,13,122,159,0,0,2,12,18,0,0,2,10,3
39,2014,44,Ohio,1,1,10,96,90,0,1,3,33,24,0,0,2,9,9
40,2014,44,Wis.,0,11,97,"1,038","1,804",0,0,2,6,9,0,0,1,5,12
41,2014,44,W.N. CENTRAL,0,4,22,220,"2,578",0,1,4,56,99,0,0,3,19,35
42,2014,44,Iowa,0,1,19,164,244,0,0,2,11,12,0,0,1,2,1
43,2014,44,Kans.,0,0,2,13,33,0,0,2,9,7,0,0,1,1,3
44,2014,44,Minn.,0,0,17,3,"2,255",0,0,2,2,59,0,0,2,5,10
45,2014,44,Mo.,0,0,2,9,3,0,0,1,13,5,0,0,1,7,10
46,2014,44,Nebr.,0,0,4,16,10,0,0,2,9,6,0,0,1,0,4
47,2014,44,N. Dak.,0,0,2,13,29,0,0,1,9,3,0,0,1,2,3
48,2014,44,S. Dak.,0,0,1,2,4,0,0,1,3,7,0,0,1,2,4
49,2014,44,S. ATLANTIC,15,45,309,"2,525","2,864",1,7,18,344,354,2,1,6,81,86
50,2014,44,Del.,1,7,24,367,451,0,0,1,2,9,0,0,1,1,2
51,2014,44,D.C.,0,0,4,23,32,0,0,2,8,12,0,0,1,1,0
52,2014,44,Fla.,2,2,12,118,116,1,1,4,46,47,1,1,3,42,50
53,2014,44,Ga.,0,0,3,3,8,0,1,5,74,60,0,0,2,12,11
54,2014,44,Md.,12,15,59,936,"1,078",0,2,8,120,129,1,0,1,6,3
55,2014,44,N.C.,0,0,27,65,145,0,0,7,25,20,0,0,3,11,10
56,2014,44,S.C.,0,1,3,31,37,0,0,1,5,9,0,0,1,2,2
57,2014,44,Va.,0,15,267,871,863,0,1,5,62,66,0,0,2,6,6
58,2014,44,W. Va.,0,1,13,111,134,0,0,1,2,2,0,0,0,0,2
59,2014,44,E.S. CENTRAL,0,2,10,112,83,0,1,5,39,30,0,0,2,15,10
60,2014,44,Ala.,0,0,7,54,23,0,0,3,12,2,0,0,1,5,2
61,2014,44,Ky.,0,0,5,41,39,0,0,2,10,9,0,0,1,3,1
62,2014,44,Miss.,0,0,0,0,0,0,0,1,1,3,0,0,1,1,3
63,2014,44,Tenn.,0,0,3,17,21,0,0,2,16,16,0,0,1,6,4
64,2014,44,W.S. CENTRAL,1,0,13,29,64,3,2,21,105,85,0,1,6,32,49
65,2014,44,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,6
66,2014,44,La.,0,0,1,2,0,0,0,1,12,8,0,0,1,6,15
67,2014,44,Okla.,0,0,2,0,1,1,0,3,9,11,0,0,2,8,6
68,2014,44,Tex.,1,0,11,27,63,2,1,19,82,65,0,0,5,17,22
69,2014,44,MOUNTAIN,0,1,7,43,95,0,1,6,45,79,1,0,3,23,35
70,2014,44,Ariz.,0,0,5,17,28,0,0,3,18,30,0,0,2,9,11
71,2014,44,Colo.,0,0,0,0,0,0,0,3,7,29,1,0,1,2,7
72,2014,44,Idaho,0,0,1,8,17,0,0,1,3,5,0,0,1,3,4
73,2014,44,Mont.,0,0,2,7,14,0,0,1,2,0,0,0,1,4,1
74,2014,44,Nev.,0,0,2,6,12,0,0,2,9,7,0,0,1,2,1
75,2014,44,N. Mex.,0,0,0,0,6,0,0,1,2,1,0,0,1,2,2
76,2014,44,Utah,0,0,1,3,15,0,0,1,4,7,0,0,1,1,7
77,2014,44,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,44,PACIFIC,0,2,5,91,170,0,3,6,109,127,0,2,7,79,112
79,2014,44,Alaska,0,0,2,6,12,0,0,1,1,3,0,0,0,0,0
80,2014,44,Calif.,0,0,2,11,107,0,1,5,57,86,0,1,5,51,93
81,2014,44,Hawaii,N,0,0,N,N,0,0,1,3,1,0,0,1,1,1
82,2014,44,Oreg.,0,1,5,62,38,0,0,2,14,12,0,0,3,16,10
83,2014,44,Wash.,0,0,4,12,13,0,1,3,34,25,0,0,5,11,8
84,2014,44,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,44,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,44,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,44,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,44,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,45,UNITED STATES,135,365,"1,726","25,550","33,760",9,26,51,"1,257","1,404",2,8,24,343,479
23,2014,45,NEW ENGLAND,0,106,636,"8,286","12,224",0,2,8,85,115,0,0,3,13,22
24,2014,45,Conn.,0,15,146,"1,521","2,814",0,0,2,8,18,0,0,1,1,2
25,2014,45,Maine,0,14,89,"1,143","1,274",0,0,1,4,9,0,0,1,1,3
26,2014,45,Mass.,0,42,349,"3,905","5,074",0,1,5,46,66,0,0,1,10,11
27,2014,45,N.H.,0,6,58,592,"1,636",0,0,2,6,9,0,0,0,0,2
28,2014,45,R.I.,0,9,81,640,573,0,0,8,17,8,0,0,1,1,1
29,2014,45,Vt.,0,7,48,485,853,0,0,2,4,5,0,0,1,0,3
30,2014,45,MID. ATLANTIC,94,173,894,"12,624","13,078",6,7,22,359,370,1,1,3,38,73
31,2014,45,N.J.,0,32,170,"2,307","3,599",0,1,5,62,83,0,0,2,8,15
32,2014,45,N.Y. (Upstate),42,41,226,"2,588","3,374",2,1,4,57,52,1,0,3,8,20
33,2014,45,N.Y. City,9,3,441,708,701,4,3,16,180,173,0,0,2,10,16
34,2014,45,Pa.,43,69,594,"7,021","5,404",0,1,5,60,62,0,0,2,12,22
35,2014,45,E.N. CENTRAL,1,13,129,"1,523","2,515",1,2,8,106,132,0,1,4,40,48
36,2014,45,Ill.,0,1,20,172,335,0,1,4,37,61,0,0,2,11,10
37,2014,45,Ind.,0,0,11,70,107,0,0,3,17,18,0,0,1,4,14
38,2014,45,Mich.,0,2,13,127,161,0,0,2,12,19,0,0,2,11,3
39,2014,45,Ohio,1,1,10,100,91,1,1,3,34,25,0,0,2,9,9
40,2014,45,Wis.,0,10,97,"1,054","1,821",0,0,2,6,9,0,0,1,5,12
41,2014,45,W.N. CENTRAL,0,4,22,226,"2,594",0,1,4,56,101,0,0,3,19,35
42,2014,45,Iowa,0,1,19,168,244,0,0,2,11,12,0,0,1,2,1
43,2014,45,Kans.,0,0,2,14,33,0,0,2,9,7,0,0,1,1,3
44,2014,45,Minn.,0,0,17,3,"2,271",0,0,2,2,61,0,0,2,5,10
45,2014,45,Mo.,0,0,2,10,3,0,0,1,13,5,0,0,1,7,10
46,2014,45,Nebr.,0,0,4,16,10,0,0,2,9,6,0,0,1,0,4
47,2014,45,N. Dak.,0,0,2,13,29,0,0,1,9,3,0,0,1,2,3
48,2014,45,S. Dak.,0,0,1,2,4,0,0,1,3,7,0,0,1,2,4
49,2014,45,S. ATLANTIC,38,42,309,"2,609","2,929",1,7,18,347,358,0,1,6,82,87
50,2014,45,Del.,3,6,24,374,466,0,0,1,2,9,0,0,1,1,2
51,2014,45,D.C.,0,0,4,23,33,0,0,2,8,12,0,0,1,1,0
52,2014,45,Fla.,2,2,12,120,117,0,1,4,45,47,0,1,3,42,51
53,2014,45,Ga.,0,0,3,3,8,0,1,5,74,61,0,0,2,12,11
54,2014,45,Md.,5,15,59,945,"1,106",1,2,8,121,132,0,0,1,6,3
55,2014,45,N.C.,0,0,27,65,145,0,0,7,25,20,0,0,3,11,10
56,2014,45,S.C.,0,1,3,31,38,0,0,1,5,9,0,0,1,2,2
57,2014,45,Va.,28,14,267,934,881,0,1,5,65,66,0,0,2,6,6
58,2014,45,W. Va.,0,1,14,114,135,0,0,1,2,2,0,0,1,1,2
59,2014,45,E.S. CENTRAL,0,2,10,113,83,0,1,5,39,31,0,0,2,15,10
60,2014,45,Ala.,0,0,7,55,23,0,0,3,12,2,0,0,1,5,2
61,2014,45,Ky.,0,0,5,41,39,0,0,2,10,9,0,0,1,3,1
62,2014,45,Miss.,0,0,0,0,0,0,0,1,1,3,0,0,1,1,3
63,2014,45,Tenn.,0,0,3,17,21,0,0,2,16,17,0,0,1,6,4
64,2014,45,W.S. CENTRAL,1,0,13,30,65,1,2,21,108,86,1,0,6,33,49
65,2014,45,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,6
66,2014,45,La.,0,0,1,2,0,0,0,1,12,8,0,0,1,6,15
67,2014,45,Okla.,0,0,2,0,1,0,0,3,9,12,1,0,2,9,6
68,2014,45,Tex.,1,0,11,28,64,1,1,19,85,65,0,0,5,17,22
69,2014,45,MOUNTAIN,0,1,7,44,100,0,1,6,45,80,0,0,3,23,36
70,2014,45,Ariz.,0,0,5,18,30,0,0,3,18,31,0,0,2,9,11
71,2014,45,Colo.,0,0,0,0,0,0,0,3,7,29,0,0,1,2,8
72,2014,45,Idaho,0,0,1,8,18,0,0,1,3,5,0,0,1,3,4
73,2014,45,Mont.,0,0,2,7,16,0,0,1,2,0,0,0,1,4,1
74,2014,45,Nev.,0,0,2,6,12,0,0,2,9,7,0,0,1,2,1
75,2014,45,N. Mex.,0,0,0,0,6,0,0,1,2,1,0,0,1,2,2
76,2014,45,Utah,0,0,1,3,15,0,0,1,4,7,0,0,1,1,7
77,2014,45,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,45,PACIFIC,1,2,6,95,172,0,3,6,112,131,0,2,7,80,119
79,2014,45,Alaska,0,0,2,6,12,0,0,1,1,3,0,0,0,0,0
80,2014,45,Calif.,0,0,2,14,109,0,1,5,59,90,0,1,5,51,95
81,2014,45,Hawaii,N,0,0,N,N,0,0,1,3,1,0,0,1,2,1
82,2014,45,Oreg.,1,1,5,63,38,0,0,2,15,12,0,0,3,16,10
83,2014,45,Wash.,0,0,4,12,13,0,0,3,34,25,0,0,5,11,13
84,2014,45,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,45,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,45,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,45,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,45,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,46,UNITED STATES,141,355,"1,733","25,995","34,211",13,25,51,"1,285","1,425",5,8,24,350,490
23,2014,46,NEW ENGLAND,4,98,638,"8,426","12,357",0,2,7,88,118,0,0,3,13,22
24,2014,46,Conn.,0,15,146,"1,523","2,855",0,0,2,8,18,0,0,1,1,2
25,2014,46,Maine,0,13,89,"1,183","1,290",0,0,1,5,9,0,0,1,1,3
26,2014,46,Mass.,1,39,352,"3,960","5,127",0,1,5,48,68,0,0,1,10,11
27,2014,46,N.H.,0,6,58,592,"1,650",0,0,2,6,9,0,0,0,0,2
28,2014,46,R.I.,0,8,81,640,574,0,0,3,17,9,0,0,1,1,1
29,2014,46,Vt.,3,8,48,528,861,0,0,2,4,5,0,0,1,0,3
30,2014,46,MID. ATLANTIC,98,173,897,"12,858","13,272",2,7,23,367,375,0,1,3,38,74
31,2014,46,N.J.,2,31,171,"2,370","3,644",0,1,5,63,86,0,0,2,8,15
32,2014,46,N.Y. (Upstate),51,41,226,"2,648","3,438",1,1,4,58,52,0,0,3,8,21
