,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2009,Lyme disease cummulative for 2008,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2009,Malaria cummulative for 2008,"Meningococcal diseases, invasive �, all serogroups current week","Meningococcal diseases, invasive �, all serogroups previous 52 weeks median ","Meningococcal diseases, invasive �, all serogroups previous 52 weeks maximum ","Meningococcal diseases, invasive �, all serogroups cummulative for 2009","Meningococcal diseases, invasive �, all serogroups cummulative for 2008"
46,2009,14,Nebr.,0,0,2,0,0,0,0,1,0,4,0,0,1,2,4
47,2009,14,N. Dak.,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
48,2009,14,S. Dak.,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
49,2009,14,S. ATLANTIC,6,75,224,488,493,4,6,15,93,48,3,3,9,53,56
50,2009,14,Del.,1,12,36,85,122,0,0,1,1,1,0,0,1,0,0
51,2009,14,D.C.,0,2,11,0,27,0,0,2,0,0,0,0,0,0,0
52,2009,14,Fla.,1,1,6,13,7,3,1,7,28,14,3,1,4,27,22
53,2009,14,Ga.,0,0,6,13,0,0,1,5,15,10,0,0,2,6,5
54,2009,14,Md.,1,30,162,270,274,0,1,7,27,18,0,0,3,1,4
55,2009,14,N.C.,1,0,6,15,2,1,0,7,14,2,0,0,3,9,3
56,2009,14,S.C.,0,0,2,3,4,0,0,1,1,1,0,0,2,5,10
57,2009,14,Va.,2,15,61,80,51,0,1,3,6,2,0,0,2,4,11
58,2009,14,W. Va.,0,1,11,9,6,0,0,1,1,0,0,0,1,1,1
59,2009,14,E.S. CENTRAL,0,1,5,4,2,1,0,2,7,2,0,0,6,8,23
60,2009,14,Ala.,0,0,2,0,0,0,0,1,2,1,0,0,2,0,1
61,2009,14,Ky.,0,0,2,0,0,1,0,1,1,1,0,0,1,2,5
62,2009,14,Miss.,0,0,1,0,0,0,0,1,0,0,0,0,2,1,6
63,2009,14,Tenn.,0,0,3,4,2,0,0,2,4,0,0,0,3,5,11
64,2009,14,W.S. CENTRAL,0,2,21,4,10,0,1,10,4,10,0,2,10,21,44
65,2009,14,Ark.,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5
66,2009,14,La.,0,0,1,0,0,0,0,1,0,0,0,0,3,7,14
67,2009,14,Okla.,0,0,1,0,0,0,0,2,0,1,0,0,3,2,6
68,2009,14,Tex.,0,2,21,4,10,0,1,10,4,9,0,1,9,8,19
69,2009,14,MOUNTAIN,0,1,14,7,5,0,0,3,2,8,3,1,4,28,23
70,2009,14,Ariz.,0,0,2,1,2,0,0,2,0,2,2,0,2,8,2
71,2009,14,Colo.,0,0,1,1,1,0,0,1,1,3,1,0,2,9,5
72,2009,14,Idaho,0,0,1,2,1,0,0,1,0,0,0,0,1,4,2
73,2009,14,Mont.,0,0,14,1,0,0,0,0,0,0,0,0,1,2,1
74,2009,14,Nev.,0,0,2,2,0,0,0,1,0,3,0,0,1,2,5
75,2009,14,N. Mex.,0,0,2,0,1,0,0,1,0,0,0,0,1,1,3
76,2009,14,Utah,0,0,1,0,0,0,0,1,1,0,0,0,1,1,4
77,2009,14,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
78,2009,14,PACIFIC,2,4,19,48,42,2,3,11,32,24,4,4,13,60,112
79,2009,14,Alaska,0,0,2,1,0,0,0,2,1,0,0,0,2,2,0
80,2009,14,Calif.,2,3,8,41,36,2,2,8,22,18,4,2,8,32,92
81,2009,14,Hawaii,N,0,0,N,N,0,0,1,1,1,0,0,1,1,1
82,2009,14,Oreg.,0,1,3,6,6,0,0,2,4,3,0,1,7,19,10
83,2009,14,Wash.,0,0,12,0,0,0,0,7,4,2,0,0,5,6,9
84,2009,14,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2009,14,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2009,14,Guam,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
87,2009,14,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,0,2
88,2009,14,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2009,15,UNITED STATES,100,528,"1,679","1,778","2,401",7,23,56,237,204,7,18,68,298,447
23,2009,15,NEW ENGLAND,0,89,550,184,515,0,1,6,7,9,0,0,4,13,14
24,2009,15,Conn.,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1
25,2009,15,Maine,0,5,73,32,37,0,0,0,0,1,0,0,1,1,1
26,2009,15,Mass.,0,39,375,67,291,0,0,4,6,6,0,0,3,8,12
27,2009,15,N.H.,0,17,143,58,80,0,0,2,0,1,0,0,1,1,0
28,2009,15,R.I.,0,0,74,5,99,0,0,1,0,1,0,0,1,1,0
29,2009,15,Vt.,0,4,41,22,8,0,0,1,1,0,0,0,1,1,0
30,2009,15,MID. ATLANTIC,83,271,"1,395",928,"1,207",1,5,16,50,52,1,2,5,26,49
31,2009,15,N.J.,0,39,220,171,351,0,0,4,0,9,0,0,1,1,8
32,2009,15,N.Y. (Upstate),50,99,"1,332",378,144,1,1,10,15,4,1,0,2,6,15
33,2009,15,N.Y. City,0,4,36,0,44,0,3,10,29,32,0,0,2,4,6
34,2009,15,Pa.,33,97,519,379,668,0,1,3,6,7,0,1,4,15,20
35,2009,15,E.N. CENTRAL,4,11,147,36,80,0,2,7,27,40,0,3,8,53,76
36,2009,15,Ill.,0,0,13,0,3,0,1,5,8,20,0,1,6,10,29
37,2009,15,Ind.,0,0,8,1,0,0,0,2,5,1,0,0,4,11,12
38,2009,15,Mich.,0,1,10,4,4,0,0,2,4,6,0,0,3,9,12
39,2009,15,Ohio,3,0,6,6,4,0,0,2,10,11,0,1,4,17,15
40,2009,15,Wis.,1,8,129,25,69,0,0,3,0,2,0,0,2,6,8
41,2009,15,W.N. CENTRAL,2,10,212,35,10,0,1,10,6,8,1,1,7,23,44
42,2009,15,Iowa,0,1,9,4,8,0,0,3,1,1,0,0,1,1,10
43,2009,15,Kans.,0,0,4,2,2,0,0,2,1,0,0,0,2,6,2
44,2009,15,Minn.,2,5,202,28,0,0,0,8,1,1,0,0,4,5,15
45,2009,15,Mo.,0,0,1,0,0,0,0,3,3,2,0,0,2,8,11
46,2009,15,Nebr.,0,0,2,0,0,0,0,1,0,4,1,0,1,3,5
47,2009,15,N. Dak.,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
48,2009,15,S. Dak.,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
49,2009,15,S. ATLANTIC,7,75,224,526,522,5,6,15,100,52,1,3,9,56,59
50,2009,15,Del.,3,12,36,97,128,0,0,1,1,1,0,0,1,1,0
51,2009,15,D.C.,0,2,11,0,30,0,0,2,0,0,0,0,0,0,0
52,2009,15,Fla.,0,1,6,12,7,1,1,7,29,15,0,1,4,27,23
53,2009,15,Ga.,1,0,6,14,0,3,1,5,18,11,0,0,2,7,6
54,2009,15,Md.,1,30,162,280,292,0,1,7,28,20,0,0,3,1,4
55,2009,15,N.C.,0,1,6,15,2,0,0,7,14,2,0,0,3,9,3
56,2009,15,S.C.,0,0,2,4,4,0,0,1,1,1,0,0,2,5,10
57,2009,15,Va.,2,15,61,87,52,1,1,3,8,2,0,0,2,4,11
58,2009,15,W. Va.,0,1,11,17,7,0,0,1,1,0,1,0,1,2,2
59,2009,15,E.S. CENTRAL,0,1,5,4,3,0,0,2,7,3,0,0,6,9,24
60,2009,15,Ala.,0,0,2,0,1,0,0,1,2,2,0,0,2,1,1
61,2009,15,Ky.,0,0,2,0,0,0,0,1,1,1,0,0,1,2,5
62,2009,15,Miss.,0,0,1,0,0,0,0,1,0,0,0,0,2,1,7
63,2009,15,Tenn.,0,0,3,4,2,0,0,2,4,0,0,0,3,5,11
64,2009,15,W.S. CENTRAL,1,2,21,7,13,0,1,10,5,10,0,2,10,24,45
65,2009,15,Ark.,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5
66,2009,15,La.,0,0,1,0,0,0,0,1,0,0,0,0,3,9,15
67,2009,15,Okla.,0,0,1,0,0,0,0,2,0,1,0,0,3,2,6
68,2009,15,Tex.,1,2,21,7,13,0,1,10,5,9,0,1,9,8,19
69,2009,15,MOUNTAIN,0,1,14,6,5,0,0,3,2,8,0,1,4,29,24
70,2009,15,Ariz.,0,0,2,0,2,0,0,2,0,2,0,0,2,8,2
71,2009,15,Colo.,0,0,1,1,1,0,0,1,1,3,0,0,2,9,5
72,2009,15,Idaho,0,0,1,2,1,0,0,1,0,0,0,0,1,4,2
73,2009,15,Mont.,0,0,14,1,0,0,0,0,0,0,0,0,1,2,2
74,2009,15,Nev.,0,0,2,2,0,0,0,1,0,3,0,0,2,3,5
75,2009,15,N. Mex.,0,0,2,0,1,0,0,1,0,0,0,0,1,1,3
76,2009,15,Utah,0,0,1,0,0,0,0,1,1,0,0,0,1,1,4
77,2009,15,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
78,2009,15,PACIFIC,3,4,30,52,46,1,2,36,33,22,4,4,39,65,112
79,2009,15,Alaska,0,0,2,1,0,0,0,2,1,0,0,0,2,2,0
80,2009,15,Calif.,2,3,8,44,40,1,2,8,23,18,4,2,8,37,100
81,2009,15,Hawaii,N,0,0,N,N,0,0,1,1,1,0,0,1,1,1
82,2009,15,Oreg.,1,1,3,7,6,0,0,2,4,3,0,1,7,19,11
83,2009,15,Wash.,0,0,23,0,0,0,0,32,4,0,0,0,31,6,0
84,2009,15,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2009,15,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2009,15,Guam,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
87,2009,15,P.R.,N,0,0,N,N,0,0,1,1,1,0,0,1,0,2
88,2009,15,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2009,16,UNITED STATES,103,529,"1,680","1,994","2,651",8,23,56,254,222,9,18,68,315,467
23,2009,16,NEW ENGLAND,3,89,550,198,543,1,1,6,8,9,1,0,4,14,14
24,2009,16,Conn.,0,0,0,0,0,1,0,3,1,0,0,0,1,1,1
25,2009,16,Maine,1,5,73,33,37,0,0,0,0,1,1,0,1,2,1
26,2009,16,Mass.,0,39,375,67,312,0,0,4,6,6,0,0,3,8,12
27,2009,16,N.H.,0,17,143,68,83,0,0,2,0,1,0,0,1,1,0
28,2009,16,R.I.,0,0,74,5,99,0,0,1,0,1,0,0,1,1,0
29,2009,16,Vt.,2,4,41,25,12,0,0,1,1,0,0,0,1,1,0
30,2009,16,MID. ATLANTIC,81,271,"1,395","1,051","1,318",1,5,16,55,56,1,2,5,29,53
31,2009,16,N.J.,1,37,220,205,381,0,0,4,0,10,0,0,1,1,9
32,2009,16,N.Y. (Upstate),40,99,"1,332",418,164,0,1,10,15,5,1,0,2,8,15
33,2009,16,N.Y. City,0,4,36,0,48,0,3,10,32,33,0,0,2,4,7
34,2009,16,Pa.,40,97,519,428,725,1,1,3,8,8,0,1,4,16,22
35,2009,16,E.N. CENTRAL,2,11,147,61,89,0,2,7,28,43,0,3,8,55,80
36,2009,16,Ill.,0,0,13,0,3,0,1,5,9,22,0,1,6,11,32
37,2009,16,Ind.,0,0,8,1,0,0,0,2,5,1,0,0,4,11,12
38,2009,16,Mich.,0,1,10,4,5,0,0,2,4,6,0,0,3,10,12
39,2009,16,Ohio,0,0,6,6,5,0,0,2,10,12,0,0,4,17,16
40,2009,16,Wis.,2,9,129,50,76,0,0,3,0,2,0,0,2,6,8
41,2009,16,W.N. CENTRAL,0,8,212,36,56,0,1,10,7,11,1,1,7,25,46
42,2009,16,Iowa,0,1,9,5,10,0,0,3,2,1,0,0,1,1,11
43,2009,16,Kans.,0,0,4,2,2,0,0,2,1,1,0,0,2,6,2
44,2009,16,Minn.,0,5,202,28,44,0,0,8,1,3,1,0,4,6,15
45,2009,16,Mo.,0,0,1,0,0,0,0,3,3,2,0,0,2,8,11
46,2009,16,Nebr.,0,0,2,0,0,0,0,1,0,4,0,0,1,3,5
47,2009,16,N. Dak.,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1
48,2009,16,S. Dak.,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
49,2009,16,S. ATLANTIC,13,76,225,571,573,3,6,15,105,53,0,3,9,57,62
50,2009,16,Del.,2,11,36,108,149,0,0,1,1,1,0,0,1,1,0
51,2009,16,D.C.,0,2,11,0,32,0,0,2,0,0,0,0,0,0,0
52,2009,16,Fla.,3,1,6,12,7,0,1,7,29,15,0,1,4,27,24
53,2009,16,Ga.,0,0,6,14,1,1,1,5,20,11,0,0,2,8,7
54,2009,16,Md.,5,30,162,301,310,0,1,7,28,20,0,0,3,1,4
55,2009,16,N.C.,1,1,6,16,2,2,0,7,16,2,0,0,3,9,3
56,2009,16,S.C.,0,0,2,4,4,0,0,1,1,1,0,0,2,5,11
57,2009,16,Va.,2,15,61,99,54,0,1,3,9,3,0,0,2,4,11
58,2009,16,W. Va.,0,2,11,17,14,0,0,1,1,0,0,0,1,2,2
59,2009,16,E.S. CENTRAL,0,0,5,4,4,0,0,2,7,3,0,0,6,10,25
60,2009,16,Ala.,0,0,2,0,1,0,0,1,2,2,0,0,2,2,1
61,2009,16,Ky.,0,0,2,0,1,0,0,1,1,1,0,0,1,2,5
62,2009,16,Miss.,0,0,1,0,0,0,0,1,0,0,0,0,2,1,7
63,2009,16,Tenn.,0,0,3,4,2,0,0,2,4,0,0,0,3,5,12
64,2009,16,W.S. CENTRAL,0,2,21,7,15,0,1,10,5,11,1,2,10,26,47
65,2009,16,Ark.,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
66,2009,16,La.,0,0,1,0,0,0,0,1,0,0,0,0,3,9,15
67,2009,16,Okla.,0,0,1,0,0,0,0,2,0,1,0,0,3,2,6
68,2009,16,Tex.,0,2,21,7,15,0,1,10,5,10,1,1,9,10,19
69,2009,16,MOUNTAIN,0,1,13,6,5,0,0,3,3,10,0,1,4,29,26
70,2009,16,Ariz.,0,0,2,0,2,0,0,2,1,3,0,0,2,8,2
71,2009,16,Colo.,0,0,1,1,1,0,0,1,1,3,0,0,2,9,5
72,2009,16,Idaho,0,0,1,2,1,0,0,1,0,0,0,0,1,4,2
73,2009,16,Mont.,0,0,13,1,0,0,0,0,0,0,0,0,1,2,2
74,2009,16,Nev.,0,0,2,2,0,0,0,0,0,4,0,0,2,3,5
75,2009,16,N. Mex.,0,0,2,0,1,0,0,1,0,0,0,0,1,1,4
76,2009,16,Utah,0,0,1,0,0,0,0,1,1,0,0,0,1,1,4
77,2009,16,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
78,2009,16,PACIFIC,4,4,30,60,48,3,2,36,36,26,5,4,39,70,114
79,2009,16,Alaska,0,0,2,1,0,0,0,2,1,0,0,0,2,2,0
80,2009,16,Calif.,4,3,8,51,41,3,2,8,26,22,3,2,8,40,102
81,2009,16,Hawaii,N,0,0,N,N,0,0,1,1,1,0,0,1,1,1
82,2009,16,Oreg.,0,1,3,8,7,0,0,2,4,3,0,1,7,19,11
83,2009,16,Wash.,0,0,23,0,0,0,0,32,4,0,2,0,31,8,0
84,2009,16,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2009,16,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2009,16,Guam,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
87,2009,16,P.R.,N,0,0,N,N,0,0,1,1,1,0,0,1,0,2
88,2009,16,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2009,17,UNITED STATES,101,530,"1,679","2,169","2,837",2,24,57,258,247,10,18,69,336,491
23,2009,17,NEW ENGLAND,5,89,550,255,587,0,1,6,8,9,1,0,4,15,14
24,2009,17,Conn.,0,0,0,0,0,0,0,3,1,0,0,0,1,1,1
25,2009,17,Maine,5,5,73,39,37,0,0,0,0,1,0,0,1,2,1
26,2009,17,Mass.,0,39,375,117,344,0,0,4,6,6,1,0,3,9,12
27,2009,17,N.H.,0,17,143,69,97,0,0,2,0,1,0,0,1,1,0
28,2009,17,R.I.,0,0,74,5,97,0,0,1,0,1,0,0,1,1,0
29,2009,17,Vt.,0,4,41,25,12,0,0,1,1,0,0,0,1,1,0
30,2009,17,MID. ATLANTIC,81,271,"1,395","1,124","1,425",0,5,16,56,60,2,2,5,31,54
31,2009,17,N.J.,0,34,220,205,422,0,0,4,0,10,0,0,1,1,9
32,2009,17,N.Y. (Upstate),42,99,"1,332",459,178,0,1,10,15,6,0,0,2,8,15
33,2009,17,N.Y. City,0,4,36,0,51,0,3,10,33,36,0,0,2,4,7
34,2009,17,Pa.,39,97,519,460,774,0,1,3,8,8,2,1,4,18,23
35,2009,17,E.N. CENTRAL,0,11,147,76,99,1,2,7,29,45,1,3,8,57,88
36,2009,17,Ill.,0,0,13,0,3,0,1,5,9,24,0,1,6,12,34
37,2009,17,Ind.,0,0,8,1,1,0,0,2,5,1,0,0,4,11,12
38,2009,17,Mich.,0,1,10,6,6,0,0,2,4,6,0,0,3,10,13
39,2009,17,Ohio,0,0,6,6,5,1,0,2,11,12,1,0,3,18,20
40,2009,17,Wis.,0,10,129,63,84,0,0,3,0,2,0,0,2,6,9
41,2009,17,W.N. CENTRAL,0,8,212,36,57,0,1,10,8,16,1,2,7,27,47
42,2009,17,Iowa,0,1,9,5,11,0,0,3,3,2,0,0,1,1,11
43,2009,17,Kans.,0,0,4,2,2,0,0,2,1,1,0,0,2,6,2
44,2009,17,Minn.,0,5,202,28,44,0,0,8,1,4,0,0,4,6,15
45,2009,17,Mo.,0,0,1,0,0,0,0,2,3,5,1,0,2,9,12
46,2009,17,Nebr.,0,0,2,0,0,0,0,1,0,4,0,0,1,3,5
47,2009,17,N. Dak.,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1
48,2009,17,S. Dak.,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1
49,2009,17,S. ATLANTIC,11,76,225,600,589,0,7,16,106,62,0,3,9,62,63
50,2009,17,Del.,8,11,36,120,158,0,0,1,1,1,0,0,1,1,0
51,2009,17,D.C.,0,1,7,0,7,0,0,2,0,0,0,0,0,0,0
52,2009,17,Fla.,0,1,6,12,8,0,1,7,29,15,0,1,4,27,24
53,2009,17,Ga.,0,0,6,14,3,0,1,4,20,15,0,0,2,10,8
54,2009,17,Md.,2,33,165,312,332,0,2,8,28,21,0,0,3,1,4
55,2009,17,N.C.,0,1,6,16,2,0,0,7,16,2,0,0,3,9,3
56,2009,17,S.C.,0,0,2,5,4,0,0,1,1,1,0,0,2,5,11
57,2009,17,Va.,1,15,61,104,58,0,1,3,10,6,0,0,2,7,11
58,2009,17,W. Va.,0,2,11,17,17,0,0,1,1,1,0,0,1,2,2
59,2009,17,E.S. CENTRAL,0,0,5,4,6,0,0,2,7,3,1,0,6,14,25
60,2009,17,Ala.,0,0,2,0,1,0,0,1,2,2,0,0,2,2,1
61,2009,17,Ky.,0,0,2,0,1,0,0,1,1,1,1,0,1,3,5
62,2009,17,Miss.,0,0,1,0,0,0,0,1,0,0,0,0,2,1,7
63,2009,17,Tenn.,0,0,3,4,4,0,0,2,4,0,0,0,3,8,12
64,2009,17,W.S. CENTRAL,0,2,21,7,16,0,1,10,5,11,2,2,10,28,49
65,2009,17,Ark.,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
66,2009,17,La.,0,0,1,0,0,0,0,1,0,0,0,0,3,9,15
67,2009,17,Okla.,0,0,1,0,0,0,0,2,0,1,0,0,3,2,8
68,2009,17,Tex.,0,2,21,7,16,0,1,10,5,10,2,1,9,12,19
69,2009,17,MOUNTAIN,1,1,13,7,6,0,0,3,3,10,0,1,4,28,28
70,2009,17,Ariz.,0,0,2,0,2,0,0,2,1,3,0,0,2,7,2
71,2009,17,Colo.,0,0,1,1,2,0,0,1,1,3,0,0,2,9,5
72,2009,17,Idaho,1,0,1,3,1,0,0,1,0,0,0,0,1,4,3
73,2009,17,Mont.,0,0,13,1,0,0,0,0,0,0,0,0,1,2,3
74,2009,17,Nev.,0,0,2,2,0,0,0,0,0,4,0,0,2,3,5
75,2009,17,N. Mex.,0,0,2,0,1,0,0,1,0,0,0,0,1,1,4
76,2009,17,Utah,0,0,1,0,0,0,0,1,1,0,0,0,1,1,4
77,2009,17,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
78,2009,17,PACIFIC,3,4,30,60,52,1,2,36,36,31,2,4,39,74,123
79,2009,17,Alaska,0,0,2,1,0,0,0,2,1,0,0,0,2,2,2
80,2009,17,Calif.,3,3,8,54,45,0,2,8,26,27,0,2,8,40,106
81,2009,17,Hawaii,N,0,0,N,N,0,0,1,1,1,1,0,1,2,1
82,2009,17,Oreg.,0,0,3,5,7,0,0,2,4,3,1,1,10,22,14
83,2009,17,Wash.,0,0,23,0,0,1,0,32,4,0,0,0,31,8,0
84,2009,17,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2009,17,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2009,17,Guam,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
87,2009,17,P.R.,N,0,0,N,N,0,0,1,1,1,0,0,1,0,2
88,2009,17,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2009,18,UNITED STATES,121,489,"1,604","2,390","2,665",3,25,46,266,265,7,18,44,350,515
23,2009,18,NEW ENGLAND,10,89,552,281,659,0,1,6,8,9,0,0,4,15,14
24,2009,18,Conn.,0,0,0,0,0,0,0,4,1,0,0,0,1,1,1
25,2009,18,Maine,7,5,73,46,37,0,0,0,0,1,0,0,1,2,1
26,2009,18,Mass.,0,37,375,117,395,0,0,4,6,6,0,0,3,9,12
27,2009,18,N.H.,0,15,145,83,116,0,0,1,0,1,0,0,1,1,0
28,2009,18,R.I.,0,0,74,6,97,0,0,1,0,1,0,0,1,1,0
29,2009,18,Vt.,3,4,41,29,14,0,0,1,1,0,0,0,1,1,0
30,2009,18,MID. ATLANTIC,91,223,"1,394","1,284","1,129",2,5,16,58,65,1,2,5,35,59
31,2009,18,N.J.,0,39,231,259,540,0,0,4,0,11,0,0,1,1,9
32,2009,18,N.Y. (Upstate),47,99,"1,368",506,218,2,0,10,17,7,0,0,2,8,15
33,2009,18,N.Y. City,0,4,36,0,55,0,3,10,33,38,0,0,2,5,8
34,2009,18,Pa.,44,48,338,519,316,0,1,3,8,9,1,1,4,21,27
35,2009,18,E.N. CENTRAL,0,10,147,76,110,0,2,7,30,44,0,3,8,58,87
36,2009,18,Ill.,0,0,13,0,4,0,1,5,9,23,0,1,6,13,32
37,2009,18,Ind.,0,0,8,1,1,0,0,2,5,1,0,0,4,11,12
38,2009,18,Mich.,0,1,10,6,6,0,0,2,5,6,0,0,3,10,13
39,2009,18,Ohio,0,0,6,6,5,0,0,2,11,12,0,0,3,18,21
40,2009,18,Wis.,0,8,129,63,94,0,0,3,0,2,0,0,2,6,9
41,2009,18,W.N. CENTRAL,0,7,336,37,66,0,1,10,8,19,0,1,7,27,48
42,2009,18,Iowa,0,1,9,5,13,0,0,3,3,2,0,0,1,1,11
43,2009,18,Kans.,0,0,4,3,2,0,0,2,1,2,0,0,2,6,2
44,2009,18,Minn.,0,4,326,28,51,0,0,8,1,6,0,0,4,6,15
45,2009,18,Mo.,0,0,1,0,0,0,0,2,3,5,0,0,2,9,12
46,2009,18,Nebr.,0,0,2,0,0,0,0,1,0,4,0,0,1,3,6
47,2009,18,N. Dak.,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1
48,2009,18,S. Dak.,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1
49,2009,18,S. ATLANTIC,15,76,225,629,640,0,7,16,108,66,1,3,9,63,64
50,2009,18,Del.,5,11,36,130,174,0,0,1,1,1,0,0,1,1,0
51,2009,18,D.C.,0,1,7,0,7,0,0,2,0,0,0,0,0,0,0
52,2009,18,Fla.,0,1,6,12,10,0,1,7,29,15,0,1,4,27,24
53,2009,18,Ga.,0,0,6,14,5,0,1,4,21,18,0,0,2,10,8
54,2009,18,Md.,7,33,165,329,356,0,2,8,29,22,1,0,3,2,4
55,2009,18,N.C.,0,1,6,16,2,0,0,7,16,2,0,0,3,9,3
56,2009,18,S.C.,0,0,2,5,5,0,0,1,1,1,0,0,2,5,11
57,2009,18,Va.,3,15,61,106,64,0,1,3,10,6,0,0,2,7,12
58,2009,18,W. Va.,0,2,11,17,17,0,0,1,1,1,0,0,1,2,2
59,2009,18,E.S. CENTRAL,1,0,5,5,8,0,0,2,7,4,0,1,6,14,25
60,2009,18,Ala.,0,0,2,0,2,0,0,1,2,3,0,0,2,2,1
61,2009,18,Ky.,0,0,2,0,1,0,0,1,1,1,0,0,1,3,5
62,2009,18,Miss.,0,0,1,0,0,0,0,1,0,0,0,0,2,1,7
63,2009,18,Tenn.,1,0,3,5,5,0,0,2,4,0,0,0,3,8,12
64,2009,18,W.S. CENTRAL,0,2,21,7,19,0,1,10,6,12,0,2,10,28,53
65,2009,18,Ark.,0,0,0,0,0,0,0,1,0,0,0,0,2,5,8
66,2009,18,La.,0,0,1,0,0,0,0,1,1,0,0,0,3,9,15
67,2009,18,Okla.,0,0,1,0,0,0,0,2,0,1,0,0,3,2,8
68,2009,18,Tex.,0,2,21,7,19,0,1,10,5,11,0,1,9,12,22
69,2009,18,MOUNTAIN,2,1,13,9,6,0,0,3,3,10,0,1,4,31,29
70,2009,18,Ariz.,0,0,2,0,2,0,0,2,1,3,0,0,2,7,2
71,2009,18,Colo.,0,0,1,1,2,0,0,1,1,3,0,0,2,9,5
72,2009,18,Idaho,1,0,1,4,1,0,0,1,0,0,0,0,1,4,4
73,2009,18,Mont.,0,0,13,1,0,0,0,0,0,0,0,0,1,2,3
74,2009,18,Nev.,1,0,2,3,0,0,0,0,0,4,0,0,2,3,5
75,2009,18,N. Mex.,0,0,2,0,1,0,0,1,0,0,0,0,1,2,4
76,2009,18,Utah,0,0,1,0,0,0,0,1,1,0,0,0,1,1,4
77,2009,18,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2
78,2009,18,PACIFIC,2,3,13,62,28,1,3,10,38,36,5,4,14,79,136
79,2009,18,Alaska,0,0,2,1,0,0,0,2,1,0,0,0,2,2,2
80,2009,18,Calif.,2,2,5,56,20,1,2,8,28,29,5,2,8,45,108
81,2009,18,Hawaii,N,0,0,N,N,0,0,1,1,1,0,0,1,2,1
82,2009,18,Oreg.,0,0,3,5,8,0,0,2,4,3,0,1,10,22,14
83,2009,18,Wash.,0,0,12,0,0,0,0,3,4,3,0,0,6,8,11
84,2009,18,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2009,18,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2009,18,Guam,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
87,2009,18,P.R.,N,0,0,N,N,0,0,1,1,1,0,0,1,0,2
88,2009,18,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2009,19,UNITED STATES,106,496,"1,611","2,575","2,935",12,25,46,283,282,15,18,47,375,536
23,2009,19,NEW ENGLAND,21,89,552,314,718,0,1,6,8,10,0,1,4,15,15
24,2009,19,Conn.,0,0,0,0,0,0,0,4,1,0,0,0,1,1,1
25,2009,19,Maine,14,5,73,60,37,0,0,0,0,1,0,0,1,2,1
26,2009,19,Mass.,0,37,375,117,430,0,0,4,6,7,0,0,3,9,12
