,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2007,Lyme disease cummulative for 2006,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2007,Malaria cummulative for 2006,"Meningococcal diseases, invasive �, all serogroups current week","Meningococcal diseases, invasive �, all serogroups previous 52 weeks median ","Meningococcal diseases, invasive �, all serogroups previous 52 weeks maximum ","Meningococcal diseases, invasive �, all serogroups cummulative for 2007","Meningococcal diseases, invasive �, all serogroups cummulative for 2006"
23,2007,28,NEW ENGLAND,221,36,339,817,"1,843",0,1,5,19,38,0,1,3,28,24
24,2007,28,Conn.,214,12,184,567,544,0,0,3,1,10,0,0,1,5,8
25,2007,28,Maine,0,2,38,47,39,0,0,1,3,3,0,0,3,5,2
26,2007,28,Mass.,0,1,145,7,902,0,0,3,14,17,0,0,2,14,11
27,2007,28,N.H.,0,6,70,141,337,0,0,1,1,7,0,0,1,0,1
28,2007,28,R.I.,0,0,93,1,1,0,0,1,0,0,0,0,1,1,0
29,2007,28,Vt.,7,1,16,54,20,0,0,0,0,1,0,0,1,3,2
30,2007,28,MID. ATLANTIC,224,113,560,"2,868","3,985",4,5,18,110,164,3,2,8,77,115
31,2007,28,N.J.,9,26,152,578,"1,451",0,0,7,0,48,0,0,2,1,12
32,2007,28,N.Y. (Upstate),142,50,426,899,"1,023",3,1,7,30,18,1,1,2,24,26
33,2007,28,N.Y. City,0,1,23,11,117,0,3,9,66,81,0,0,4,21,42
34,2007,28,Pa.,73,44,223,"1,380","1,394",1,1,4,14,17,2,1,5,31,35
35,2007,28,E.N. CENTRAL,2,5,137,91,"1,120",1,2,10,50,79,4,3,9,80,103
36,2007,28,Ill.,0,0,16,6,67,0,1,6,18,37,0,0,3,21,29
37,2007,28,Ind.,2,0,4,13,9,0,0,2,5,7,2,0,4,16,14
38,2007,28,Mich.,0,1,5,14,15,0,0,2,7,11,0,0,3,14,17
39,2007,28,Ohio,0,0,5,6,22,1,0,2,13,18,2,1,3,23,28
40,2007,28,Wis.,0,3,113,52,"1,007",0,0,3,7,6,0,0,3,6,15
41,2007,28,W.N. CENTRAL,15,4,195,132,191,1,0,12,21,26,0,1,5,37,40
42,2007,28,Iowa,0,1,8,34,68,0,0,1,2,1,0,0,3,9,9
43,2007,28,Kans.,0,0,2,7,3,0,0,2,1,3,0,0,1,1,1
44,2007,28,Minn.,12,1,188,75,111,0,0,12,11,14,0,0,3,10,10
45,2007,28,Mo.,3,0,4,13,2,0,0,1,2,4,0,0,3,10,12
46,2007,28,Nebr.,0,0,2,3,6,1,0,1,4,2,0,0,1,2,6
47,2007,28,N. Dak.,0,0,7,0,0,0,0,1,0,1,0,0,3,2,1
48,2007,28,S. Dak.,0,0,0,0,1,0,0,1,1,1,0,0,1,3,1
49,2007,28,S. ATLANTIC,39,47,134,"1,389",883,3,5,14,111,176,1,3,11,96,122
50,2007,28,Del.,15,9,27,333,277,0,0,1,3,5,0,0,1,2,4
51,2007,28,D.C.,0,0,7,13,11,0,0,2,3,2,0,0,1,0,0
52,2007,28,Fla.,2,1,3,23,8,0,1,4,22,23,0,1,7,34,48
53,2007,28,Ga.,0,0,1,1,5,1,0,5,12,59,0,0,3,9,10
54,2007,28,Md.,0,23,108,675,501,0,1,4,28,40,0,0,2,16,7
55,2007,28,N.C.,1,0,6,21,15,0,0,4,13,13,1,0,6,13,22
56,2007,28,S.C.,0,0,2,10,5,1,0,2,5,5,0,0,2,10,13
57,2007,28,Va.,21,9,36,303,58,1,1,4,24,28,0,0,2,12,14
58,2007,28,W. Va.,0,0,14,10,3,0,0,1,1,1,0,0,2,0,4
59,2007,28,E.S. CENTRAL,0,1,4,26,9,0,0,3,19,12,0,1,4,31,27
60,2007,28,Ala.,0,0,3,7,3,0,0,2,4,6,0,0,2,6,4
61,2007,28,Ky.,0,0,2,1,0,0,0,1,4,1,0,0,2,6,7
62,2007,28,Miss.,0,0,1,0,1,0,0,1,1,3,0,0,4,7,2
63,2007,28,Tenn.,0,0,3,18,5,0,0,2,10,2,0,0,2,12,14
64,2007,28,W.S. CENTRAL,0,1,5,30,7,1,1,29,37,43,0,2,15,57,67
65,2007,28,Ark.,0,0,0,0,0,0,0,2,0,1,0,0,2,7,6
66,2007,28,La.,0,0,1,2,0,0,0,2,12,3,0,0,4,15,28
67,2007,28,Okla.,0,0,0,0,0,1,0,3,4,3,0,0,4,14,8
68,2007,28,Tex.,0,1,5,28,7,0,1,25,21,36,0,0,11,21,25
69,2007,28,MOUNTAIN,0,1,3,12,7,0,1,6,30,34,1,1,5,47,42
70,2007,28,Ariz.,0,0,1,0,4,0,0,3,5,12,0,0,3,13,11
71,2007,28,Colo.,0,0,1,1,0,0,0,2,11,10,0,0,2,15,14
72,2007,28,Idaho,0,0,2,4,0,0,0,1,0,0,0,0,1,3,1
73,2007,28,Mont.,0,0,1,1,0,0,0,1,2,1,0,0,1,1,3
74,2007,28,Nev.,0,0,2,5,1,0,0,1,2,1,0,0,1,3,4
75,2007,28,N. Mex.,0,0,1,0,2,0,0,1,1,3,0,0,1,2,2
76,2007,28,Utah,0,0,1,1,0,0,0,3,9,7,1,0,2,8,5
77,2007,28,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2
78,2007,28,PACIFIC,10,2,16,71,33,3,3,45,71,105,1,4,48,144,168
79,2007,28,Alaska,0,0,1,2,1,0,0,4,2,14,0,0,1,1,2
80,2007,28,Calif.,10,2,8,68,30,2,2,6,46,79,1,3,10,104,133
81,2007,28,Hawaii,N,0,0,N,N,0,0,1,2,5,0,0,1,2,4
82,2007,28,Oreg.,0,0,1,1,2,0,0,3,12,7,0,0,3,23,29
83,2007,28,Wash.,0,0,8,0,0,1,0,43,9,0,0,0,43,14,0
84,2007,28,Amer. Samoa,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
85,2007,28,C.N.M.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
86,2007,28,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2007,28,P.R.,N,0,0,N,N,0,0,1,1,0,1,0,1,6,4
88,2007,28,V.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
22,2007,29,UNITED STATES,583,226,"1,048","6,306","9,126",13,21,105,499,714,10,19,87,613,719
23,2007,29,NEW ENGLAND,231,36,339,"1,090","2,182",0,1,5,19,38,1,1,3,29,25
24,2007,29,Conn.,213,12,214,780,728,0,0,3,1,10,1,0,1,6,8
25,2007,29,Maine,13,3,38,71,45,0,0,1,3,3,0,0,3,5,2
26,2007,29,Mass.,0,1,96,7,998,0,0,3,14,17,0,0,2,14,12
27,2007,29,N.H.,5,6,45,175,382,0,0,1,1,7,0,0,1,0,1
28,2007,29,R.I.,0,0,93,3,1,0,0,1,0,0,0,0,1,1,0
29,2007,29,Vt.,0,1,16,54,28,0,0,0,0,1,0,0,1,3,2
30,2007,29,MID. ATLANTIC,254,113,560,"3,258","4,470",3,6,18,118,174,2,2,8,80,120
31,2007,29,N.J.,2,26,135,611,"1,586",0,0,7,0,51,0,0,2,1,12
32,2007,29,N.Y. (Upstate),192,50,426,"1,089","1,161",2,1,7,32,19,0,1,3,25,27
33,2007,29,N.Y. City,0,1,22,13,138,0,3,8,71,85,0,0,4,21,45
34,2007,29,Pa.,60,44,213,"1,545","1,585",1,1,4,15,19,2,1,5,33,36
35,2007,29,E.N. CENTRAL,2,5,103,114,"1,223",0,2,10,51,82,1,3,9,81,103
36,2007,29,Ill.,0,0,11,7,78,0,1,6,18,38,0,0,3,21,29
37,2007,29,Ind.,0,0,4,14,11,0,0,2,5,7,0,0,4,16,14
38,2007,29,Mich.,0,1,5,19,20,0,0,2,8,13,0,0,3,15,17
39,2007,29,Ohio,2,0,5,8,24,0,0,2,13,18,1,1,3,23,28
40,2007,29,Wis.,0,4,83,66,"1,090",0,0,3,7,6,0,0,3,6,15
41,2007,29,W.N. CENTRAL,40,4,195,175,204,0,0,12,21,28,0,1,5,37,41
42,2007,29,Iowa,0,1,7,37,71,0,0,1,2,1,0,0,3,9,9
43,2007,29,Kans.,0,0,2,7,3,0,0,1,1,4,0,0,1,1,1
44,2007,29,Minn.,39,1,188,114,121,0,0,12,11,14,0,0,3,10,10
45,2007,29,Mo.,0,0,4,13,2,0,0,1,2,5,0,0,3,10,12
46,2007,29,Nebr.,1,0,2,4,6,0,0,1,4,2,0,0,1,2,6
47,2007,29,N. Dak.,0,0,7,0,0,0,0,1,0,1,0,0,3,2,1
48,2007,29,S. Dak.,0,0,0,0,1,0,0,1,1,1,0,0,1,3,2
49,2007,29,S. ATLANTIC,52,47,134,"1,528",980,3,5,14,115,183,2,3,11,99,123
50,2007,29,Del.,12,9,27,361,295,0,0,1,3,5,0,0,1,2,4
51,2007,29,D.C.,0,0,7,13,18,0,0,2,3,2,0,0,1,0,0
52,2007,29,Fla.,4,1,3,27,10,2,1,4,24,25,1,1,7,35,48
53,2007,29,Ga.,0,0,1,1,6,0,0,5,12,59,0,0,3,9,10
54,2007,29,Md.,18,24,108,764,561,0,1,4,28,41,0,0,2,17,7
55,2007,29,N.C.,0,0,6,21,15,0,0,4,13,13,1,0,6,14,22
56,2007,29,S.C.,1,0,2,11,5,0,0,2,5,7,0,0,2,10,14
57,2007,29,Va.,10,10,36,313,67,1,1,4,26,30,0,0,2,12,14
58,2007,29,W. Va.,7,0,14,17,3,0,0,1,1,1,0,0,2,0,4
59,2007,29,E.S. CENTRAL,0,1,4,27,12,2,0,3,22,14,0,1,4,32,27
60,2007,29,Ala.,0,0,3,8,4,0,0,2,4,6,0,0,2,6,4
61,2007,29,Ky.,0,0,2,1,0,0,0,1,4,2,0,0,2,6,7
62,2007,29,Miss.,0,0,1,0,2,0,0,1,1,3,0,0,4,8,2
63,2007,29,Tenn.,0,0,3,18,6,2,0,2,13,3,0,0,2,12,14
64,2007,29,W.S. CENTRAL,0,1,5,30,10,1,2,29,47,47,1,2,15,61,68
65,2007,29,Ark.,0,0,0,0,0,0,0,2,0,1,1,0,2,8,7
66,2007,29,La.,0,0,1,2,0,0,0,2,13,3,0,0,4,15,28
67,2007,29,Okla.,0,0,0,0,0,1,0,3,5,3,0,0,4,14,8
68,2007,29,Tex.,0,1,5,28,10,0,1,25,29,40,0,0,11,24,25
69,2007,29,MOUNTAIN,0,1,3,12,10,0,1,6,31,35,1,1,5,48,42
70,2007,29,Ariz.,0,0,1,0,4,0,0,3,5,12,0,0,3,13,11
71,2007,29,Colo.,0,0,1,1,0,0,0,2,11,11,1,0,2,16,14
72,2007,29,Idaho,0,0,2,4,0,0,0,1,0,0,0,0,1,3,1
73,2007,29,Mont.,0,0,1,1,0,0,0,1,3,1,0,0,1,1,3
74,2007,29,Nev.,0,0,2,5,1,0,0,1,2,1,0,0,1,3,4
75,2007,29,N. Mex.,0,0,1,0,3,0,0,1,1,3,0,0,1,2,2
76,2007,29,Utah,0,0,1,1,1,0,0,3,9,7,0,0,2,8,5
77,2007,29,Wyo.,0,0,1,0,1,0,0,0,0,0,0,0,2,2,2
78,2007,29,PACIFIC,4,2,16,72,35,4,3,45,75,113,2,4,48,146,170
79,2007,29,Alaska,0,0,1,2,1,0,0,4,2,16,0,0,1,1,2
80,2007,29,Calif.,4,2,10,69,32,3,2,6,49,85,0,2,10,105,134
81,2007,29,Hawaii,N,0,0,N,N,0,0,1,2,5,0,0,1,2,5
82,2007,29,Oreg.,0,0,1,1,2,0,0,3,12,7,1,0,3,23,29
83,2007,29,Wash.,0,0,8,0,0,1,0,43,10,0,1,0,43,15,0
84,2007,29,Amer. Samoa,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
85,2007,29,C.N.M.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
86,2007,29,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2007,29,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,6,4
88,2007,29,V.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
22,2007,30,UNITED STATES,462,227,"1,004","7,265","10,130",13,21,105,526,759,5,20,87,635,737
23,2007,30,NEW ENGLAND,114,39,268,"1,297","2,450",1,1,5,23,38,0,1,3,31,25
24,2007,30,Conn.,81,12,214,861,881,0,0,3,1,10,0,0,1,6,8
25,2007,30,Maine,22,3,38,93,46,0,0,1,3,3,0,0,3,5,2
26,2007,30,Mass.,0,1,65,13,"1,063",0,0,3,16,17,0,0,2,16,12
27,2007,30,N.H.,8,6,43,265,425,0,0,1,2,7,0,0,1,0,1
28,2007,30,R.I.,0,0,93,3,1,0,0,1,0,0,0,0,1,1,0
29,2007,30,Vt.,3,1,16,62,34,1,0,0,1,1,0,0,1,3,2
30,2007,30,MID. ATLANTIC,231,116,560,"3,700","4,961",1,6,18,121,187,0,2,8,83,123
31,2007,30,N.J.,0,26,112,611,"1,688",0,0,7,0,58,0,0,2,1,12
32,2007,30,N.Y. (Upstate),190,50,426,"1,300","1,354",1,1,7,34,19,0,1,3,25,28
33,2007,30,N.Y. City,0,2,22,27,159,0,3,8,72,88,0,0,4,23,47
34,2007,30,Pa.,41,44,213,"1,762","1,760",0,1,4,15,22,0,1,5,34,36
35,2007,30,E.N. CENTRAL,1,5,72,118,"1,288",0,2,10,52,84,0,3,9,81,107
36,2007,30,Ill.,0,0,8,7,86,0,1,6,19,40,0,0,3,21,29
37,2007,30,Ind.,0,0,4,16,11,0,0,2,5,7,0,0,4,16,14
38,2007,30,Mich.,1,1,5,20,22,0,0,2,8,13,0,0,3,15,18
39,2007,30,Ohio,0,0,5,9,26,0,0,2,13,18,0,1,3,23,30
40,2007,30,Wis.,0,3,58,66,"1,143",0,0,3,7,6,0,0,3,6,16
41,2007,30,W.N. CENTRAL,16,4,195,198,246,0,0,12,21,28,2,1,5,38,42
42,2007,30,Iowa,0,1,8,43,74,0,0,1,2,1,0,0,3,9,10
43,2007,30,Kans.,1,0,2,9,3,0,0,1,1,4,1,0,1,1,1
44,2007,30,Minn.,14,1,188,128,159,0,0,12,11,14,1,0,3,11,10
45,2007,30,Mo.,1,0,4,14,2,0,0,1,2,5,0,0,3,10,12
46,2007,30,Nebr.,0,0,2,4,7,0,0,1,4,2,0,0,1,2,6
47,2007,30,N. Dak.,0,0,7,0,0,0,0,1,0,1,0,0,3,2,1
48,2007,30,S. Dak.,0,0,0,0,1,0,0,1,1,1,0,0,1,3,2
49,2007,30,S. ATLANTIC,97,48,134,"1,801","1,114",5,5,14,121,194,3,3,11,103,126
50,2007,30,Del.,12,9,32,398,314,0,0,1,3,5,0,0,1,2,4
51,2007,30,D.C.,0,0,7,13,18,0,0,2,3,3,0,0,1,0,0
52,2007,30,Fla.,1,1,4,26,10,0,1,4,24,28,3,1,7,38,50
53,2007,30,Ga.,0,0,1,1,6,1,0,5,13,61,0,0,3,9,10
54,2007,30,Md.,25,26,108,930,656,2,1,4,30,43,0,0,2,18,8
55,2007,30,N.C.,2,0,6,23,16,1,0,4,14,13,0,0,6,14,22
56,2007,30,S.C.,0,0,2,12,5,0,0,1,5,7,0,0,2,10,14
57,2007,30,Va.,51,10,36,375,84,1,1,4,28,32,0,0,2,12,14
58,2007,30,W. Va.,6,0,14,23,5,0,0,1,1,2,0,0,2,0,4
59,2007,30,E.S. CENTRAL,0,1,4,28,13,0,0,3,22,17,0,1,4,34,28
60,2007,30,Ala.,0,0,3,8,5,0,0,2,4,8,0,0,2,6,4
61,2007,30,Ky.,0,0,2,2,0,0,0,1,4,3,0,0,2,7,7
62,2007,30,Miss.,0,0,1,0,2,0,0,1,1,3,0,0,4,9,2
63,2007,30,Tenn.,0,0,3,18,6,0,0,2,13,3,0,0,2,12,15
64,2007,30,W.S. CENTRAL,0,1,5,34,10,2,2,29,56,50,0,2,15,69,71
65,2007,30,Ark.,0,0,0,0,0,0,0,2,0,1,0,0,2,8,7
66,2007,30,La.,0,0,1,2,0,0,0,2,13,3,0,0,4,23,29
67,2007,30,Okla.,0,0,0,0,0,0,0,3,5,4,0,0,4,14,8
68,2007,30,Tex.,0,1,5,32,10,2,1,25,38,42,0,0,11,24,27
69,2007,30,MOUNTAIN,0,1,3,13,11,0,1,6,31,39,0,1,5,48,44
70,2007,30,Ariz.,0,0,1,0,4,0,0,3,5,13,0,0,3,13,13
71,2007,30,Colo.,0,0,1,1,0,0,0,2,11,11,0,0,2,16,14
72,2007,30,Idaho,0,0,2,4,1,0,0,1,0,0,0,0,1,3,1
73,2007,30,Mont.,0,0,1,1,0,0,0,1,3,1,0,0,1,1,3
74,2007,30,Nev.,0,0,2,5,1,0,0,1,2,2,0,0,1,3,4
75,2007,30,N. Mex.,0,0,0,0,3,0,0,1,1,4,0,0,1,2,2
76,2007,30,Utah,0,0,1,2,1,0,0,3,9,8,0,0,2,8,5
77,2007,30,Wyo.,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2
78,2007,30,PACIFIC,3,2,16,76,37,4,3,45,79,122,0,4,48,148,171
79,2007,30,Alaska,0,0,1,2,1,0,0,4,2,20,0,0,1,1,3
80,2007,30,Calif.,3,2,10,72,34,2,2,6,51,89,0,2,10,105,134
81,2007,30,Hawaii,N,0,0,N,N,0,0,1,2,6,0,0,1,3,5
82,2007,30,Oreg.,0,0,1,2,2,0,0,3,12,7,0,0,3,24,29
83,2007,30,Wash.,0,0,8,0,0,2,0,43,12,0,0,0,43,15,0
84,2007,30,Amer. Samoa,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
85,2007,30,C.N.M.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
86,2007,30,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2007,30,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,6,4
88,2007,30,V.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
22,2007,31,UNITED STATES,398,227,981,"7,994","11,076",24,23,105,570,800,5,19,87,642,745
23,2007,31,NEW ENGLAND,92,39,254,"1,459","2,625",0,1,5,27,38,1,1,3,32,26
24,2007,31,Conn.,78,12,214,939,950,0,0,3,1,10,0,0,1,6,9
25,2007,31,Maine,6,3,38,107,50,0,0,1,3,3,0,0,3,5,2
26,2007,31,Mass.,0,1,60,17,"1,123",0,0,3,16,17,1,0,2,17,12
27,2007,31,N.H.,4,7,38,325,463,0,0,4,6,7,0,0,1,0,1
28,2007,31,R.I.,0,0,93,3,1,0,0,1,0,0,0,0,1,1,0
29,2007,31,Vt.,4,1,16,68,38,0,0,1,1,1,0,0,1,3,2
30,2007,31,MID. ATLANTIC,236,116,560,"4,140","5,521",2,5,18,128,197,1,2,8,84,123
31,2007,31,N.J.,0,25,112,611,"1,800",0,0,5,0,61,0,0,2,1,12
32,2007,31,N.Y. (Upstate),198,50,426,"1,497","1,567",0,1,7,34,19,0,1,3,25,28
33,2007,31,N.Y. City,1,2,22,35,181,0,3,8,77,93,1,0,4,24,47
34,2007,31,Pa.,37,44,213,"1,997","1,973",2,1,4,17,24,0,1,5,34,36
35,2007,31,E.N. CENTRAL,3,5,72,131,"1,360",1,2,10,60,88,0,3,9,84,108
36,2007,31,Ill.,0,0,4,11,89,0,1,6,25,43,0,0,3,24,29
37,2007,31,Ind.,2,0,4,18,12,0,0,2,5,8,0,0,4,15,14
38,2007,31,Mich.,1,1,6,24,27,0,0,2,9,13,0,0,3,16,18
39,2007,31,Ohio,0,0,5,8,31,1,0,2,14,18,0,1,3,23,31
40,2007,31,Wis.,0,3,58,70,"1,201",0,0,3,7,6,0,0,3,6,16
41,2007,31,W.N. CENTRAL,17,4,195,221,263,1,0,12,22,29,0,1,5,39,43
42,2007,31,Iowa,0,1,9,48,77,0,0,1,2,1,0,0,3,10,10
43,2007,31,Kans.,0,0,2,10,3,1,0,1,2,5,0,0,1,1,1
44,2007,31,Minn.,17,1,188,145,173,0,0,12,11,14,0,0,3,11,10
45,2007,31,Mo.,0,0,4,14,2,0,0,1,2,5,0,0,3,10,13
46,2007,31,Nebr.,0,0,2,4,7,0,0,1,4,2,0,0,1,2,6
47,2007,31,N. Dak.,0,0,7,0,0,0,0,1,0,1,0,0,3,2,1
48,2007,31,S. Dak.,0,0,0,0,1,0,0,1,1,1,0,0,1,3,2
49,2007,31,S. ATLANTIC,43,48,128,"1,889","1,224",12,5,14,134,208,1,3,11,103,127
50,2007,31,Del.,6,9,32,423,329,0,0,1,3,5,0,0,1,1,4
51,2007,31,D.C.,0,0,7,13,20,0,0,2,3,3,0,0,1,0,0
52,2007,31,Fla.,5,1,4,31,11,9,1,4,33,31,0,1,7,38,50
53,2007,31,Ga.,0,0,1,1,7,0,0,5,14,62,0,0,3,9,10
54,2007,31,Md.,17,26,108,971,720,0,1,4,30,47,0,0,2,18,9
55,2007,31,N.C.,3,0,6,26,16,2,0,4,16,14,0,0,6,14,22
56,2007,31,S.C.,0,0,2,13,7,0,0,1,5,8,0,0,2,10,14
57,2007,31,Va.,12,10,55,388,109,1,1,4,29,36,0,0,2,12,14
58,2007,31,W. Va.,0,0,14,23,5,0,0,1,1,2,1,0,2,1,4
59,2007,31,E.S. CENTRAL,0,1,4,30,17,0,0,3,22,17,0,1,4,34,28
60,2007,31,Ala.,0,0,3,8,5,0,0,2,4,8,0,0,2,6,4
61,2007,31,Ky.,0,0,2,3,2,0,0,1,4,3,0,0,2,7,7
62,2007,31,Miss.,0,0,1,0,3,0,0,1,1,3,0,0,4,9,2
63,2007,31,Tenn.,0,0,3,19,7,0,0,2,13,3,0,0,2,12,15
64,2007,31,W.S. CENTRAL,2,1,5,37,11,0,2,29,56,55,1,2,15,71,71
65,2007,31,Ark.,0,0,0,0,0,0,0,2,0,2,0,0,2,8,7
66,2007,31,La.,0,0,1,2,0,0,0,2,13,4,0,0,4,24,29
67,2007,31,Okla.,0,0,0,0,0,0,0,3,5,6,0,0,4,14,8
68,2007,31,Tex.,2,1,5,35,11,0,1,25,38,43,1,0,11,25,27
69,2007,31,MOUNTAIN,2,1,3,16,12,2,1,6,33,40,0,1,4,43,46
70,2007,31,Ariz.,0,0,1,0,4,0,0,3,5,13,0,0,2,8,13
71,2007,31,Colo.,0,0,1,1,0,0,0,2,11,12,0,0,2,16,14
72,2007,31,Idaho,2,0,2,7,1,2,0,1,2,0,0,0,1,3,1
73,2007,31,Mont.,0,0,1,1,0,0,0,1,3,1,0,0,1,1,3
74,2007,31,Nev.,0,0,2,5,1,0,0,1,2,2,0,0,1,3,4
75,2007,31,N. Mex.,0,0,0,0,3,0,0,1,1,4,0,0,1,2,2
76,2007,31,Utah,0,0,1,2,2,0,0,3,9,8,0,0,2,8,5
77,2007,31,Wyo.,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4
78,2007,31,PACIFIC,3,2,16,71,43,6,3,45,88,128,1,4,48,152,173
79,2007,31,Alaska,1,0,1,3,2,0,0,1,2,20,0,0,1,1,3
80,2007,31,Calif.,2,2,10,67,38,4,2,6,58,94,0,3,10,108,136
81,2007,31,Hawaii,N,0,0,N,N,0,0,1,2,7,0,0,1,3,5
82,2007,31,Oreg.,0,0,1,1,3,0,0,3,12,7,0,0,3,24,29
83,2007,31,Wash.,0,0,8,0,0,2,0,43,14,0,1,0,43,16,0
84,2007,31,Amer. Samoa,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
85,2007,31,C.N.M.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
86,2007,31,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2007,31,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,6,4
88,2007,31,V.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
22,2007,32,UNITED STATES,381,228,981,"8,907","11,927",13,23,105,589,839,15,19,87,673,762
23,2007,32,NEW ENGLAND,101,39,266,"1,620","2,849",0,1,5,28,39,0,1,3,32,27
24,2007,32,Conn.,91,12,214,"1,030","1,104",0,0,3,1,10,0,0,1,6,9
25,2007,32,Maine,0,3,38,107,55,0,0,1,4,3,0,0,3,5,3
26,2007,32,Mass.,0,1,52,21,"1,160",0,0,3,16,18,0,0,2,17,12
27,2007,32,N.H.,7,6,43,386,484,0,0,4,6,7,0,0,1,0,1
28,2007,32,R.I.,0,0,93,3,1,0,0,1,0,0,0,0,1,1,0
29,2007,32,Vt.,3,1,16,73,45,0,0,1,1,1,0,0,1,3,2
30,2007,32,MID. ATLANTIC,197,127,470,"4,684","5,951",1,5,18,130,206,2,2,8,95,125
31,2007,32,N.J.,4,26,60,807,"1,855",0,0,5,0,64,0,0,2,10,13
32,2007,32,N.Y. (Upstate),162,50,426,"1,650","1,803",1,1,7,35,19,0,1,3,25,28
33,2007,32,N.Y. City,0,1,20,37,201,0,3,8,77,99,0,0,4,24,48
34,2007,32,Pa.,31,44,220,"2,190","2,092",0,1,4,18,24,2,1,5,36,36
35,2007,32,E.N. CENTRAL,5,6,50,160,"1,410",0,2,10,61,91,3,3,9,90,110
36,2007,32,Ill.,0,0,6,33,91,0,1,6,25,44,0,0,3,24,30
37,2007,32,Ind.,2,0,4,20,15,0,0,2,5,8,2,0,4,17,14
38,2007,32,Mich.,3,1,6,29,31,0,0,2,9,13,0,0,3,17,19
39,2007,32,Ohio,0,0,3,8,32,0,0,2,14,19,1,1,3,24,31
40,2007,32,Wis.,0,3,40,70,"1,241",0,0,3,8,7,0,0,3,8,16
41,2007,32,W.N. CENTRAL,34,4,195,255,317,0,0,12,22,29,2,1,5,40,45
42,2007,32,Iowa,0,1,9,48,80,0,0,1,2,1,0,0,3,10,11
43,2007,32,Kans.,0,0,2,10,3,0,0,1,2,5,1,0,1,1,2
44,2007,32,Minn.,32,1,188,177,224,0,0,12,11,14,1,0,3,12,10
45,2007,32,Mo.,0,0,4,14,2,0,0,1,2,5,0,0,3,10,13
46,2007,32,Nebr.,0,0,2,4,7,0,0,1,4,2,0,0,1,2,6
47,2007,32,N. Dak.,2,0,7,2,0,0,0,1,0,1,0,0,3,2,1
48,2007,32,S. Dak.,0,0,0,0,1,0,0,1,1,1,0,0,1,3,2
49,2007,32,S. ATLANTIC,38,48,144,"2,019","1,309",5,5,14,141,222,2,3,11,106,131
50,2007,32,Del.,11,9,33,445,341,0,0,1,3,5,0,0,1,1,4
51,2007,32,D.C.,0,0,7,13,24,0,0,2,3,3,0,0,1,0,0
52,2007,32,Fla.,2,1,5,33,12,0,1,8,32,33,2,1,7,40,50
53,2007,32,Ga.,0,0,1,1,7,5,0,5,19,67,0,0,3,10,10
54,2007,32,Md.,19,26,108,"1,048",764,0,1,4,32,51,0,0,2,18,9
55,2007,32,N.C.,4,0,6,30,18,0,0,4,16,16,0,0,6,14,23
56,2007,32,S.C.,1,0,2,14,9,0,0,1,5,8,0,0,2,10,16
57,2007,32,Va.,1,10,60,405,129,0,1,3,29,37,0,0,2,12,14
58,2007,32,W. Va.,0,0,14,30,5,0,0,1,2,2,0,0,2,1,5
59,2007,32,E.S. CENTRAL,1,1,4,32,18,0,0,3,22,17,0,1,4,34,28
60,2007,32,Ala.,0,0,3,8,6,0,0,2,4,8,0,0,2,6,4
61,2007,32,Ky.,0,0,2,3,2,0,0,1,4,3,0,0,2,7,7
62,2007,32,Miss.,0,0,0,0,3,0,0,1,1,3,0,0,4,9,2
63,2007,32,Tenn.,1,0,3,21,7,0,0,2,13,3,0,0,2,12,15
64,2007,32,W.S. CENTRAL,0,1,5,37,12,3,2,29,59,57,3,2,15,74,74
65,2007,32,Ark.,0,0,0,0,0,0,0,2,0,2,0,0,2,8,8
66,2007,32,La.,0,0,1,2,0,0,0,2,13,4,0,0,4,24,29
67,2007,32,Okla.,0,0,0,0,0,0,0,3,5,6,0,0,4,14,8
